,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,male-female
16,-1.8028046,-2.085536,"('unpopular', 'popular')",-0.102521434,-0.1636207,-0.506838,-0.8041326,-0.7201781,-0.8704982,0.39824873,0.27283904,-0.5468187,-0.7301897,0.183371
8,-1.7020618,-1.9581578,"('unaffectionate', 'affectionate')",-1.0847775,-1.2599902,0.041294843,0.044395573,0.15657651,0.09287669,0.11904518,-0.03997913,-0.4939845,-0.624171,0.1301865
76,1.6782205,1.969209,"('anxious', 'daring')",-0.67493737,-0.52413285,-1.1588478,-0.91771996,0.7690796,0.8608537,0.81284064,0.94590956,0.2852711,0.4668239,-0.1815528
59,-1.6616492,-1.9756018,"('foolish', 'wise')",1.0257181,0.9246397,0.6006508,0.6305444,-0.18187506,-0.30641502,0.34963748,0.21993071,0.0264964,-0.1013804,0.1278768
18,-1.6395772,-1.5109003,"('disagreeable', 'welcoming')",0.7165032,0.6327052,-0.9036794,-0.83679324,-0.5856085,-0.76626587,-0.8343084,-0.8244672,-0.649334,-0.6611443,0.0118103
23,1.5893683,1.8419716,"('insincere', 'sincere')",-1.7066115,-1.5638002,-0.89429873,-0.62224084,1.0025904,1.089557,5.905605,6.0039535,1.1793306,1.3498882,-0.1705576
6,-1.5572212,-1.8985908,"('distant', 'open')",2.0331695,1.8116047,0.6251155,0.3869908,-0.40349004,-0.7327834,0.34599316,0.06341232,0.2087134,-0.0738733,0.2825867
69,-1.491588,-1.825045,"('lazy', 'industrious')",2.6660693,2.447642,2.8686652,2.6615753,0.14765605,-0.08267594,-0.61783004,-0.69996655,0.7145945,0.500306,0.2142885
62,1.4289193,1.9464916,"('incompetent', 'brilliant')",-2.5661857,-2.2335427,-0.9845856,-0.59404856,1.1160483,1.5180452,0.63143766,0.7476516,-0.0748732,0.2769194,-0.3517926
50,-1.4282696,-1.6156445,"('clumsy', 'skillful')",1.3382217,1.3410476,-0.20345145,-0.105882235,-0.9636186,-0.9908995,0.53901416,0.52962506,-0.1436208,-0.1683507,0.0247299
5,-1.4130309,-1.6276058,"('distant', 'outgoing')",0.6745951,0.5468608,0.5617983,0.3210891,-0.3775196,-0.57256025,-0.081722796,-0.35378358,-0.127176,-0.3372,0.210024
74,1.4061182,1.592267,"('undedicated', 'dedicated')",-0.06872667,0.03087657,-0.8122764,-0.67684203,0.30066976,0.41232643,-0.075467564,-0.033429738,0.1500634,0.2650396,-0.1149762
21,1.3771513,1.6416311,"('immoral', 'moral')",0.037036367,0.16989157,-1.1161314,-0.8983671,0.90975195,1.0596511,-0.860477,-0.78409207,0.0694663,0.2377429,-0.1682766
81,1.3485166,1.9541407,"('submissive', 'aggressive')",-2.5715134,-2.2587492,-1.578311,-1.2017734,0.4755656,0.81366193,-0.44739127,-0.3160978,-0.5546267,-0.2017636,-0.3528631
7,1.3441567,1.5595291,"('insensitive', 'sensitive')",-1.0599027,-0.81974554,-0.94462365,-0.6322838,0.013945598,0.23065062,0.60364634,0.6322083,-0.0085555,0.1940717,-0.2026272
11,1.2723426,1.4410207,"('unhelpful', 'helpful')",-2.1581528,-1.9473014,-0.52973604,-0.2801371,0.52296764,0.72836375,2.1933157,2.2235823,0.2601474,0.4331057,-0.1729583
70,1.2706689,1.7089108,"('lethargic', 'energetic')",-2.2231002,-2.0089169,-1.4246291,-1.1585543,-0.31454346,0.01969875,0.80016863,0.9965683,-0.3782871,-0.0884587,-0.2898284
56,1.2688816,1.6578579,"('impractical', 'practical')",-1.5408834,-1.2231691,-0.48486385,-0.17354974,1.4029692,1.7702459,0.35193545,0.44610313,0.1996078,0.4954976,-0.2958898
43,1.2658498,1.5837412,"('irresponsible', 'responsible')",-2.161344,-1.9364544,-1.518731,-1.0793107,-0.26267296,0.036335506,0.6638065,0.81733626,-0.4026183,-0.1156704,-0.2869479
13,1.2584448,1.6915216,"('impolite', 'polite')",-2.0675278,-1.865231,-1.9029948,-1.5787357,-0.50074273,-0.14612131,0.1042671,0.32091078,-0.6217106,-0.3155311,-0.3061795
65,1.2434921,1.532946,"('insecure', 'secure')",-1.6626909,-1.4993378,-1.6557301,-1.3787196,0.10316176,0.19648483,-0.017032444,0.17254493,-0.3977599,-0.1952163,-0.2025436
20,1.2003789,1.2989424,"('rough', 'thoughtful')",0.034694903,0.1459526,0.44868803,0.50110567,0.14514524,0.14581123,1.2973795,1.2638077,0.6252573,0.6711239,-0.0458666
19,-1.1675537,-1.2667992,"('inhospitable', 'hospitable')",0.80608225,0.7280702,1.6054258,1.6997089,-0.8181087,-0.84228677,0.024648163,0.036284223,0.0900988,0.0709955,0.0191033
1,-1.1465799,-1.370774,"('unfriendly', 'friendly')",-1.7491996,-1.9512153,-0.8138436,-0.88048834,0.9274027,0.6938686,1.6109228,1.3887731,-0.2342596,-0.4239672,0.1897076
27,1.0970542,0.8771908,"('hardhearted', 'softhearted')",-0.30703235,-0.299589,-0.7925017,-0.73627394,-0.9871559,-0.87249446,1.3013587,1.283852,0.0623446,0.0505371,0.0118075
26,-1.0750326,-1.0447513,"('hardhearted', 'benevolent')",-1.2545363,-1.2110465,0.23036322,0.4216646,0.96325934,0.95214427,0.85686344,0.86498225,-0.0558166,-0.0034014,-0.0524152
68,1.066331,1.0063521,"('dependent', 'independent')",0.8752109,0.90280765,-0.53606963,-0.64694995,-1.0634224,-1.0541693,-0.08652292,-0.1480414,0.0511054,0.0119998,0.0391056
63,1.0315418,1.2130284,"('unperceptive', 'insightful')",-1.2792546,-1.1484218,-0.41129154,-0.22654116,0.10157091,0.28952292,1.4869038,1.5423476,0.1858941,0.3339872,-0.1480931
35,-1.014454,-1.4875276,"('corrupt', 'incorrupt')",3.474387,3.195315,2.5477436,2.206771,-1.2325102,-1.4956309,-0.53317934,-0.7459244,0.6483974,0.3346005,0.3137969
48,0.9782536,1.1761891,"('unintelligent', 'intelligent')",-1.8874028,-1.797173,0.11525967,0.27370477,1.2241676,1.1432787,0.952054,0.85518575,0.2764664,0.3302371,-0.0537707
58,-0.8837258,-1.0145922,"('undiscriminating', 'discriminating')",-1.202929,-1.2070658,-1.246596,-1.3740755,0.23166499,0.21099561,0.23378372,0.097349875,-0.5735605,-0.6574776,0.0839171
28,-0.8776078,-0.8881353,"('disloyal', 'loyal')",-1.2982268,-1.2300686,-1.2475057,-1.1728052,0.022458091,-0.047048908,0.6194469,0.4190403,-0.5562871,-0.5838035,0.0275164
60,0.8430085,1.325783,"('inefficient', 'efficient')",-2.8181188,-2.5080266,-1.9395281,-1.6621453,1.6799269,1.8682375,0.6299787,0.76460713,-0.3209466,-0.0423089,-0.2786377
38,-0.7999736,-0.8193213,"('untruthful', 'truthful')",-1.3212835,-1.1656845,-0.6160509,-0.56592107,0.034188814,0.12381617,0.23553139,0.19339523,-0.4935176,-0.4467431,-0.0467745
30,0.72660774,1.1495486,"('intolerant', 'tolerant')",-2.4383657,-2.2101812,-1.0280148,-0.7109168,0.2813871,0.61195016,1.0315975,1.1759489,-0.2853576,0.0032699,-0.2886275
72,0.7036881,0.7950449,"('unambitious', 'ambitious')",-1.0675633,-0.9116074,-1.0356655,-0.9031019,0.75308275,0.8573362,-0.7080469,-0.67151916,-0.270901,-0.1667695,-0.1041315
25,-0.6889775,-0.9931892,"('egoistic', 'altruistic')",0.58569336,0.40820402,0.8169301,0.73983365,0.87951607,0.65299374,1.0960026,0.9577681,0.5378329,0.353122,0.1847109
41,-0.67183036,-0.61295885,"('unforgiving', 'forgiving')",-1.5404813,-1.4212967,-1.6116832,-1.4311826,-0.047864296,0.02528945,-0.53224933,-0.5775071,-0.8808217,-0.8035312,-0.0772905
22,0.63531375,0.97561795,"('untrustworthy', 'trustworthy')",-0.44903722,-0.28991696,-1.516627,-1.2654989,0.29906887,0.46817684,-1.3058764,-1.1847816,-0.4674315,-0.2592805,-0.208151
54,-0.6288895,-0.59240496,"('incapable', 'capable')",0.5848981,0.6386118,0.43800864,0.594904,0.59227973,0.6498164,1.5219535,1.6250213,0.5016501,0.5831897,-0.0815396
29,-0.6172849,-0.6582881,"('unfair', 'fair')",0.31341943,0.3145883,0.7055261,0.67952794,-0.10136913,-0.07273559,-0.5183769,-0.6448349,-0.0436171,-0.0763485,0.0327314
73,-0.5800874,-0.6194246,"('helpless', 'self-reliant')",1.0279614,1.0796765,0.55983084,0.5179793,-0.47937825,-0.35184494,-3.2445693,-3.302253,-0.5432486,-0.5351733,-0.0080753
78,0.52177423,0.35781053,"('nonresilient', 'resilient')",0.16099612,0.022663034,-0.23526372,-0.33690235,1.1814377,0.9767909,1.0699644,0.9671601,0.5397818,0.3975044,0.1422774
3,0.51845616,0.598253,"('repellent', 'pleasant')",-1.1116415,-0.9447433,-1.5913281,-1.5337362,-0.05796784,-0.05276792,-0.08635267,-0.10432132,-0.4657668,-0.4074631,-0.0583037
86,0.50363904,0.6905508,"('uninfluential', 'influential')",-2.235146,-2.0861049,-1.795769,-1.8028543,0.5752257,0.46217975,-0.5634728,-0.67340595,-0.7031046,-0.6819269,-0.0211777
88,-0.4974751,-0.4284855,"('low', 'eminent')",-0.38284642,-0.23357704,-0.37198457,-0.31581944,0.114216566,0.10301198,0.6911431,0.636174,-0.0893893,-0.0477392,-0.0416501
17,-0.4323594,-0.3071618,"('nasty', 'nice')",-1.8681785,-1.8807795,-0.20267299,-0.16813916,-0.9266653,-0.7863539,-0.67468524,-0.6959053,-0.8209123,-0.767668,-0.0532443
66,-0.41396868,-0.560954,"('inactive', 'active')",1.2283558,1.0945048,0.5213112,0.5494755,-0.64833456,-0.6445023,0.79850554,0.7778903,0.2971739,0.2432829,0.053891
67,0.40824175,0.5609544,"('doubtful', 'determined')",0.41862127,0.4680042,0.7679595,0.84630775,-0.23583257,-0.04565251,-0.46816984,-0.41872153,0.178164,0.2821784,-0.1040144
71,0.392541,0.3636844,"('diffident', 'self-confident')",-0.6060102,-0.7543247,1.2184899,1.1648605,0.33652622,0.37425038,0.35884115,0.41115022,0.3400776,0.3119242,0.0281534
64,-0.38954255,-0.15227327,"('shy', 'confident')",-0.42599383,-0.2367446,-1.6542444,-1.4693952,-1.3174298,-1.1559883,-6.1803718,-6.2163587,-1.9935165,-1.8461521,-0.1473644
32,0.38901663,0.445028,"('unkind', 'kind')",-0.87759435,-0.8113532,-0.7711851,-0.51961076,0.29587048,0.34223098,0.9042856,1.0331426,-0.0119213,0.0978875,-0.1098088
51,0.3810307,0.62142617,"('uneducated', 'educated')",-0.19020915,-0.09930726,-0.35362223,-0.12781456,-0.21775666,-0.05978359,0.83816016,0.9374353,0.0915206,0.2543912,-0.1628706
83,-0.37809822,-0.28399274,"('powerless', 'powerful')",-0.039080545,0.14209208,0.28722352,0.32778066,0.79507077,0.8579705,-0.608257,-0.6129542,0.0113717,0.0861792,-0.0748075
10,0.3630737,0.6294764,"('unsympathetic', 'sympathetic')",-2.8401604,-2.5255663,-2.6338627,-2.3595028,-0.40155578,-0.323279,0.041058756,0.10752958,-1.0942894,-0.8942684,-0.200021
75,-0.34000677,-0.27199453,"('meek', 'impulsive')",1.5826361,1.5192564,1.0620896,0.9942485,0.20320104,0.2912522,-0.3353356,-0.32725987,0.4345169,0.4411005,-0.0065836
40,-0.3195994,-0.3957687,"('stingy', 'generous')",0.04853995,0.044587277,-1.1186585,-1.3258014,-0.4626099,-0.691006,-1.8649652,-2.1781716,-0.7434587,-0.9092321,0.1657734
57,-0.3123428,-0.05731118,"('unimaginative', 'imaginative')",-2.0343492,-1.74623,-2.06247,-1.7564089,-0.3825331,-0.2932816,-2.902543,-2.9612203,-1.5388476,-1.3628904,-0.1759572
47,0.30145824,0.42294058,"('stupid', 'smart')",-1.3964338,-1.3206023,-0.6364499,-0.3749652,0.70785916,0.9421223,5.182748,5.4736996,0.8318363,1.028639,-0.1968027
53,0.27364033,0.25951192,"('uncreative', 'creative')",0.01676555,-0.075763285,-0.17041048,-0.14601275,0.6410085,0.50852585,0.8879983,0.7627906,0.3298004,0.2618105,0.0679899
33,-0.2655917,-0.44112337,"('wrong', 'right')",2.6531985,2.614142,0.12658007,0.07951214,0.52891874,0.4651203,-0.7351916,-0.7976849,0.4615828,0.3839932,0.0775896
82,0.23473664,0.40035084,"('poor', 'rich')",-1.9465386,-1.9852349,-1.1009892,-1.0748466,0.5915177,0.53113645,6.380473,6.51328,0.8318399,0.8769371,-0.0450972
77,-0.22705022,-0.05090574,"('unmotivated', 'motivated')",-0.28053048,-0.08036432,-0.7063048,-0.6432005,0.33726984,0.32262325,-0.90245616,-0.9174168,-0.3558144,-0.2738528,-0.0819616
84,0.2045322,0.08064863,"('inferior', 'superior')",1.3715948,1.5724164,-0.12538692,0.025610521,-0.20350154,-0.09169666,1.3006203,1.1905885,0.5095717,0.5555135,-0.0459418
42,-0.19799331,0.020769387,"('unreliable', 'reliable')",-0.013101086,0.096293665,0.018147588,0.27558032,-0.23193121,0.041492924,-2.5082302,-2.3688118,-0.5866217,-0.3869351,-0.1996866
45,0.19597371,0.46958447,"('incompetent', 'competent')",-3.7947338,-3.5158556,-1.8283561,-1.6488602,-0.70959246,-0.4690402,-0.6452092,-0.65855765,-1.3563836,-1.1645458,-0.1918378
15,0.19021356,0.21564642,"('boring', 'funny')",1.1054963,1.0226008,2.1265595,2.20754,1.5431026,1.5284619,0.6081937,0.57542944,1.1147132,1.1099357,0.0047775
34,0.18978384,0.1762397,"('mean', 'honorable')",-0.08278612,-0.10784499,0.8911281,0.78110754,1.3050909,1.20101,6.4465075,6.54127,1.7499449,1.7183563,0.0315886
9,-0.18043588,-0.37089673,"('unaffectionate', 'caring')",-1.2621676,-1.3684624,0.12058212,0.17500699,1.0059085,0.9335436,1.0185314,0.83584523,0.1404837,0.0410073,0.0994764
14,-0.16844045,0.32720798,"('antisocial', 'social')",-2.8957872,-2.5768278,-1.774155,-1.4442662,0.5946088,1.0356216,-1.3104302,-1.0568569,-1.1108408,-0.7430242,-0.3678166
87,0.1494135,0.32714683,"('unsuccessful', 'successful')",0.054107413,0.20106792,-1.1348009,-0.9552779,-0.09180229,0.07714198,0.8646875,0.92458713,-0.031679,0.1149332,-0.1466122
24,0.14169924,0.32555348,"('dishonest', 'honest')",-2.7117727,-2.664902,-1.3760663,-1.1034553,0.2683047,0.35596925,0.6720712,0.67155784,-0.6011528,-0.4830554,-0.1180974
2,0.07304981,0.18223752,"('unlikable', 'likable')",0.52383906,0.38075095,0.20762727,0.42062774,0.8348361,0.9320442,0.40744522,0.5293551,0.4093595,0.4890031,-0.0796436
0,-0.070476815,0.219955,"('unsociable', 'sociable')",-3.523193,-3.3045425,-2.002612,-1.831804,0.2340794,0.34828418,-0.5178744,-0.50532615,-1.1760154,-1.0146867,-0.1613287
49,0.069727264,0.20754692,"('unable', 'able')",0.7504014,0.9050849,0.88937443,1.1476316,0.37584266,0.48559538,0.21344368,0.31531817,0.4597579,0.6122354,-0.1524775
44,-0.044939615,-0.018719006,"('prejudiced', 'unprejudiced')",1.5232619,1.4628973,0.03497353,-0.025563776,-0.9778466,-0.84624463,-1.3041915,-1.1853552,-0.1537485,-0.122597,-0.0311515
12,0.03992997,0.28567657,"('unsupportive', 'supportive')",-1.5642786,-1.3798728,-0.6505705,-0.40882063,0.2932054,0.52682084,-1.7048696,-1.6988177,-0.7173167,-0.5350028,-0.1823139
61,0.01273435,0.10702138,"('illogical', 'logical')",-1.1226314,-1.1255296,-1.3518069,-1.1715062,0.19560134,0.34501594,0.023704343,0.10556108,-0.4484797,-0.3478875,-0.1005922
39,0.009279516,0.086919405,"('exploitative', 'cooperative')",-1.0926983,-1.0470291,-0.27825668,0.07275875,0.30098796,0.32976258,-0.20105311,-0.14143156,-0.2523481,-0.139804,-0.1125441
