,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,male-female
30,1.1443908,1.0123962,"('intolerant', 'tolerant')",1.3040186,1.0081095,0.7607663,0.31102937,0.60326433,0.4749642,0.95311,0.7016248,0.2514852
53,-1.1272441,-0.86274695,"('uncreative', 'creative')",0.80178326,0.9127835,-0.14629143,0.121045746,0.26366702,0.39547202,-0.0520213,0.1416386,-0.1936599
60,1.1072892,1.4321467,"('inefficient', 'efficient')",1.3691902,1.1363375,0.43935266,0.5920597,-0.116377145,-0.019003235,0.6998638,0.7853852,-0.0855214
29,-1.0653456,-0.9767181,"('unfair', 'fair')",-0.5556643,-0.40077972,-1.2513129,-1.1613688,-1.2082661,-1.0954692,-1.0201472,-0.908584,-0.1115632
39,1.0471339,1.3597356,"('exploitative', 'cooperative')",0.042797983,0.20387223,0.2150439,0.26516297,0.52496785,0.6642163,0.4574859,0.6232468,-0.1657609
62,1.0452747,1.0599029,"('incompetent', 'brilliant')",1.3184673,1.0439063,0.54659104,0.53898335,-0.058767818,0.0073130615,0.7128913,0.6625264,0.0503649
24,1.021719,1.2079802,"('dishonest', 'honest')",0.60059774,0.6415728,-0.21684864,-0.15227236,0.69388145,0.77442133,0.5248374,0.6179255,-0.0930881
2,1.0188751,0.73296285,"('unlikable', 'likable')",0.25166276,0.008503243,1.4247969,1.1866142,0.78903854,0.6711168,0.8710934,0.6497993,0.2212941
67,0.9855699,0.7803802,"('doubtful', 'determined')",0.32337743,0.084093,0.7060829,0.42539698,-0.3541336,-0.53704375,0.4152241,0.1882066,0.2270175
77,-0.9357301,-0.7724492,"('unmotivated', 'motivated')",0.2367496,0.18470925,-0.90377367,-0.8817159,-1.2768868,-1.1038948,-0.7199103,-0.6433377,-0.0765726
13,0.91690236,1.0683445,"('impolite', 'polite')",0.64202696,0.43255892,0.17223004,0.24438688,-0.1631988,-0.116494164,0.3919901,0.407199,-0.0152089
61,-0.9044198,-0.5586356,"('illogical', 'logical')",0.5255759,0.5605807,-0.45141193,-0.15494996,-0.29265994,-0.15760489,-0.2807289,-0.0776524,-0.2030765
74,0.90152264,0.6751141,"('undedicated', 'dedicated')",0.6400506,0.5977506,0.94094133,0.9015066,0.41184077,0.42000037,0.7235888,0.6485929,0.0749959
35,-0.87510246,-1.1248186,"('corrupt', 'incorrupt')",-1.2446878,-1.0714656,-1.2546033,-1.4578409,-0.5814974,-0.76031685,-0.9889727,-1.1036105,0.1146378
45,0.8424353,1.0238819,"('incompetent', 'competent')",1.0517371,0.98588127,0.9442047,1.2985322,0.17391145,0.30852988,0.7530721,0.9042063,-0.1511342
76,0.8380474,0.698531,"('anxious', 'daring')",0.9524803,0.72924924,0.44907975,0.3532913,0.18889269,0.0882603,0.607125,0.4673329,0.1397921
28,-0.8374556,-0.47058856,"('disloyal', 'loyal')",-0.124954656,0.05097267,-0.28773046,-0.08054878,0.8034755,0.8936233,-0.1116663,0.0983647,-0.210031
42,0.81371105,0.60185117,"('unreliable', 'reliable')",0.66029614,0.51506126,1.0032382,0.95930845,-2.6244175,-2.4278188,-0.0367931,-0.0878995,0.0511064
46,0.7989541,1.0437444,"('uncompetitive', 'competitive')",0.1376405,0.15653288,0.44475296,0.7414095,-0.46974298,-0.1372936,0.2279011,0.4510983,-0.2231972
88,0.76988196,0.014524626,"('low', 'eminent')",0.6879519,0.2837462,1.0137038,0.26896557,0.10095576,-0.39062425,0.6431233,0.044153,0.5989703
3,-0.7469484,-0.50627273,"('repellent', 'pleasant')",0.0149984965,0.064989105,-0.46793613,-0.19652325,0.37886885,0.655167,-0.2052543,0.00434,-0.2095943
49,-0.74543214,-0.6116689,"('unable', 'able')",-0.6387635,-0.5795649,-0.46505237,-0.5835566,-0.47918338,-0.5460951,-0.5821078,-0.5802214,-0.0018864
69,-0.6998784,-0.6995388,"('lazy', 'industrious')",-0.5811218,-0.33400917,-0.54900783,-0.4321652,-1.1780894,-1.0770179,-0.7520244,-0.6356828,-0.1163416
20,-0.6922319,-0.4126023,"('rough', 'thoughtful')",-0.7822276,-0.67085487,-0.378732,-0.187909,0.06801228,0.12028408,-0.4462948,-0.2877705,-0.1585243
43,0.68372566,0.7906896,"('irresponsible', 'responsible')",0.471583,0.4548635,-0.0019155666,0.0958581,0.48598415,0.6335846,0.4098443,0.4937489,-0.0839046
81,0.6750518,0.5622797,"('submissive', 'aggressive')",0.77304506,0.3418041,0.8870738,0.674662,-0.2801091,-0.27514488,0.5137654,0.3259003,0.1878651
32,-0.66263825,-0.6087029,"('unkind', 'kind')",0.07091141,-0.07053879,0.4848928,0.37166387,1.1481751,1.0368983,0.2603353,0.1823301,0.0780052
57,0.6507233,0.96662486,"('unimaginative', 'imaginative')",1.7968618,1.9129376,0.54435736,0.8544066,-2.5866144,-2.171173,0.101332,0.390699,-0.289367
22,0.6487645,1.1330074,"('untrustworthy', 'trustworthy')",0.7345617,0.97430044,0.39852956,0.5088288,-0.47816274,-0.1473567,0.3259232,0.617195,-0.2912718
6,-0.6255407,-0.5114849,"('distant', 'open')",-0.629468,-0.39983034,-1.0757405,-0.97698504,-0.38640523,-0.36981645,-0.6792886,-0.5645292,-0.1147594
72,0.61556494,1.0234078,"('unambitious', 'ambitious')",0.20105779,0.26795447,-0.041862287,0.306989,-0.57019997,-0.45672435,0.0511401,0.2854067,-0.2342666
64,-0.6128928,-0.41201472,"('shy', 'confident')",-0.68110913,-0.6452075,0.076092795,0.28467372,-5.7821746,-5.192391,-1.750021,-1.4912349,-0.2587861
34,-0.60076594,-0.5703504,"('mean', 'honorable')",0.3220225,0.3084958,-0.27009925,-0.3823488,5.1074796,4.893413,1.1396592,1.0623024,0.0773568
21,-0.57310534,-0.48285604,"('immoral', 'moral')",1.4225516,1.1522795,-0.36981884,-0.4597692,-0.99422026,-1.0122507,-0.1286482,-0.2006491,0.0720009
25,-0.56024057,-0.5536468,"('egoistic', 'altruistic')",-0.18267255,-0.046308562,0.20749378,-0.0998712,1.2090979,1.0605427,0.1684196,0.090179,0.0782406
27,-0.5522805,-0.44083425,"('hardhearted', 'softhearted')",0.025043767,-0.011600835,-0.3669452,-0.17833945,0.65012383,0.56637985,-0.0610145,-0.0160987,-0.0449158
14,0.5359037,0.73215497,"('antisocial', 'social')",0.8662075,0.7184816,2.0025964,2.1241167,-0.09798901,0.20519298,0.8266796,0.9449866,-0.118307
51,0.5176238,0.16797578,"('uneducated', 'educated')",-0.42060542,-0.6975531,0.11004056,-0.1955526,0.2518246,-0.016295446,0.1147209,-0.1853563,0.3000772
23,0.51378083,0.59564966,"('insincere', 'sincere')",1.2317014,1.0456698,-0.17685011,-0.29594278,5.559115,5.23162,1.7819368,1.6442492,0.1376876
1,-0.45747262,-0.2874566,"('unfriendly', 'friendly')",0.5977827,0.8861926,0.7803669,0.72703034,1.395437,1.358106,0.5790285,0.6709681,-0.0919396
48,-0.43481576,-0.26503542,"('unintelligent', 'intelligent')",0.32829612,0.38654396,-1.0147034,-0.9788381,-0.56667906,-0.559915,-0.4219755,-0.3543111,-0.0676644
5,-0.43348855,-0.39252484,"('distant', 'outgoing')",-0.28701597,-0.20797297,-1.2078633,-1.1538169,-0.77929807,-0.7098146,-0.6769165,-0.6160324,-0.0608841
54,-0.41633505,-0.54412365,"('incapable', 'capable')",0.10379334,-0.055342283,-0.028061122,-0.33213818,0.47359478,0.16983052,0.033248,-0.1904434,0.2236914
73,0.41305533,0.09697743,"('helpless', 'self-reliant')",0.4395309,0.3663879,-0.7979432,-0.9399064,-3.2674747,-3.1380875,-0.8032079,-0.9036571,0.1004492
18,-0.39548206,-0.6569857,"('disagreeable', 'welcoming')",-0.9614593,-1.081546,0.11137995,-0.3189172,-1.2294132,-1.334681,-0.6187437,-0.8480325,0.2292888
11,0.38774627,0.4462735,"('unhelpful', 'helpful')",1.1830746,0.9933507,-0.041045815,-0.18781596,1.9671544,1.833367,0.8742324,0.7712938,0.1029386
82,0.3564623,-0.059505783,"('poor', 'rich')",0.18528938,-0.11248009,0.8411523,0.5350835,6.199563,5.642288,1.8956168,1.5013465,0.3942703
41,0.32566074,0.1981206,"('unforgiving', 'forgiving')",0.61117804,0.5527755,0.9078578,0.71250874,0.43549007,0.47102836,0.5700467,0.4836083,0.0864384
17,-0.31900316,-0.31859615,"('nasty', 'nice')",-0.30756965,-0.3036513,-0.6273907,-0.7209302,-0.16813828,-0.19827437,-0.3555254,-0.385363,0.0298376
7,0.30113977,0.5802753,"('insensitive', 'sensitive')",-0.0351662,-0.0012755692,-0.11684804,0.1868816,0.04609652,0.3211145,0.0488055,0.271749,-0.2229435
36,-0.2610176,-0.3611242,"('hostile', 'amicable')",-0.6470805,-0.46796885,-0.8262496,-0.9931777,-0.10384018,-0.30596694,-0.459547,-0.5320594,0.0725124
80,0.2449475,0.49059805,"('dominated', 'dominating')",-0.10700673,-0.14354607,0.75418156,1.1342654,-0.5661987,-0.32681492,0.0814809,0.2886256,-0.2071447
0,-0.24404648,-0.17306057,"('unsociable', 'sociable')",0.96886915,0.7490977,0.47951567,0.3437847,0.15864018,0.29863757,0.3407446,0.3046148,0.0361298
63,0.24390694,0.36369714,"('unperceptive', 'insightful')",0.68481565,0.6137144,0.62910557,0.77789617,0.064969376,0.21786335,0.4056994,0.4932927,-0.0875933
19,-0.2222098,-0.49998558,"('inhospitable', 'hospitable')",-0.37824622,-0.61233205,-1.2491378,-1.6741204,-0.5463808,-0.87458444,-0.5989937,-0.9152556,0.3162619
58,0.21040833,0.47766265,"('undiscriminating', 'discriminating')",0.9333871,1.1413311,0.5725377,0.8461217,0.30269969,0.48190778,0.5047582,0.7367558,-0.2319976
87,0.2073825,0.10633269,"('unsuccessful', 'successful')",0.65628225,0.43143654,0.91159576,0.94015014,0.62246245,0.6767619,0.5994307,0.5386703,0.0607604
37,0.19116911,0.07136284,"('fake', 'genuine')",0.079770826,0.046897396,-0.749912,-0.80158055,-0.13152759,-0.15193246,-0.1526249,-0.2088132,0.0561883
8,0.18848431,0.21681948,"('unaffectionate', 'affectionate')",-0.039544284,-0.009712197,0.55700076,0.6599869,0.61173165,0.5639868,0.3294181,0.3577702,-0.0283521
12,0.18730454,0.15035045,"('unsupportive', 'supportive')",0.94668204,0.8794794,0.09865433,0.15141419,-2.095544,-1.9116217,-0.2157258,-0.1825944,-0.0331314
38,-0.1681104,-0.22868878,"('untruthful', 'truthful')",0.49367902,0.4214174,-0.50361043,-0.7213428,-0.22830884,-0.38340795,-0.1015877,-0.2280055,0.1264178
10,-0.15353686,0.13788383,"('unsympathetic', 'sympathetic')",0.23830867,0.15997435,-0.36153114,-0.12918024,-0.14686237,0.06446372,-0.1059054,0.0582854,-0.1641908
4,-0.14470616,-0.52393854,"('disliked', 'liked')",-0.20511436,-0.2978032,0.5038504,0.4689188,-6.033511,-5.8136606,-1.4698703,-1.5416209,0.0717506
66,-0.12289494,-0.07297696,"('inactive', 'active')",-1.0102458,-0.9517654,0.110163555,0.38780528,0.61554664,0.71555305,-0.1018576,0.019654,-0.1215116
47,-0.12011556,-0.0672318,"('stupid', 'smart')",0.9660237,0.90520567,1.4536234,1.1621497,5.43313,5.1458864,1.9331653,1.7865025,0.1466628
86,0.11905523,0.23442611,"('uninfluential', 'influential')",0.58473057,0.60589004,-0.029331416,-0.016329452,-0.4084119,-0.26151443,0.0665106,0.1406181,-0.0741075
71,-0.083366655,0.14176686,"('diffident', 'self-confident')",0.7823312,0.9007656,-0.4905666,-0.123719364,0.286735,0.28519195,0.1237832,0.3010013,-0.1772181
75,0.075927466,-0.15984544,"('meek', 'impulsive')",0.44633758,0.4616923,-0.435035,-0.51589435,-0.21105275,-0.36444396,-0.0309557,-0.1446229,0.1136672
79,-0.072197646,-0.37306425,"('wavering', 'unwavering')",-0.4939041,-0.5126933,-1.0301464,-1.2883826,-0.5230331,-0.77315694,-0.5298203,-0.7368243,0.207004
33,0.06623529,0.24508971,"('wrong', 'right')",0.6720208,0.78912437,0.37333065,0.37526196,-1.0238712,-0.9975644,0.0219289,0.1029779,-0.081049
44,0.05813776,-0.0034856498,"('prejudiced', 'unprejudiced')",-1.0608715,-1.0606253,-0.07732676,-0.104909495,-0.9897249,-1.1632935,-0.5174463,-0.5830785,0.0656322
55,0.046474624,0.37680167,"('incompetent', 'clever')",0.67872804,0.5566429,0.19713679,0.43953437,0.13283429,0.3987802,0.2637934,0.4429398,-0.1791464
84,0.04465255,0.1520941,"('inferior', 'superior')",-0.62726843,-0.39691073,0.010350822,0.1496758,0.18457179,0.2837305,-0.0969233,0.0471474,-0.1440707
40,-0.04226707,0.07540003,"('stingy', 'generous')",-0.5039723,-0.2180497,-0.008018555,0.2742709,-2.5182695,-2.0459082,-0.7681319,-0.4785717,-0.2895602
9,-0.0357052,0.13847226,"('unaffectionate', 'caring')",1.0744127,1.1537817,0.6383225,0.9102673,1.0597234,1.0871401,0.6841884,0.8224154,-0.138227
83,-0.022738501,0.014787119,"('powerless', 'powerful')",0.19802491,0.1908853,0.21716645,0.04025585,-1.1172757,-1.142388,-0.1812057,-0.2241149,0.0429092
65,-0.020379566,0.3505019,"('insecure', 'secure')",0.29142094,0.27640226,0.87857413,1.1877459,0.2995555,0.6422769,0.3622928,0.6142317,-0.2519389
