,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,male-female
65,-2.2134123,-2.3331413,"('insecure', 'secure')",-1.8772489,-2.0844147,-1.9155446,-2.0906622,-0.015615158,-0.19304119,-1.5054551,-1.6753148,0.1698597
70,-2.1703994,-2.3255847,"('lethargic', 'energetic')",-1.8903632,-1.9137216,-1.8380245,-1.9734399,0.24192174,0.28580865,-1.4142163,-1.4817345,0.0675182
73,2.0291274,2.2459962,"('helpless', 'self-reliant')",0.977482,1.1602392,0.42272544,0.635124,-3.0711596,-2.9350836,0.0895438,0.2765689,-0.1870251
79,2.0253572,1.7880082,"('wavering', 'unwavering')",2.1767337,2.1870701,1.2905047,1.138993,-0.45290217,-0.28349134,1.2599233,1.2076451,0.0522782
21,-1.965172,-2.2188516,"('immoral', 'moral')",-1.8204272,-1.997036,-1.8921566,-2.0332766,-1.0624955,-1.1043622,-1.6850629,-1.8383815,0.1533186
86,-1.928954,-2.2654886,"('uninfluential', 'influential')",-1.6197643,-1.9113088,-0.18442582,-0.6086381,-0.33593735,-0.59197545,-1.0172704,-1.3443527,0.3270823
43,-1.9015086,-2.0091894,"('irresponsible', 'responsible')",-3.531008,-3.4961152,-1.1251034,-1.431122,0.5748339,0.65684307,-1.4956965,-1.5698957,0.0741992
62,-1.8712165,-1.6272757,"('incompetent', 'brilliant')",-2.729785,-2.5380654,-0.7516162,-0.6570064,0.05051789,0.23610112,-1.3255249,-1.1465616,-0.1789633
45,-1.8694404,-2.035229,"('incompetent', 'competent')",-2.2880487,-2.4152231,-1.8455589,-2.1032972,-0.74752915,-0.88317424,-1.6876442,-1.8592309,0.1715867
7,-1.8669227,-2.0939617,"('insensitive', 'sensitive')",-2.3530474,-2.5201187,-1.862194,-2.1077714,0.028589468,-0.10855161,-1.5133938,-1.7076008,0.194207
11,-1.8517594,-1.8982542,"('unhelpful', 'helpful')",-2.7115972,-2.6655705,-1.2014822,-1.3110579,2.1693828,2.3446226,-0.898864,-0.882565,-0.016299
23,-1.8400581,-2.1045606,"('insincere', 'sincere')",-2.76255,-2.787867,-0.9737484,-1.4158089,5.591562,5.5391154,0.0038013,-0.1922802,0.1960815
3,-1.8388531,-2.0890832,"('repellent', 'pleasant')",-0.68056786,-0.90387076,-0.7934091,-1.0277715,0.46422336,0.18130237,-0.7121517,-0.9598557,0.247704
35,1.8108464,2.010656,"('corrupt', 'incorrupt')",2.1201408,2.3198307,0.7425044,1.0832887,-0.53353995,-0.37144268,1.034988,1.2605832,-0.2255952
28,-1.7371354,-1.9903616,"('disloyal', 'loyal')",-1.5409575,-1.7827685,-1.2710524,-1.4766728,0.7224785,0.696006,-0.9566667,-1.1384492,0.1817825
76,-1.7300036,-1.5885547,"('anxious', 'daring')",-0.56920063,-0.41712385,-1.7380687,-1.6994696,-0.16335833,0.10048721,-1.0501578,-0.9011652,-0.1489926
33,1.7001582,1.5859284,"('wrong', 'right')",0.85158765,0.7261467,1.5521519,1.4791471,-0.62343466,-0.7624029,0.8701159,0.7572048,0.1129111
82,-1.6404178,-1.7064112,"('poor', 'rich')",-1.5056661,-1.4803087,-1.4410454,-1.6367861,5.69967,5.7003098,0.2781352,0.219201,0.0589342
36,1.6176403,1.251027,"('hostile', 'amicable')",2.1675487,1.824385,1.7897863,1.5390618,-0.031284474,-0.1700983,1.3859227,1.1110939,0.2748288
84,1.5764581,1.6844425,"('inferior', 'superior')",0.94211227,1.0224081,0.38388237,0.6873461,0.7223985,0.974224,0.9062128,1.0921052,-0.1858924
46,-1.5613649,-1.7731009,"('uncompetitive', 'competitive')",-1.4619294,-1.5910221,-1.2087696,-1.4775445,-1.1271236,-1.1559741,-1.339797,-1.4994104,0.1596134
50,1.5423157,1.2986825,"('clumsy', 'skillful')",2.531516,2.2686737,-0.025319539,-0.3074961,0.053638324,-0.017751448,1.0255376,0.8105271,0.2150105
66,1.5373123,1.380773,"('inactive', 'active')",1.8859962,1.8605444,1.4550639,1.2321154,0.7308663,0.68874556,1.4023097,1.2905445,0.1117652
75,1.4477255,1.5959195,"('meek', 'impulsive')",0.8212837,0.9937833,0.25540736,0.40977004,-0.55776435,-0.27849448,0.491663,0.6802446,-0.1885816
72,-1.3949081,-1.1430335,"('unambitious', 'ambitious')",-1.8661035,-1.6923078,-0.28297096,-0.19836435,-0.592434,-0.37565163,-1.0341041,-0.8523393,-0.1817648
24,-1.3022068,-1.2301016,"('dishonest', 'honest')",-2.58108,-2.451617,-0.47993374,-0.6123397,0.68260324,0.9079439,-0.9201542,-0.8465286,-0.0736256
27,-1.2828088,-1.3094091,"('hardhearted', 'softhearted')",-1.8100954,-1.7128186,-0.99935275,-1.1689143,0.41922283,0.45955986,-0.9182585,-0.9328955,0.014637
41,-1.1946929,-1.4340417,"('unforgiving', 'forgiving')",-1.9473734,-2.0617263,-0.73459685,-1.0018156,-0.096131235,-0.12735106,-0.9931986,-1.1562337,0.1630351
71,1.1548772,1.1086031,"('diffident', 'self-confident')",-0.3813179,-0.40045175,2.1052458,1.8692234,0.57010317,0.36701304,0.8622271,0.7360969,0.1261302
31,1.1165683,0.9333109,"('evil', 'good')",1.6276162,1.5913064,1.5428151,1.4476831,-0.96761364,-1.0676131,0.8298465,0.7261719,0.1036746
47,-1.1020348,-1.0508255,"('stupid', 'smart')",-1.0744282,-1.0688864,-1.1106675,-1.2972271,5.0983424,5.0966167,0.452803,0.4199194,0.0328836
59,1.0932126,1.1158051,"('foolish', 'wise')",1.4332364,1.3120543,-0.07865636,0.033417046,-0.003234744,-0.015055548,0.6111394,0.6115552,-0.0004158
22,-1.0861197,-1.1572484,"('untrustworthy', 'trustworthy')",-1.3428625,-1.4567112,-1.8608658,-1.9537511,-0.9440927,-0.9091032,-1.3084853,-1.3692036,0.0607183
56,-1.0560416,-0.9945689,"('impractical', 'practical')",-2.1661835,-1.9704157,-0.3097965,-0.44595814,0.15651646,0.2229943,-0.8438763,-0.7969871,-0.0468892
51,-1.0221614,-1.0039068,"('uneducated', 'educated')",-0.7226507,-0.6700822,-0.5505283,-0.5280452,0.7859307,0.6442884,-0.3773524,-0.3894365,0.0120841
16,1.0212716,0.7348714,"('unpopular', 'popular')",0.8425245,0.556393,0.40352783,0.23634718,0.1902937,-0.2006289,0.6144044,0.3317457,0.2826587
4,1.0150454,0.9484841,"('disliked', 'liked')",1.2745117,1.162246,0.84924144,0.88968265,-6.641675,-6.659278,-0.8757191,-0.9147162,0.0389971
63,-0.9733036,-1.1081426,"('unperceptive', 'insightful')",-0.6698542,-0.67545575,-0.9577247,-1.1857089,0.23271339,0.37225333,-0.5920423,-0.6492635,0.0572212
19,0.95116264,1.0229253,"('inhospitable', 'hospitable')",0.79630536,0.8882412,1.0964209,1.0956924,-0.15072353,0.074621685,0.6732913,0.7703701,-0.0970788
52,0.94950694,0.681116,"('irrational', 'rational')",1.6852154,1.4231964,0.71552527,0.51083016,-0.3698469,-0.59582925,0.7451001,0.5048283,0.2402718
53,-0.93852484,-1.1362362,"('uncreative', 'creative')",0.27947095,0.09124565,0.7852017,0.27705494,1.1313856,1.1266979,0.3143833,0.0896906,0.2246927
54,0.9247522,0.84081095,"('incapable', 'capable')",0.2161709,0.16678028,1.2954712,1.19282,0.8815094,0.9460306,0.8294759,0.7866105,0.0428654
39,-0.92158306,-1.0148989,"('exploitative', 'cooperative')",-0.74749595,-0.6685786,-0.46709412,-0.44565797,0.5663087,0.52876407,-0.3924661,-0.4000929,0.0076268
32,-0.9178533,-1.127911,"('unkind', 'kind')",-2.2137864,-2.1623986,-1.2252926,-1.5406289,0.994571,0.98938763,-0.8405903,-0.9603877,0.1197974
88,-0.9042336,-0.90986824,"('low', 'eminent')",-0.84854877,-0.6941887,-1.3620604,-1.3131793,-0.61381614,-0.45003626,-0.9321648,-0.8418182,-0.0903466
17,-0.89333713,-1.0178083,"('nasty', 'nice')",-0.056597248,-0.024517752,-0.08375021,-0.044553176,-0.3311486,-0.37379867,-0.3412083,-0.3651695,0.0239612
29,0.8841455,0.9528588,"('unfair', 'fair')",0.2947449,0.27253148,0.18744683,0.34195137,-0.6502368,-0.5758973,0.1790251,0.2478611,-0.068836
44,0.61224586,0.7809658,"('prejudiced', 'unprejudiced')",-0.4292621,-0.3498784,-1.1963663,-0.8978281,-1.4774458,-1.4994521,-0.6227071,-0.4915482,-0.1311589
25,0.57905036,0.31387493,"('egoistic', 'altruistic')",1.458926,1.2489598,2.029523,1.7271559,1.2574412,1.0960376,1.3312351,1.0965071,0.234728
77,-0.571851,-1.0595318,"('unmotivated', 'motivated')",-0.38627666,-0.7346378,0.59871846,0.2885222,-0.775635,-1.0015335,-0.2837611,-0.6267952,0.3430341
87,0.5409257,0.41666174,"('unsuccessful', 'successful')",1.1458564,1.1241304,0.56402344,0.4852215,0.2841574,-0.00033648312,0.6337408,0.5064193,0.1273215
12,-0.5319632,-0.78328264,"('unsupportive', 'supportive')",-0.3792023,-0.38185194,0.41308987,0.13484962,-1.7265058,-1.6990067,-0.5561454,-0.6823229,0.1261775
2,0.52961195,0.4136604,"('unlikable', 'likable')",1.0036439,0.72293425,1.9888368,1.6455497,1.0842025,0.9757829,1.1515738,0.9394818,0.212092
49,-0.5192602,-0.2682677,"('unable', 'able')",-0.5998902,-0.49208346,-0.69467753,-0.5608577,-0.36318672,-0.21235453,-0.5442537,-0.3833909,-0.1608628
20,-0.47017998,-0.426373,"('rough', 'thoughtful')",0.90622187,0.93833226,-0.43757024,-0.37530378,0.58869004,0.6025028,0.1467904,0.1847896,-0.0379992
58,-0.40367195,-0.48017097,"('undiscriminating', 'discriminating')",-1.0044264,-0.9993809,0.12603186,-0.093041725,0.10481667,0.14676438,-0.2943124,-0.3564573,0.0621449
37,-0.33220735,-0.34427977,"('fake', 'genuine')",-1.0592774,-0.9424315,-0.8703187,-0.9440794,0.0023059323,0.23211469,-0.5648744,-0.499669,-0.0652054
42,0.31963056,0.23635101,"('unreliable', 'reliable')",0.8064548,0.7207287,-0.22334802,-0.40095946,-2.3832214,-2.3288517,-0.370121,-0.4431829,0.0730619
18,-0.3132712,-0.47759193,"('disagreeable', 'welcoming')",0.9381793,0.82296425,-0.024398021,-0.27617934,-1.1461159,-1.2425214,-0.1364015,-0.2933321,0.1569306
83,0.2928779,0.4220282,"('powerless', 'powerful')",-0.27301297,-0.21140905,1.0246097,1.1151502,-1.0620844,-0.9186083,-0.0044025,0.1017903,-0.1061928
40,-0.28969562,-0.36397278,"('stingy', 'generous')",-0.3690216,-0.2781004,-0.37039864,-0.36136702,-2.4257648,-2.406427,-0.8637202,-0.8524668,-0.0112534
8,-0.2793125,-0.433668,"('unaffectionate', 'affectionate')",-0.2018528,-0.2091412,1.7099476,1.4665638,0.41283113,0.6632615,0.4104034,0.3717541,0.0386493
61,-0.25065374,-0.4023723,"('illogical', 'logical')",-0.20708361,-0.4637918,0.8696777,0.7598723,0.055893574,-0.18120772,0.1169585,-0.0718749,0.1888334
15,0.23152238,0.2383988,"('boring', 'funny')",0.5343499,0.6328733,0.37030208,0.42366195,0.5828434,0.79007095,0.4297545,0.5212513,-0.0914968
34,-0.22536288,-0.34443018,"('mean', 'honorable')",-0.60845685,-0.5794092,0.2951852,-0.039364517,5.419394,5.4045544,1.2201898,1.1103376,0.1098522
67,0.121277936,0.39723158,"('doubtful', 'determined')",-0.6197119,-0.5266202,-0.25780353,0.019306935,-0.32328326,-0.08218846,-0.2698802,-0.0480675,-0.2218127
64,0.119153574,-0.006110074,"('shy', 'confident')",0.59013414,0.42153293,0.16525874,0.11751351,-5.4711413,-5.783704,-1.1491487,-1.3126919,0.1635432
26,-0.08481888,-0.21577203,"('hardhearted', 'benevolent')",0.8179954,0.7073466,1.3853678,1.0987064,1.2544948,1.2795532,0.8432598,0.7174585,0.1258013
80,-0.08246655,-0.023074865,"('dominated', 'dominating')",-0.19673803,-0.3112883,-1.383305,-1.3341537,-0.5936499,-0.74579966,-0.5640399,-0.6035792,0.0395393
68,-0.076080136,-0.012041993,"('dependent', 'independent')",-1.0838888,-1.0940344,-0.848721,-0.8410438,-1.2603121,-1.2750723,-0.8172505,-0.8055481,-0.0117024
74,-0.06897865,-0.29561955,"('undedicated', 'dedicated')",-0.034132466,-0.19503537,0.3449679,0.0005616322,0.21415809,0.13722828,0.1140037,-0.0882163,0.20222
1,0.067743815,-0.17456082,"('unfriendly', 'friendly')",-0.62733734,-0.6982394,1.1323395,0.6414555,1.3662437,1.4393646,0.4847474,0.3020049,0.1827425
38,-0.063917495,-0.092392884,"('untruthful', 'truthful')",-1.4777665,-1.3081895,0.68721974,0.39062735,0.13100584,0.19096234,-0.1808646,-0.2047482,0.0238836
78,0.04995126,-0.17316006,"('nonresilient', 'resilient')",0.47039253,0.39035568,1.1249719,0.84276986,0.13655281,0.15235656,0.4454671,0.3030805,0.1423866
9,-0.045328476,-0.21485966,"('unaffectionate', 'caring')",-0.5959047,-0.60109353,2.142411,1.8171113,1.3535647,1.4586289,0.7136856,0.6149467,0.0987389
