,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,male-female
25,-0.43798226,-0.71687824,"('egoistic', 'altruistic')",0.26806626,0.20361209,0.6527909,0.47284505,1.439852,1.1621025,0.4806817,0.2804203,0.2002614
40,0.40590894,0.14933631,"('stingy', 'generous')",1.0036288,0.84101725,0.13788706,-0.068833604,-1.2803266,-1.6106921,0.0667745,-0.172293,0.2390675
83,-0.39590925,-0.4003848,"('powerless', 'powerful')",0.11649607,0.13615952,-0.31110024,-0.3552317,-1.2820568,-1.2737607,-0.4681426,-0.4733044,0.0051618
36,-0.37932286,-0.72012967,"('hostile', 'amicable')",-0.0106083825,-0.135408,-0.64361066,-0.97084075,0.6197732,0.18438765,-0.1034422,-0.4104977,0.3070555
78,-0.3716106,-0.45382494,"('nonresilient', 'resilient')",1.6496139,1.7619461,2.1185951,2.1037734,0.5118715,0.4162337,0.9771175,0.9570321,0.0200854
64,0.3481125,0.32517016,"('shy', 'confident')",0.30724695,0.1322043,0.5756968,0.54095787,-6.017155,-6.216211,-1.1965247,-1.3044696,0.1079449
32,0.34314284,0.31328708,"('unkind', 'kind')",1.9529692,1.9375705,1.0398699,1.194663,1.1322296,1.4251992,1.1170528,1.21768,-0.1006272
44,0.30132064,0.4257015,"('prejudiced', 'unprejudiced')",-0.58720434,-0.436293,0.11640671,0.10936335,-1.1908418,-1.4398454,-0.3400797,-0.3352684,-0.0048113
80,0.30113116,0.45402676,"('dominated', 'dominating')",-0.67438537,-0.5617513,0.7636038,1.1239251,-1.6257435,-1.2782364,-0.3088485,-0.065509,-0.2433395
4,0.29582283,0.25339264,"('disliked', 'liked')",1.024243,1.2370343,0.38802946,0.30107892,-5.220421,-5.626902,-0.8780814,-0.9588491,0.0807677
34,-0.28809428,-0.14335918,"('mean', 'honorable')",0.6635748,0.6753673,0.009208549,0.038680606,5.7665462,6.1153264,1.5378089,1.6715038,-0.1336949
18,-0.2858435,-0.39655215,"('disagreeable', 'welcoming')",-0.117046624,-0.15716907,0.35383618,0.22792052,0.17017217,0.062208466,0.0302796,-0.065898,0.0961776
15,-0.28149024,-0.19948384,"('boring', 'funny')",0.47129527,0.4043727,0.03823245,0.18983692,0.54669917,0.54809487,0.1936842,0.2357052,-0.042021
77,-0.27402267,-0.46781614,"('unmotivated', 'motivated')",0.030342584,-0.3654255,1.0042168,0.82244235,-0.96155494,-1.0696338,-0.0502546,-0.2701083,0.2198537
35,0.26788256,0.023171363,"('corrupt', 'incorrupt')",-0.57386315,-0.5474729,-0.021493383,-0.19137414,0.39394963,0.04019186,0.0166189,-0.168871,0.1854899
66,-0.2515473,-0.26462823,"('inactive', 'active')",-0.10180044,0.038656123,0.383919,0.40670663,1.4438797,1.353389,0.3686127,0.3835309,-0.0149182
29,0.24568225,0.23107032,"('unfair', 'fair')",0.103595585,0.1357912,-0.24804747,-0.20418414,-0.7462273,-0.7307586,-0.1612492,-0.1420203,-0.0192289
50,0.24479985,0.31112054,"('clumsy', 'skillful')",0.8520477,0.94058174,0.92021805,0.9123243,0.48762932,0.48930117,0.6261737,0.663332,-0.0371583
13,0.23976152,0.3940449,"('impolite', 'polite')",0.67937046,0.52490973,1.0001242,1.1387606,-0.047986504,0.23993248,0.4678174,0.5744119,-0.1065945
56,-0.2159186,0.11493632,"('impractical', 'practical')",1.1284928,1.2582742,-0.17476803,0.32672387,-0.7923982,-0.23075463,-0.013648,0.367295,-0.380943
30,-0.21482526,0.044267014,"('intolerant', 'tolerant')",0.23180039,0.28440613,1.075089,1.260403,1.0516382,1.1855106,0.5359256,0.6936467,-0.1577211
24,-0.20336306,-0.26158565,"('dishonest', 'honest')",0.7420197,0.49454734,-0.9740753,-0.77731884,0.72148377,1.0308383,0.0715163,0.1216203,-0.050104
79,-0.19907759,-0.12447011,"('wavering', 'unwavering')",0.60199237,0.81497777,-1.0217022,-0.92287433,0.26940823,0.31339264,-0.0873448,0.0202565,-0.1076013
19,-0.18860725,-0.13341282,"('inhospitable', 'hospitable')",0.571782,0.6825265,-0.053979076,-0.036243938,0.61108464,0.5665963,0.2350701,0.2698665,-0.0347964
3,-0.1783591,-0.23555328,"('repellent', 'pleasant')",-1.3445617,-1.3237509,0.13128081,0.13309866,-0.1873371,-0.17856795,-0.3947443,-0.4011933,0.006449
31,0.16370912,-0.12754941,"('evil', 'good')",-0.3877476,-0.48980603,-0.3894344,-0.5761489,-0.26563233,-0.6934954,-0.2197763,-0.4717499,0.2519736
60,-0.13680676,0.11247785,"('inefficient', 'efficient')",-0.034028575,0.1287319,1.028922,1.3778067,-0.3046936,0.1749911,0.1383483,0.4485019,-0.3101536
59,0.1274451,0.14099121,"('foolish', 'wise')",1.9860233,1.8917767,0.9119427,0.83942133,0.8520004,0.70228034,0.9693529,0.8936173,0.0757356
5,0.119299755,0.09235813,"('distant', 'outgoing')",0.81836736,1.0544233,0.21994385,0.3447822,0.42644364,0.35618594,0.3960137,0.4619374,-0.0659237
17,0.118079364,0.18294889,"('nasty', 'nice')",-0.16743436,0.08690886,-0.22040857,-0.26429552,-0.37719935,-0.4077173,-0.1617407,-0.1005388,-0.0612019
6,-0.11664089,-0.24307737,"('distant', 'open')",0.95532846,1.1374373,0.082113415,0.13925394,0.8663744,0.80359554,0.4467939,0.4593024,-0.0125085
85,0.11211944,-0.2812912,"('insignificant', 'prestigious')",1.9865205,1.9160513,0.55885637,0.16452214,1.267324,0.72455317,0.9812051,0.6309589,0.3502462
16,0.08809765,-0.13541003,"('unpopular', 'popular')",-0.026387244,-0.022197872,0.47839,0.25339565,0.8300464,0.6945075,0.3425367,0.1975738,0.1449629
75,0.059733614,0.17306605,"('meek', 'impulsive')",0.041215718,0.078944534,-1.0096852,-0.9938026,-0.23000991,-0.36944962,-0.2846864,-0.2778104,-0.006876
74,0.026930321,0.13408744,"('undedicated', 'dedicated')",0.81441325,0.8187814,0.48560336,0.793026,-0.10243099,0.103939846,0.306129,0.4624587,-0.1563297
