,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
47,-1.6331191,-1.359237,"('stupid', 'smart')",-0.14004527,-0.26656067,-0.91452277,-0.87161666,5.2543306,5.3869042,0.6416609,0.7223725,-0.0807116
8,1.5624772,1.5320356,"('unaffectionate', 'affectionate')",0.7228881,0.9017391,-0.029242694,0.13468277,1.5953614,1.6875851,0.962871,1.0640106,-0.1011396
84,1.4860772,1.2167492,"('inferior', 'superior')",0.87094545,0.6761599,0.39164448,0.26548874,0.6999575,0.79607195,0.8621562,0.7386174,0.1235388
65,-1.4565659,-1.4721124,"('insecure', 'secure')",-0.38645068,-0.76610994,-1.4913412,-1.9604526,-0.9922418,-1.2206666,-1.0816499,-1.3548355,0.2731856
66,1.4558684,1.4104712,"('inactive', 'active')",1.5157018,1.6133642,1.284759,1.3803028,1.3954567,1.5429956,1.4129465,1.4867834,-0.0738369
35,1.4208522,1.3833857,"('corrupt', 'incorrupt')",0.6725081,0.9995252,1.1625881,1.6523408,0.29759642,0.5126524,0.8883862,1.136976,-0.2485898
81,-1.3792464,-1.0253526,"('submissive', 'aggressive')",-0.39753184,-0.4276146,-1.0179112,-0.99176866,-1.4568626,-1.3514031,-1.062888,-0.9490347,-0.1138533
33,1.2513143,1.2884429,"('wrong', 'right')",0.73320884,0.92873615,0.27652502,0.46943846,-0.10419789,-0.06782207,0.5392125,0.6546989,-0.1154864
39,1.1980376,1.0639495,"('exploitative', 'cooperative')",-0.4988056,-0.2381597,0.48096362,0.4734863,-0.20138699,-0.25575477,0.2447021,0.2608804,-0.0161783
23,-1.1676499,-1.0584452,"('insincere', 'sincere')",-0.9454177,-1.0360254,-1.7335243,-1.7764788,6.0221596,6.021457,0.5438919,0.537627,0.0062649
22,-1.1025513,-1.0012596,"('untrustworthy', 'trustworthy')",-0.890446,-1.0329887,-1.2968981,-1.4568809,-1.32886,-1.3544558,-1.1546888,-1.2113963,0.0567075
1,1.1007621,1.3297544,"('unfriendly', 'friendly')",0.34673125,0.55479515,-0.54920197,-0.14348152,2.5160158,2.5915644,0.8535768,1.0831581,-0.2295813
86,1.0626624,1.0687913,"('uninfluential', 'influential')",0.0459627,-0.2040092,-0.72173417,-0.840008,0.27724653,0.15122977,0.1660344,0.044001,0.1220334
36,1.0513619,1.0436639,"('hostile', 'amicable')",0.1837843,0.35568494,0.63480693,0.95517594,0.82341,0.8991106,0.6733408,0.8134088,-0.140068
52,0.97462654,0.79743487,"('irrational', 'rational')",0.7287324,0.9752526,0.058047906,0.30291826,0.6421166,0.707138,0.6008809,0.6956859,-0.094805
75,-0.96874833,-0.9886797,"('meek', 'impulsive')",-0.24856356,-0.01713625,0.4810727,0.7713434,-0.4131219,-0.16463313,-0.2873403,-0.0997764,-0.1875639
57,-0.95167935,-1.0032188,"('unimaginative', 'imaginative')",-0.99959457,-1.254552,-1.2515612,-1.510049,-2.7044208,-2.9936292,-1.476814,-1.6903622,0.2135482
28,0.9466956,0.66574013,"('disloyal', 'loyal')",-0.24188372,-0.48240876,-0.85952806,-1.0081869,1.0584335,0.98169595,0.2259293,0.0392101,0.1867192
56,0.93367505,1.0696714,"('impractical', 'practical')",-0.71979594,-0.7742127,-0.66894794,-0.9002181,-0.11989248,-0.24022436,-0.1437403,-0.211246,0.0675057
10,-0.9311607,-0.8511349,"('unsympathetic', 'sympathetic')",-0.8859024,-1.2419454,-1.4122629,-1.82406,-0.44940373,-0.58710563,-0.9196824,-1.1260614,0.206379
55,-0.9165765,-0.8345176,"('incompetent', 'clever')",-0.66716105,-1.0433803,-1.5326333,-2.0034134,-0.47958887,-0.75874454,-0.8989899,-1.160014,0.2610241
40,0.90730697,0.89385366,"('stingy', 'generous')",0.06082336,0.13230935,0.13606577,0.14508112,-1.2569495,-1.4589409,-0.0381884,-0.0719242,0.0337358
59,0.8998393,0.7681363,"('foolish', 'wise')",1.5176309,1.4740831,0.084390804,0.18360856,0.8458204,0.917998,0.8369204,0.8359565,0.0009639
11,-0.883304,-1.033681,"('unhelpful', 'helpful')",-1.527476,-1.710391,-1.229075,-1.4592136,2.1491158,2.1395352,-0.3726848,-0.5159376,0.1432528
78,0.88259315,0.62740517,"('nonresilient', 'resilient')",0.4755348,0.28855532,0.7564254,0.7136191,1.0881145,0.90441513,0.800667,0.6334987,0.1671683
37,0.8823026,0.45841676,"('fake', 'genuine')",0.2551571,0.21990182,-0.0541782,-0.3358352,0.6762983,0.61098987,0.439895,0.2383683,0.2015267
38,0.8484132,0.8872784,"('untruthful', 'truthful')",-0.9724749,-0.60985786,-0.6541459,-0.36553633,0.4802334,0.6802274,-0.0744935,0.1480279,-0.2225214
31,0.7837299,0.87143606,"('evil', 'good')",0.6287138,0.82215184,1.1180354,1.4202518,-0.6483741,-0.61094165,0.4705262,0.6257245,-0.1551983
70,0.7674756,0.7101151,"('lethargic', 'energetic')",-0.033166453,-0.15508302,-1.2156643,-1.326885,0.55888104,0.5609661,0.0193815,-0.0527217,0.0721032
62,-0.7599081,-0.6429527,"('incompetent', 'brilliant')",-1.2227657,-1.0854151,-1.3167398,-1.342247,0.26248437,0.2661943,-0.7592323,-0.7011051,-0.0581272
45,-0.73594826,-0.799863,"('incompetent', 'competent')",-0.49147147,-0.8620321,-1.6675011,-2.125582,-0.50724494,-0.6959243,-0.8505415,-1.1208503,0.2703088
26,0.733552,0.864686,"('hardhearted', 'benevolent')",2.7560842,2.794163,1.5087423,1.7473018,1.6828244,1.8419567,1.6703007,1.8120269,-0.1417262
4,0.70503026,0.7358208,"('disliked', 'liked')",0.21620476,0.2598681,-0.3532476,-0.27950162,-6.2972846,-6.3105493,-1.4323243,-1.3985906,-0.0337337
76,-0.70036316,-0.6363994,"('anxious', 'daring')",0.4534458,0.47987667,-0.4711552,-0.6246002,-0.50051296,-0.30410013,-0.3046464,-0.2713058,-0.0333406
14,-0.6956891,-0.482859,"('antisocial', 'social')",0.24749556,0.24135318,-0.5056661,-0.48504543,-1.3810542,-1.2815216,-0.5837284,-0.5020182,-0.0817102
48,-0.6784733,-0.73899215,"('unintelligent', 'intelligent')",-0.76672417,-0.876232,-2.258641,-2.4168046,0.45661443,0.18431847,-0.811806,-0.9619275,0.1501215
61,0.6467463,0.7429803,"('illogical', 'logical')",-0.13479055,-0.18149221,-0.66802263,-0.7143153,0.17587624,0.20709074,0.0049523,0.0135659,-0.0086136
72,0.636836,0.5924444,"('unambitious', 'ambitious')",-0.95963526,-0.82104886,-0.68362,-0.70257974,-0.82866454,-0.71405035,-0.4587709,-0.4113086,-0.0474623
16,-0.6266492,-0.49685603,"('unpopular', 'popular')",0.7146713,0.7343951,0.34928936,0.6196445,0.8353408,0.79803157,0.3181631,0.4138038,-0.0956407
46,-0.6172844,-0.92304945,"('uncompetitive', 'competitive')",-0.63923764,-1.1815723,-0.89068145,-1.4477029,-0.86479205,-1.0088336,-0.7529989,-1.1402895,0.3872906
53,0.6157711,0.41185385,"('uncreative', 'creative')",0.19563557,0.18142158,-0.23688443,-0.15059668,1.409512,1.2637634,0.4960086,0.4266105,0.0693981
88,-0.58915603,-0.36871284,"('low', 'eminent')",-0.067113,-0.0025717448,-1.5844073,-1.3557156,0.28906542,0.46044904,-0.4879028,-0.3166378,-0.171265
49,-0.5683622,-0.48882368,"('unable', 'able')",-0.4342548,-0.47768676,-1.3208418,-1.2793113,-0.34613472,-0.34428406,-0.6673983,-0.6475264,-0.0198719
87,0.5295661,0.44276103,"('unsuccessful', 'successful')",1.637221,1.5737191,1.0843725,0.9693258,0.9808912,1.1076602,1.0580127,1.0233666,0.0346461
21,-0.50943047,-0.3740615,"('immoral', 'moral')",-0.59004426,-0.6538162,-1.9529628,-2.0080583,-1.2071444,-1.2485853,-1.0648954,-1.0711303,0.0062349
63,0.50716716,0.5676329,"('unperceptive', 'insightful')",0.45910397,0.29449728,-1.2938205,-1.349149,1.4675109,1.3565928,0.2849904,0.2173935,0.0675969
32,-0.5038416,-0.19882913,"('unkind', 'kind')",-0.21231064,-0.24763066,-1.3623176,-1.3220513,0.75337946,0.788325,-0.3312726,-0.2450465,-0.0862261
83,-0.46948263,-0.4527723,"('powerless', 'powerful')",-0.086076334,-0.038575966,-0.8035388,-0.7576727,-1.0262724,-1.1187646,-0.5963426,-0.5919464,-0.0043962
60,-0.45695373,-0.30959278,"('inefficient', 'efficient')",-0.87090534,-0.9035165,-1.3613882,-1.5156136,-0.19732837,-0.10326903,-0.7216439,-0.707998,-0.0136459
50,0.44818065,0.19240077,"('clumsy', 'skillful')",1.826117,1.6451553,0.50443906,0.43107107,0.7870351,0.7650219,0.891443,0.7584122,0.1330308
29,-0.43031994,-0.40464598,"('unfair', 'fair')",-0.2447381,-0.2632488,-0.7754207,-0.7966846,-0.57748175,-0.6467734,-0.5069901,-0.5278382,0.0208481
54,0.38992834,0.53664106,"('incapable', 'capable')",0.42854485,0.6805439,-0.66508365,-0.2951032,1.2871727,1.4374721,0.3601406,0.5898885,-0.2297479
17,0.37374496,0.2907325,"('nasty', 'nice')",0.22683866,0.28912714,0.14672321,0.2764627,-0.58899105,-0.44275075,0.0395789,0.1033929,-0.063814
0,0.3729235,0.3697355,"('unsociable', 'sociable')",-0.19287165,-0.45006928,-0.6348684,-0.8432967,-0.6788359,-0.8167315,-0.2834131,-0.4350905,0.1516774
41,-0.364711,-0.024989042,"('unforgiving', 'forgiving')",-0.680712,-0.61701757,-0.64286923,-0.66025853,-0.18221988,-0.28442127,-0.467628,-0.3966716,-0.0709564
20,-0.36136085,-0.43459257,"('rough', 'thoughtful')",0.5925571,0.43218464,-0.290718,-0.38041154,1.0153041,0.8721849,0.2389456,0.1223413,0.1166043
7,0.34675124,0.32910395,"('insensitive', 'sensitive')",-0.62289613,-0.64250445,-1.2042274,-1.2553588,0.7749556,0.5720964,-0.1763542,-0.2491657,0.0728115
73,0.34433985,0.46411502,"('helpless', 'self-reliant')",-0.0739081,0.18548009,1.1104242,1.101834,-3.3063328,-3.2761664,-0.4813692,-0.3811843,-0.1001849
43,-0.33214647,-0.28911498,"('irresponsible', 'responsible')",-0.8538884,-0.83721304,-1.2021729,-1.3391675,0.45615765,0.49606308,-0.4830126,-0.4923581,0.0093455
24,-0.28071463,-0.19336657,"('dishonest', 'honest')",-0.5668157,-0.6045383,-1.369554,-1.4595472,0.73247457,0.8531672,-0.3711525,-0.3510712,-0.0200813
42,-0.25031152,0.028974278,"('unreliable', 'reliable')",0.56259304,0.58243686,-0.3351323,-0.39533922,-2.8361425,-2.9892783,-0.7147483,-0.6933016,-0.0214467
18,0.2465586,0.64703584,"('disagreeable', 'welcoming')",0.79404306,1.1117871,-0.792944,-0.36904705,-0.40185165,-0.33525535,-0.0385485,0.2636301,-0.3021786
58,0.22154859,0.14734992,"('undiscriminating', 'discriminating')",-0.1929433,-0.45314866,0.23947379,0.124089666,0.13300125,-0.031698238,0.1002701,-0.0533518,0.1536219
51,-0.18605024,-0.106138356,"('uneducated', 'educated')",0.20942217,0.059931464,-1.0505568,-1.2616918,0.7421396,0.57495517,-0.0712613,-0.1832359,0.1119746
15,0.17159168,0.10836139,"('boring', 'funny')",0.3361402,0.48412138,-0.21762607,-0.11751762,0.4921285,0.49178216,0.1955586,0.2416868,-0.0461282
27,0.13008612,-0.06428269,"('hardhearted', 'softhearted')",-0.60375816,-0.7478709,-0.97212815,-1.0834844,1.7004927,1.334888,0.0636731,-0.1401875,0.2038606
77,0.07914199,-0.09044459,"('unmotivated', 'motivated')",-0.50056833,-0.6291445,-0.0066745575,-0.10745261,-0.7106389,-0.9158048,-0.284685,-0.4357116,0.1510266
34,-0.068318576,0.060298286,"('mean', 'honorable')",0.05257818,0.05464071,0.016286984,0.089669734,6.2871633,6.412003,1.5719274,1.654153,-0.0822256
68,0.043495454,-0.04534685,"('dependent', 'independent')",-0.84461546,-1.1449835,-1.6179674,-1.8743342,-0.43647727,-0.66074556,-0.7138911,-0.9313526,0.2174615
80,-0.03674111,-0.47715366,"('dominated', 'dominating')",-0.3202461,-0.50274044,-0.17252764,-0.43105727,-1.3356241,-1.4829383,-0.4662848,-0.7234724,0.2571876
13,-0.020506626,-0.020509385,"('impolite', 'polite')",-0.92527795,-0.7909716,-0.73210555,-0.8616913,-0.5258807,-0.60891557,-0.5509427,-0.570522,0.0195793
64,0.018360607,0.17172208,"('shy', 'confident')",-0.34785512,-0.3075678,-0.12380589,-0.3358814,-7.1839104,-7.220481,-1.9093027,-1.9230521,0.0137494
67,0.009264704,-0.09980951,"('doubtful', 'determined')",0.17953774,0.20763153,0.09692211,0.071437985,-0.5860726,-0.35399392,-0.075087,-0.0436835,-0.0314035
2,-0.0019148439,0.5112742,"('unlikable', 'likable')",0.8238872,1.1456552,0.5704249,0.8173418,0.51463103,0.7431224,0.4767571,0.8043484,-0.3275913
