,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
29,0.9117891,0.895654,"('unfair', 'fair')",-0.29423478,-0.26136023,-0.6267668,-0.67662615,-0.0030708,-0.0141108,0.01104
43,0.90572464,0.6857896,"('irresponsible', 'responsible')",1.3643558,1.4500217,0.9839363,0.9911765,1.0846723,1.0423293,0.042343
25,0.88396144,1.1325285,"('egoistic', 'altruistic')",-0.19476973,-0.25499126,1.2022818,1.2790637,0.6304912,0.718867,-0.0883758
6,0.88302016,1.1614834,"('distant', 'open')",-1.3834374,-1.3589678,0.6122992,0.56181586,0.037294,0.1214438,-0.0841498
68,0.8794082,0.8100023,"('dependent', 'independent')",-0.2981137,-0.29260752,-0.6763648,-0.76075464,-0.0316901,-0.08112,0.0494299
44,-0.8786632,-1.0614341,"('prejudiced', 'unprejudiced')",-0.6452013,-0.6973365,-1.5834887,-1.6057656,-1.0357844,-1.1215121,0.0857277
9,0.8741883,1.1119528,"('unaffectionate', 'caring')",0.30752733,0.42672512,1.51837,1.6053183,0.9000285,1.0479987,-0.1479702
16,-0.83861685,-0.8252952,"('unpopular', 'popular')",-0.22454122,-0.3758005,0.60459507,0.5163358,-0.1528543,-0.2282533,0.075399
1,0.8188068,1.0806427,"('unfriendly', 'friendly')",-0.032135665,0.12446877,1.8775634,1.9969043,0.8880782,1.0673386,-0.1792604
50,-0.77173436,-0.5159601,"('clumsy', 'skillful')",0.011462163,0.18371886,0.3535998,0.5264267,-0.1355575,0.0647285,-0.200286
48,0.77089065,0.77144825,"('unintelligent', 'intelligent')",-0.24466406,-0.12063786,0.3710277,0.51661116,0.2990848,0.3891405,-0.0900557
86,0.7509527,0.71967775,"('uninfluential', 'influential')",0.11994706,0.09705232,-0.13103066,-0.043578714,0.246623,0.2577171,-0.0110941
63,0.7321748,0.7402271,"('unperceptive', 'insightful')",1.6345676,1.6144466,1.4170543,1.4736713,1.2612656,1.2761151,-0.0148495
40,0.6606386,0.68855804,"('stingy', 'generous')",0.6234491,0.45650035,-1.5328152,-1.4332526,-0.0829092,-0.0960647,0.0131555
54,-0.64255464,-0.59710765,"('incapable', 'capable')",0.005865565,0.22125442,1.1943115,1.2483529,0.1858741,0.2908332,-0.1049591
88,-0.593677,-0.40432784,"('low', 'eminent')",-1.2780284,-1.1854409,0.16923748,0.29687515,-0.5674893,-0.4309645,-0.1365248
65,0.56318986,0.2765317,"('insecure', 'secure')",0.7114754,0.6228402,-0.4335339,-0.5339148,0.2803771,0.121819,0.1585581
39,0.5336575,0.35178328,"('exploitative', 'cooperative')",1.5091484,1.5577933,0.08928769,0.09623893,0.7106979,0.6686052,0.0420927
59,0.5195052,0.5849903,"('foolish', 'wise')",-0.88849485,-0.7638241,0.4912204,0.50886613,0.0407436,0.1100108,-0.0692672
31,-0.51086986,-0.01814099,"('evil', 'good')",-1.1318254,-0.98390496,-1.0497502,-0.98186123,-0.8974818,-0.6613024,-0.2361794
28,-0.49666458,-0.52504516,"('disloyal', 'loyal')",0.0006014779,-0.17309497,1.025249,0.7724622,0.1763953,0.024774,0.1516213
15,0.4960408,0.46495196,"('boring', 'funny')",-1.0779053,-0.9292109,0.20486335,0.29160348,-0.125667,-0.0575518,-0.0681152
33,0.48592687,0.70587313,"('wrong', 'right')",0.16286598,0.30676275,-0.4203145,-0.12827574,0.0761595,0.2947867,-0.2186272
23,-0.48121512,-0.49012458,"('insincere', 'sincere')",0.26763946,0.37969807,6.374687,5.792237,2.0537038,1.8939368,0.159767
72,0.46203357,0.43056804,"('unambitious', 'ambitious')",0.90663403,0.83454674,-0.33413354,-0.43819422,0.3448447,0.2756402,0.0692045
10,-0.4519862,-0.41999936,"('unsympathetic', 'sympathetic')",0.28314847,0.2616527,0.21989349,0.08323926,0.0170186,-0.0250358,0.0420544
69,0.44588232,0.603705,"('lazy', 'industrious')",0.15169042,0.07187815,-0.63148975,-0.36752513,-0.0113057,0.102686,-0.1139917
8,0.4217052,0.5812319,"('unaffectionate', 'affectionate')",0.16134587,0.20508054,1.0140347,1.06799,0.5323619,0.6181008,-0.0857389
64,0.41716975,0.25962996,"('shy', 'confident')",0.9335947,0.65893614,-7.031483,-6.457392,-1.8935728,-1.8462753,-0.0472975
57,0.41679716,0.09704984,"('unimaginative', 'imaginative')",-0.36520192,-0.574664,-2.5310571,-2.2475457,-0.8264873,-0.9083866,0.0818993
7,0.41153547,0.52862453,"('insensitive', 'sensitive')",0.41998297,0.6564298,1.2353806,1.1500012,0.6889664,0.7783518,-0.0893854
17,0.39157197,0.30283502,"('nasty', 'nice')",-1.0732713,-0.94243944,-0.45135698,-0.537946,-0.3776854,-0.3925168,0.0148314
83,0.3809201,0.18015134,"('powerless', 'powerful')",0.14717071,-0.05113068,-0.83282995,-0.7657785,-0.1015797,-0.2122526,0.1106729
45,-0.36401188,-0.3262136,"('incompetent', 'competent')",0.5931681,0.53224957,-0.22013068,-0.23350647,0.0030085,-0.0091568,0.0121653
19,0.3592164,0.49936676,"('inhospitable', 'hospitable')",-1.3279326,-0.99612886,0.06256908,0.1965438,-0.302049,-0.1000728,-0.2019762
84,0.3461653,0.3959425,"('inferior', 'superior')",0.34591088,0.38891232,0.67817175,0.77549314,0.4567493,0.520116,-0.0633667
60,0.34359136,0.2914551,"('inefficient', 'efficient')",1.4300416,1.4795904,0.1771971,0.19570202,0.6502767,0.6555825,-0.0053058
87,0.34071034,-0.09341964,"('unsuccessful', 'successful')",1.614541,1.3222411,0.9323647,1.0822791,0.9625387,0.7703668,0.1921719
22,0.33880773,0.24678163,"('untrustworthy', 'trustworthy')",0.8955626,0.90548915,-1.0454718,-1.0488303,0.0629662,0.0344802,0.028486
66,0.32989085,0.13813901,"('inactive', 'active')",0.9082688,0.8016983,1.2811185,1.3192258,0.8397593,0.7530211,0.0867382
75,-0.314618,-0.40761045,"('meek', 'impulsive')",-1.0882211,-1.1070206,-0.43206707,-0.44994083,-0.6116354,-0.6548573,0.0432219
76,0.30745652,0.04268262,"('anxious', 'daring')",0.84594095,0.6604724,0.34142995,0.27577227,0.4982758,0.3263091,0.1719667
80,-0.30485496,-0.5427344,"('dominated', 'dominating')",0.88408744,0.5817254,-1.0582161,-1.1427226,-0.1596612,-0.3679105,0.2082493
46,-0.30470017,-0.8318572,"('uncompetitive', 'competitive')",1.5129789,1.2416973,-0.71648365,-0.6705907,0.1639317,-0.0869169,0.2508486
13,0.3012461,0.2890082,"('impolite', 'polite')",0.015800275,0.14247385,-0.2052928,-0.21288131,0.0372512,0.0728669,-0.0356157
47,0.29430172,0.15222245,"('stupid', 'smart')",0.4429441,0.47573858,5.78744,5.203444,2.1748953,1.9438017,0.2310936
5,0.26293582,0.3984866,"('distant', 'outgoing')",-1.3430356,-1.3755828,-0.04047575,-0.022338226,-0.3735252,-0.3331448,-0.0403804
34,0.24762101,0.29079604,"('mean', 'honorable')",-0.14464158,0.11057219,6.1342826,5.748762,2.0790874,2.0500434,0.029044
24,0.2304942,0.42765063,"('dishonest', 'honest')",-0.09343844,0.14152202,0.7290938,0.6220769,0.2887165,0.3970832,-0.1083667
0,0.17866871,-0.061040543,"('unsociable', 'sociable')",0.41453952,0.26388603,-0.34415734,-0.434635,0.083017,-0.0772632,0.1602802
67,-0.16500771,-0.18246298,"('doubtful', 'determined')",0.51107854,0.5622938,-0.46539888,-0.51635283,-0.039776,-0.0455073,0.0057313
4,0.15865162,0.10575174,"('disliked', 'liked')",-0.235616,-0.55652845,-6.8166685,-6.3301215,-2.2978776,-2.2602994,-0.0375782
32,-0.15859984,-0.11276818,"('unkind', 'kind')",0.49856624,0.6740124,0.82168984,0.976431,0.3872188,0.5125584,-0.1253396
20,-0.15133648,-0.31623882,"('rough', 'thoughtful')",1.2375426,1.4495921,1.2621665,1.3592951,0.7827909,0.8308828,-0.0480919
62,0.13826291,0.087177314,"('incompetent', 'brilliant')",0.9102456,0.75781435,0.59477836,0.5983847,0.5477623,0.4811254,0.0666369
18,-0.13366264,0.070830435,"('disagreeable', 'welcoming')",-0.33256897,-0.08561303,-0.5824621,-0.5022647,-0.3495646,-0.1723491,-0.1772155
52,-0.12907511,0.24739707,"('irrational', 'rational')",-0.6706151,-0.48143935,-0.17106058,-0.061071165,-0.3235836,-0.0983711,-0.2252125
58,-0.12889686,-0.23456436,"('undiscriminating', 'discriminating')",1.3574492,1.1859994,0.40363362,0.37200612,0.544062,0.441147,0.102915
35,-0.12629144,-0.022557423,"('corrupt', 'incorrupt')",-1.4946598,-1.5228472,-0.35806695,-0.4186287,-0.6596727,-0.6546777,-0.004995
61,0.11741988,0.06408693,"('illogical', 'logical')",-0.09321355,-0.15233459,0.16931838,0.11205624,0.0645082,0.0079362,0.056572
3,-0.11644182,-0.13886309,"('repellent', 'pleasant')",0.31182507,0.25356334,0.2816192,0.05448438,0.1590008,0.0563949,0.1026059
85,-0.115049616,0.3282555,"('insignificant', 'prestigious')",-0.7473176,-0.5340101,0.29009455,0.6577336,-0.1907576,0.1506597,-0.3414173
51,0.11151826,0.15511285,"('uneducated', 'educated')",0.3083331,0.41008994,0.5194576,0.5754073,0.313103,0.3802034,-0.0671004
36,0.10910833,0.30090407,"('hostile', 'amicable')",-1.6907499,-1.6421462,-0.100833416,-0.12112637,-0.560825,-0.4874562,-0.0733688
81,0.09882909,-0.22775288,"('submissive', 'aggressive')",1.1502517,0.83881843,-0.7603342,-0.8539983,0.1629156,-0.0809776,0.2438932
21,0.09856467,0.11161843,"('immoral', 'moral')",0.25690886,0.40217966,-0.9777213,-0.8973079,-0.2074159,-0.1278366,-0.0795793
38,-0.091133095,-0.055864975,"('untruthful', 'truthful')",-0.60184014,-0.6180668,0.22411533,0.20824072,-0.156286,-0.1552304,-0.0010556
79,0.088327765,0.27031496,"('wavering', 'unwavering')",-1.5545883,-1.505964,0.1286205,0.121027455,-0.44588,-0.3715405,-0.0743395
41,0.07200621,0.36547166,"('unforgiving', 'forgiving')",0.7128216,0.7067502,0.03212791,0.18166703,0.2723186,0.4179629,-0.1456443
53,0.06297429,-0.07533787,"('uncreative', 'creative')",-0.1852147,-0.14583586,1.0150437,1.006847,0.2976011,0.2618911,0.03571
78,0.062829375,0.16921516,"('nonresilient', 'resilient')",1.1758366,1.0095351,0.5991477,0.6560182,0.6126045,0.6115895,0.001015
11,-0.04711146,-0.35323647,"('unhelpful', 'helpful')",-0.042677186,0.006243363,2.2037072,2.037711,0.7046395,0.5635726,0.1410669
37,0.039791763,0.06763831,"('fake', 'genuine')",0.29351336,0.452613,0.5473042,0.47310486,0.2935364,0.3311187,-0.0375823
