,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,male-female
85,0.9714798,0.74408245,"('insignificant', 'prestigious')",0.47157016,0.25357372,0.9503246,0.973956,0.7977915,0.6572041,0.1405874
5,-0.9571855,-0.9581338,"('distant', 'outgoing')",-0.90375197,-1.0430254,-0.1223906,-0.017621571,-0.6611094,-0.6729269,0.0118175
3,-0.9182983,-0.6716943,"('repellent', 'pleasant')",-0.16168725,-0.09031349,0.041386418,0.039824415,-0.3461998,-0.2407278,-0.105472
24,-0.89216644,-0.65932477,"('dishonest', 'honest')",-1.1950557,-1.0086284,0.17430183,0.2101067,-0.6376401,-0.4859488,-0.1516913
61,-0.7997664,-0.7875428,"('illogical', 'logical')",0.37866303,0.41119704,0.08271305,0.012463544,-0.1127968,-0.1212941,0.0084973
77,-0.7852787,-0.65538174,"('unmotivated', 'motivated')",0.6148897,0.7152818,-0.8077102,-0.7921877,-0.3260331,-0.2440959,-0.0819372
51,-0.76223093,-0.6594927,"('uneducated', 'educated')",0.13088802,0.15208532,0.5283431,0.4082405,-0.0343333,-0.0330556,-0.0012777
6,-0.7364314,-0.61996794,"('distant', 'open')",-1.1576633,-1.1967793,0.515499,0.5664369,-0.4595319,-0.4167701,-0.0427618
87,0.7153983,0.4419244,"('unsuccessful', 'successful')",0.37987697,0.15758866,1.1431926,1.0193138,0.746156,0.539609,0.206547
54,-0.70500445,-0.6041451,"('incapable', 'capable')",-0.18022124,-0.26458135,0.9419333,0.8571437,0.0189025,-0.0038609,0.0227634
31,-0.6859444,-0.6272599,"('evil', 'good')",-0.6252928,-0.6421093,-0.5704676,-0.4903536,-0.6272349,-0.5865742,-0.0406607
84,0.68326706,0.83453137,"('inferior', 'superior')",0.79062134,0.73459095,0.9139991,1.10478,0.7959625,0.8913008,-0.0953383
27,-0.6677124,-0.7285768,"('hardhearted', 'softhearted')",-0.24463254,-0.119893596,1.7520297,1.7671201,0.2798949,0.3062166,-0.0263217
42,-0.66583776,-0.3615877,"('unreliable', 'reliable')",-0.6625279,-0.5564733,-2.8346944,-2.5164013,-1.3876867,-1.1448208,-0.2428659
8,-0.6587194,-0.48886204,"('unaffectionate', 'affectionate')",-0.114032686,0.019561168,0.45179695,0.54286695,-0.1069851,0.024522,-0.1315071
35,0.63046783,0.5028033,"('corrupt', 'incorrupt')",-0.015819384,-0.19864771,0.107988544,0.15457867,0.240879,0.1529114,0.0879676
52,0.6215541,0.61263186,"('irrational', 'rational')",0.12580086,0.12537014,-0.09730956,-0.12467693,0.2166818,0.2044417,0.0122401
65,-0.6158748,-0.42482206,"('insecure', 'secure')",-0.2615646,-0.13975218,-0.66590595,-0.7161184,-0.5144485,-0.4268975,-0.087551
33,0.61394536,0.63108945,"('wrong', 'right')",0.104563996,-0.0038567632,-0.29762903,-0.03192047,0.1402934,0.1984374,-0.058144
46,-0.60502374,-0.53282803,"('uncompetitive', 'competitive')",-0.47359204,-0.4501356,-0.8934001,-0.84756684,-0.6573386,-0.6101768,-0.0471618
60,-0.6023602,-0.33698756,"('inefficient', 'efficient')",0.65875065,0.79743767,-0.043045107,-0.12894598,0.0044485,0.1105014,-0.1060529
76,0.60080314,0.52200305,"('anxious', 'daring')",-0.17166486,-0.15256871,0.5066039,0.35755304,0.311914,0.2423291,0.0695849
12,-0.59097284,-0.3758103,"('unsupportive', 'supportive')",-0.2855497,-0.16126865,-2.0832713,-1.8335967,-0.9865979,-0.7902252,-0.1963727
14,-0.5844567,-0.40734887,"('antisocial', 'social')",0.46498325,0.70886505,-0.796014,-0.70344436,-0.3051625,-0.1339761,-0.1711864
21,-0.58342785,-0.51600504,"('immoral', 'moral')",0.18129912,0.33461463,-0.8810641,-0.80857843,-0.427731,-0.3299896,-0.0977414
72,-0.57397467,-0.54834616,"('unambitious', 'ambitious')",-0.3053683,-0.22974396,-1.1289238,-1.1222644,-0.6694222,-0.6334515,-0.0359707
80,0.5611875,0.38678524,"('dominated', 'dominating')",0.6184344,0.4349164,-0.67404574,-0.9027894,0.1685254,-0.0270293,0.1955547
88,-0.5541232,-0.69207907,"('low', 'eminent')",-0.5232065,-0.6503522,0.108095974,-0.0030598715,-0.3230779,-0.4484971,0.1254192
40,0.49319384,0.5610345,"('stingy', 'generous')",0.041911595,0.24940622,-1.4899423,-0.99817353,-0.318279,-0.0625776,-0.2557014
37,-0.47851586,-0.18251234,"('fake', 'genuine')",-0.20707999,-0.22577953,0.25753874,0.2955721,-0.1426857,-0.0375733,-0.1051124
62,-0.4722057,-0.3101825,"('incompetent', 'brilliant')",0.94409436,1.1769189,-0.22421902,-0.10905941,0.0825565,0.252559,-0.1700025
18,0.4580327,0.57161057,"('disagreeable', 'welcoming')",-0.14121678,0.057484552,-0.50921655,-0.27146724,-0.0641335,0.1192093,-0.1833428
78,-0.44358733,-0.30309835,"('nonresilient', 'resilient')",0.94203603,0.9775071,0.7589938,0.8406746,0.4191475,0.5050278,-0.0858803
81,-0.41592035,-0.4484696,"('submissive', 'aggressive')",0.5356414,0.34212962,-0.43702537,-0.5903392,-0.1057681,-0.2322264,0.1264583
17,-0.41211966,-0.30728075,"('nasty', 'nice')",-0.68171716,-0.5993165,-0.27405888,-0.21925981,-0.4559652,-0.3752857,-0.0806795
83,-0.38312596,-0.39139086,"('powerless', 'powerful')",0.26368237,0.27666008,-0.9264494,-0.85858923,-0.348631,-0.32444,-0.024191
4,0.38026166,0.23865701,"('disliked', 'liked')",-0.65196335,-0.5293669,-5.9522867,-5.5282097,-2.0746628,-1.9396399,-0.1350229
44,0.36460423,0.3603999,"('prejudiced', 'unprejudiced')",-0.15936723,-0.28028253,-1.0568376,-1.1060737,-0.2838668,-0.3419855,0.0581187
2,0.34912515,0.25234526,"('unlikable', 'likable')",0.44708976,0.3873256,0.57245,0.44495863,0.4562217,0.3615432,0.0946785
20,0.30868378,0.30519897,"('rough', 'thoughtful')",1.4348128,1.4848995,1.1294972,1.3765658,0.9576646,1.0555547,-0.0978901
73,0.30845904,0.27624956,"('helpless', 'self-reliant')",-0.030222967,-0.12829426,-3.1836593,-2.8083713,-0.9684744,-0.8868054,-0.081669
15,0.27111095,0.2004282,"('boring', 'funny')",-0.28454462,-0.30736628,0.47999144,0.53723013,0.1555193,0.1434307,0.0120886
16,0.26464257,0.28216696,"('unpopular', 'popular')",0.20543179,0.16143304,0.90009695,0.9505271,0.4567238,0.464709,-0.0079852
34,-0.2632057,-0.056001246,"('mean', 'honorable')",0.1202319,0.22295764,5.8721423,5.586273,1.9097228,1.9177432,-0.0080204
59,0.26060423,0.25907463,"('foolish', 'wise')",0.31859323,0.20219542,0.31860557,0.34948975,0.2992677,0.2702533,0.0290144
74,-0.2512893,-0.22857836,"('undedicated', 'dedicated')",-0.49547413,-0.33642194,-0.09775103,-0.15982236,-0.2815048,-0.2416075,-0.0398973
39,0.23640242,0.6211017,"('exploitative', 'cooperative')",0.28485253,0.44450134,0.08556924,0.18853965,0.2022747,0.4180475,-0.2157728
68,-0.23159358,-0.0029476508,"('dependent', 'independent')",0.026125126,-0.0028914837,-0.12654053,-0.08512445,-0.1106697,-0.0303212,-0.0803485
75,0.22824277,0.06981295,"('meek', 'impulsive')",-0.28178942,-0.3970074,-0.07207624,-0.16665173,-0.0418743,-0.1646154,0.1227411
48,-0.18746704,-0.2207667,"('unintelligent', 'intelligent')",1.4003736,1.5232091,0.68171144,0.8727629,0.6315393,0.7250684,-0.0935291
55,-0.1856139,-0.10513658,"('incompetent', 'clever')",0.7177685,0.82753885,0.114221804,0.12870868,0.2154588,0.2837036,-0.0682448
25,-0.17756572,-0.093937434,"('egoistic', 'altruistic')",1.0038345,1.1193008,1.309519,1.3798776,0.7119293,0.801747,-0.0898177
66,0.16861378,0.074657306,"('inactive', 'active')",-0.9530225,-1.2341405,1.6257122,1.3124204,0.2804345,0.0509791,0.2294554
29,0.13189512,0.26036072,"('unfair', 'fair')",-0.03824482,-0.027302474,-0.5647746,-0.5729566,-0.1570414,-0.1132995,-0.0437419
71,0.1013709,0.21851994,"('diffident', 'self-confident')",0.7009131,0.7964585,0.51472795,0.6073586,0.439004,0.540779,-0.101775
36,0.09464762,-0.10263094,"('hostile', 'amicable')",-0.91485405,-0.9737384,0.45092788,0.35740992,-0.1230928,-0.2396531,0.1165603
67,-0.087035924,0.07784871,"('doubtful', 'determined')",-0.19120863,-0.33943966,-0.16308859,-0.2527218,-0.147111,-0.1714376,0.0243266
41,-0.073511206,0.15720555,"('unforgiving', 'forgiving')",-0.6879484,-0.311662,-0.121741064,0.036179174,-0.2944002,-0.0394258,-0.2549744
49,-0.054862335,0.09063256,"('unable', 'able')",0.54840195,0.47200254,0.16585822,0.22507332,0.2197993,0.2625695,-0.0427702
64,-0.05238591,0.030300513,"('shy', 'confident')",-0.35386157,-0.4186632,-6.517484,-6.2383723,-2.3079106,-2.2089117,-0.0989989
50,0.03760761,0.2647376,"('clumsy', 'skillful')",0.26640195,0.25529435,0.47281668,0.567436,0.2589421,0.3624893,-0.1035472
79,-0.031692993,-0.195471,"('wavering', 'unwavering')",-1.3991584,-1.4629776,0.3250296,0.09145421,-0.3686072,-0.5223315,0.1537243
26,0.02172627,-0.27604055,"('hardhearted', 'benevolent')",0.25439307,0.47994334,1.1883154,1.3374566,0.4881449,0.5137865,-0.0256416
58,0.0054407697,-0.28492594,"('undiscriminating', 'discriminating')",-0.06085281,-0.20894934,-0.1727683,-0.25886956,-0.0760601,-0.2509149,0.1748548
