,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,male-female
72,1.064058,1.1779828,"('unambitious', 'ambitious')",-0.42865998,-0.32398114,-0.84422016,-0.8593382,-0.9643589,-0.93190306,-0.71718484,-0.7616765,-0.3780732,-0.3397832,-0.03829
49,-1.0370612,-1.0691303,"('unable', 'able')",-1.4257771,-1.2943718,-0.9784599,-0.92662525,-0.51896214,-0.4629003,-0.49460858,-0.41725636,-0.8909738,-0.8340569,-0.0569169
31,-1.0004287,-0.89185077,"('evil', 'good')",-1.5041792,-1.3284613,1.053654,1.1307439,2.4951618,2.7638776,-0.8621216,-0.47704077,0.0364172,0.2394537,-0.2030365
68,-0.9936089,-1.0597743,"('dependent', 'independent')",-0.69879985,-0.685125,-1.1636143,-1.1005856,-0.92560285,-0.88525045,-0.7676981,-0.5464129,-0.9098648,-0.8554296,-0.0544352
40,0.9501299,1.1730826,"('stingy', 'generous')",-0.9343811,-0.69299,-0.762522,-0.5631182,-0.57650065,-0.4952495,-1.2831326,-1.0343828,-0.5212813,-0.3225316,-0.1987497
8,0.929231,1.2152582,"('unaffectionate', 'affectionate')",-0.96600777,-0.7023044,0.1296108,0.19362284,1.4348884,1.6433003,0.8990516,1.0739193,0.4853548,0.6847592,-0.1994044
21,-0.8859313,-0.9606839,"('immoral', 'moral')",-0.59561056,-0.7009813,-1.2903284,-1.2501181,-3.7415388,-3.969671,-1.3353394,-1.3127979,-1.5697496,-1.6388504,0.0691008
37,-0.86643064,-0.9471571,"('fake', 'genuine')",0.4033665,0.38654622,-0.36740652,-0.17880571,-0.28854626,-0.28567597,0.45564917,0.49093467,-0.1326735,-0.1068316,-0.0258419
3,-0.8644013,-1.0608591,"('repellent', 'pleasant')",0.06328176,-0.05835289,-0.46829233,-0.38968202,-1.5856392,-1.717027,-0.060666364,-0.15849082,-0.5831435,-0.6768824,0.0937389
34,-0.8382469,-0.8944828,"('mean', 'honorable')",-1.9613036,-2.0004783,-0.8279336,-0.92725366,0.22257726,0.28123525,5.359573,5.187961,0.3909332,0.3293963,0.0615369
30,-0.8090833,-0.94235504,"('intolerant', 'tolerant')",-1.3385806,-1.5197846,-2.0949326,-2.0652025,-2.3799613,-2.5532372,0.5295463,0.52537096,-1.2186023,-1.3110415,0.0924392
16,-0.7650605,-0.6587907,"('unpopular', 'popular')",-0.25885206,-0.018178143,0.54552805,0.67263883,-0.54916227,-0.4668127,-0.017177552,0.28473514,-0.2089449,-0.0372815,-0.1716634
50,-0.7639867,-0.6965903,"('clumsy', 'skillful')",1.3557745,1.4836094,2.582885,2.666281,0.34572488,0.5542592,0.8982962,1.1523178,0.8837388,1.0319754,-0.1482366
35,0.7634863,0.7791629,"('corrupt', 'incorrupt')",0.40394047,0.556416,1.7577282,1.7335116,3.6538744,3.9156783,0.31788468,0.54446507,1.3793829,1.5058468,-0.1264639
66,0.75559187,0.77699447,"('inactive', 'active')",0.30153295,0.38046587,1.6984079,1.6693306,0.5026574,0.6760247,1.2539902,1.3026599,0.9024361,0.961095,-0.0586589
84,0.75385666,0.9811942,"('inferior', 'superior')",0.51253587,0.6814761,0.4081524,0.37078938,-0.092801124,0.05801532,0.9103518,1.0163047,0.4984191,0.6215559,-0.1231368
61,-0.73049754,-0.57009435,"('illogical', 'logical')",0.24909753,0.24444345,-0.12871757,-0.15936744,-0.2692624,-0.21157302,-0.016119828,0.022007268,-0.1791,-0.1349168,-0.0441832
86,0.68036705,0.7739677,"('uninfluential', 'influential')",-0.45615336,-0.38985655,-0.97891,-0.990048,-1.610423,-1.6079717,-0.23058586,-0.28059667,-0.5191411,-0.4989011,-0.02024
59,0.6724739,0.63278836,"('foolish', 'wise')",0.32901567,0.45358407,1.3195288,1.3109977,0.36530963,0.5065561,0.69928026,0.939013,0.6771217,0.7685878,-0.0914661
46,0.67172,0.6999101,"('uncompetitive', 'competitive')",0.18865232,0.08968871,-0.65123886,-0.6843026,-3.097483,-3.3094769,-0.19243826,-0.44735414,-0.6161576,-0.730307,0.1141494
75,-0.6672417,-0.6901047,"('meek', 'impulsive')",-0.13489243,-0.07713829,0.42834526,0.42943808,1.5405927,1.6019305,0.025565742,0.0007331185,0.2384739,0.2529717,-0.0144978
47,-0.64157724,-0.5928573,"('stupid', 'smart')",-0.9341897,-1.0229084,-0.5080662,-0.5403236,-1.881843,-1.937663,4.3979278,4.2976956,0.0864503,0.0407887,0.0456616
62,0.61517215,0.73442364,"('incompetent', 'brilliant')",-0.29429147,-0.36542958,-2.376819,-2.31627,-2.2179282,-2.2809021,-0.13376565,-0.21709946,-0.8815265,-0.8890555,0.007529
63,0.5731554,0.6968941,"('unperceptive', 'insightful')",-0.86945945,-0.8628565,-0.04035177,-0.12590022,-1.639231,-1.6800563,1.4527799,1.4786336,-0.1046214,-0.0986571,-0.0059643
27,-0.567633,-0.3910003,"('hardhearted', 'softhearted')",-1.6623954,-1.4428492,-1.8098539,-1.60717,-0.033031937,0.036707886,1.2510104,1.4353563,-0.5643807,-0.3937911,-0.1705896
77,-0.5505328,-0.6206689,"('unmotivated', 'motivated')",-1.0780767,-1.1113592,-0.8533984,-0.97069645,-1.1893218,-1.341602,-1.0605221,-1.1550298,-0.9463703,-1.0398712,0.0935009
73,0.5478868,0.57937145,"('helpless', 'self-reliant')",0.8350823,0.90400195,1.0176291,1.1137867,0.13276629,0.11588691,-2.7160304,-2.621065,-0.0365332,0.0183964,-0.0549296
45,-0.5459595,-0.33183512,"('incompetent', 'competent')",-0.64921194,-0.66289645,-1.445616,-1.4636548,-1.9910406,-1.9453585,-0.28584078,-0.40121537,-0.9835338,-0.9609921,-0.0225417
60,-0.541521,-0.74833894,"('inefficient', 'efficient')",-0.08802072,-0.3231495,-2.0614872,-2.101227,-2.9902945,-3.2537992,-0.6523413,-0.90589595,-1.266733,-1.4664822,0.1997492
13,0.5369758,0.3272117,"('impolite', 'polite')",-0.2025747,-0.43453652,-1.5352801,-1.5778353,-1.7973926,-2.1048887,-0.44812876,-0.5120549,-0.68928,-0.8604208,0.1711408
1,0.53213066,0.77773046,"('unfriendly', 'friendly')",-0.9979032,-0.8483963,-0.021107167,-0.063685894,1.2423514,1.3723845,2.007539,2.131641,0.5526021,0.6739347,-0.1213326
74,0.5310108,0.61434126,"('undedicated', 'dedicated')",0.23237458,0.21110526,-0.14288446,-0.23137954,-0.3615901,-0.3291306,0.43938163,0.22623825,0.1396585,0.0982349,0.0414236
82,-0.52190995,-0.54567057,"('poor', 'rich')",-1.1866741,-1.2699772,-1.1122144,-1.104059,-1.9437429,-2.0311508,5.3401084,5.071783,0.1151134,0.0241851,0.0909283
80,0.50199836,0.5449066,"('dominated', 'dominating')",0.7195109,0.6996905,-0.5030732,-0.49311748,-2.0059845,-2.067039,-1.1711082,-1.2949728,-0.4917314,-0.5221064,0.030375
10,0.5016719,0.528355,"('unsympathetic', 'sympathetic')",-1.0715841,-1.2159146,-2.6644878,-2.5914266,-3.7438366,-3.8834083,-0.3695237,-0.45952955,-1.469552,-1.5243848,0.0548328
65,-0.46030042,-0.5701399,"('insecure', 'secure')",-0.43308303,-0.6942173,-0.9713832,-1.0359766,-2.6456676,-2.8589404,-0.68094945,-0.9166603,-1.0382767,-1.2151869,0.1769102
39,0.45645797,0.30278647,"('exploitative', 'cooperative')",0.69769526,0.50368756,-0.9283189,-1.0081062,1.0918045,1.0257299,0.14413975,0.14011528,0.2923557,0.1928426,0.0995131
15,-0.45194754,-0.4783311,"('boring', 'funny')",-0.07423353,-0.058115173,0.65262806,0.7789704,0.23648924,0.2661946,0.37904027,0.46052474,0.1483953,0.1938487,-0.0454534
2,0.44155416,0.4237985,"('unlikable', 'likable')",-0.19996662,-0.2859621,1.0723705,1.0926968,0.67233026,0.5870251,0.36433753,0.35545626,0.4701252,0.4346029,0.0355223
19,-0.4363988,-0.31736064,"('inhospitable', 'hospitable')",-0.6558641,-0.45304966,-0.053640045,0.023214947,1.2616115,1.5247978,0.061721202,0.2958932,0.0354859,0.2146991,-0.1792132
48,-0.38746917,-0.31904802,"('unintelligent', 'intelligent')",-1.611506,-1.5494332,-1.6968975,-1.517368,-2.5383692,-2.614171,-0.20115398,-0.061262432,-1.2870791,-1.2122565,-0.0748226
78,0.36768708,0.4758226,"('nonresilient', 'resilient')",0.46001932,0.5685421,0.23981403,0.23128453,-0.11680162,-0.073485546,0.92440325,1.1074203,0.3750244,0.4619168,-0.0868924
57,-0.33320755,-0.1921825,"('unimaginative', 'imaginative')",-1.0525386,-1.1526666,-1.3973087,-1.493768,-3.289984,-3.378672,-2.051762,-2.1121502,-1.6249603,-1.6658878,0.0409275
6,-0.33052295,-0.012298234,"('distant', 'open')",0.22683051,0.6184764,0.9173213,0.97502375,1.9130331,2.3524175,0.5508999,0.75377613,0.6555124,0.9374791,-0.2819667
88,0.3282106,0.3450261,"('low', 'eminent')",-1.2009212,-1.2300558,-0.2791682,-0.31876212,-1.357155,-1.4233778,0.32302263,0.3252687,-0.4372022,-0.4603802,0.023178
36,0.32781833,0.54518723,"('hostile', 'amicable')",-0.38617724,-0.17920408,1.6581709,1.5760043,2.799411,3.0654666,0.43452314,0.66579247,0.9667493,1.1346493,-0.1679
69,0.31548542,0.2584733,"('lazy', 'industrious')",1.0557045,1.1105484,2.3794475,2.2712417,2.5380065,2.6976132,-0.16686575,0.04132963,1.2243556,1.2758412,-0.0514856
42,-0.2955436,-0.15813752,"('unreliable', 'reliable')",-0.22118938,-0.23681256,0.11702958,0.13333696,-1.592776,-1.6509428,-2.8688629,-2.7621434,-0.9722685,-0.9349399,-0.0373286
11,-0.27560925,-0.26012802,"('unhelpful', 'helpful')",-1.1948768,-1.2935972,-2.500175,-2.4463494,-2.1798918,-2.3185673,1.7469752,1.6150465,-0.8807156,-0.940719,0.0600034
83,0.27064562,0.4129985,"('powerless', 'powerful')",-0.30999336,-0.1562588,-0.22271985,-0.17369282,-0.65841883,-0.5358049,-0.99061364,-1.0757573,-0.38222,-0.3057031,-0.0765169
70,0.26979083,0.20183153,"('lethargic', 'energetic')",-0.6747531,-0.80773085,-1.443737,-1.4220567,-2.2834682,-2.459199,0.74507195,0.38717854,-0.6774192,-0.8199953,0.1425761
24,0.24317415,0.22775353,"('dishonest', 'honest')",-0.49170074,-0.45713794,-1.5787838,-1.5574749,-0.5775124,-0.64276004,0.33529133,0.2132376,-0.4139063,-0.4432764,0.0293701
67,0.23397969,0.13632637,"('doubtful', 'determined')",0.2707418,0.1950857,-0.36491454,-0.39219558,0.8925101,0.89706933,-0.6193755,-0.5255418,0.0825883,0.0621488,0.0204395
33,0.20322552,0.40178168,"('wrong', 'right')",0.8850148,1.0433824,1.0899891,1.1939735,0.91510385,1.0359286,-0.27414224,-0.016033545,0.5638382,0.7318066,-0.1679684
25,0.1817752,0.30500674,"('egoistic', 'altruistic')",-0.43444777,-0.32330635,1.2371557,1.1716033,1.7794942,1.8007848,1.305294,1.4319904,0.8138542,0.8772158,-0.0633616
76,-0.13429178,-0.33134532,"('anxious', 'daring')",0.54731035,0.3078674,0.34712225,0.31489694,-1.718785,-1.856618,-0.13248219,-0.29248184,-0.2182253,-0.3715362,0.1533109
58,0.1304402,0.36436832,"('undiscriminating', 'discriminating')",-0.6058622,-0.6128516,0.25294122,0.2584717,-0.42491496,-0.36935842,0.40680528,0.2954512,-0.0481181,-0.0127838,-0.0353343
0,0.12171151,0.092027806,"('unsociable', 'sociable')",-0.9600497,-1.1065353,-1.3217701,-1.390002,-1.6796468,-1.7900839,-0.77784395,-0.9289958,-0.9235198,-1.0247178,0.101198
54,0.11848682,0.122508004,"('incapable', 'capable')",-0.020594608,-0.054913893,-0.12621593,-0.11527956,1.1736883,1.277798,1.2951746,1.332769,0.4881078,0.5125763,-0.0244685
28,0.11251001,0.22877719,"('disloyal', 'loyal')",0.037181668,0.077821776,-0.66906595,-0.7164374,-1.2805113,-1.279374,0.632016,0.3712058,-0.2335739,-0.2636013,0.0300274
32,0.10720744,0.05540742,"('unkind', 'kind')",-0.15532596,-0.16428679,-1.0611526,-1.0981251,-1.5186591,-1.5215445,0.81259096,0.7200253,-0.3630678,-0.4017047,0.0386369
41,0.09680465,0.27312714,"('unforgiving', 'forgiving')",-1.9125328,-1.79692,-0.7874063,-0.7769576,-0.3191849,-0.18880764,-0.1120376,0.0034463443,-0.6068714,-0.4972223,-0.1096491
18,0.09263596,0.1076729,"('disagreeable', 'welcoming')",-1.5734041,-1.4252964,0.5319538,0.6541639,-0.4089143,-0.4543206,-0.4158967,-0.3195426,-0.3547251,-0.2874646,-0.0672605
43,0.08364334,0.13441321,"('irresponsible', 'responsible')",-0.4402125,-0.4086932,-2.265167,-2.353323,-1.3982246,-1.4774996,0.3481956,0.05710899,-0.734353,-0.8095987,0.0752457
56,0.077709176,-0.12313792,"('impractical', 'practical')",-0.4966405,-0.77425724,-2.271818,-2.466794,-1.7137245,-1.9526156,-0.6897241,-1.0272126,-1.0188396,-1.2688035,0.2499639
7,-0.059485447,-0.12823075,"('insensitive', 'sensitive')",0.20815215,0.17852256,-1.8670934,-1.917535,-1.0974655,-1.2227129,0.7820404,0.5734125,-0.4067704,-0.5033087,0.0965383
53,0.058862045,0.16822411,"('uncreative', 'creative')",-0.848835,-0.85896647,0.06514023,-0.0537242,-0.53965557,-0.53987896,0.9141674,0.90354687,-0.0700642,-0.0761597,0.0060955
5,0.041915193,0.22126761,"('distant', 'outgoing')",-0.50585866,-0.2741427,0.9556433,0.95227915,2.6188145,2.951791,0.1030311,0.27938864,0.6427091,0.8261168,-0.1834077
17,0.039746873,-0.014563281,"('nasty', 'nice')",-1.117483,-1.1131235,0.06756132,0.16162273,0.415805,0.5294582,-0.84112376,-0.6586029,-0.2870987,-0.2190418,-0.0680569
51,-0.03626521,-0.20107752,"('uneducated', 'educated')",-0.03554725,-0.06566286,-0.57361823,-0.5084743,-2.6890395,-2.654698,0.30008358,0.4548059,-0.6068773,-0.5950213,-0.011856
79,-0.033884145,-0.014221609,"('wavering', 'unwavering')",0.16063893,0.31105375,1.3371953,1.2468826,1.2869043,1.5046262,0.37834325,0.4294093,0.6258396,0.69555,-0.0697104
64,0.025767334,-0.032960027,"('shy', 'confident')",-0.47891966,-0.49155864,-0.24228029,-0.25381678,-1.0848411,-1.0471345,-5.9915886,-5.950617,-1.5543724,-1.5552174,0.000845
38,0.019594656,0.145203,"('untruthful', 'truthful')",-0.05767274,0.02809751,-1.1790793,-1.2006453,-0.30262735,-0.18520167,0.046770036,0.10529819,-0.2946029,-0.2214497,-0.0731532
14,0.019409878,-0.1799429,"('antisocial', 'social')",0.31548548,0.018676482,-0.55997884,-0.7078984,-1.7533348,-2.0063,-0.72696614,-0.8970977,-0.5410769,-0.7545125,0.2134356
20,0.018088832,0.029964032,"('rough', 'thoughtful')",-1.5118232,-1.5562848,0.13893348,0.23315994,-0.5662678,-0.6338302,0.91241956,1.0913879,-0.2017298,-0.1671206,-0.0346092
23,0.013700377,0.00068485644,"('insincere', 'sincere')",-0.39489517,-0.48285013,-1.9472929,-1.9677315,-1.00876,-1.075681,5.1577277,4.759461,0.364096,0.2467766,0.1173194
4,0.01165868,0.24021703,"('disliked', 'liked')",-0.9877356,-0.79142636,1.1418605,0.9965724,0.87057287,1.0605638,-5.5583563,-5.29698,-0.9044,-0.7582106,-0.1461894
81,-0.008954346,-0.23559745,"('submissive', 'aggressive')",0.13387206,-0.18025605,-1.5462761,-1.522346,-3.2672398,-3.645059,-1.2699779,-1.3542079,-1.1917152,-1.3874933,0.1957781
55,-0.00543363,0.037272952,"('incompetent', 'clever')",-0.9035254,-0.9594324,-1.9943206,-1.8198812,-4.20188,-4.312625,-0.7829829,-0.85124713,-1.5776285,-1.5811826,0.0035541
