,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,male-female
72,-0.8308807,-0.8880259,"('unambitious', 'ambitious')",-0.8659279,-0.7602273,-0.8747947,-0.87476015,-0.8572011,-0.8410045,-0.0161966
53,-0.8203749,-0.78551483,"('uncreative', 'creative')",-1.1797348,-1.1129091,0.91219056,0.78121156,-0.3626397,-0.3724041,0.0097644
77,-0.8149975,-0.93795407,"('unmotivated', 'motivated')",-1.5946982,-1.597815,-1.0692065,-0.9307203,-1.159634,-1.1554964,-0.0041376
26,-0.77629715,-0.6528732,"('hardhearted', 'benevolent')",-0.84227175,-0.63193583,1.9460689,2.0461497,0.1091667,0.2537802,-0.1446135
41,-0.77171636,-0.7098627,"('unforgiving', 'forgiving')",-0.23603523,0.014645409,-0.13958529,-0.01453536,-0.3824456,-0.2365842,-0.1458614
51,-0.75706106,-0.6057398,"('uneducated', 'educated')",-0.25539213,-0.17783022,-0.2006266,-0.19900799,-0.4043599,-0.327526,-0.0768339
60,-0.7479211,-0.74748313,"('inefficient', 'efficient')",-0.33472872,-0.22311828,0.052415438,0.15816176,-0.3434114,-0.2708132,-0.0725982
13,-0.7451903,-0.45729584,"('impolite', 'polite')",-0.13216314,0.21333392,-0.56180954,-0.4237745,-0.479721,-0.2225788,-0.2571422
12,-0.7327851,-0.7366759,"('unsupportive', 'supportive')",-0.47544953,-0.35171768,-1.5225413,-1.3958354,-0.9102586,-0.8280764,-0.0821822
47,-0.7281261,-0.7369194,"('stupid', 'smart')",0.46622974,0.56617385,4.9261,4.890442,1.5547345,1.5732322,-0.0184977
80,-0.71315813,-0.687243,"('dominated', 'dominating')",-0.16362906,-0.22437596,-1.7592155,-1.6123714,-0.8786675,-0.8413301,-0.0373374
55,-0.65573364,-0.6402676,"('incompetent', 'clever')",-0.016293049,-0.07179013,-0.097977,0.05301,-0.2566679,-0.2196826,-0.0369853
78,-0.6492881,-0.9286064,"('nonresilient', 'resilient')",-0.5765419,-0.8065761,0.9017097,0.8120562,-0.1080401,-0.3077088,0.1996687
0,-0.6417237,-0.49038717,"('unsociable', 'sociable')",-0.77102304,-0.53129786,-0.54114896,-0.37145177,-0.6512985,-0.4643789,-0.1869196
9,-0.6393896,-0.6861535,"('unaffectionate', 'caring')",-1.0503185,-0.96832216,1.2699049,1.201387,-0.1399344,-0.1510295,0.0110951
70,-0.6381031,-0.62886834,"('lethargic', 'energetic')",-0.36716434,-0.4043764,0.7766229,0.98733705,-0.0762149,-0.0153026,-0.0609123
61,-0.6299292,-0.44722652,"('illogical', 'logical')",-1.1325984,-0.78916115,0.13901606,0.3098075,-0.5411705,-0.3088601,-0.2323104
58,-0.5930017,-0.7020984,"('undiscriminating', 'discriminating')",-0.7321375,-0.7677716,0.16202775,0.16289783,-0.3877039,-0.4356574,0.0479535
71,0.5857306,0.39705932,"('diffident', 'self-confident')",0.6872855,0.586237,0.72430336,0.59295213,0.6657732,0.5254161,0.1403571
83,-0.5847543,-0.5800899,"('powerless', 'powerful')",-0.7898616,-0.7709905,-1.1603347,-1.0637947,-0.8449836,-0.8049583,-0.0400253
50,0.57511353,0.4382558,"('clumsy', 'skillful')",0.5657222,0.35961753,0.54036593,0.40635243,0.5604006,0.4014086,0.158992
84,0.57111406,0.6265185,"('inferior', 'superior')",-0.17499022,0.010590657,1.219629,1.2159142,0.5385843,0.6176745,-0.0790902
66,0.55777454,0.36787143,"('inactive', 'active')",0.34960717,0.1415511,1.015164,0.9117306,0.6408486,0.4737177,0.1671309
56,-0.54291797,-0.31482962,"('impractical', 'practical')",0.5670774,0.87245554,-0.40429458,-0.18514769,-0.1267117,0.1241594,-0.2508711
14,-0.54108316,-0.32631958,"('antisocial', 'social')",-0.03444384,0.25056338,-0.8627273,-0.57087076,-0.4794181,-0.2155423,-0.2638758
20,-0.53886074,-0.56276506,"('rough', 'thoughtful')",0.031836927,-0.007289678,1.4606138,1.4076768,0.3178633,0.2792073,0.038656
4,0.52389,0.57038265,"('disliked', 'liked')",0.13198586,0.2120723,-6.1014657,-5.944697,-1.8151967,-1.7207473,-0.0944494
38,-0.5193011,-0.5732567,"('untruthful', 'truthful')",-0.6095871,-0.4403394,-0.0039821826,0.018293994,-0.3776234,-0.3317674,-0.045856
25,0.5074135,0.39546102,"('egoistic', 'altruistic')",0.063207574,0.0008570808,1.5519065,1.483536,0.7075092,0.626618,0.0808912
39,-0.46759123,-0.37308353,"('exploitative', 'cooperative')",0.4306959,0.48030505,0.24955945,0.3144766,0.070888,0.140566,-0.069678
87,0.4586943,0.5020489,"('unsuccessful', 'successful')",0.13381334,0.19829376,0.71662486,0.6062549,0.4363775,0.4355325,0.000845
44,0.4558636,0.22355054,"('prejudiced', 'unprejudiced')",0.49376538,0.21837875,-1.3229839,-1.480947,-0.1244516,-0.3463392,0.2218876
5,0.44350252,0.35553944,"('distant', 'outgoing')",-0.42728215,-0.26627856,-0.26526034,-0.36831066,-0.0830133,-0.0930166,0.0100033
81,-0.44033614,-0.3625643,"('submissive', 'aggressive')",-0.008126892,0.027112106,-1.0115259,-1.0007132,-0.4866629,-0.4453885,-0.0412744
37,0.41859365,0.55355686,"('fake', 'genuine')",0.16035502,0.14401326,0.58576035,0.630639,0.3882364,0.4427364,-0.0545
85,0.4086869,0.04874679,"('insignificant', 'prestigious')",-0.28572792,-0.5170606,0.96751106,0.6553602,0.36349,0.0623488,0.3011412
40,-0.3986887,-0.57882947,"('stingy', 'generous')",-0.8714358,-1.0386811,-1.193525,-1.1921124,-0.8212165,-0.936541,0.1153245
29,0.3835242,0.30595216,"('unfair', 'fair')",-0.39465198,-0.32202312,-0.626271,-0.5478609,-0.2124663,-0.1879773,-0.024489
67,0.37624216,0.6382536,"('doubtful', 'determined')",0.1514235,0.42836782,-0.71103275,-0.56773466,-0.0611224,0.1662956,-0.227418
31,-0.37436324,-0.27519965,"('evil', 'good')",-0.7688945,-0.53582066,-0.8360148,-0.74390364,-0.6597575,-0.518308,-0.1414495
6,0.36727917,0.30125365,"('distant', 'open')",-0.45158595,-0.3178162,0.44580588,0.290714,0.1204997,0.0913838,0.0291159
17,-0.36293346,-0.2793245,"('nasty', 'nice')",-0.2189711,-0.05336287,-0.59643507,-0.53423965,-0.3927799,-0.2889757,-0.1038042
7,-0.33607638,-0.281523,"('insensitive', 'sensitive')",-0.27576417,-0.19896841,0.8092914,0.861857,0.065817,0.1271219,-0.0613049
36,0.3108323,0.15621272,"('hostile', 'amicable')",-0.17008975,-0.37131515,0.526615,0.2777416,0.2224525,0.0208797,0.2015728
52,-0.29834354,-0.104644775,"('irrational', 'rational')",-1.3012171,-1.1230038,0.19806516,0.04886253,-0.4671652,-0.3929287,-0.0742365
64,0.29337716,0.3873899,"('shy', 'confident')",0.24742205,0.37092042,-6.420081,-6.0066423,-1.9597607,-1.749444,-0.2103167
79,-0.26860923,-0.21462153,"('wavering', 'unwavering')",-0.7865489,-0.6536341,0.20418416,0.08301625,-0.283658,-0.2617464,-0.0219116
34,-0.266733,-0.44930685,"('mean', 'honorable')",-0.06331902,-0.14965284,5.9266844,5.77351,1.8655442,1.72485,0.1406942
42,0.2144798,0.29298007,"('unreliable', 'reliable')",0.34589848,0.40011033,-2.716226,-2.585604,-0.7186159,-0.6308378,-0.0877781
76,-0.19173989,-0.10074152,"('anxious', 'daring')",0.28587338,0.11397838,0.23142263,0.22271428,0.1085187,0.0786504,0.0298683
16,-0.16178153,-0.46730977,"('unpopular', 'popular')",-0.63343394,-0.77617157,0.2826289,0.21078484,-0.1708622,-0.3442322,0.17337
19,-0.15686674,0.0020152517,"('inhospitable', 'hospitable')",0.35274193,0.521049,-0.12844592,-0.031300038,0.0224764,0.1639214,-0.141445
2,0.1523635,0.070462644,"('unlikable', 'likable')",0.15242335,0.11139351,0.18143626,0.23563883,0.1620744,0.139165,0.0229094
33,0.14905551,0.034861565,"('wrong', 'right')",0.6882423,0.77329814,-0.47351757,-0.6802616,0.1212601,0.0426327,0.0786274
74,-0.07040101,-0.086646006,"('undedicated', 'dedicated')",-0.527708,-0.42504227,0.21467292,0.32517034,-0.127812,-0.0621727,-0.0656393
8,-0.053203754,-0.25271183,"('unaffectionate', 'affectionate')",-0.38545144,-0.5152607,1.1202295,0.9494551,0.2271914,0.0604942,0.1666972
54,0.04181935,-0.26734614,"('incapable', 'capable')",-0.6634384,-0.7748023,1.1145549,0.8751985,0.1643119,-0.05565,0.2199619
59,0.03592223,-0.04432629,"('foolish', 'wise')",-0.07170966,0.007903278,0.36067888,0.26607785,0.1082971,0.0765516,0.0317455
15,-0.023461722,0.16449331,"('boring', 'funny')",0.22884122,0.42194313,0.28271317,0.21302545,0.1626976,0.2664873,-0.1037897
