,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,male-female
44,-0.65340877,-0.64024955,"('prejudiced', 'unprejudiced')",-0.10654725,0.42499053,0.6842406,0.9551092,-0.2041915,0.14518628,-1.5874147,-1.4842441,-1.9670228,-1.5995585,-0.6390574,-0.366461,-0.2725964
67,0.62977916,0.30597213,"('doubtful', 'determined')",0.5334734,0.5614244,0.5868547,0.60055536,0.6724856,0.53968406,-0.27972648,-0.3736961,-0.56400734,-0.63425773,0.2631432,0.1666137,0.0965295
20,-0.6127611,-0.28980592,"('rough', 'thoughtful')",-0.71338224,-0.6975161,-0.57117254,-0.47424948,-0.7318704,-0.55207163,0.11777532,-0.034755178,0.84425855,0.7226459,-0.2778587,-0.2209587,-0.0569
31,-0.5658829,-0.9466548,"('evil', 'good')",0.2999616,-0.38878632,0.6223756,0.3621293,-0.5247217,-0.81647855,0.76006985,1.4317607,-1.6417824,-1.6598753,-0.1749967,-0.3363175,0.1613208
22,-0.53472173,-0.25949076,"('untrustworthy', 'trustworthy')",0.18040681,0.49710396,-0.7059636,-0.7335909,-0.83880687,-0.5964725,-2.0812008,-2.1518147,-1.2924087,-1.159831,-0.8787824,-0.7340159,-0.1447665
14,0.53264844,1.0170331,"('antisocial', 'social')",0.14250948,0.7288927,-0.7912245,-0.29148597,-0.39767528,0.20643227,-1.0562893,-1.1236784,-0.68996096,-0.47119427,-0.3766654,0.0109999,-0.3876653
40,0.5263277,0.44933096,"('stingy', 'generous')",1.0630261,0.8497386,1.3151423,1.2778689,0.7655554,0.6860557,1.0322146,1.0165534,-1.7843355,-2.0348861,0.4863218,0.3741103,0.1122115
8,0.521394,0.56641454,"('unaffectionate', 'affectionate')",-0.38896114,-0.46411076,-0.24228764,-0.22232816,-0.33627418,-0.49367878,3.241602,3.2688847,0.80162024,0.70403606,0.5995156,0.5598696,0.039646
45,-0.51335245,-0.21384342,"('incompetent', 'competent')",-0.7143315,-0.7596268,-2.0717874,-2.2287831,-1.1604056,-1.3100288,-1.8854846,-2.2021384,-0.21766496,-0.45678067,-1.0938377,-1.1952003,0.1013626
17,0.51196676,0.3335591,"('nasty', 'nice')",-0.3420716,-0.4560088,0.2454659,0.064288035,-0.39070082,-0.3949284,0.02713053,0.21275099,-1.0988704,-0.9241384,-0.1745133,-0.1940796,0.0195663
64,-0.50426424,-0.4861225,"('shy', 'confident')",0.42510563,0.67231065,-0.2927549,-0.25254157,-0.28869718,-0.104720235,-1.3408097,-1.2566425,-6.74894,-6.4246836,-1.4583934,-1.3087333,-0.1496601
50,-0.5026787,-0.35530895,"('clumsy', 'skillful')",0.5750643,0.6108806,-0.4299782,-0.61950046,0.31321025,-0.007460121,0.46961105,0.35761112,0.6034024,0.36229444,0.1714385,0.0580861,0.1133524
85,0.49884486,0.5881727,"('insignificant', 'prestigious')",-0.23295206,0.028690116,1.3935632,1.649157,-0.008558281,0.21000047,3.1095123,3.5090864,-0.8940566,-0.5409414,0.6443923,0.9073609,-0.2629686
72,0.47842357,0.3987245,"('unambitious', 'ambitious')",0.11406171,0.13662472,0.27715513,0.21746284,0.58486015,0.50091136,0.30884308,0.05296263,0.12070894,-0.061152723,0.3140088,0.2075889,0.1064199
76,-0.47790477,-0.2441463,"('anxious', 'daring')",0.17877297,0.86011654,-0.54304993,-0.16288783,-0.13495,0.3381711,-0.72420704,-0.9101749,0.1271641,0.20160645,-0.2623624,0.0137809,-0.2761433
59,0.4591313,0.31561536,"('foolish', 'wise')",-0.022770338,-0.24476938,0.5199463,0.3834185,0.15076719,0.053638242,1.2207848,1.7366167,-0.5051351,-0.30854404,0.3037874,0.3226626,-0.0188752
81,0.4582405,0.6703633,"('submissive', 'aggressive')",0.90360844,1.2423875,-0.65763956,-0.49658957,0.31281573,0.53378975,-2.0860016,-2.3597503,-0.26207644,-0.38397944,-0.2218422,-0.1322964,-0.0895458
77,-0.4285193,-0.0038775844,"('unmotivated', 'motivated')",-1.4822298,-1.1505855,-2.2706819,-2.1633296,-1.3573564,-0.7907549,-1.1770526,-1.2289888,-1.5745213,-1.6042114,-1.3817269,-1.1569579,-0.224769
6,0.42708844,0.3260864,"('distant', 'open')",-1.2088886,-1.7606575,1.405655,1.033516,0.28504992,-0.067454174,3.0076187,3.3776886,-0.6628947,-0.6567119,0.5422715,0.3754113,0.1668602
86,-0.41222617,-0.14196652,"('uninfluential', 'influential')",-0.896118,-1.1742207,-1.345833,-1.5394019,-0.25694078,-0.43231368,-1.1948256,-1.4496862,-0.10916666,-0.28516552,-0.7025184,-0.8371257,0.1346073
88,-0.40302756,-0.111537494,"('low', 'eminent')",0.33732593,0.56827176,-0.6536251,-0.7817421,-0.35938606,-0.38299197,-0.12447642,-0.27719647,0.70577645,0.41341096,-0.0829021,-0.0952976,0.0123955
26,0.3858506,0.7234194,"('hardhearted', 'benevolent')",-0.059068963,-0.20660496,0.16670676,0.10159224,0.12836662,0.040700924,2.0882545,2.3920531,1.7318052,1.8088478,0.7403191,0.8100015,-0.0696824
18,-0.38104934,-0.38859406,"('disagreeable', 'welcoming')",0.59882665,0.784731,1.0769631,1.303442,0.32950816,0.5503455,0.032859124,0.4019377,-0.86513346,-0.707046,0.1319957,0.324136,-0.1921403
3,-0.37829477,-0.19904691,"('repellent', 'pleasant')",-0.91206145,-0.50633997,-1.7358775,-1.51178,-0.81483644,-0.48307332,-1.9887078,-2.335192,0.92297834,0.8776128,-0.8177999,-0.6929698,-0.1248301
65,-0.37260664,0.09294759,"('insecure', 'secure')",-0.039550826,0.5737505,-0.9834386,-0.6906822,-1.3630174,-0.9058405,-2.1754496,-2.0814774,-0.08383009,0.09495941,-0.8363155,-0.4860571,-0.3502584
78,0.36810076,0.51408386,"('nonresilient', 'resilient')",-0.82414144,-0.8503186,-1.700118,-1.9582202,-0.6371199,-0.762304,0.29896423,-0.022643026,-0.05736904,-0.28211293,-0.4252806,-0.5602525,0.1349719
39,0.3651824,0.7265453,"('exploitative', 'cooperative')",-0.12497707,0.60495514,-0.50541323,0.12603329,-0.5360759,0.34306523,1.0126143,1.493159,-0.11444437,0.25970376,0.0161477,0.5922436,-0.5760959
24,0.31121853,0.5301495,"('dishonest', 'honest')",0.31091964,0.57376516,-0.025464127,-0.05304459,-0.4256978,-0.18092224,0.18162219,0.11892348,1.3403789,1.2170452,0.2821629,0.3676528,-0.0854899
30,0.30172315,0.5287627,"('intolerant', 'tolerant')",0.5812918,0.8088275,-1.2983754,-0.95075387,-0.4974266,-0.1293607,-1.0021027,-0.7874862,0.013213877,0.22032066,-0.316946,-0.051615,-0.265331
27,-0.29892206,-0.13464937,"('hardhearted', 'softhearted')",-0.08566978,-0.13923134,-0.19611192,-0.2884121,-0.49655148,-0.66757405,1.1374094,0.93020076,0.8234604,0.583981,0.1472691,0.0473858,0.0998833
82,-0.2966535,-0.023754872,"('poor', 'rich')",-0.07640721,0.09195577,-0.41334665,-0.54010993,0.81797844,0.67501366,-0.7851364,-0.96485186,6.7590847,6.723887,1.0009199,0.9936899,0.00723
51,0.2699836,0.31115943,"('uneducated', 'educated')",1.4321029,1.4020522,0.07768786,-0.08546555,1.872244,1.6534537,-0.20807442,-0.55247635,1.1482655,1.064069,0.7653682,0.6321321,0.1332361
28,0.24815837,0.43109176,"('disloyal', 'loyal')",-0.8392403,-0.6261685,-0.6730883,-0.6662869,-0.6288351,-0.55330145,0.3658213,0.18005659,1.9935257,1.8991283,0.0777236,0.1107533,-0.0330297
70,-0.19892967,0.3190496,"('lethargic', 'energetic')",0.32613394,1.0578011,-1.0066146,-0.6083082,-0.3537056,0.1285468,-1.8017802,-2.0214672,0.67237467,0.7574061,-0.3937536,-0.061162,-0.3325916
7,0.15843396,0.62897867,"('insensitive', 'sensitive')",-0.5811243,-0.11362079,-1.5726888,-1.3206093,-1.4668211,-1.0334228,-0.90981877,-1.0084906,0.57357675,0.47673616,-0.6330737,-0.3950715,-0.2380022
74,0.15197423,0.47196668,"('undedicated', 'dedicated')",0.48873112,0.7299443,-0.13450839,-0.043121055,0.7926968,0.99173605,1.3082672,1.3926591,-0.0019771568,0.060116827,0.4341973,0.6005503,-0.166353
55,-0.13823685,0.2892652,"('incompetent', 'clever')",-0.22011662,0.17006472,-1.3516302,-1.0096899,-0.6865053,-0.32159638,-2.1548672,-2.3046563,0.4165436,0.52276605,-0.6891355,-0.4423078,-0.2468277
43,0.1285251,0.694682,"('irresponsible', 'responsible')",-0.87219423,-0.18592106,-1.8401408,-1.5476558,-0.95123744,-0.47653902,-2.0202792,-2.0461593,0.82997614,0.6703093,-0.7875584,-0.4818806,-0.3056778
21,0.10931225,0.5391213,"('immoral', 'moral')",-0.56538177,0.31649718,-1.3449749,-0.87475437,-1.0417141,-0.3870474,-1.4378343,-1.6530445,-0.91416126,-0.8604981,-0.8657924,-0.486621,-0.3791714
4,0.09532638,-0.12982321,"('disliked', 'liked')",1.4455277,1.079139,0.90618426,0.58583105,-0.3038545,-0.565112,-0.043606296,0.14058998,-7.0088234,-7.17872,-0.8182076,-1.0113492,0.1931416
79,-0.08895499,-0.11645753,"('wavering', 'unwavering')",-0.19793622,-0.24193442,0.67318445,0.32704005,0.5593411,0.023200732,1.77649,2.0053546,-0.3487605,-0.36492777,0.3955607,0.272046,0.1235147
36,-0.08314974,-0.07184644,"('hostile', 'amicable')",-1.097851,-1.3332335,0.4241122,0.49848545,-0.3387238,-0.26111364,2.9334812,3.4988112,-1.1159918,-0.9245377,0.1203128,0.2344276,-0.1141148
58,-0.08091985,0.252943,"('undiscriminating', 'discriminating')",0.27059588,0.28262523,-0.63477963,-0.585013,-0.2301766,-0.13055073,1.375151,0.93058926,0.4113126,0.10610938,0.1851972,0.1427839,0.0424133
25,-0.080414295,-0.17474976,"('egoistic', 'altruistic')",-0.19061701,-0.2706729,0.67992085,0.6384922,-0.092538126,0.041163575,1.0836971,1.2161353,0.58628285,0.92830485,0.3310552,0.3964456,-0.0653904
46,0.07330396,0.3736383,"('uncompetitive', 'competitive')",-0.6957893,-0.055184796,-2.1755185,-2.0730321,-0.781737,-0.32184765,-2.050412,-2.6068468,-0.2977809,-0.764421,-0.9879889,-0.9079491,-0.0800398
19,-0.07036548,0.08436477,"('inhospitable', 'hospitable')",-0.9073794,-0.9081908,0.107585385,0.022279553,0.39397758,0.3551469,1.2290593,1.550756,-0.82128215,-0.75354874,-0.0114008,0.0584679,-0.0698687
29,-0.06766247,-0.105959356,"('unfair', 'fair')",-0.3965541,-0.6303367,-0.22335632,-0.3544675,-1.2666924,-1.3240283,-0.9009943,-0.82489216,-0.34529757,-0.46494013,-0.5334262,-0.6174374,0.0840112
52,-0.061913908,-0.16338259,"('irrational', 'rational')",-0.67327243,-0.8182404,0.93224394,0.85211015,0.061069753,-0.06753999,1.7658812,1.9632834,-0.48729762,-0.26334658,0.2561185,0.2504807,0.0056378
84,0.050641973,-0.005839865,"('inferior', 'superior')",-0.805289,-0.935038,0.030421974,-0.01165314,-0.59654313,-0.66302335,0.0043368414,-0.0023028404,0.7853094,0.6571914,-0.0885203,-0.160111,0.0715907
16,-0.040972896,-0.16364276,"('unpopular', 'popular')",-0.3640632,-0.50828993,-0.53994983,-0.6208441,-0.9975077,-1.0644692,-0.90325624,-0.84168434,-0.2564518,-0.2980335,-0.5170336,-0.5828273,0.0657937
0,-0.03644211,0.059676934,"('unsociable', 'sociable')",-0.9682887,-0.75175554,-1.5466367,-1.4735137,-1.4264162,-1.2633499,-1.4360194,-1.750992,-0.29802254,-0.47360924,-0.951971,-0.9422572,-0.0097138
60,-0.024036132,0.4960216,"('inefficient', 'efficient')",-0.7043507,-0.2852293,-1.5363368,-1.3308077,-0.9783103,-0.47934493,-2.1994193,-2.421924,0.077738866,0.06871001,-0.8941191,-0.6587624,-0.2353567
80,-0.013778288,0.09920259,"('dominated', 'dominating')",0.12919076,0.2960642,-0.3535216,-0.17390387,0.22227952,0.38678545,-1.2579187,-1.7382336,-0.3700277,-0.60337245,-0.2739627,-0.2889096,0.0149469
49,0.011790821,0.33806992,"('unable', 'able')",-1.0455891,-0.7939437,-1.0575892,-0.8123224,-0.8747904,-0.5331195,0.27446178,0.44652474,-0.89307094,-0.6769953,-0.5974645,-0.338631,-0.2588335
75,-0.01130072,-0.18847565,"('meek', 'impulsive')",1.142769,0.7242796,1.8947152,1.8224195,2.2747061,2.0013845,0.8847492,0.92762125,-0.7289665,-0.6967483,0.9094454,0.7650801,0.1443653
