,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,male-female
51,-0.7078462,-0.75890803,"('uneducated', 'educated')",-1.1823081,-1.2520615,0.06810133,0.21285757,-0.607351,-0.5993707,-0.0079803
49,-0.68496436,-0.5882342,"('unable', 'able')",-1.2150487,-1.0886976,-0.6230614,-0.41336912,-0.8410248,-0.6967669,-0.1442579
41,-0.66874427,-0.6166295,"('unforgiving', 'forgiving')",-0.4870284,-0.6871758,-0.415148,-0.43287113,-0.5236402,-0.5788922,0.055252
18,-0.64788634,-0.5436222,"('disagreeable', 'welcoming')",0.20489058,0.1253281,-0.62810594,-0.4299631,-0.3570339,-0.2827524,-0.0742815
44,0.62488693,0.43503827,"('prejudiced', 'unprejudiced')",0.27720594,0.29023665,-1.375803,-1.4828455,-0.1579034,-0.2525235,0.0946201
4,-0.6188845,-0.38824064,"('disliked', 'liked')",0.7595535,0.9092256,-6.960776,-7.1572185,-2.273369,-2.2120778,-0.0612912
10,-0.61310244,-0.50899917,"('unsympathetic', 'sympathetic')",-2.1707213,-2.3958392,-0.34781158,-0.35464123,-1.0438784,-1.0864932,0.0426148
65,-0.60597247,-0.88383293,"('insecure', 'secure')",-1.5726008,-1.7992929,-0.53747874,-0.69688165,-0.9053507,-1.1266692,0.2213185
6,-0.5774718,-0.51587474,"('distant', 'open')",0.50673425,0.6642701,-0.13710958,0.14380419,-0.0692824,0.0973999,-0.1666823
67,0.5676777,0.56823695,"('doubtful', 'determined')",0.7473634,0.7531861,-0.15334922,-0.30243137,0.3872306,0.3396639,0.0475667
14,-0.556546,-0.6402356,"('antisocial', 'social')",0.18872766,0.08234121,-0.20658894,-0.39818466,-0.1914691,-0.318693,0.1272239
70,0.54941094,0.7833197,"('lethargic', 'energetic')",-1.3944511,-1.5457636,0.25616255,0.24730629,-0.1962926,-0.1717125,-0.0245801
16,-0.54520535,-0.63446087,"('unpopular', 'popular')",0.6785934,0.7950623,0.56557965,0.62086034,0.2329892,0.2604873,-0.0274981
82,-0.5360777,-0.5753051,"('poor', 'rich')",-0.65843207,-0.8444565,6.427117,6.6133113,1.7442023,1.7311832,0.0130191
19,-0.52708405,-0.38933334,"('inhospitable', 'hospitable')",-0.5047458,-0.30855587,-0.389396,-0.17044923,-0.4737419,-0.2894462,-0.1842957
42,0.50823164,0.3952745,"('unreliable', 'reliable')",0.28942618,0.21569878,-3.0569904,-3.2708957,-0.7531109,-0.8866409,0.13353
30,0.48992077,0.5142432,"('intolerant', 'tolerant')",-0.16317002,-0.43557373,1.0207175,0.7624443,0.4491561,0.2803713,0.1687848
79,-0.48326963,-0.47606266,"('wavering', 'unwavering')",0.7862216,0.7634732,-0.2931775,-0.16103554,0.0032582,0.042125,-0.0388668
81,0.4722155,0.30784538,"('submissive', 'aggressive')",-0.984229,-1.1850258,-0.58351105,-0.81724286,-0.3651748,-0.5648078,0.199633
52,-0.4628302,-0.6516494,"('irrational', 'rational')",0.73561746,0.7859899,-0.01186453,-0.06819999,0.0869742,0.0220468,0.0649274
71,-0.46144518,-0.40662715,"('diffident', 'self-confident')",1.2309568,1.4240396,0.37441996,0.5252915,0.3813105,0.5142346,-0.1329241
75,0.43819332,0.6148049,"('meek', 'impulsive')",0.58193845,0.5688167,-0.62527984,-0.59263563,0.1316173,0.1969953,-0.065378
66,-0.4377517,-0.29023153,"('inactive', 'active')",0.9251547,1.1513578,1.1104238,1.4409343,0.5326089,0.7673535,-0.2347446
55,-0.41499045,-0.20154166,"('incompetent', 'clever')",-1.8086655,-1.982662,-0.029906344,-0.06706705,-0.7511874,-0.7504236,-0.0007638
7,-0.4123477,-0.026171066,"('insensitive', 'sensitive')",-0.848753,-0.82019126,0.46720198,0.5548475,-0.2646329,-0.0971716,-0.1674613
60,0.40432203,0.4959647,"('inefficient', 'efficient')",-1.2198267,-1.3932308,-0.13227776,-0.21874976,-0.3159275,-0.3720053,0.0560778
24,0.39583993,0.6607262,"('dishonest', 'honest')",-1.4802698,-1.6031904,0.38845977,0.45364136,-0.23199,-0.162941,-0.069049
47,-0.35605353,-0.27242574,"('stupid', 'smart')",0.07236528,0.011928804,5.5994473,5.824377,1.7719197,1.8546267,-0.082707
33,0.3396616,0.41245705,"('wrong', 'right')",1.1392835,1.2962775,-0.6144441,-0.4489796,0.288167,0.4199183,-0.1317513
23,-0.3382974,-0.2568022,"('insincere', 'sincere')",-0.5304248,-0.7499092,5.891467,5.965935,1.6742484,1.6530746,0.0211738
74,-0.3305691,-0.20017487,"('undedicated', 'dedicated')",-1.5675668,-1.6016042,-0.69854087,-0.68690896,-0.8655589,-0.8295627,-0.0359962
29,-0.3282133,-0.21071416,"('unfair', 'fair')",-0.7950701,-0.63210243,-0.57719946,-0.50684047,-0.5668276,-0.4498857,-0.1169419
32,-0.32229352,-0.42559922,"('unkind', 'kind')",-0.64770067,-0.80056185,0.6336454,0.5073374,-0.1121163,-0.2396079,0.1274916
85,-0.31268203,-0.27385014,"('insignificant', 'prestigious')",2.0320802,2.2092888,0.08633908,0.3399113,0.6019124,0.75845,-0.1565376
62,0.2966066,0.5015926,"('incompetent', 'brilliant')",-0.85605556,-0.92232496,0.3900387,0.3838781,-0.0564701,-0.0122848,-0.0441853
87,0.27052104,0.22112994,"('unsuccessful', 'successful')",1.0868294,1.2139055,0.99559397,1.1425697,0.7843148,0.8592017,-0.0748869
12,-0.24880935,-0.07082268,"('unsupportive', 'supportive')",0.12860946,0.1425879,-1.9905683,-1.9542257,-0.7035894,-0.6274868,-0.0761026
61,-0.23859468,-0.27870378,"('illogical', 'logical')",-0.49846953,-0.4753783,0.49987608,0.5508014,-0.0790627,-0.0677602,-0.0113025
25,-0.23622447,-0.36454013,"('egoistic', 'altruistic')",0.507548,0.46513817,1.3341297,1.2597486,0.5351511,0.4534489,0.0817022
17,-0.23168525,-0.026484007,"('nasty', 'nice')",0.6469566,0.70519674,-0.68206185,-0.56129444,-0.0889302,0.0391394,-0.1280696
15,0.22371286,0.19015709,"('boring', 'funny')",0.75024116,0.69197595,0.022880293,-0.043080527,0.3322781,0.2796842,0.0525939
64,-0.20909959,-0.352046,"('shy', 'confident')",-0.29302227,-0.32138947,-6.346913,-6.8527036,-2.2830116,-2.5087131,0.2257015
80,0.17809132,0.2789116,"('dominated', 'dominating')",-1.376581,-1.3433312,-0.93513215,-0.861244,-0.7112072,-0.6418879,-0.0693193
78,-0.17270523,-0.2945606,"('nonresilient', 'resilient')",0.91527456,1.0556821,0.24547678,0.34295002,0.3293487,0.3680238,-0.0386751
59,-0.1501612,-0.0865912,"('foolish', 'wise')",1.0701023,1.2006528,0.17488216,0.2880144,0.3649411,0.4673587,-0.1024176
50,-0.1436147,-0.15425172,"('clumsy', 'skillful')",1.0234112,1.1218656,0.06885685,0.19346222,0.3162178,0.3870254,-0.0708076
27,-0.112848505,0.053348728,"('hardhearted', 'softhearted')",-0.68755364,-0.51961964,1.0376472,1.310998,0.0790817,0.2815757,-0.202494
56,-0.11194063,-0.120475404,"('impractical', 'practical')",-0.5483299,-0.82828283,-0.6701697,-1.0352113,-0.4434801,-0.6613232,0.2178431
54,0.10870961,-0.063746445,"('incapable', 'capable')",0.8763088,0.9354105,0.9680463,1.057764,0.6510216,0.6431427,0.0078789
38,-0.10533793,0.019245252,"('untruthful', 'truthful')",-0.1228262,-0.21906957,0.053388145,0.048779488,-0.0582587,-0.0503483,-0.0079104
35,-0.097407654,-0.21786365,"('corrupt', 'incorrupt')",0.8282271,1.0204911,-0.45871997,-0.28608042,0.0906998,0.1721823,-0.0814825
13,0.093526766,0.16193141,"('impolite', 'polite')",-0.6435506,-0.7246614,-0.2789813,-0.3432143,-0.276335,-0.3019814,0.0256464
37,-0.090281844,0.11157405,"('fake', 'genuine')",-1.2832177,-1.2228357,0.014755754,0.19369392,-0.4529146,-0.3058559,-0.1470587
46,-0.083114594,0.063500516,"('uncompetitive', 'competitive')",-1.6873198,-1.7608223,-1.0243803,-1.0922275,-0.9316049,-0.9298498,-0.0017551
34,-0.07702366,0.06708828,"('mean', 'honorable')",0.067282915,0.011951465,5.755647,5.9977345,1.9153021,2.0255914,-0.1102893
3,-0.06997962,-0.021755299,"('repellent', 'pleasant')",-0.92949194,-0.936831,0.9727662,0.8017209,-0.0089018,-0.0522885,0.0433867
77,0.06464709,-0.040420502,"('unmotivated', 'motivated')",-0.11124581,-0.08447738,-0.6693213,-0.82229066,-0.23864,-0.3157295,0.0770895
63,-0.06116127,0.14313214,"('unperceptive', 'insightful')",-0.4854991,-0.53534997,0.66673684,0.76511836,0.0400255,0.1243002,-0.0842747
43,-0.055850677,0.051409043,"('irresponsible', 'responsible')",-1.460702,-1.640601,0.4311805,0.3216344,-0.3617907,-0.4225192,0.0607285
22,-0.05228853,0.1574912,"('untrustworthy', 'trustworthy')",-1.4824626,-1.5650961,-1.3028263,-1.2710452,-0.9458591,-0.8928834,-0.0529757
5,0.051971983,0.04986703,"('distant', 'outgoing')",0.5819381,0.7110205,-0.31682307,-0.13513297,0.1056957,0.2085849,-0.1028892
21,-0.032268807,0.09173789,"('immoral', 'moral')",-0.48409876,-0.6817868,-0.40380496,-0.649111,-0.3067242,-0.4130533,0.1063291
11,0.02228268,-0.008862394,"('unhelpful', 'helpful')",-0.7371479,-0.9027965,1.8305693,1.7903627,0.3719014,0.2929013,0.0790001
84,-0.017304987,-0.09144027,"('inferior', 'superior')",-1.017986,-0.94953364,0.8600431,0.89397323,-0.058416,-0.0490002,-0.0094158
69,0.00798681,0.027620237,"('lazy', 'industrious')",2.3131099,2.5831585,-0.3061385,-0.2234288,0.6716527,0.7957834,-0.1241307
