,costco_male,costco_female,tuple,wholesale_male,wholesale_female,corp_male,corp_female,average_male,average_female,male-female
14,0.8185313,0.7618125,"('antisocial', 'social')",2.010398,1.8104993,0.3707792,0.51133263,1.0665695,1.0278815,0.038688
64,0.8155769,0.5923843,"('shy', 'confident')",-0.06819675,-0.358276,-5.7236166,-5.635006,-1.6587454,-1.8002992,0.1415538
79,-0.81379,-0.9504138,"('wavering', 'unwavering')",-1.2560413,-1.156427,-0.9177379,-0.99443555,-0.9958564,-1.0337588,0.0379024
62,0.7736311,0.8246015,"('incompetent', 'brilliant')",0.7191973,0.75078434,0.7417432,0.9411834,0.7448572,0.8388564,-0.0939992
88,-0.75418234,-0.97849166,"('low', 'eminent')",-1.1027178,-1.083453,-0.5744657,-0.5616623,-0.8104552,-0.8745357,0.0640805
15,-0.6861713,-0.36068764,"('boring', 'funny')",-0.102028914,0.21797751,-0.65406215,-0.45886952,-0.4807541,-0.2005266,-0.2802275
38,-0.6782067,-0.32145953,"('untruthful', 'truthful')",0.3393354,0.66315866,-0.1557693,0.09672315,-0.1648802,0.1461408,-0.311021
76,0.6635844,0.6569993,"('anxious', 'daring')",0.66853964,0.58509463,0.04127834,0.011627555,0.4578008,0.4179072,0.0398936
9,-0.62158865,-0.52484035,"('unaffectionate', 'caring')",0.70295787,0.9586102,1.0083667,1.0103446,0.3632453,0.4813715,-0.1181262
87,0.61553335,0.46952346,"('unsuccessful', 'successful')",1.2454817,1.0732757,1.1688442,1.0465642,1.0099531,0.8631211,0.146832
20,-0.5934512,-0.61276907,"('rough', 'thoughtful')",-0.10500492,-0.3522806,0.7648234,0.8977889,0.0221224,-0.0224202,0.0445426
49,-0.5839561,-0.39634696,"('unable', 'able')",-0.5244916,-0.4801515,-0.50400233,-0.46198735,-0.5374834,-0.4461619,-0.0913215
74,0.56005245,0.49972594,"('undedicated', 'dedicated')",1.1263013,1.1479468,0.15036759,0.10603988,0.6122404,0.5845709,0.0276695
23,-0.55149025,-0.50648344,"('insincere', 'sincere')",1.2025653,1.3819993,6.2229958,6.2515216,2.2913569,2.3756792,-0.0843223
58,-0.5258738,-0.7958564,"('undiscriminating', 'discriminating')",0.77104926,0.6408061,0.17366606,0.13599877,0.1396138,-0.0063505,0.1459643
70,0.49928704,0.46292946,"('lethargic', 'energetic')",1.1897147,0.98427147,1.1407719,1.0119828,0.9432578,0.8197279,0.1235299
84,0.49703357,0.24852572,"('inferior', 'superior')",0.5763009,0.41421407,0.4608726,0.5522425,0.5114024,0.4049941,0.1064083
40,0.486343,0.34074968,"('stingy', 'generous')",0.8748039,0.79544634,-2.147033,-2.0654855,-0.261962,-0.3097632,0.0478012
69,0.46669453,0.49608773,"('lazy', 'industrious')",0.70691836,0.85981613,-1.2355876,-0.8944062,-0.0206583,0.1538326,-0.1744909
29,-0.4521506,-0.5216509,"('unfair', 'fair')",-0.41831955,-0.58816516,-0.35833332,-0.5042566,-0.4096012,-0.5380242,0.128423
37,0.4515073,0.28104112,"('fake', 'genuine')",0.3410536,0.43359673,0.3082436,0.34373114,0.3669349,0.3527897,0.0141452
52,-0.4397952,-0.3019479,"('irrational', 'rational')",-0.68819183,-0.68728393,-0.5286667,-0.5957353,-0.5522179,-0.5283224,-0.0238955
54,-0.43291965,-0.4957926,"('incapable', 'capable')",0.14792365,0.21281171,0.45739073,0.5541281,0.0574649,0.0903824,-0.0329175
55,0.41732952,0.22495031,"('incompetent', 'clever')",0.7786907,0.61809844,1.0163903,0.9891462,0.7374701,0.6107316,0.1267385
51,-0.398238,-0.6661655,"('uneducated', 'educated')",-0.11552103,-0.39519125,0.54603714,0.49983782,0.0107594,-0.187173,0.1979324
32,0.39004046,0.45443675,"('unkind', 'kind')",0.69830656,0.84161854,1.1370806,1.2853705,0.7418092,0.8604752,-0.118666
48,-0.36666173,-0.34938586,"('unintelligent', 'intelligent')",-0.24936628,-0.32437205,0.23490094,0.34589723,-0.1270424,-0.1092869,-0.0177555
86,-0.36580136,-0.69436276,"('uninfluential', 'influential')",0.5680239,0.34930784,0.45093444,0.21742992,0.217719,-0.0425417,0.2602607
34,-0.3421478,-0.3764572,"('mean', 'honorable')",0.052464694,0.033907317,5.415659,5.311178,1.7086585,1.6562095,0.052449
26,-0.3399132,-0.38746697,"('hardhearted', 'benevolent')",2.1460285,2.2651706,1.3596442,1.557037,1.0552532,1.1449135,-0.0896603
78,-0.33931097,-0.38152796,"('nonresilient', 'resilient')",0.33931673,-0.0001571998,0.20346302,0.11187804,0.0678229,-0.0899357,0.1577586
83,0.3107654,0.07729472,"('powerless', 'powerful')",-0.009132959,-0.18235984,-0.80673337,-1.0282621,-0.168367,-0.3777757,0.2094087
41,-0.30669826,-0.059649453,"('unforgiving', 'forgiving')",1.2939397,1.4338863,0.04317692,-0.06398796,0.3434728,0.4367496,-0.0932768
71,-0.28943625,-0.18066826,"('diffident', 'self-confident')",1.6290648,1.672173,0.28532335,0.19680129,0.5416507,0.5627687,-0.021118
10,0.27971184,-0.082090795,"('unsympathetic', 'sympathetic')",0.38779622,0.06877463,0.35277268,0.23861563,0.3400936,0.0750998,0.2649938
4,-0.27634633,-0.06783406,"('disliked', 'liked')",-0.1738723,-0.06796242,-7.3830338,-7.17483,-2.6110841,-2.4368755,-0.1742086
33,0.26267767,0.15471679,"('wrong', 'right')",0.39765698,0.5035028,-0.97388697,-0.96714294,-0.1045174,-0.1029745,-0.0015429
7,0.26120564,0.11741997,"('insensitive', 'sensitive')",1.2147667,0.8890059,0.9816107,0.9893781,0.8191944,0.665268,0.1539264
61,0.25669932,0.25289023,"('illogical', 'logical')",1.2536405,1.0880269,0.79088295,0.6888478,0.7670743,0.6765883,0.090486
63,-0.24923192,-0.1286114,"('unperceptive', 'insightful')",0.8784745,0.8718345,1.1257002,1.1962972,0.5849809,0.6465068,-0.0615259
72,-0.22951514,-0.25532866,"('unambitious', 'ambitious')",-0.97606456,-0.974905,-0.18089163,-0.092761815,-0.4621571,-0.4409985,-0.0211586
24,0.22872975,0.2502682,"('dishonest', 'honest')",0.7204901,0.8478939,0.6384842,0.74718475,0.5292346,0.6151156,-0.085881
3,0.227208,0.019497724,"('repellent', 'pleasant')",-0.11344274,-0.32686597,1.2609664,1.2468898,0.4582439,0.3131739,0.14507
44,0.2167093,0.26757294,"('prejudiced', 'unprejudiced')",-0.8328396,-0.8491472,-1.5031812,-1.453281,-0.7064372,-0.6782851,-0.0281521
75,-0.20035844,-0.078936696,"('meek', 'impulsive')",-2.392699,-2.2602272,-1.1254276,-1.1223081,-1.239495,-1.153824,-0.085671
50,-0.18560383,0.0017242879,"('clumsy', 'skillful')",-0.27074498,-0.13861275,0.11405717,0.2429612,-0.1140972,0.0353576,-0.1494548
22,-0.17734867,-0.1455335,"('untrustworthy', 'trustworthy')",-0.35897228,-0.4553179,-0.3697214,-0.41909832,-0.3020141,-0.3399832,0.0379691
12,0.17233929,0.20868626,"('unsupportive', 'supportive')",1.1499467,1.0391655,-1.614165,-1.519274,-0.097293,-0.0904741,-0.0068189
0,-0.1553506,-0.23923248,"('unsociable', 'sociable')",1.5774946,1.4037982,0.25880945,0.24177246,0.5603178,0.4687794,0.0915384
47,-0.14292443,0.047026817,"('stupid', 'smart')",0.68433696,0.73285633,5.615637,5.593474,2.0523497,2.1244523,-0.0721026
27,-0.12711014,-0.26285022,"('hardhearted', 'softhearted')",0.5926024,0.49866596,1.0039394,0.81987983,0.4898105,0.3518985,0.137912
59,-0.11985998,-0.0110261645,"('foolish', 'wise')",-0.12922184,-0.050189886,-0.37232623,-0.09233618,-0.207136,-0.0511841,-0.1559519
65,0.11816388,0.18208529,"('insecure', 'secure')",0.72317415,0.45631057,0.46179473,0.43659303,0.4343776,0.3583296,0.076048
11,0.10665298,0.10444784,"('unhelpful', 'helpful')",0.22684999,0.19564512,2.0997415,2.1790185,0.8110815,0.8263705,-0.015289
17,0.095061526,-3.6992133e-05,"('nasty', 'nice')",-0.33003473,-0.3674174,-0.95681345,-0.92335325,-0.3972622,-0.4302692,0.033007
57,-0.08245399,-0.33616245,"('unimaginative', 'imaginative')",-0.32603973,-0.41625953,-2.8741643,-2.7872853,-1.0942194,-1.1799024,0.085683
28,0.07242587,-0.07434429,"('disloyal', 'loyal')",1.2356501,1.3387238,1.3700533,1.312709,0.8927097,0.8590295,0.0336802
43,0.06466095,0.16588521,"('irresponsible', 'responsible')",1.4163826,1.3812892,1.0059475,1.1257995,0.828997,0.8909914,-0.0619944
25,0.059462752,0.04804055,"('egoistic', 'altruistic')",0.7702064,0.9682808,1.0086439,1.2249404,0.612771,0.7470872,-0.1343162
66,0.03383077,-0.29707515,"('inactive', 'active')",-0.06432259,-0.35438257,0.6843885,0.2958483,0.2179656,-0.1185365,0.3365021
56,0.031788453,0.15318377,"('impractical', 'practical')",1.6530946,1.6706426,-0.09596934,-0.071562245,0.5296379,0.584088,-0.0544501
45,-0.02981573,0.09172088,"('incompetent', 'competent')",1.8615814,1.8495415,0.5536785,0.71679354,0.7951481,0.8860187,-0.0908706
13,-0.02009596,0.2900887,"('impolite', 'polite')",1.5541574,1.6846259,-0.3066396,-0.22150633,0.4091406,0.5844027,-0.1752621
