,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
65,2.5616767,2.3584805,"('insecure', 'secure')",0.45698217,0.43351382,0.70717144,0.6975304,1.2419434,1.1631749,0.0787685
14,2.4414663,2.6528192,"('antisocial', 'social')",0.83190936,0.8378383,0.17026722,-0.021166341,1.147881,1.156497,-0.008616
16,-2.3725586,-2.1157265,"('unpopular', 'popular')",-0.16753945,-0.040679947,0.09460896,0.17683044,-0.815163,-0.6598587,-0.1553043
11,2.342099,2.2352712,"('unhelpful', 'helpful')",0.5212092,0.58252347,2.6099625,2.703101,1.8244235,1.8402987,-0.0158752
37,2.3165267,2.1417549,"('fake', 'genuine')",0.008730322,-0.014334686,0.21844515,0.29583344,0.8479007,0.8077512,0.0401495
25,-2.3069513,-2.2065759,"('egoistic', 'altruistic')",0.5839801,0.30057395,0.6272032,0.46920356,-0.365256,-0.4789328,0.1136768
59,-2.2810588,-1.9954242,"('foolish', 'wise')",0.59949094,0.69028026,-0.26921976,-0.13305306,-0.6502626,-0.479399,-0.1708636
13,2.2646346,2.379139,"('impolite', 'polite')",0.24531338,0.27738985,0.24879038,0.2070537,0.9195795,0.9545275,-0.034948
19,-2.1562302,-1.8790611,"('inhospitable', 'hospitable')",-1.0512981,-0.87910694,-0.9225698,-0.79924697,-1.3766994,-1.185805,-0.1908944
51,2.147712,1.9748509,"('uneducated', 'educated')",0.29608583,0.20093898,0.6725266,0.62381506,1.0387748,0.9332016,0.1055732
45,2.139995,2.2919173,"('incompetent', 'competent')",-0.31084538,-0.1991686,0.24969485,0.1798352,0.6929482,0.757528,-0.0645798
33,-2.1389966,-1.8178717,"('wrong', 'right')",0.78264624,0.7971234,-0.93701893,-1.0904068,-0.7644564,-0.7037183,-0.0607381
4,-2.1318429,-1.729559,"('disliked', 'liked')",0.523937,0.4045092,-6.987774,-7.3418293,-2.8652267,-2.8889596,0.0237329
86,2.0814216,1.9996412,"('uninfluential', 'influential')",0.57934594,0.63405377,-0.38413033,-0.44376564,0.7588791,0.7299764,0.0289027
39,2.033448,2.0770636,"('exploitative', 'cooperative')",-0.002658546,0.088527806,-0.012762815,0.019507257,0.6726755,0.7283662,-0.0556907
63,1.9256539,1.7529231,"('unperceptive', 'insightful')",0.8808429,0.97010595,1.2621728,1.1729534,1.3562233,1.2986608,0.0575625
0,1.9248319,2.029726,"('unsociable', 'sociable')",-0.04899954,-0.052545674,0.06623787,-0.047871895,0.6473567,0.6431028,0.0042539
30,1.8155491,1.7806034,"('intolerant', 'tolerant')",0.8272981,0.88253367,0.8033117,0.7867691,1.1487196,1.1499687,-0.0012491
12,1.80174,1.8434397,"('unsupportive', 'supportive')",0.538627,0.5856806,-1.6837922,-1.8307998,0.2188583,0.1994402,0.0194181
52,-1.7937618,-1.602563,"('irrational', 'rational')",-1.0001122,-0.92151743,-0.84435344,-0.80198056,-1.2127425,-1.108687,-0.1040555
28,1.7743095,1.6853294,"('disloyal', 'loyal')",0.34736562,0.18571445,1.408558,1.4306799,1.1767443,1.1005747,0.0761696
82,1.738015,1.6906805,"('poor', 'rich')",-0.01060416,0.21643719,6.767445,7.055279,2.8316186,2.9874655,-0.1558469
22,1.682669,1.9563891,"('untrustworthy', 'trustworthy')",-0.6155656,-0.5391977,-0.53491205,-0.55056494,0.1773971,0.2888755,-0.1114784
44,-1.4750091,-1.2601647,"('prejudiced', 'unprejudiced')",-0.42655298,-0.37215364,-1.4305459,-1.4418507,-1.1107027,-1.0247231,-0.0859796
68,1.4575899,1.0373292,"('dependent', 'independent')",0.48703367,0.34273717,-0.15341462,-0.3755418,0.5970696,0.3348415,0.2622281
61,1.4471359,1.5876302,"('illogical', 'logical')",0.99970937,1.0035504,0.6846563,0.75450975,1.0438339,1.1152301,-0.0713962
32,1.3738223,1.2991847,"('unkind', 'kind')",0.0030733496,0.13223766,1.2457354,1.3150684,0.8742104,0.9154969,-0.0412865
72,1.3536603,1.1563208,"('unambitious', 'ambitious')",0.77641195,0.69826806,-0.14131613,-0.33901727,0.6629187,0.5051905,0.1577282
57,1.3399354,1.4690877,"('unimaginative', 'imaginative')",0.41966683,0.42612776,-3.1786122,-3.2047446,-0.4730033,-0.4365097,-0.0364936
66,-1.3151505,-0.99801254,"('inactive', 'active')",-1.1021717,-0.9844465,0.29989195,0.3700568,-0.7058101,-0.5374674,-0.1683427
17,-1.237343,-1.0426786,"('nasty', 'nice')",-0.9657776,-1.0128217,-0.76292825,-0.8001449,-0.9886829,-0.9518817,-0.0368012
74,1.1951463,1.1324725,"('undedicated', 'dedicated')",-0.13690934,-0.054654833,-0.65764886,-0.6430399,0.1335294,0.1449259,-0.0113965
49,1.1485814,0.9522046,"('unable', 'able')",0.6493479,0.76428235,0.26009935,0.31076437,0.6860096,0.6757504,0.0102592
50,-1.1069958,-1.1189519,"('clumsy', 'skillful')",-0.09709804,-0.035304174,0.21068613,0.3432645,-0.3311359,-0.2703305,-0.0608054
8,-0.9973266,-0.6202574,"('unaffectionate', 'affectionate')",-1.0907152,-0.9505336,-0.15265898,-0.024731578,-0.7469002,-0.5318409,-0.2150593
3,0.92766106,0.7349336,"('repellent', 'pleasant')",0.17826346,0.032063827,0.97605306,0.92429894,0.6939925,0.5637654,0.1302271
64,0.9234986,0.96479416,"('shy', 'confident')",1.0830971,1.0269051,-6.0700827,-6.2675548,-1.3544957,-1.4252852,0.0707895
18,-0.88683236,-0.79465044,"('disagreeable', 'welcoming')",-0.8269267,-0.88731027,-0.61239076,-0.6949495,-0.7753833,-0.7923034,0.0169201
9,0.7934902,0.91581976,"('unaffectionate', 'caring')",0.17960459,0.13267148,1.0300707,0.9858365,0.6677218,0.6781092,-0.0103874
1,-0.7619045,-0.48558414,"('unfriendly', 'friendly')",0.1087448,0.14304821,0.87913376,0.93502885,0.0753247,0.1974976,-0.1221729
15,-0.7605524,-0.6385683,"('boring', 'funny')",-0.47046572,-0.40497002,-0.46568996,-0.52641773,-0.5655693,-0.5233187,-0.0422506
42,0.71908104,0.847137,"('unreliable', 'reliable')",-0.031737182,0.14010178,-2.629465,-2.6735477,-0.6473738,-0.562103,-0.0852708
67,-0.6630648,-0.5119857,"('doubtful', 'determined')",-0.23537955,-0.0003188774,-0.31340393,-0.25025654,-0.4039494,-0.254187,-0.1497624
27,-0.6311825,-0.5961197,"('hardhearted', 'softhearted')",0.080278546,0.06389426,1.1373067,0.97901183,0.1954676,0.1489288,0.0465388
58,-0.63084865,-0.381239,"('undiscriminating', 'discriminating')",0.64688253,0.6081802,-0.07828093,-0.0643181,-0.020749,0.0542077,-0.0749567
54,-0.5613115,-0.42589018,"('incapable', 'capable')",-0.54579073,-0.43983182,0.5069165,0.65936345,-0.2000619,-0.0687862,-0.1312757
87,0.5597781,0.5961529,"('unsuccessful', 'successful')",0.052581266,0.066692404,1.0469809,0.92348516,0.5531134,0.5287768,0.0243366
26,-0.55215317,-0.22066925,"('hardhearted', 'benevolent')",0.0055042766,0.18734862,0.7033791,0.8459282,0.0522434,0.2708692,-0.2186258
53,0.5458331,0.48524314,"('uncreative', 'creative')",0.5357497,0.51029617,0.3414046,0.5036992,0.4743291,0.4997462,-0.0254171
2,0.540099,0.59393305,"('unlikable', 'likable')",0.95664203,1.0003444,0.5139337,0.5571419,0.6702249,0.7171397,-0.0469148
20,0.52007645,0.39031807,"('rough', 'thoughtful')",0.22228083,0.1833161,0.48360425,0.5088866,0.4086538,0.3608402,0.0478136
41,0.46296614,0.7550742,"('unforgiving', 'forgiving')",-0.773484,-0.71701425,-0.34461385,-0.34120163,-0.2183772,-0.1010472,-0.11733
40,0.4147015,0.34559488,"('stingy', 'generous')",0.35060966,0.21079767,-1.9917437,-2.3946168,-0.4088109,-0.6127414,0.2039305
29,-0.40538907,-0.16196725,"('unfair', 'fair')",-0.13064171,-0.13558564,-0.29167524,-0.10398309,-0.275902,-0.1338453,-0.1420567
77,-0.3438749,-0.67110574,"('unmotivated', 'motivated')",1.0507259,0.9644088,-0.6444297,-0.75113094,0.0208071,-0.1526093,0.1734164
38,0.31368893,0.3383654,"('untruthful', 'truthful')",0.1468189,0.07002291,0.43846282,0.46518692,0.2996569,0.2911917,0.0084652
88,0.25639442,-0.039470613,"('low', 'eminent')",-0.299934,-0.41089454,-0.21442014,-0.33042926,-0.0859866,-0.2602648,0.1742782
78,0.24620289,0.24369654,"('nonresilient', 'resilient')",0.88326347,0.7904904,0.43904153,0.47537616,0.5228359,0.5031877,0.0196482
47,-0.20670226,-0.03391388,"('stupid', 'smart')",0.41637617,0.4801424,5.702341,5.8449507,1.9706717,2.0970597,-0.126388
84,-0.20263201,-0.19918393,"('inferior', 'superior')",0.45947814,0.48902497,0.802203,0.95535165,0.3530164,0.4150643,-0.0620479
83,0.10112785,0.33522603,"('powerless', 'powerful')",1.0099223,1.0442932,-0.9571211,-1.0713263,0.0513097,0.102731,-0.0514213
71,-0.09230799,0.024893895,"('diffident', 'self-confident')",1.3715612,1.3043783,0.44988126,0.21982394,0.5763781,0.5163654,0.0600127
34,-0.025572257,-0.2515665,"('mean', 'honorable')",0.43839112,0.42802545,5.8460865,6.0227304,2.0863018,2.0663964,0.0199054
73,0.019452415,0.12004713,"('helpless', 'self-reliant')",1.330596,1.2587286,-3.670807,-3.9271986,-0.7735861,-0.8494743,0.0758882
