,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,male-female
57,-0.7566862,-0.73419225,"('unimaginative', 'imaginative')",-1.3087455,-1.258947,-1.8350401,-1.7490051,-3.5650213,-3.5200133,-2.3884432,-2.2341683,-1.9707872,-1.8992651,-0.0715221
8,0.75152034,0.9165612,"('unaffectionate', 'affectionate')",-0.8125099,-0.7234312,-0.06491085,0.013741601,1.5238819,1.4698973,0.92169,0.9149731,0.4639343,0.5183484,-0.0544141
34,-0.74357176,-0.6629114,"('mean', 'honorable')",-1.6732112,-1.7695156,-0.7008278,-0.7296522,0.3548133,0.31908154,5.404382,5.269576,0.528317,0.4853157,0.0430013
16,-0.72408086,-0.7683526,"('unpopular', 'popular')",0.18794672,0.24226002,0.8483702,0.8880691,-0.21738972,-0.14208712,0.5280711,0.38012365,0.1245835,0.1200026,0.0045809
27,-0.7084535,-0.64565337,"('hardhearted', 'softhearted')",-1.6487381,-1.6629474,-1.7875097,-1.820098,-0.09907354,-0.12672138,1.177805,1.2475013,-0.6131939,-0.6015838,-0.0116101
45,-0.70739233,-0.7154053,"('incompetent', 'competent')",-0.67544186,-0.6764377,-1.7784476,-1.8326948,-2.0818508,-1.9919022,-0.3001891,-0.3179813,-1.1086643,-1.1068843,-0.00178
62,0.68428063,0.73623586,"('incompetent', 'brilliant')",-0.041750737,-0.040758617,-2.2385209,-2.3206437,-2.1322205,-2.1414185,0.17565672,0.19891943,-0.7105109,-0.7135331,0.0030222
19,-0.6736911,-0.71372074,"('inhospitable', 'hospitable')",-0.43206877,-0.39683902,-0.23560771,-0.097162195,1.464253,1.4568069,0.005452534,0.061365083,0.0256676,0.06209,-0.0364224
46,0.63831526,0.60294396,"('uncompetitive', 'competitive')",0.17966425,0.2600695,-0.73395896,-0.6722463,-3.30904,-3.2367113,-0.5125975,-0.36020517,-0.7475234,-0.6812299,-0.0662935
35,0.62381786,0.5586174,"('corrupt', 'incorrupt')",0.5779363,0.732314,1.7353449,1.8166225,3.8904953,3.8677926,0.30508465,0.19173473,1.4265358,1.4334163,-0.0068805
15,-0.60625815,-0.6651125,"('boring', 'funny')",-0.018297624,-0.19542095,0.55851746,0.4862245,0.350971,0.28442985,0.22833939,0.1498124,0.1026544,0.0119867,0.0906677
73,0.57077694,0.5762926,"('helpless', 'self-reliant')",0.9917128,0.94854134,1.3971505,1.3471459,0.28404212,0.24827021,-2.478863,-2.5029986,0.1529639,0.1234503,0.0295136
61,-0.56695974,-0.5253376,"('illogical', 'logical')",0.2787971,0.33666533,-0.05504183,0.010269858,-0.20527509,-0.2669285,0.022585526,0.034398895,-0.1051788,-0.0821864,-0.0229924
86,0.54472756,0.5157486,"('uninfluential', 'influential')",-0.5130274,-0.42577934,-1.5244281,-1.4557946,-1.7503282,-1.808436,-0.51934624,-0.35243386,-0.7524805,-0.7053391,-0.0471414
77,-0.54321826,-0.25280565,"('unmotivated', 'motivated')",-0.98338187,-0.8308427,-0.8729251,-0.7052622,-1.2772422,-1.1277528,-1.0982186,-0.866581,-0.9549972,-0.7566488,-0.1983484
80,0.53616935,0.36855045,"('dominated', 'dominating')",0.51295847,0.41790634,-0.7798209,-0.8369664,-2.1462195,-2.199255,-1.4871674,-1.4395232,-0.672816,-0.7378575,0.0650415
66,0.51373106,0.64753217,"('inactive', 'active')",0.36455023,0.54128116,1.7135677,1.9346182,0.6426363,0.77029335,1.0809855,1.2411848,0.8630941,1.0269819,-0.1638878
13,0.49942118,0.48471358,"('impolite', 'polite')",-0.53212994,-0.671749,-1.4452056,-1.6211898,-2.0063403,-2.044532,-0.38658267,-0.4595908,-0.7741674,-0.8624697,0.0883023
39,0.45776019,0.49282694,"('exploitative', 'cooperative')",0.5419762,0.3895923,-0.56936663,-0.7348348,1.2048992,1.0991495,0.16379622,0.19155875,0.359813,0.2876585,0.0721545
6,-0.4523478,-0.2725901,"('distant', 'open')",0.7232996,0.89320594,1.0834428,1.2625887,2.2853458,2.3390527,0.719728,0.7394395,0.8718937,0.9923393,-0.1204456
10,0.44314468,0.5020066,"('unsympathetic', 'sympathetic')",-1.2717831,-1.2474383,-3.0590293,-3.122406,-3.9091926,-3.8973465,-0.511652,-0.3471263,-1.6617023,-1.6224621,-0.0392402
82,-0.43375403,-0.44341528,"('poor', 'rich')",-1.033323,-0.97312826,-1.1737868,-1.2046059,-1.8854449,-1.832729,5.3685684,5.0877542,0.1684519,0.1267752,0.0416767
56,0.42462343,0.43593264,"('impractical', 'practical')",-0.11940536,-0.24301755,-1.811444,-1.952492,-1.5029509,-1.5757463,-0.3341235,-0.24372669,-0.6686601,-0.71581,0.0471499
67,0.4014994,0.3454424,"('doubtful', 'determined')",0.51955485,0.44817424,0.03208736,0.0042329207,1.1024435,1.0402752,-0.19439685,-0.21718284,0.3722377,0.3241884,0.0480493
74,0.3992173,0.3672363,"('undedicated', 'dedicated')",0.2548063,0.3542915,-0.095087916,-0.07597294,-0.26487848,-0.2963193,0.37529588,0.45747644,0.1338706,0.1613424,-0.0274718
59,0.39852723,0.32395327,"('foolish', 'wise')",0.50619346,0.6341277,1.1603951,1.2831047,0.7168735,0.64507294,0.9675839,0.9267116,0.7499147,0.762594,-0.0126793
2,0.3733178,0.46020117,"('unlikable', 'likable')",0.044425804,0.021013008,1.2283366,1.1880107,0.8707491,0.89549327,0.7814819,0.7910972,0.6596623,0.6711631,-0.0115008
83,0.3687522,0.40233803,"('powerless', 'powerful')",0.05607157,0.120881066,-0.10778496,-0.16485772,-0.33500123,-0.33638117,-1.0260599,-0.91181165,-0.2088045,-0.1779663,-0.0308382
48,-0.36497307,-0.18833844,"('unintelligent', 'intelligent')",-1.6347462,-1.5905064,-1.6767353,-1.7624513,-2.5388288,-2.6646178,-0.0025253762,0.0073314924,-1.2435617,-1.2397164,-0.0038453
53,-0.3573163,-0.14656687,"('uncreative', 'creative')",-0.9220654,-0.6552903,-0.08284624,0.11896127,-0.6020448,-0.49773303,0.952153,0.9967961,-0.202424,-0.0367666,-0.1656574
47,-0.35678542,-0.42428473,"('stupid', 'smart')",-0.76729804,-0.89303946,-0.3554694,-0.5514405,-1.5520879,-1.683384,4.680306,4.4298825,0.329733,0.1755468,0.1541862
79,-0.34465227,-0.3480593,"('wavering', 'unwavering')",0.29432252,0.4584185,1.0406553,1.2978249,1.4940925,1.3902342,0.2187656,0.23396064,0.5406367,0.6064758,-0.0658391
7,-0.34192923,-0.2726171,"('insensitive', 'sensitive')",-0.033454053,0.046508305,-1.8640971,-2.0197582,-1.157911,-1.201132,0.5956331,0.5972957,-0.5603517,-0.5699407,0.009589
11,-0.32364038,-0.33257914,"('unhelpful', 'helpful')",-1.0286,-1.0954785,-2.4303877,-2.4849477,-2.0409696,-2.1842737,1.9203631,1.9663635,-0.780647,-0.8261831,0.0455361
24,0.29946217,0.3629798,"('dishonest', 'honest')",-0.49209422,-0.64426106,-1.336307,-1.600601,-0.62598777,-0.72697306,0.4462067,0.38827917,-0.341744,-0.4441152,0.1023712
60,-0.29863042,-0.24094626,"('inefficient', 'efficient')",0.13311702,-0.015561853,-1.6535321,-1.8065497,-3.0559123,-2.943121,-0.268297,-0.13898009,-1.028651,-1.0290318,0.0003808
76,-0.24632376,-0.25521043,"('anxious', 'daring')",0.5154396,0.45703402,0.44588807,0.37673038,-1.6556973,-1.7028589,0.05757745,0.01660522,-0.1766232,-0.22154,0.0449168
55,0.22493427,0.25999287,"('incompetent', 'clever')",-0.91062504,-0.91092235,-1.984968,-2.075081,-4.211701,-4.213207,-0.6877055,-0.6232792,-1.514013,-1.5124993,-0.0015137
5,-0.22478595,-0.16643995,"('distant', 'outgoing')",-0.12054914,-0.023445813,1.0325212,1.2086209,2.850643,2.8977776,0.24967484,0.26937407,0.7575007,0.8371774,-0.0796767
20,0.21833831,0.16201028,"('rough', 'thoughtful')",-1.3861231,-1.460211,0.17794456,0.03966377,-0.47258735,-0.51210976,1.2231494,1.1894783,-0.0478556,-0.1162337,0.0683781
58,-0.21749741,-0.2159209,"('undiscriminating', 'discriminating')",-0.6072884,-0.5640146,-0.11500362,-0.009793956,-0.45120656,-0.4934461,0.10962008,0.15920964,-0.2562752,-0.2247932,-0.031482
63,0.21325313,0.39642125,"('unperceptive', 'insightful')",-0.8054062,-0.7172965,-0.256379,-0.16136798,-1.4942638,-1.5603347,1.4559611,1.648645,-0.1773669,-0.0787866,-0.0985803
33,0.20148374,0.18707587,"('wrong', 'right')",1.0270841,1.0347533,1.3072605,1.2959586,1.0264152,0.9538858,-0.2502473,-0.21783325,0.6623992,0.6507681,0.0116311
54,-0.19608743,0.03265428,"('incapable', 'capable')",0.093508065,0.22774316,-0.36442703,-0.2045668,1.4222445,1.4341707,1.1966441,1.2511145,0.4303764,0.5482232,-0.1178468
42,-0.18605912,-0.15006384,"('unreliable', 'reliable')",0.05314547,0.11207849,0.42707053,0.44991347,-1.3780338,-1.3550667,-2.229123,-2.1134999,-0.6626,-0.6113277,-0.0512723
64,0.16324061,0.20341018,"('shy', 'confident')",-0.21012163,-0.21452464,0.15301493,0.09917414,-0.92426944,-0.8103467,-5.667857,-5.38024,-1.2971985,-1.2205054,-0.0766931
69,0.15920812,0.3015698,"('lazy', 'industrious')",1.1212829,1.2449783,2.512018,2.6986618,2.787647,2.918773,-0.07137575,0.107087106,1.3017561,1.4542139,-0.1524578
25,0.15893038,0.4048075,"('egoistic', 'altruistic')",-0.54834205,-0.38723773,0.9217666,1.033745,1.6263173,1.650687,1.3464565,1.3044144,0.7010257,0.8012833,-0.1002576
51,-0.13625228,-0.103737175,"('uneducated', 'educated')",-0.08459123,0.019576997,-0.6653498,-0.6893294,-2.568285,-2.5226717,0.15977855,0.22670871,-0.6589399,-0.6138905,-0.0450494
41,-0.13151416,0.03303437,"('unforgiving', 'forgiving')",-1.6931216,-1.6971996,-0.83473164,-0.87705815,-0.1416909,-0.16793774,0.07026396,0.057803437,-0.5461589,-0.5302716,-0.0158873
1,0.12448006,0.355547,"('unfriendly', 'friendly')",-1.069646,-0.92855173,-0.40898448,-0.32871786,1.195046,1.184202,1.9936876,1.8730695,0.3669166,0.4311098,-0.0641932
70,0.10756491,0.088651285,"('lethargic', 'energetic')",-0.72411454,-0.7918922,-1.479298,-1.5605808,-2.3421986,-2.3954842,0.55214626,0.6255734,-0.7771801,-0.8067465,0.0295664
65,-0.10665937,-0.28200138,"('insecure', 'secure')",-0.5849701,-0.7952311,-1.0286748,-1.198403,-2.5892265,-2.7091303,-0.583266,-0.61769795,-0.9785593,-1.1204927,0.1419334
4,-0.10270764,-0.14596811,"('disliked', 'liked')",-0.69823056,-0.5578788,1.0469924,1.1113871,1.0205885,1.1091712,-5.1978865,-5.137901,-0.7862487,-0.7242379,-0.0620108
78,0.08633438,0.35107303,"('nonresilient', 'resilient')",0.45974398,0.7127862,-0.253407,0.08003921,-0.1625691,-0.053556427,0.8838366,1.0833946,0.2027878,0.4347473,-0.2319595
36,-0.0729101,0.016632393,"('hostile', 'amicable')",-0.47163028,-0.2316775,1.203669,1.4556445,2.900736,2.9799683,0.31691185,0.22969192,0.7753553,0.8900519,-0.1146966
18,-0.06460624,0.07564995,"('disagreeable', 'welcoming')",-1.343681,-1.3803604,0.9166063,0.8288449,-0.42460692,-0.47959816,-0.16589016,-0.24943125,-0.2164356,-0.240979,0.0245434
88,0.061902657,0.12018166,"('low', 'eminent')",-1.2211869,-1.1436236,-0.29514903,-0.43909106,-1.3460901,-1.3817402,0.18506539,0.1585362,-0.5230916,-0.5371474,0.0140558
43,0.05377817,0.17077975,"('irresponsible', 'responsible')",-0.0053743497,-0.09255408,-1.9871473,-2.1510985,-1.345402,-1.3409375,0.32919365,0.4300425,-0.5909904,-0.5967535,0.0057631
0,0.049021542,0.11124553,"('unsociable', 'sociable')",-1.1749332,-1.1824371,-1.5169843,-1.55053,-1.8752339,-1.8218627,-0.8035834,-0.8368319,-1.0643427,-1.0560833,-0.0082594
81,0.0476017,-0.012302816,"('submissive', 'aggressive')",-0.17325498,-0.2601085,-1.5414482,-1.6612992,-3.530799,-3.5448318,-1.1122427,-1.0667243,-1.2620286,-1.3090533,0.0470247
28,0.042927448,0.14583214,"('disloyal', 'loyal')",-0.12480917,0.11574292,-0.8418447,-0.8474932,-1.3720644,-1.4462593,0.5841187,0.44751695,-0.3423344,-0.3169321,-0.0254023
32,-0.034978684,0.04293426,"('unkind', 'kind')",-0.33873555,-0.2982458,-1.2302868,-1.3966113,-1.4803965,-1.506519,0.7916871,0.82203954,-0.4585421,-0.4672804,0.0087383
17,-0.018518608,-0.19486627,"('nasty', 'nice')",-1.2866911,-1.2968417,-0.102335565,-0.08037682,0.3936305,0.43157202,-0.72707367,-0.7865736,-0.3481977,-0.3854173,0.0372196
23,-0.016548216,0.062097084,"('insincere', 'sincere')",-0.36274585,-0.45579544,-2.0092027,-2.1368906,-0.841304,-1.0404884,5.012465,4.793223,0.3565328,0.2444291,0.1121037
14,0.0019735452,-0.004754262,"('antisocial', 'social')",-0.17262371,-0.19524643,-0.8095696,-0.89665776,-2.151712,-2.0944486,-0.81232095,-0.86513054,-0.7888505,-0.8112475,0.022397
38,-0.0006536776,0.0956288,"('untruthful', 'truthful')",0.16150558,0.24819116,-1.1469612,-1.1495613,0.034594513,0.020284297,0.286362,0.3188155,-0.1330306,-0.0933283,-0.0397023
