,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
26,-0.71982247,-0.6631905,"('hardhearted', 'benevolent')",2.2627597,1.9301566,1.5498054,1.258585,1.0309142,0.8418504,0.1890638
32,-0.7195322,-0.8184211,"('unkind', 'kind')",0.20595019,0.020051941,0.97790927,0.97527766,0.1547758,0.0589695,0.0958063
12,-0.7185283,-0.48616034,"('unsupportive', 'supportive')",0.9467194,0.85444266,-2.0576441,-1.7351583,-0.6098177,-0.4556253,-0.1541924
27,-0.71029663,-0.6369337,"('hardhearted', 'softhearted')",-0.43222472,-0.52904785,0.39338744,0.3102044,-0.2497113,-0.285259,0.0355477
2,0.7087561,0.49247932,"('unlikable', 'likable')",2.3333464,2.130475,0.93129325,0.7554829,1.3244652,1.1261458,0.1983194
16,-0.6985054,-1.1465524,"('unpopular', 'popular')",-0.2520168,-0.58651227,0.35881773,0.09022716,-0.1972348,-0.5476125,0.3503777
31,-0.68702054,-0.7153723,"('evil', 'good')",-0.3685549,-0.5635225,-1.851431,-1.8442922,-0.9690021,-1.0410624,0.0720603
54,-0.68266547,-0.6882084,"('incapable', 'capable')",0.9933653,0.8530838,0.586494,0.60234547,0.2990646,0.2557403,0.0433243
40,-0.67233914,-0.72970825,"('stingy', 'generous')",1.2023126,0.92023283,-2.1960046,-2.3536308,-0.5553437,-0.7210354,0.1656917
84,0.6375759,0.7052418,"('inferior', 'superior')",0.29537618,0.405067,0.79909354,0.77224267,0.5773486,0.6275171,-0.0501685
14,0.62475675,0.74331206,"('antisocial', 'social')",1.5367972,1.7884624,0.08104807,0.37678733,0.747534,0.9695206,-0.2219866
5,-0.61756295,-0.22667165,"('distant', 'outgoing')",0.8997094,0.9041003,-1.112041,-0.6757074,-0.2766315,0.0005738,-0.2772053
60,0.5830639,0.73557353,"('inefficient', 'efficient')",-0.011120968,0.2809389,0.3390509,0.849279,0.3036646,0.6219304,-0.3182658
22,0.5535771,0.6686107,"('untrustworthy', 'trustworthy')",-0.20859471,-0.0004187338,-0.31833863,-0.23285139,0.0088813,0.1451135,-0.1362322
85,-0.531085,-0.70760304,"('insignificant', 'prestigious')",1.8532076,1.4376549,-0.616143,-0.9398429,0.2353265,-0.0699304,0.3052569
23,-0.5192603,-0.4628275,"('insincere', 'sincere')",0.7386988,0.7553143,5.8679066,6.222182,2.029115,2.1715562,-0.1424412
65,0.5016584,0.5332105,"('insecure', 'secure')",-0.5086969,-0.26644439,0.34179989,0.5491543,0.1115871,0.2719735,-0.1603864
38,-0.49772725,-0.1670471,"('untruthful', 'truthful')",0.5103319,0.60344005,-0.19198179,0.28344518,-0.0597924,0.239946,-0.2997384
71,-0.49755567,-0.18688348,"('diffident', 'self-confident')",1.8692201,1.8381283,0.18194067,0.6824672,0.5178684,0.777904,-0.2600356
29,0.4828534,0.59853774,"('unfair', 'fair')",-0.27281407,-0.19287653,-0.65071756,-0.68095064,-0.1468927,-0.0917631,-0.0551296
80,0.48133832,0.67391676,"('dominated', 'dominating')",-0.64833254,-0.40415865,-0.19435167,0.048309453,-0.1204486,0.1060225,-0.2264711
0,-0.4803979,-0.40418702,"('unsociable', 'sociable')",0.33134738,0.37574896,0.21250671,0.43858233,0.0211521,0.1367148,-0.1155627
68,0.45761433,0.47508,"('dependent', 'independent')",-1.702853,-1.5379435,-0.98474264,-0.86489624,-0.7433271,-0.6425865,-0.1007406
56,0.45111778,0.7770848,"('impractical', 'practical')",0.34900752,0.662469,-0.39674714,0.24141146,0.1344594,0.5603218,-0.4258624
45,-0.42944154,-0.1975145,"('incompetent', 'competent')",-0.64179224,-0.45449868,0.218014,0.48817414,-0.2844066,-0.054613,-0.2297936
74,-0.4270029,-0.34338474,"('undedicated', 'dedicated')",0.771648,0.63770443,-0.18258475,-0.27705812,0.0540201,0.0057539,0.0482662
17,-0.39135137,-0.5083204,"('nasty', 'nice')",-0.40415263,-0.38943958,-0.74925023,-0.74672925,-0.5149181,-0.5481631,0.033245
24,-0.37770283,-0.13890971,"('dishonest', 'honest')",0.5064412,0.7637881,0.74506724,0.853143,0.2912685,0.4926738,-0.2014053
76,0.3776475,0.5226012,"('anxious', 'daring')",-0.57874316,-0.37434965,0.28300634,0.12380415,0.0273036,0.0906852,-0.0633816
43,-0.36020416,0.035026424,"('irresponsible', 'responsible')",0.7262335,0.9897689,0.6395275,1.0777376,0.3351856,0.7008443,-0.3656587
81,0.35794225,0.55573744,"('submissive', 'aggressive')",0.082448274,0.4031807,-0.2968434,0.06656887,0.047849,0.341829,-0.29398
61,0.33099723,0.6444279,"('illogical', 'logical')",1.2661165,1.4525349,0.6180432,0.8246976,0.7383857,0.9738868,-0.2355011
58,-0.32897794,0.044536076,"('undiscriminating', 'discriminating')",1.1700084,1.2178662,0.005215723,0.054400988,0.2820821,0.4389344,-0.1568523
13,0.31233922,0.5472983,"('impolite', 'polite')",0.050747566,0.40215173,-0.36596006,0.18737856,-0.0009578,0.3789428,-0.3799006
49,-0.29963702,-0.15290706,"('unable', 'able')",-0.9306008,-0.7135799,-0.3326727,0.05426251,-0.5209702,-0.2707415,-0.2502287
63,-0.29498684,-0.10398881,"('unperceptive', 'insightful')",0.87556654,0.86919093,0.9274003,1.2544314,0.50266,0.6732112,-0.1705512
62,0.28725561,0.46224168,"('incompetent', 'brilliant')",0.33144063,0.66224337,0.75587565,1.3227065,0.4581906,0.8157305,-0.3575399
59,0.28657457,0.25199243,"('foolish', 'wise')",1.1851196,0.9617679,-0.1927965,-0.27367738,0.4262993,0.313361,0.1129383
20,0.2661444,0.08910419,"('rough', 'thoughtful')",0.21872127,0.20247768,0.62555546,0.5591826,0.3701404,0.2835882,0.0865522
36,-0.26601216,-0.23855628,"('hostile', 'amicable')",0.52349824,0.18257153,-0.6527737,-1.1245681,-0.1317625,-0.3935176,0.2617551
34,0.2642545,0.17785804,"('mean', 'honorable')",0.55114996,0.5460287,5.33296,5.3436832,2.0494548,2.0225232,0.0269316
11,-0.24965674,0.017714173,"('unhelpful', 'helpful')",-0.0461867,0.23880994,2.156718,2.5966449,0.6202916,0.9510563,-0.3307647
77,-0.23769403,-0.188052,"('unmotivated', 'motivated')",0.7352766,0.75645685,-0.93341154,-0.7405729,-0.1452763,-0.0573894,-0.0878869
70,-0.23581132,-0.07010542,"('lethargic', 'energetic')",-0.25072083,-0.10093781,0.8166573,0.85605776,0.1100417,0.2283382,-0.1182965
83,0.23477566,0.3921305,"('powerless', 'powerful')",0.6054821,0.708385,-0.9124309,-0.6048777,-0.0240577,0.1652126,-0.1892703
47,0.20343344,0.14084254,"('stupid', 'smart')",1.4296658,1.3789397,5.5174055,5.720064,2.3835015,2.4132821,-0.0297806
3,-0.20234598,-0.5024495,"('repellent', 'pleasant')",-0.54776925,-0.5375767,1.2734824,0.9194681,0.1744557,-0.040186,0.2146417
52,0.19768628,-0.024872217,"('irrational', 'rational')",0.62010586,0.4025353,-0.18495935,-0.64811355,0.2109443,-0.0901502,0.3010945
35,0.19511807,0.121927775,"('corrupt', 'incorrupt')",-0.72457504,-0.84359604,-1.2380375,-1.2664517,-0.5891648,-0.6627067,0.0735419
15,0.1853313,0.5891236,"('boring', 'funny')",0.33014578,0.42648113,-0.5128678,-0.25420102,0.0008698,0.2538012,-0.2529314
55,-0.1789025,-0.048220925,"('incompetent', 'clever')",-0.63652,-0.54210967,0.81696594,0.9134131,0.0005145,0.1076942,-0.1071797
4,-0.16409764,0.025492258,"('disliked', 'liked')",0.10413795,0.0008689286,-6.350449,-6.6010165,-2.136803,-2.1915518,0.0547488
37,0.11856912,0.12037693,"('fake', 'genuine')",-0.77269644,-0.732779,0.02726731,0.15862378,-0.2089533,-0.1512594,-0.0576939
75,-0.10813765,-0.063547,"('meek', 'impulsive')",-0.6231228,-0.59650147,-0.9274772,-0.8369694,-0.5529126,-0.499006,-0.0539066
7,-0.10467174,-0.06462082,"('insensitive', 'sensitive')",0.35381517,0.4834233,0.45589113,0.68548685,0.2350115,0.3680964,-0.1330849
87,0.09741079,0.16655265,"('unsuccessful', 'successful')",0.868169,1.0978214,1.068772,1.2402227,0.6781173,0.8348656,-0.1567483
41,-0.090827785,-0.04573937,"('unforgiving', 'forgiving')",1.0969704,0.92113537,-0.27060288,-0.029440084,0.2451799,0.2819853,-0.0368054
50,0.08633966,-0.3162947,"('clumsy', 'skillful')",0.38383436,0.09626688,0.27349168,-0.1740117,0.2478886,-0.1313465,0.3792351
33,-0.052028857,0.045472518,"('wrong', 'right')",1.223261,1.1928436,-1.1552279,-0.9791738,0.0053347,0.0863808,-0.0810461
