,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,male-female
12,2.462842,2.327331,"('unsupportive', 'supportive')",1.4698011,1.4409642,1.3584088,1.4517924,-0.9872846,-0.79344237,1.0759418,1.1066613,-0.0307195
39,2.4528272,2.0636635,"('exploitative', 'cooperative')",2.47299,2.156156,1.514844,1.2578679,0.49285173,0.35491085,1.7333783,1.4581496,0.2752287
16,-2.4351552,-2.396352,"('unpopular', 'popular')",-1.7773316,-1.8406572,-0.38852608,-0.60634285,0.4114139,0.24988621,-1.0473998,-1.1483665,0.1009667
51,2.387401,2.3781118,"('uneducated', 'educated')",0.120811634,0.3501444,0.4364403,0.4402274,0.6332087,0.7504457,0.8944654,0.9797324,-0.085267
44,-2.372388,-2.2685995,"('prejudiced', 'unprejudiced')",-0.8143192,-0.8983804,-0.53655124,-0.6094389,-1.5501219,-1.6879512,-1.3183451,-1.3660924,0.0477473
19,-2.303876,-2.046232,"('inhospitable', 'hospitable')",-0.5563872,-0.68714243,-0.5189825,-0.4588369,-0.006505195,0.23143165,-0.8464378,-0.7401949,-0.1062429
22,2.1480825,2.1541128,"('untrustworthy', 'trustworthy')",0.045576967,0.44364434,0.7380465,0.7722318,-0.6477698,-0.5783812,0.570984,0.697902,-0.126918
77,2.0370543,2.1904812,"('unmotivated', 'motivated')",0.47603792,0.84033805,-0.09214572,-0.11061533,-1.096874,-1.1511146,0.3310181,0.4422723,-0.1112542
57,1.9786831,1.9227568,"('unimaginative', 'imaginative')",-0.77400815,-0.579097,-1.1721729,-1.2302852,-2.0368967,-2.1680498,-0.5010986,-0.5136688,0.0125702
33,-1.9519612,-2.0424302,"('wrong', 'right')",0.57824373,0.40109605,0.027687639,0.13760777,-0.45521387,-0.34916437,-0.4503109,-0.4632227,0.0129118
8,-1.9434247,-1.8377893,"('unaffectionate', 'affectionate')",0.4475163,0.18592554,-0.734009,-0.6883522,0.6650086,0.89814115,-0.3912272,-0.3605188,-0.0307084
3,1.9431461,1.8476441,"('repellent', 'pleasant')",-0.87054867,-0.52828383,-0.18527392,-0.20780878,0.13710931,0.011258357,0.2561082,0.2807025,-0.0245943
11,1.8960562,1.7302203,"('unhelpful', 'helpful')",-1.2126814,-1.0235015,0.29907495,0.2849074,2.3138914,2.2626061,0.8240853,0.8135581,0.0105272
48,1.8525116,1.8243349,"('unintelligent', 'intelligent')",-0.56818193,-0.18136576,-0.6644521,-0.5609127,0.11214201,0.10936269,0.1830049,0.2978548,-0.1148499
32,1.8508798,1.7058834,"('unkind', 'kind')",0.99282646,1.1399726,0.7850568,0.6231004,1.5870928,1.4954371,1.3039639,1.2410984,0.0628655
61,1.7537032,1.771981,"('illogical', 'logical')",0.503374,0.5176376,0.8642751,0.8101886,0.62403953,0.6372327,0.936348,0.93426,0.002088
72,1.7248154,1.5573357,"('unambitious', 'ambitious')",1.2959849,1.097229,0.19849005,0.18313684,-0.54284495,-0.46630365,0.6691113,0.5928496,0.0762617
24,1.6815546,1.7670804,"('dishonest', 'honest')",0.21212494,0.5932659,0.47568828,0.6182891,0.78673416,0.88409865,0.7890255,0.9656835,-0.176658
25,-1.5339278,-1.3389211,"('egoistic', 'altruistic')",0.8480104,0.74082714,0.6201037,0.5792933,1.313033,1.2647011,0.3118048,0.3114751,0.0003297
87,1.4767774,1.5094197,"('unsuccessful', 'successful')",0.60663474,0.598751,2.0861688,2.0294378,1.6078669,1.684891,1.4443619,1.4556248,-0.0112629
75,-1.4400706,-1.549063,"('meek', 'impulsive')",-0.28800225,-0.44960713,-0.6593443,-0.71818674,-0.62310284,-0.6676807,-0.7526301,-0.8461344,0.0935043
82,1.42172,1.4198971,"('poor', 'rich')",-0.52088684,-0.20482764,0.15222453,0.03228578,5.976857,5.9995403,1.7574787,1.8117239,-0.0542452
58,1.419846,1.2757075,"('undiscriminating', 'discriminating')",0.35650685,0.34257275,1.4166707,1.2939987,0.42783374,0.6052922,0.9052144,0.8793927,0.0258217
47,1.4159616,1.1922619,"('stupid', 'smart')",-0.08578314,0.09136085,-0.054032847,-0.06070216,4.961919,5.0335474,1.5595162,1.564117,-0.0046008
37,1.3363407,1.37851,"('fake', 'genuine')",-0.14814375,0.02497951,-0.79565775,-0.7022577,0.5520959,0.6927982,0.2361588,0.3485075,-0.1123487
2,1.3265442,1.1236383,"('unlikable', 'likable')",0.9225889,0.7488403,1.555738,1.2542608,1.1198432,0.9830281,1.2311785,1.0274419,0.2037366
20,1.2688909,1.0717106,"('rough', 'thoughtful')",-0.18013296,-0.2161968,-0.039223664,0.038822517,0.6290885,0.7630732,0.4196557,0.4143524,0.0053033
40,1.1462542,1.1356896,"('stingy', 'generous')",-0.30057475,-0.41155872,0.15462221,0.11250631,-1.1780525,-1.1767716,-0.0444377,-0.0850336,0.0405959
42,1.1085762,1.1311836,"('unreliable', 'reliable')",0.040417425,0.18079066,0.73171276,0.6684626,-2.5087652,-2.5197847,-0.1570147,-0.134837,-0.0221777
1,-1.0786875,-1.420082,"('unfriendly', 'friendly')",0.023050115,-0.38576454,0.55046815,0.47741115,1.9686757,2.0769055,0.3658766,0.1871175,0.1787591
29,-1.0233335,-1.137646,"('unfair', 'fair')",-0.6224453,-0.58769095,-0.09648657,0.04443954,-0.71292156,-0.51146954,-0.6137968,-0.5480917,-0.0657051
64,1.0107236,1.0206301,"('shy', 'confident')",0.45304006,0.5119767,1.0349468,0.9421785,-5.8166986,-5.945034,-0.829497,-0.8675622,0.0380652
17,-0.8362612,-0.7849352,"('nasty', 'nice')",-0.97916937,-0.99624145,-2.0136132,-1.917809,-0.9340567,-0.8759555,-1.1907752,-1.1437353,-0.0470399
41,0.8262336,0.57823277,"('unforgiving', 'forgiving')",1.3264261,1.4616367,0.78628546,0.6913241,0.3025559,0.2923503,0.8103753,0.755886,0.0544893
66,-0.7401721,-0.87715775,"('inactive', 'active')",0.2951512,0.008248914,1.3077945,0.9763845,1.0511792,0.99982744,0.4784882,0.2768258,0.2016624
53,0.69676363,0.5868665,"('uncreative', 'creative')",0.60408217,0.38188338,0.5355276,0.27927166,1.183038,1.1607718,0.7548529,0.6021984,0.1526545
38,-0.6157558,-0.37672096,"('untruthful', 'truthful')",-0.1924743,-0.06722516,0.045695014,0.10781669,0.16492662,0.25125322,-0.1494021,-0.0212191,-0.128183
34,0.6104735,0.2922058,"('mean', 'honorable')",-0.39373252,-0.3753237,0.65574,0.6060703,5.9261084,5.9323545,1.6996473,1.6138268,0.0858205
67,0.5462745,0.5620301,"('doubtful', 'determined')",-0.305022,-0.244436,0.3749931,0.35522318,-0.51738757,-0.55498976,0.0247145,0.0294569,-0.0047424
78,0.5425341,0.59458566,"('nonresilient', 'resilient')",-0.8730637,-0.6674069,0.38391992,0.5494264,0.58613753,0.7725371,0.159882,0.3122855,-0.1524035
27,-0.5422507,-0.68603367,"('hardhearted', 'softhearted')",-0.4857392,-0.56280464,-0.2592039,-0.14143316,1.0513072,1.284741,-0.0589716,-0.0263826,-0.032589
84,0.5381415,0.3388931,"('inferior', 'superior')",1.5211009,1.3847963,1.1475009,0.9444348,0.91895056,0.92811936,1.0314234,0.8990609,0.1323625
28,0.50608605,0.33287916,"('disloyal', 'loyal')",0.08238574,0.060940765,0.17887467,0.020723945,0.9306542,0.78341305,0.4245002,0.2994892,0.125011
71,0.47808567,0.3698318,"('diffident', 'self-confident')",1.7953203,1.440752,1.762519,1.7904449,0.77066326,0.9264857,1.201647,1.1318786,0.0697684
50,-0.4596906,-0.5652129,"('clumsy', 'skillful')",-0.45448154,-0.65333945,0.5555023,0.31045198,0.6618618,0.5683773,0.075798,-0.0849308,0.1607288
88,-0.41656002,-0.5355629,"('low', 'eminent')",-0.87526214,-0.7720855,-0.09666027,-0.211869,0.35443717,0.3599883,-0.2585113,-0.2898823,0.031371
83,0.39889023,0.42922473,"('powerless', 'powerful')",-0.8308651,-0.74203116,-0.04083489,-0.009472027,-0.9088636,-0.83114743,-0.3454183,-0.2883565,-0.0570618
54,-0.38418722,-0.5023608,"('incapable', 'capable')",-0.34502566,-0.6326756,-0.055232417,-0.122558594,1.2301062,1.3280282,0.1114152,0.0176083,0.0938069
49,-0.27377853,-0.3094867,"('unable', 'able')",-1.1167488,-1.0726614,-0.8876165,-0.88922006,-0.33115458,-0.17410037,-0.6523246,-0.6113671,-0.0409575
18,-0.20991626,-0.07472968,"('disagreeable', 'welcoming')",1.2428024,0.9786574,0.6491882,0.5159497,-0.058223702,-0.036217153,0.4059626,0.3459151,0.0600475
68,-0.19889551,-0.23925687,"('dependent', 'independent')",-0.3690224,-0.3852793,0.058802634,0.1270801,-0.7412579,-0.5027448,-0.3125933,-0.2500502,-0.0625431
9,0.15379803,0.034855817,"('unaffectionate', 'caring')",0.76878375,0.5741897,0.4566566,0.41376948,1.4307253,1.6163317,0.7024909,0.6597867,0.0427042
15,-0.103022486,-0.1773127,"('boring', 'funny')",-0.6810234,-0.6729036,-0.7110236,-0.5632658,0.52847433,0.6878573,-0.2416488,-0.1814062,-0.0602426
73,0.0804785,0.13117945,"('helpless', 'self-reliant')",1.5571854,1.154717,0.4923711,0.40224802,-2.6875622,-2.6317153,-0.1393818,-0.2358927,0.0965109
26,-0.06383341,-0.3870284,"('hardhearted', 'benevolent')",1.3503392,0.9720478,1.9471785,1.7308558,1.5615398,1.411184,1.198806,0.9317648,0.2670412
