,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
41,-0.5277303,-0.48944908,"('unforgiving', 'forgiving')",0.12378726,0.06843282,0.14967823,0.13643402,2.3772643,2.3189526,-1.130675,-1.1042161,-0.1092407,-0.1842111,0.1471806,0.1243239,0.0228567
80,0.51632386,0.6983232,"('dominated', 'dominating')",0.19974932,0.15445553,0.50278276,0.38807583,1.6980846,1.7127353,1.0546917,1.2146882,-1.9503804,-1.9617598,0.3368753,0.3677531,-0.0308778
27,-0.5013495,-0.7946884,"('hardhearted', 'softhearted')",-0.44681826,-0.5838964,-0.2663539,-0.43536642,0.47168207,0.30967936,-0.17209138,-0.5285313,1.3592347,1.0495156,0.0740506,-0.1638812,0.2379318
71,0.48809057,0.57134795,"('diffident', 'self-confident')",2.4116232,2.4609575,0.2556185,0.38723376,1.0139496,1.0910879,-0.84877,-0.7925662,0.5258258,0.5306808,0.6410563,0.7081236,-0.0670673
18,0.48182568,0.4816105,"('disagreeable', 'welcoming')",0.1349187,0.08945094,0.9044903,0.84799,0.0391187,-0.03546454,-1.010893,-1.0365992,0.052203413,-0.0005138442,0.1002773,0.0577456,0.0425317
59,0.47252887,0.24729232,"('foolish', 'wise')",-0.022389632,-0.07564168,0.42465475,0.2995888,-1.7058465,-1.7219065,-0.22606124,-0.38270164,0.48463345,0.33014917,-0.0954134,-0.2172033,0.1217899
68,-0.46679986,-0.3794887,"('dependent', 'independent')",-0.8964974,-0.8965446,-0.1068981,-0.073737316,-0.36981606,-0.3572347,-0.6416467,-0.7182555,-0.62017024,-0.6551874,-0.5169713,-0.513408,-0.0035633
81,-0.4616836,-0.32033223,"('submissive', 'aggressive')",0.9241879,0.906193,-0.33252373,-0.44566637,1.9385761,1.9646534,0.1660887,0.31024045,-1.720715,-1.6021677,0.0856551,0.1354868,-0.0498317
35,0.4603995,0.2932134,"('corrupt', 'incorrupt')",-1.2912937,-1.234987,-0.048965186,0.2230165,-2.4211328,-2.395174,-1.6753733,-1.677588,0.05176802,-0.043034315,-0.8207663,-0.805759,-0.0150073
88,-0.4455377,-0.44369918,"('low', 'eminent')",0.19221175,0.20648696,-0.6894352,-0.61957914,-0.87054384,-0.9129878,-1.2894981,-1.2754457,0.25887483,0.37648037,-0.473988,-0.4447908,-0.0291972
83,-0.4346367,-0.27925742,"('powerless', 'powerful')",1.0676365,1.2164376,-0.24005015,-0.10255395,0.07172431,0.22282688,-0.67577976,-0.6299388,-1.2949711,-1.1612841,-0.2510128,-0.122295,-0.1287178
13,0.42595333,0.608217,"('impolite', 'polite')",1.6919922,1.6611981,0.3315318,0.31817886,3.436722,3.4956458,0.4657349,0.44126794,-0.31792876,-0.18758848,1.0056675,1.0561531,-0.0504856
23,-0.41212675,-0.25578368,"('insincere', 'sincere')",1.0340155,1.0478086,-0.20624492,-0.17956951,2.5682013,2.5840607,0.44728196,0.59679955,6.028243,6.0237594,1.5765616,1.6361791,-0.0596175
72,-0.37642816,-0.29545125,"('unambitious', 'ambitious')",0.9647363,1.1051303,-0.69659126,-0.66780907,0.7140003,0.7670467,0.22479784,0.33752227,-1.1418436,-0.90205646,-0.0518881,0.0573971,-0.1092852
12,0.35806143,0.4202922,"('unsupportive', 'supportive')",1.5761184,1.6778294,0.7001903,0.6698025,2.8933144,2.95587,0.012796665,0.026721729,-1.9456712,-1.9047495,0.599135,0.6409611,-0.0418261
74,-0.35409874,-0.26768997,"('undedicated', 'dedicated')",-0.14070351,-0.058526613,0.57700956,0.53071463,0.90252113,0.8505376,-0.69587076,-0.74195844,-0.3269999,-0.19935802,-0.006357,0.0189532,-0.0253102
37,0.34839004,0.22386561,"('fake', 'genuine')",0.19863674,0.12325514,0.12211822,0.13448164,1.7482572,1.7057054,-0.043040864,-0.12743363,0.54432213,0.5667629,0.4864473,0.4377729,0.0486744
29,-0.3383009,-0.20290218,"('unfair', 'fair')",0.19037494,0.32634142,0.02182382,0.12086083,-0.5829234,-0.49415657,-0.047008242,-0.029179856,-0.42202434,-0.4048619,-0.196343,-0.113983,-0.08236
10,-0.3101281,-0.2350671,"('unsympathetic', 'sympathetic')",0.95134956,0.9136417,-0.54062295,-0.7547131,3.8612487,3.8293562,-0.19212623,-0.26475567,-0.35112774,-0.2995193,0.5697656,0.5314904,0.0382752
7,0.30864725,0.49764922,"('insensitive', 'sensitive')",1.1631916,1.123075,0.92673916,0.8240772,2.8218393,2.7830777,0.578522,0.5920878,0.8498432,0.8707892,1.1081304,1.115126,-0.0069956
17,0.30058157,0.1615242,"('nasty', 'nice')",-0.18573925,-0.11460784,-0.12541758,-0.09373332,0.515158,0.5630939,-0.47339803,-0.4869525,-0.78661513,-0.7521467,-0.1259051,-0.1204704,-0.0054347
63,-0.2740646,-0.18011323,"('unperceptive', 'insightful')",1.4172243,1.4264277,1.5400983,1.4216284,1.7574099,1.8223786,0.9173822,0.9518982,1.1042194,1.1870466,1.077045,1.1048777,-0.0278327
46,0.26585975,0.6078577,"('uncompetitive', 'competitive')",1.3240812,1.3894281,0.28269714,0.16858311,2.1571898,2.1642766,0.4203859,0.61468285,-0.6766939,-0.5908905,0.62892,0.7256564,-0.0967364
85,0.25638583,-0.19665787,"('insignificant', 'prestigious')",0.34381574,0.30145308,0.33081657,0.2512988,-2.3400135,-2.4322157,-1.283197,-1.4527434,1.1404285,0.9664519,-0.2586273,-0.4270689,0.1684416
38,-0.2548208,-0.11578669,"('untruthful', 'truthful')",-0.44569042,-0.35999912,-0.040885914,0.062178556,1.3214884,1.4029133,-1.0717899,-1.0428888,0.013848164,0.08241698,-0.0796417,0.0048057,-0.0844474
45,-0.24505255,0.1355027,"('incompetent', 'competent')",0.6064068,0.68509173,0.67431563,0.5951178,2.415607,2.4969902,-0.078040764,0.10390878,-0.6216452,-0.5054804,0.4585985,0.5851885,-0.12659
9,-0.2179067,-0.21139322,"('unaffectionate', 'caring')",0.98228824,1.0028633,-0.08601025,-0.11963632,1.5814357,1.5585153,-1.8038207,-1.916608,1.3744451,1.3396013,0.3050719,0.2755571,0.0295148
51,0.21764153,0.24680309,"('uneducated', 'educated')",0.48287317,0.44290558,0.81802964,0.6754795,1.4478524,1.3669873,0.32047525,0.29867855,0.21961507,0.26573423,0.5844145,0.5494314,0.0349831
61,-0.21548156,-0.15753566,"('illogical', 'logical')",1.162865,1.1695946,1.1801618,1.1417793,2.0348399,2.084915,-0.3569061,-0.34765318,0.5195586,0.47933614,0.7208396,0.728406,-0.0075664
66,0.21294919,0.09969553,"('inactive', 'active')",0.10613307,0.10117324,0.9858029,1.0755326,-1.0157826,-0.98980063,0.35096276,0.28842345,1.2654545,1.0784569,0.3175866,0.2755802,0.0420064
60,0.18498115,0.5525524,"('inefficient', 'efficient')",1.8774832,1.9024861,0.6230488,0.51025945,4.098598,4.1631594,0.9444847,1.0791585,-0.4481721,-0.17215872,1.2134039,1.3392429,-0.125839
4,-0.18105611,0.14832592,"('disliked', 'liked')",-0.30473635,-0.1610002,0.25680423,0.42863104,-1.2124506,-1.141697,-0.7134549,-0.53996956,-6.800781,-6.5801964,-1.4926125,-1.307651,-0.1849615
79,0.18028818,-0.12555936,"('wavering', 'unwavering')",-0.88381004,-0.92891985,0.042451173,0.08981687,-2.6155367,-2.6358407,-1.2134845,-1.2737815,-0.06549613,-0.10220231,-0.7592647,-0.8294145,0.0701498
15,-0.17404258,-0.16484451,"('boring', 'funny')",-0.8534449,-0.92397857,-0.4032592,-0.25802147,-1.7435185,-1.7201993,-0.9252307,-0.91186017,0.10895008,0.18103902,-0.665091,-0.6329775,-0.0321135
32,-0.17037486,-0.17028064,"('unkind', 'kind')",1.5727301,1.4287732,0.75009286,0.58025885,2.6440065,2.526333,0.5681476,0.45626795,1.047656,1.0748607,1.0687097,0.9827022,0.0860075
14,0.14244774,0.66217977,"('antisocial', 'social')",3.4612253,3.4820144,1.5572394,1.6317962,3.877975,3.9917226,0.7236185,0.87929267,-0.894543,-0.71600384,1.4779938,1.6551671,-0.1771733
22,-0.13496292,0.25391653,"('untrustworthy', 'trustworthy')",0.3176039,0.34824485,0.9551741,1.045715,1.1322913,1.1850038,0.4097838,0.5961418,-0.85257524,-0.7879054,0.3045525,0.4401861,-0.1356336
11,-0.13178462,0.12536977,"('unhelpful', 'helpful')",0.020689074,-0.012777351,0.029707901,0.15214641,1.7672031,1.8468137,-0.32800588,-0.18062045,1.6639011,1.7813505,0.5036184,0.6187138,-0.1150954
52,-0.12520431,-0.68571895,"('irrational', 'rational')",-1.1434755,-1.2128263,-0.29537255,-0.34957224,-2.0278928,-2.0942585,-1.147786,-1.4030358,0.2364349,-0.09493368,-0.7505494,-0.9733908,0.2228414
30,-0.12264693,0.17637107,"('intolerant', 'tolerant')",2.3916028,2.4048457,0.36955354,0.44746637,2.883971,2.9321144,-0.03630324,-0.0089229755,0.7477566,0.9745002,1.0389889,1.1543957,-0.1154068
65,-0.122219495,0.10067902,"('insecure', 'secure')",0.7615111,0.7278643,0.58207464,0.44075543,1.9701197,1.9750518,0.4669997,0.6003128,-0.22566041,-0.1917555,0.5721376,0.6088179,-0.0366803
21,0.115811616,0.2789661,"('immoral', 'moral')",1.02992,1.0020154,0.117398724,0.04022546,2.279184,2.2787511,0.39407617,0.3983449,-1.0048124,-0.9605143,0.4885964,0.5062981,-0.0177017
69,0.112705864,-0.18048355,"('lazy', 'industrious')",-0.5520949,-0.61365503,0.789132,0.73245007,-2.2410338,-2.2320905,-0.4638525,-0.56611425,-0.54279274,-0.726032,-0.4829894,-0.5976542,0.1146648
24,0.11269626,0.22624944,"('dishonest', 'honest')",0.40333796,0.38878098,-0.3917656,-0.31610045,2.1243212,2.0603344,-0.30923477,-0.35588554,0.66013765,0.7309885,0.4332488,0.4557279,-0.0224791
55,-0.11255703,0.08044331,"('incompetent', 'clever')",0.75777966,0.7351455,0.20254609,-0.011214402,2.2111754,2.2375474,0.42786428,0.43836698,-0.4184091,-0.3311451,0.5113999,0.5248573,-0.0134574
40,-0.10771232,-0.035449497,"('stingy', 'generous')",0.3671424,0.48217613,-0.13757163,-0.18037926,0.5137211,0.51895434,-0.55418813,-0.5263571,-1.6768738,-1.676591,-0.2659137,-0.2362744,-0.0296393
75,-0.09086141,0.119817205,"('meek', 'impulsive')",-2.432233,-2.2751465,-0.32252678,-0.10358876,-2.6028135,-2.535178,-0.37546962,-0.20174566,-0.58932185,-0.5077073,-1.068871,-0.9172581,-0.1516129
43,-0.09038695,0.25991368,"('irresponsible', 'responsible')",1.5450898,1.5090363,0.111853555,0.19922662,2.832269,2.8824046,0.097983986,0.18950772,0.78802633,0.9376211,0.880806,0.996285,-0.115479
56,0.05329283,0.50916296,"('impractical', 'practical')",1.553789,1.580903,-0.1606212,-0.0584956,3.3800402,3.4280608,0.9159652,1.0732385,-0.65459484,-0.3921724,0.8479785,1.0234495,-0.175471
54,-0.048492275,-0.1652784,"('incapable', 'capable')",0.916825,0.8473426,0.54059327,0.46786356,0.6978132,0.65457237,-0.96279776,-0.99093693,1.0581152,1.0965195,0.3670095,0.3183471,0.0486624
78,-0.037648883,-0.21151942,"('nonresilient', 'resilient')",0.9511034,0.985892,0.6982253,0.5024923,1.3216143,1.4046745,-0.07820472,-0.06841015,0.6688976,0.6705628,0.5873312,0.547282,0.0400492
70,0.025405705,0.5511974,"('lethargic', 'energetic')",0.059890203,0.06163825,-0.49631175,-0.39139685,1.702709,1.6894612,0.53939706,0.79450613,0.8717184,1.0284463,0.4504681,0.6223087,-0.1718406
