,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,male-female
68,-1.2813191,-1.3450897,"('dependent', 'independent')",-1.062458,-1.1346639,-0.28882435,-0.48968932,-0.8775338,-0.9898143,0.1122805
62,-1.241167,-1.2008263,"('incompetent', 'brilliant')",-1.8799671,-1.9097604,-0.08884342,-0.065604776,-1.0699925,-1.0587304,-0.0112621
21,-1.2105687,-1.2720828,"('immoral', 'moral')",-2.7781773,-2.8168793,-0.7280969,-0.8615192,-1.5722809,-1.6501605,0.0778796
51,-1.2014331,-1.4100069,"('uneducated', 'educated')",-0.6015492,-0.7747234,1.0427005,0.8618694,-0.2534273,-0.4409537,0.1875264
65,-1.1760315,-0.93994886,"('insecure', 'secure')",-2.2719705,-2.12861,-0.22721614,-0.104390495,-1.2250727,-1.0576497,-0.167423
59,1.1446968,1.159541,"('foolish', 'wise')",0.5866168,0.6052364,-0.8894585,-0.47440466,0.2806184,0.4301242,-0.1495058
33,1.1390165,1.1069783,"('wrong', 'right')",1.2755786,1.1233689,-0.7984365,-0.8989158,0.5387195,0.4438105,0.094909
24,-1.075901,-0.9686583,"('dishonest', 'honest')",-3.576307,-3.3974879,0.3906098,0.61142826,-1.4205329,-1.2515726,-0.1689603
44,-1.054159,-0.83053625,"('prejudiced', 'unprejudiced')",0.644516,0.79237735,-1.3542806,-0.99468446,-0.5879745,-0.3442811,-0.2436934
57,-1.0346056,-1.261469,"('unimaginative', 'imaginative')",-1.6943288,-1.8398017,-1.7484689,-2.0467236,-1.4924677,-1.715998,0.2235303
52,1.032389,1.001478,"('irrational', 'rational')",1.494745,1.4826419,-0.9681408,-0.65740645,0.5196644,0.6089045,-0.0892401
36,1.0192859,0.8722965,"('hostile', 'amicable')",2.2793434,2.0716927,0.18413801,0.19527936,1.1609224,1.0464229,0.1144995
22,-1.0159394,-1.157318,"('untrustworthy', 'trustworthy')",-1.9148805,-2.0341842,-0.7167708,-0.9239435,-1.2158636,-1.3718152,0.1559516
1,0.99158335,0.82358056,"('unfriendly', 'friendly')",0.19483006,0.15181664,1.0784416,1.1274066,0.7549516,0.7009346,0.054017
73,0.9738964,1.1946272,"('helpless', 'self-reliant')",1.0472836,1.1750448,-3.333333,-2.9800599,-0.4373843,-0.2034627,-0.2339216
31,0.97163886,0.7440626,"('evil', 'good')",2.092713,1.9114779,-1.3601023,-1.5067295,0.5680832,0.382937,0.1851462
7,-0.94293046,-0.8204402,"('insensitive', 'sensitive')",-1.3400338,-1.2878972,0.52535945,0.4169857,-0.5858683,-0.5637839,-0.0220844
39,0.9274848,1.4253491,"('exploitative', 'cooperative')",0.12270803,0.39887708,-0.21860945,0.19554225,0.2771945,0.6732562,-0.3960617
25,0.88027513,0.96408683,"('egoistic', 'altruistic')",1.6898923,1.7635987,1.311429,1.34162,1.2938655,1.3564351,-0.0625696
8,0.8711058,0.8365177,"('unaffectionate', 'affectionate')",0.24231993,0.27950263,-0.26267055,-0.05368471,0.2835851,0.3541119,-0.0705268
11,-0.83808637,-0.8876885,"('unhelpful', 'helpful')",-1.2471724,-1.2008213,2.0925863,2.14248,0.0024425,0.01799,-0.0155475
88,-0.8343034,-0.75299525,"('low', 'eminent')",-0.5951845,-0.48686105,-0.3458276,-0.045249164,-0.5917718,-0.4283685,-0.1634033
35,0.80762905,0.89230144,"('corrupt', 'incorrupt')",2.368402,2.4325845,-0.5666598,-0.39601278,0.8697904,0.976291,-0.1065006
6,0.8057352,0.8461285,"('distant', 'open')",0.20128687,0.20205748,-0.3783592,-0.23182409,0.2095543,0.2721207,-0.0625664
48,0.78729254,0.76735914,"('unintelligent', 'intelligent')",-0.10379283,0.0130770225,0.8884675,0.698636,0.523989,0.493024,0.030965
50,-0.7649599,-0.93904376,"('clumsy', 'skillful')",0.77636623,0.74425834,0.30456927,0.21069568,0.1053252,0.0053034,0.1000218
79,0.74935323,0.57915056,"('wavering', 'unwavering')",0.5898272,0.51417196,-0.07391191,-0.06217759,0.4217562,0.343715,0.0780412
32,-0.7402004,-0.75823593,"('unkind', 'kind')",-1.6104738,-1.5056033,0.6160226,0.8818758,-0.5782172,-0.4606545,-0.1175627
0,-0.7201927,-0.8340609,"('unsociable', 'sociable')",-1.8536838,-1.9341583,-0.32974458,-0.5156449,-0.9678737,-1.0946213,0.1267476
26,0.7166298,0.8587364,"('hardhearted', 'benevolent')",1.3394276,1.456315,0.97366095,1.3139127,1.0099061,1.2096548,-0.1997487
28,-0.697773,-0.69225156,"('disloyal', 'loyal')",-1.5304122,-1.50567,0.70472115,0.87167567,-0.5078213,-0.4420819,-0.0657394
38,-0.6975777,-0.7796377,"('untruthful', 'truthful')",-1.237832,-1.1005425,-0.35738578,-0.3889732,-0.7642651,-0.7563845,-0.0078806
58,-0.6816689,-0.9213455,"('undiscriminating', 'discriminating')",-0.4738667,-0.6154589,-0.068368405,-0.25286475,-0.407968,-0.5965564,0.1885884
29,0.6811188,0.47343618,"('unfair', 'fair')",0.09841669,-0.14443478,-0.94009185,-1.0502614,-0.0535188,-0.24042,0.1869012
5,0.62629294,0.73868877,"('distant', 'outgoing')",0.72851187,0.7032553,-1.2106469,-0.9844195,0.0480526,0.1525082,-0.1044556
20,0.6182421,0.6976181,"('rough', 'thoughtful')",0.55872536,0.6164541,1.290125,1.1463461,0.8223642,0.8201394,0.0022248
16,0.6003573,0.40369654,"('unpopular', 'popular')",0.762513,0.6579325,0.49602118,0.37484574,0.6196305,0.4788249,0.1408056
77,-0.59705377,-0.5056991,"('unmotivated', 'motivated')",-0.93369216,-0.886623,-0.6521703,-0.9080825,-0.7276387,-0.7668015,0.0391628
72,-0.57971877,-0.41187304,"('unambitious', 'ambitious')",-1.5854282,-1.4596839,-0.9433912,-0.82502353,-1.0361794,-0.8988601,-0.1373193
66,-0.5500358,-0.68149614,"('inactive', 'active')",-0.18825328,-0.34369767,0.90506256,0.66484916,0.0555912,-0.1201149,0.1757061
23,-0.5257847,-0.48550397,"('insincere', 'sincere')",-2.263404,-2.1026218,5.099023,5.2234793,0.7699447,0.8784512,-0.1085065
78,-0.48333374,-0.82857466,"('nonresilient', 'resilient')",1.2903537,1.0552332,1.0434016,0.50815356,0.6168072,0.2449374,0.3718698
17,0.48150155,0.45613894,"('nasty', 'nice')",0.84896487,0.63042676,-0.57762724,-0.61340714,0.2509464,0.1577195,0.0932269
37,-0.4287452,-0.46264198,"('fake', 'genuine')",-0.72653383,-0.673605,0.34473777,0.35209745,-0.2701804,-0.2613832,-0.0087972
3,-0.41121536,-0.69814765,"('repellent', 'pleasant')",-1.1483371,-1.400607,0.5933407,0.37886584,-0.3220706,-0.5732963,0.2512257
53,0.40100735,0.4815867,"('uncreative', 'creative')",0.2695069,0.32441324,1.2225429,1.2209944,0.631019,0.6756647,-0.0446457
19,0.39517486,0.36887956,"('inhospitable', 'hospitable')",0.1668266,0.13010627,-0.5509877,-0.4570909,0.0036712,0.013965,-0.0102938
67,-0.38299274,0.0130429715,"('doubtful', 'determined')",0.14524493,0.31261757,-0.65082854,-0.36655983,-0.2961921,-0.0136331,-0.282559
40,0.34236962,0.09864098,"('stingy', 'generous')",0.73096085,0.55075634,-0.92895406,-1.1848019,0.0481254,-0.1784682,0.2265936
41,-0.31632733,-0.65497583,"('unforgiving', 'forgiving')",-0.9208835,-0.98615813,0.13717335,0.05017884,-0.3666791,-0.5303184,0.1636393
30,-0.31248796,-0.06543916,"('intolerant', 'tolerant')",-1.5919064,-1.4380457,0.27129504,0.5301249,-0.5443664,-0.3244533,-0.2199131
15,-0.29242453,-0.06678575,"('boring', 'funny')",-0.2934801,-0.19513436,0.13335016,0.30519468,-0.1508515,0.0144249,-0.1652764
4,-0.2837689,-0.42621094,"('disliked', 'liked')",1.179772,0.99839526,-5.5666776,-5.62196,-1.5568914,-1.6832587,0.1263673
69,-0.23631641,-0.13988702,"('lazy', 'industrious')",2.451495,2.4168804,-0.9720737,-0.90738225,0.4143683,0.456537,-0.0421687
47,-0.2357587,-0.23921427,"('stupid', 'smart')",-0.9215113,-0.8239162,5.0006094,4.945585,1.2811131,1.2941515,-0.0130384
54,0.23468861,0.285047,"('incapable', 'capable')",0.26436278,0.31266594,0.56235737,0.8023168,0.3538029,0.4666766,-0.1128737
74,-0.22026479,-0.21729758,"('undedicated', 'dedicated')",-0.7469275,-0.6573654,0.16588409,0.32838574,-0.2671027,-0.1820924,-0.0850103
61,0.20452991,0.23624662,"('illogical', 'logical')",-0.42635354,-0.44438982,0.10210627,-0.05409155,-0.0399058,-0.0874116,0.0475058
75,-0.19301902,-0.14876321,"('meek', 'impulsive')",0.9933149,1.0209191,-0.17606218,-0.15155494,0.2080779,0.2402003,-0.0321224
12,0.16548964,-0.059522312,"('unsupportive', 'supportive')",-0.7298803,-0.8117852,-1.7819357,-1.8503556,-0.7821088,-0.9072211,0.1251123
18,0.13495514,0.22786829,"('disagreeable', 'welcoming')",0.08353618,0.17935981,-0.96102065,-0.77830684,-0.2475098,-0.1236929,-0.1238169
2,0.12619367,0.3944632,"('unlikable', 'likable')",-0.027295467,0.19446276,0.60022503,0.9812395,0.2330411,0.5233885,-0.2903474
34,0.10683318,0.06316893,"('mean', 'honorable')",-0.5434288,-0.4867792,6.131799,5.9302106,1.8984013,1.8355335,0.0628678
49,-0.07768959,0.093549676,"('unable', 'able')",0.14080936,0.15916292,-0.349971,-0.38264608,-0.0956171,-0.0433112,-0.0523059
27,-0.05945846,-0.051733363,"('hardhearted', 'softhearted')",-0.4027364,-0.47750768,1.4478065,0.980489,0.3285372,0.150416,0.1781212
86,0.04750137,-0.29016486,"('uninfluential', 'influential')",-1.308939,-1.4595188,0.46257824,0.06524355,-0.2662865,-0.56148,0.2951935
