,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,male-female
54,1.0939624,1.1738505,"('incapable', 'capable')",0.038620777,0.08903872,0.6808808,0.6440826,0.9830686,1.0695319,0.6991332,0.744126,-0.0449928
41,1.0717573,1.1931937,"('unforgiving', 'forgiving')",-0.2848698,-0.045752104,-0.44742936,-0.18017292,-0.24883531,-0.050882753,0.0226557,0.2290965,-0.2064408
12,1.0681379,1.1342894,"('unsupportive', 'supportive')",-0.17124437,0.031128,0.28415254,0.49925497,-1.9239377,-1.723271,-0.1857229,-0.0146497,-0.1710732
75,-1.0385178,-1.0358135,"('meek', 'impulsive')",0.7616034,0.7555756,0.54131144,0.5641182,-0.6313764,-0.50770754,-0.0917448,-0.0559568,-0.035788
42,1.0256108,1.2373445,"('unreliable', 'reliable')",1.5191473,1.6442196,0.7746191,0.94473755,-2.6063519,-2.3797965,0.1782563,0.3616263,-0.18337
31,-1.0238755,-0.79726875,"('evil', 'good')",0.6784736,0.9775467,0.6443477,0.881463,-1.1333008,-0.70828223,-0.2085887,0.0883647,-0.2969534
13,1.0091914,0.9610237,"('impolite', 'polite')",-1.0064642,-1.1766713,-0.43292254,-0.31350166,-0.6090606,-1.0121382,-0.259814,-0.3853219,0.1255079
50,-0.9934465,-0.9394388,"('clumsy', 'skillful')",0.8358632,0.7987736,0.42860183,0.39139503,0.07383856,0.1367982,0.0862143,0.096882,-0.0106677
35,-0.9860565,-0.7887825,"('corrupt', 'incorrupt')",0.03771625,0.5422642,0.5119543,0.68552047,-0.7773263,-0.43697223,-0.3034281,0.0005075,-0.3039356
87,0.95709,0.92924595,"('unsuccessful', 'successful')",-0.8628193,-0.88959247,0.20653635,0.34588298,0.6590504,0.8064697,0.2399644,0.2980015,-0.0580371
78,0.95011127,0.86049247,"('nonresilient', 'resilient')",-0.17775685,-0.48922345,-0.05504104,-0.22228138,-0.10665786,-0.093700916,0.1526639,0.0138217,0.1388422
15,0.93946606,1.0499154,"('boring', 'funny')",0.22767518,0.31919256,0.28953052,0.3047776,-0.030305004,0.11133684,0.3565917,0.4463056,-0.0897139
26,0.8774787,1.2409339,"('hardhearted', 'benevolent')",0.7909667,1.2089741,1.9734787,2.1951985,1.8826172,2.363373,1.3811352,1.7521198,-0.3709846
33,0.83695203,0.97357744,"('wrong', 'right')",0.34110123,0.60266834,0.9470439,1.1510236,-0.106604666,0.18410309,0.5046232,0.7278431,-0.2232199
7,0.8277881,0.8126026,"('insensitive', 'sensitive')",-0.7015008,-0.7209913,-0.74372244,-0.55670995,0.76797956,0.6952024,0.0376361,0.0575259,-0.0198898
38,0.80571705,0.8689163,"('untruthful', 'truthful')",-0.3313241,-0.36394638,0.3072074,0.47817692,0.13460061,0.3096992,0.2290502,0.3232115,-0.0941613
43,0.79908776,0.8302877,"('irresponsible', 'responsible')",-0.97632617,-1.0314066,-0.9906023,-0.93779325,0.5936455,0.5556795,-0.1435488,-0.1458082,0.0022594
57,-0.7749022,-0.61159104,"('unimaginative', 'imaginative')",-1.7518063,-1.5410048,-0.8204503,-0.5406347,-3.137406,-2.8133094,-1.6211412,-1.376635,-0.2445062
21,0.76667976,0.8021616,"('immoral', 'moral')",-0.93890864,-0.877798,-0.59262717,-0.3537955,-0.81766635,-0.9196838,-0.3956306,-0.3372789,-0.0583517
24,0.684983,0.7320835,"('dishonest', 'honest')",-0.62038875,-0.4769104,0.054876015,0.2546057,0.91956866,0.9029275,0.2597597,0.3531766,-0.0934169
30,0.66376585,0.6869267,"('intolerant', 'tolerant')",0.23740467,0.17432764,-0.083769135,-0.1260202,0.67352885,0.5518564,0.3727325,0.3217726,0.0509599
81,0.65800154,0.5317202,"('submissive', 'aggressive')",0.39031237,0.22079638,0.122897215,0.15825412,-0.4615493,-0.6714777,0.1774155,0.0598233,0.1175922
44,-0.65708584,-0.67663604,"('prejudiced', 'unprejudiced')",0.27861595,0.7791695,-0.9500216,-0.76353484,-1.3854814,-1.2257457,-0.6784932,-0.4716868,-0.2068064
88,-0.6560794,-0.55565447,"('low', 'eminent')",-0.017663822,0.014037114,0.29314604,0.40202174,-0.28882936,-0.34161726,-0.1673566,-0.1203032,-0.0470534
60,0.6491331,0.46607393,"('inefficient', 'efficient')",-1.1091634,-1.4097873,-0.70181596,-0.65256435,0.14152914,-0.19077761,-0.2550793,-0.4467638,0.1916845
73,0.6352285,0.7009991,"('helpless', 'self-reliant')",1.7647603,1.8550513,0.71295565,0.80984235,-3.1626916,-2.8831859,-0.0124368,0.1206767,-0.1331135
86,-0.60479856,-0.39943403,"('uninfluential', 'influential')",-1.7345425,-1.6918825,0.08902045,0.28741515,-0.43530947,-0.3087995,-0.6714075,-0.5281752,-0.1432323
40,0.5957272,0.78388804,"('stingy', 'generous')",1.170845,1.4804063,0.82020605,0.98655605,-1.967807,-1.6068414,0.1547428,0.4110022,-0.2562594
28,0.5796128,0.67073065,"('disloyal', 'loyal')",-1.0716746,-1.1583246,0.06449194,0.088669315,1.0078152,0.7840479,0.1450613,0.0962808,0.0487805
48,-0.5309263,-0.57556885,"('unintelligent', 'intelligent')",-0.5179221,-0.61538935,0.18897901,0.12026574,0.5577781,0.41573668,-0.0755228,-0.163739,0.0882162
47,0.5218691,0.5228183,"('stupid', 'smart')",-0.34440935,-0.26967108,-1.3918843,-1.3467118,5.5272985,5.168064,1.0782185,1.0186249,0.0595936
8,0.5186569,0.7614339,"('unaffectionate', 'affectionate')",-0.29065436,-0.07476446,0.62960935,0.7110902,0.6459318,0.8504309,0.3758859,0.5620477,-0.1861618
0,0.5031362,0.38448867,"('unsociable', 'sociable')",-1.2391605,-1.54879,-1.106837,-1.2822683,-0.48587227,-0.72176737,-0.5821834,-0.7920842,0.2099008
69,0.49888545,0.5356308,"('lazy', 'industrious')",0.76241654,0.99343836,0.86335033,0.83944005,-0.3801597,0.012442174,0.4361232,0.5952379,-0.1591147
22,-0.49690077,-0.53602153,"('untrustworthy', 'trustworthy')",-0.45012495,-0.37061986,-0.58205295,-0.29266208,-0.6022888,-0.76632446,-0.5328419,-0.491407,-0.0414349
5,0.48784626,0.6878261,"('distant', 'outgoing')",-0.22629485,-0.058375794,0.58499616,0.6129226,-0.42289776,-0.24953818,0.1059125,0.2482087,-0.1422962
20,-0.48073027,-0.3691868,"('rough', 'thoughtful')",-0.52924556,-0.34646505,-0.5743468,-0.4973206,0.8684843,1.0354652,-0.1789596,-0.0443768,-0.1345828
4,-0.46344483,-0.37946767,"('disliked', 'liked')",0.71492964,0.9410997,0.29487947,0.51131827,-7.145372,-6.371179,-1.6497519,-1.3245572,-0.3251947
82,-0.45539692,-0.74237674,"('poor', 'rich')",-0.83146286,-1.5022657,0.35598943,-0.0048458427,6.270771,5.8054147,1.3349752,0.8889816,0.4459936
45,-0.45001143,-0.44719166,"('incompetent', 'competent')",-1.7186843,-1.7467605,-1.198597,-1.1195621,-0.36958247,-0.35162136,-0.9342188,-0.9162839,-0.0179349
77,0.4288981,0.40043342,"('unmotivated', 'motivated')",-1.7356297,-1.9025893,-1.2349116,-1.0739496,-1.0549469,-1.1394925,-0.8991475,-0.9288995,0.029752
66,0.3825211,0.50652206,"('inactive', 'active')",-0.31570596,0.0656546,0.56351286,0.6393173,0.44191265,0.5921612,0.2680601,0.4509138,-0.1828537
11,0.3632288,0.23316889,"('unhelpful', 'helpful')",-1.2476455,-1.4537516,-0.190813,-0.12553994,2.1960824,2.0897949,0.2802132,0.1859181,0.0942951
64,-0.35751876,-0.38089392,"('shy', 'confident')",0.6224734,0.7403917,0.43084806,0.48192018,-6.1227794,-6.024002,-1.3567442,-1.2956461,-0.0610981
10,-0.34576723,-0.26040283,"('unsympathetic', 'sympathetic')",-1.9305624,-1.9772601,-0.91830957,-0.79790527,-0.27214825,-0.4223038,-0.8666968,-0.864468,-0.0022288
65,0.33871436,0.25330356,"('insecure', 'secure')",-0.10123403,-0.23466328,-0.31040394,-0.41693807,0.1767409,-0.27452603,0.0259543,-0.1682059,0.1941602
16,-0.3278653,-0.3414437,"('unpopular', 'popular')",-0.34273386,-0.37927118,-0.39322725,-0.4508185,-0.04370634,0.052143697,-0.2768832,-0.2798474,0.0029642
53,-0.3003332,-0.113400206,"('uncreative', 'creative')",-1.4961321,-1.3654099,0.009909909,0.035204437,0.32377633,0.39277008,-0.3656948,-0.2627089,-0.1029859
18,-0.28541017,-0.19693716,"('disagreeable', 'welcoming')",0.9023929,1.3021599,1.1108543,1.3838067,-0.5571398,-0.41613653,0.2926743,0.5182232,-0.2255489
36,-0.2762497,0.109295726,"('hostile', 'amicable')",-1.0321515,-0.43986303,0.13189313,0.30870834,-0.50288963,-0.1646928,-0.4198494,-0.0466379,-0.3732115
25,0.27612805,0.33093247,"('egoistic', 'altruistic')",0.4283239,0.6239911,0.94378746,0.94264984,1.180937,1.484852,0.7072941,0.8456063,-0.1383122
49,-0.26924574,-0.3274982,"('unable', 'able')",-1.5667629,-1.5114677,-0.79862285,-0.81293195,-0.7670304,-0.8267804,-0.8504155,-0.8696696,0.0192541
6,0.2504147,0.46856862,"('distant', 'open')",-0.5222915,-0.3245721,0.93560004,1.0354066,-0.2623854,-0.03951893,0.1003345,0.284971,-0.1846365
59,0.24337204,0.27835664,"('foolish', 'wise')",0.15603888,0.22727348,0.76756036,0.8284924,0.19952972,0.30903608,0.3416252,0.4107897,-0.0691645
29,0.23381542,0.28640628,"('unfair', 'fair')",-0.5024108,-0.576857,-0.97437835,-0.99574476,-0.38145456,-0.3965926,-0.4061071,-0.420697,0.0145899
80,0.228688,0.19233975,"('dominated', 'dominating')",0.18681017,0.096208684,-0.6626526,-0.4856823,-0.6879581,-0.80416167,-0.2337781,-0.2503239,0.0165458
85,0.20388535,0.60687906,"('insignificant', 'prestigious')",0.05207885,0.70468277,0.7556837,1.1669409,-0.44020277,0.18884894,0.1428613,0.6668379,-0.5239766
79,-0.19294167,-0.052363604,"('wavering', 'unwavering')",0.021330766,0.15030491,1.186749,1.0999424,-0.3977735,-0.3758854,0.1543412,0.2054996,-0.0511584
70,-0.17796525,-0.2481417,"('lethargic', 'energetic')",-0.0084672775,0.02588834,-0.7381262,-0.47276685,0.6817548,0.64225584,-0.060701,-0.0131911,-0.0475099
3,-0.16738714,-0.36972877,"('repellent', 'pleasant')",-1.1454502,-1.2307572,-0.98666054,-1.0277086,0.7097659,0.58405864,-0.397433,-0.511034,0.113601
55,0.16256717,0.14686874,"('incompetent', 'clever')",-0.76526994,-0.91748524,-0.82909214,-0.8189287,0.11509331,-0.005528081,-0.3291754,-0.3987683,0.0695929
58,-0.14520039,0.14447658,"('undiscriminating', 'discriminating')",0.19685598,0.2689985,-0.16077459,0.023725186,0.04116062,0.18617891,-0.0169896,0.1558448,-0.1728344
52,-0.12584978,0.12664008,"('irrational', 'rational')",-0.9816913,-0.7972833,0.19735724,0.2507067,-0.15153491,0.04754196,-0.2654297,-0.0930986,-0.1723311
17,-0.1079425,-0.08330955,"('nasty', 'nice')",-0.24476236,-0.33374304,-0.13966547,-0.12342624,-0.39341965,-0.2743016,-0.2214475,-0.2036951,-0.0177524
27,0.10724814,0.1678014,"('hardhearted', 'softhearted')",-0.36600137,-0.25858945,0.5662078,0.5598497,0.9846928,1.162728,0.3230368,0.4079474,-0.0849106
67,-0.09052308,-0.08364445,"('doubtful', 'determined')",0.28488058,0.3165526,0.082583345,-0.038092986,-0.6249346,-0.57714623,-0.0869984,-0.0955828,0.0085844
76,0.08587318,-0.00028462708,"('anxious', 'daring')",0.31923118,0.23944378,-0.24319893,-0.30437666,-0.34012407,-0.47383267,-0.0445547,-0.1347625,0.0902078
46,0.074259914,0.0411445,"('uncompetitive', 'competitive')",-1.5857352,-1.7262675,-1.4627223,-1.3178492,-1.2842293,-1.3439584,-1.0646067,-1.0867326,0.0221259
19,-0.07382506,0.017217027,"('inhospitable', 'hospitable')",-0.80386573,-0.5682523,0.55698377,0.80269367,-0.4577817,-0.1646707,-0.1946222,0.0217469,-0.2163691
72,0.068363026,-0.027232353,"('unambitious', 'ambitious')",0.19445777,-0.04839164,0.610326,0.68527895,-0.25005516,-0.38989207,0.1557729,0.0549407,0.1008322
51,-0.04179437,-0.14005695,"('uneducated', 'educated')",0.4673336,0.016077971,0.8949588,0.84304523,0.34699702,0.24142085,0.4168738,0.2401218,0.176752
74,-0.03424586,0.12908334,"('undedicated', 'dedicated')",-0.21330987,-0.058127787,0.22483782,0.53772914,-0.35504395,-0.030442841,-0.0944405,0.1445605,-0.239001
84,0.008907877,0.101466104,"('inferior', 'superior')",-0.55598694,-0.5438163,-0.07604265,-0.1500766,0.7026439,0.725988,0.0198805,0.0333903,-0.0135098
