,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,male-female
40,0.5198259,0.44613883,"('stingy', 'generous')",0.2626853,0.2112312,-1.8912601,-1.9040447,-0.369583,-0.4155583,0.0459753
61,-0.5127987,-0.00042123348,"('illogical', 'logical')",0.08316976,0.22748178,0.24674422,0.285257,-0.0609616,0.1707725,-0.2317341
52,0.49985468,0.28699166,"('irrational', 'rational')",-0.49978903,-0.6741129,-0.6163666,-0.50094837,-0.2054336,-0.2960232,0.0905896
25,-0.48068085,-0.5624523,"('egoistic', 'altruistic')",0.083199605,-0.014736868,1.2354642,1.3553636,0.2793277,0.2593915,0.0199362
6,-0.47979677,-0.26266038,"('distant', 'open')",-0.9612245,-0.9184922,0.12619175,0.42949626,-0.4382765,-0.2505521,-0.1877244
70,0.47725406,0.7614438,"('lethargic', 'energetic')",0.28660998,0.31647664,1.0070455,0.81628925,0.5903032,0.6314032,-0.0411
56,0.4648456,0.76841795,"('impractical', 'practical')",1.0518199,1.0732846,0.2723099,0.1756325,0.5963251,0.6724451,-0.07612
8,-0.4624168,-0.7432342,"('unaffectionate', 'affectionate')",-0.4742118,-0.57845306,0.6048513,0.7561232,-0.1105924,-0.1885213,0.0779289
34,-0.46192488,-0.22567755,"('mean', 'honorable')",0.5452821,0.6547533,6.1362057,6.4047995,2.0731877,2.2779584,-0.2047707
83,-0.45442867,-0.29902613,"('powerless', 'powerful')",-0.29507717,-0.27317372,-1.267731,-1.3495445,-0.6724122,-0.6405814,-0.0318308
21,0.448897,0.9707916,"('immoral', 'moral')",0.56276363,0.6972077,-0.57428885,-0.66893756,0.1457906,0.3330206,-0.18723
30,0.4168397,0.48206133,"('intolerant', 'tolerant')",0.404449,0.42177886,1.1643082,1.3004866,0.6618656,0.7347755,-0.0729099
0,-0.38428223,-0.343049,"('unsociable', 'sociable')",0.69314003,0.5915233,-0.15803964,-0.36816046,0.0502727,-0.0398954,0.0901681
43,0.37411493,0.9271934,"('irresponsible', 'responsible')",0.8621197,0.9777101,1.0869219,1.032301,0.7743855,0.9790681,-0.2046826
28,0.3616951,0.44936806,"('disloyal', 'loyal')",0.055360053,0.16776456,0.9368824,0.9002122,0.4513125,0.5057816,-0.0544691
1,-0.35985097,-0.21014602,"('unfriendly', 'friendly')",0.34396082,0.2661672,1.9043486,2.0485349,0.6294862,0.7015187,-0.0720325
84,0.35713223,0.20273234,"('inferior', 'superior')",-0.08666976,-0.20875521,0.39391187,0.5962171,0.2214581,0.1967314,0.0247267
23,0.3171742,0.6815189,"('insincere', 'sincere')",0.79373443,0.94732594,6.65778,6.774453,2.5895629,2.8010995,-0.2115366
9,0.3165996,0.49567893,"('unaffectionate', 'caring')",0.22205445,0.29351497,1.3096771,1.515269,0.6161104,0.7681543,-0.1520439
35,0.30850986,0.08686604,"('corrupt', 'incorrupt')",-1.0188558,-1.1036166,-0.5782651,-0.34633312,-0.429537,-0.4543612,0.0248242
16,-0.27490067,-0.4919586,"('unpopular', 'popular')",-0.91861147,-0.8756575,0.27342507,0.26458156,-0.3066957,-0.3676782,0.0609825
54,-0.27231997,-0.17890343,"('incapable', 'capable')",-0.16263717,-0.21433917,0.9885523,1.1783282,0.1845317,0.2616952,-0.0771635
41,0.25820616,0.27680358,"('unforgiving', 'forgiving')",0.6304317,0.8635528,0.06992779,0.03547921,0.3195219,0.3919452,-0.0724233
22,0.25091046,0.5726442,"('untrustworthy', 'trustworthy')",0.3691617,0.52907306,-0.7674375,-0.8482822,-0.0491218,0.0844783,-0.1336001
29,-0.24381629,-0.21854696,"('unfair', 'fair')",-0.6631056,-0.66834676,-0.5858511,-0.54300845,-0.497591,-0.4766341,-0.0209569
60,-0.23024914,0.33191034,"('inefficient', 'efficient')",1.8958312,2.0981314,0.6360073,0.5525058,0.7671965,0.9941825,-0.226986
80,-0.21629071,-0.052320585,"('dominated', 'dominating')",0.17717756,0.18998511,-1.309949,-1.3928353,-0.4496874,-0.4183902,-0.0312972
51,0.21191505,-0.14517158,"('uneducated', 'educated')",-0.26435825,-0.26088858,0.81881267,0.70676506,0.2554565,0.100235,0.1552215
45,0.20964965,0.23467965,"('incompetent', 'competent')",0.8235971,0.81746197,-0.33426479,-0.43827045,0.232994,0.2046237,0.0283703
64,0.20358543,0.19076546,"('shy', 'confident')",-0.037772845,0.041476317,-6.6799054,-6.9169455,-2.1713643,-2.2282346,0.0568703
7,0.20241487,0.52585554,"('insensitive', 'sensitive')",0.64540815,0.6763294,1.0110372,0.91829336,0.6196201,0.7068261,-0.087206
62,0.19002588,0.45770955,"('incompetent', 'brilliant')",0.7098949,0.9555423,0.47271523,0.5156303,0.4575453,0.6429607,-0.1854154
63,-0.15932135,0.04736471,"('unperceptive', 'insightful')",0.6584934,0.9089884,1.2911228,1.3112952,0.596765,0.7558827,-0.1591177
44,0.152508,0.18456575,"('prejudiced', 'unprejudiced')",0.15346639,0.14859372,-1.4996448,-1.4679154,-0.3978901,-0.378252,-0.0196381
71,0.14608945,0.38143152,"('diffident', 'self-confident')",0.5949134,0.753043,0.47016877,0.53450704,0.4037239,0.5563272,-0.1526033
55,-0.1430148,0.023538075,"('incompetent', 'clever')",0.5300522,0.5224786,0.15972951,0.04608161,0.1822556,0.1973661,-0.0151105
48,-0.14111395,-0.07628728,"('unintelligent', 'intelligent')",0.06370195,0.080716565,0.73395497,0.8499805,0.2188477,0.2848033,-0.0659556
82,-0.13114049,-0.3663947,"('poor', 'rich')",-0.17685778,-0.36286378,6.8102093,6.7099032,2.1674037,1.9935482,0.1738555
17,0.12356284,0.30092022,"('nasty', 'nice')",-0.035795107,-0.022653908,-0.4675582,-0.4661174,-0.1265968,-0.062617,-0.0639798
27,-0.12296203,0.2816645,"('hardhearted', 'softhearted')",0.18410748,0.13701776,1.6557347,1.6670735,0.5722934,0.6952519,-0.1229585
19,0.1183809,0.08281401,"('inhospitable', 'hospitable')",-0.65214604,-0.6067833,-0.22702107,-0.038989924,-0.2535954,-0.1876531,-0.0659423
88,-0.10487926,-0.258351,"('low', 'eminent')",-0.40890342,-0.40857136,0.38911483,0.4500586,-0.041556,-0.0722879,0.0307319
79,-0.100040875,-0.2592955,"('wavering', 'unwavering')",-1.355581,-1.4344937,-0.25394976,-0.03332832,-0.5698572,-0.5757058,0.0058486
14,-0.08932452,0.008963401,"('antisocial', 'social')",0.3812892,0.33096302,-0.6529407,-0.801904,-0.1203253,-0.1539925,0.0336672
18,0.07681527,-0.034710906,"('disagreeable', 'welcoming')",-0.056402046,0.055277128,-0.35020772,-0.27467638,-0.1099315,-0.0847034,-0.0252281
76,0.076145634,0.28526947,"('anxious', 'daring')",0.14224166,0.1444418,0.4396808,0.42453337,0.219356,0.2847482,-0.0653922
85,0.07603581,-0.013360433,"('insignificant', 'prestigious')",-0.24937776,-0.36645815,-0.26954803,0.11906161,-0.14763,-0.086919,-0.060711
69,0.07582618,-0.15484035,"('lazy', 'industrious')",0.460468,0.5298935,-0.6612757,-0.44735456,-0.0416605,-0.0241005,-0.01756
75,0.07117578,-0.2113761,"('meek', 'impulsive')",-0.6863566,-0.6617799,-0.49548063,-0.50260663,-0.3702205,-0.4585875,0.088367
47,0.06950715,0.3556214,"('stupid', 'smart')",0.5615993,0.6390198,6.128912,6.1637383,2.2533394,2.3861265,-0.1327871
87,0.06924605,0.077954106,"('unsuccessful', 'successful')",0.14765114,0.14676413,0.10859515,0.21007062,0.1084974,0.1449296,-0.0364322
46,-0.048022874,0.30321524,"('uncompetitive', 'competitive')",0.71976787,0.79692847,-0.54727983,-0.7473561,0.0414884,0.1175959,-0.0761075
81,-0.040827982,-0.069141105,"('submissive', 'aggressive')",-0.06387992,-0.07170184,-0.3686453,-0.59039944,-0.1577844,-0.2437475,0.0859631
4,-0.015386742,-0.29762974,"('disliked', 'liked')",-0.4553307,-0.359305,-6.8070993,-6.96656,-2.4259389,-2.5411649,0.115226
