,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,male-female
33,0.58316994,0.24171837,"('wrong', 'right')",0.83782977,0.5681528,-0.7372464,-0.91623676,0.2279178,-0.0354552,0.263373
78,-0.5756481,-0.75688636,"('nonresilient', 'resilient')",0.76117265,0.60693467,0.2432887,-0.008769583,0.1429377,-0.0529071,0.1958448
3,-0.559228,-0.5989909,"('repellent', 'pleasant')",0.15607175,0.042634007,0.3216514,0.25617453,-0.0271683,-0.1000608,0.0728925
25,-0.55629545,-0.45781022,"('egoistic', 'altruistic')",0.21304244,0.25528,1.3234535,1.3820782,0.3267335,0.3931826,-0.0664491
29,-0.55627847,-0.6381387,"('unfair', 'fair')",-0.40844837,-0.3562856,-0.74498075,-0.87851375,-0.5699025,-0.6243127,0.0544102
10,-0.51480424,-0.5296999,"('unsympathetic', 'sympathetic')",0.26944965,0.07316996,-0.045424644,-0.08979208,-0.0969264,-0.1821073,0.0851809
83,0.5060026,0.2380871,"('powerless', 'powerful')",1.3039709,1.1516738,-0.6598242,-0.6851298,0.3833831,0.234877,0.1485061
21,-0.4972793,-0.26629746,"('immoral', 'moral')",0.7691417,0.6265359,-0.9548345,-0.84855485,-0.2276574,-0.1627721,-0.0648853
5,-0.48925275,-0.38136214,"('distant', 'outgoing')",0.06602134,0.3307679,-0.50608385,-0.3202997,-0.3097718,-0.1236313,-0.1861405
35,-0.45500335,-0.4378667,"('corrupt', 'incorrupt')",-1.7178506,-1.5423629,-0.40683076,-0.34173325,-0.8598949,-0.7739876,-0.0859073
6,-0.44591907,-0.42142168,"('distant', 'open')",-0.37220627,-0.1650419,0.3498538,0.5078371,-0.1560905,-0.0262088,-0.1298817
19,-0.42828625,-0.47047186,"('inhospitable', 'hospitable')",-0.2978627,-0.20029455,-0.27977887,-0.2979143,-0.3353093,-0.3228936,-0.0124157
27,0.42414874,0.048779417,"('hardhearted', 'softhearted')",1.0120292,0.8626619,1.5967114,1.1178684,1.0109631,0.6764366,0.3345265
71,0.42042986,0.44365448,"('diffident', 'self-confident')",2.2324913,2.4459944,0.64661425,0.46199137,1.0998452,1.1172134,-0.0173682
79,0.42000535,0.29113784,"('wavering', 'unwavering')",-0.28758928,-0.21341084,0.19599326,0.23772982,0.1094698,0.1051523,0.0043175
81,-0.41322234,-0.21559921,"('submissive', 'aggressive')",0.27404645,0.025746554,-0.58672845,-0.52283025,-0.2419681,-0.237561,-0.0044071
34,0.38984814,0.48116842,"('mean', 'honorable')",1.208927,1.3088372,5.912675,5.9753366,2.5038166,2.5884474,-0.0846308
47,-0.36744905,-0.052242644,"('stupid', 'smart')",1.1140562,1.2966707,4.945363,5.0408645,1.8973234,2.0950975,-0.1977741
13,-0.3671913,0.09226142,"('impolite', 'polite')",0.92770857,0.9615591,-0.44410574,-0.36176777,0.0388038,0.2306842,-0.1918804
60,-0.3218348,0.017031433,"('inefficient', 'efficient')",1.2058055,1.2130593,-0.17672558,0.13676451,0.2357484,0.4556184,-0.21987
14,-0.31314465,0.2143617,"('antisocial', 'social')",1.7468854,1.8902467,-0.9350758,-0.5830402,0.1662216,0.5071894,-0.3409678
69,0.31184343,0.06352134,"('lazy', 'industrious')",0.43375516,0.3959955,-0.5779492,-0.6664606,0.0558831,-0.0689813,0.1248644
65,-0.30793536,-0.11403761,"('insecure', 'secure')",0.63250744,0.4607704,-0.19940484,-0.06939025,0.0417224,0.0924475,-0.0507251
38,0.2990089,0.3338803,"('untruthful', 'truthful')",1.0950483,1.227345,-0.13711368,0.055468064,0.4189812,0.5388978,-0.1199166
51,-0.29653025,-0.33274212,"('uneducated', 'educated')",0.23316416,-0.024113849,0.44165438,0.35268384,0.1260961,-0.0013907,0.1274868
59,0.28676346,0.26842782,"('foolish', 'wise')",0.49035296,0.43548742,-0.18824448,-0.06312443,0.1962907,0.2135969,-0.0173062
20,-0.27228597,-0.6371644,"('rough', 'thoughtful')",-0.51503533,-0.52343434,1.0164591,0.8942246,0.0763793,-0.0887914,0.1651707
84,0.26294023,0.055801447,"('inferior', 'superior')",-0.9478345,-1.0779235,0.45548755,0.39325806,-0.0764689,-0.2096213,0.1331524
62,-0.25869915,0.30833614,"('incompetent', 'brilliant')",1.0409938,1.1893282,-0.47824284,-0.12970337,0.1013506,0.455987,-0.3546364
72,-0.25478488,-0.15938935,"('unambitious', 'ambitious')",-0.008284077,-0.03461243,-1.2948422,-1.1495168,-0.5193037,-0.4478395,-0.0714642
37,-0.2526559,-0.58655524,"('fake', 'genuine')",-0.52418566,-0.7333867,0.2605673,0.26659572,-0.1720914,-0.3511154,0.179024
58,-0.24889857,-0.46314603,"('undiscriminating', 'discriminating')",0.67885774,0.3477344,0.14976907,-0.011578092,0.1932427,-0.0423299,0.2355726
28,-0.23678452,-0.378797,"('disloyal', 'loyal')",0.36631092,0.34081626,1.2365927,1.2759601,0.455373,0.4126598,0.0427132
44,-0.2279379,-0.15630439,"('prejudiced', 'unprejudiced')",-0.9626122,-0.87799156,-1.116212,-0.98277426,-0.7689207,-0.6723568,-0.0965639
31,-0.21546817,-0.5763223,"('evil', 'good')",-0.36174622,-0.44847384,-1.2360315,-1.3674062,-0.6044153,-0.7974008,0.1929855
88,-0.20710874,-0.13538358,"('low', 'eminent')",-0.37304357,-0.15626895,-0.03790704,0.32485992,-0.2060198,0.0110691,-0.2170889
87,-0.20523703,0.07085167,"('unsuccessful', 'successful')",1.545174,1.4897375,0.33131427,0.43432954,0.5570838,0.6649729,-0.1078891
43,-0.20237535,0.09476912,"('irresponsible', 'responsible')",0.8139261,0.87380326,0.19332504,0.4038902,0.2682919,0.4574875,-0.1891956
36,-0.19640537,-0.40411946,"('hostile', 'amicable')",0.022657294,0.09159785,0.2669829,0.21802978,0.0310783,-0.0314973,0.0625756
9,0.18926635,0.18945602,"('unaffectionate', 'caring')",1.9067614,1.8680427,1.0903232,1.0104939,1.062117,1.0226642,0.0394528
8,-0.18783602,-0.26809216,"('unaffectionate', 'affectionate')",0.7763389,0.87620264,0.31332666,0.38417673,0.3006098,0.3307624,-0.0301526
54,-0.16796358,0.10274582,"('incapable', 'capable')",1.0640515,1.0316482,0.6916989,0.8490542,0.5292623,0.6611494,-0.1318871
23,-0.15276708,0.20902136,"('insincere', 'sincere')",1.4478941,1.6437632,5.12586,5.2505274,2.140329,2.3677707,-0.2274417
15,-0.15010108,0.12712283,"('boring', 'funny')",0.3627127,0.5918612,0.2360813,0.34108517,0.1495643,0.3533564,-0.2037921
11,-0.14867193,0.13870575,"('unhelpful', 'helpful')",0.6821324,0.7351862,2.0268967,2.1565764,0.8534524,1.0101562,-0.1567038
56,-0.13376155,0.42320126,"('impractical', 'practical')",1.6427264,1.8733835,-0.25120366,0.15501782,0.4192537,0.8172009,-0.3979472
7,0.13250026,0.317718,"('insensitive', 'sensitive')",1.106341,1.0957621,0.5078494,0.352094,0.5822303,0.5885247,-0.0062944
76,-0.11732889,0.37593666,"('anxious', 'daring')",-0.017718792,0.031008188,0.3682764,0.62484646,0.0777429,0.3439304,-0.2661875
4,0.098951474,0.15456843,"('disliked', 'liked')",-0.23391739,-0.05337408,-5.924117,-5.696174,-2.0196943,-1.8649933,-0.154701
52,-0.08991097,-0.16951543,"('irrational', 'rational')",-0.025507566,-0.09505073,-0.44885707,-0.41439712,-0.1880919,-0.2263211,0.0382292
32,0.089016184,0.370816,"('unkind', 'kind')",1.4297518,1.4774787,1.179439,1.3856522,0.8994023,1.0779823,-0.17858
75,0.08665804,0.09961216,"('meek', 'impulsive')",-1.3233311,-1.1034744,-0.3850907,-0.3607613,-0.5405879,-0.4548745,-0.0857134
80,-0.06712808,-0.052831564,"('dominated', 'dominating')",0.3590808,0.05127668,-0.9104621,-1.0796437,-0.2061698,-0.3603995,0.1542297
63,-0.059197366,-0.03115695,"('unperceptive', 'insightful')",1.496637,1.3500689,0.95742255,0.9083376,0.7982874,0.7424165,0.0558709
18,0.05874087,0.42711407,"('disagreeable', 'welcoming')",-0.51984143,-0.37686777,-0.51299596,-0.37880653,-0.3246988,-0.1095201,-0.2151787
64,0.048343398,-0.032998934,"('shy', 'confident')",0.078311145,-0.20744516,-6.2688885,-6.1578636,-2.0474113,-2.1327693,0.085358
50,0.038635276,-0.032839395,"('clumsy', 'skillful')",-0.63502836,-0.61083335,0.2706133,0.24824613,-0.1085933,-0.1318089,0.0232156
70,-0.027305655,0.16868083,"('lethargic', 'energetic')",0.5558539,0.5182378,0.85710126,0.7934351,0.4618831,0.4934513,-0.0315682
41,0.02698844,0.2518919,"('unforgiving', 'forgiving')",1.5279515,1.5035976,0.15295914,0.10681855,0.5692997,0.6207694,-0.0514697
24,0.01418637,0.01969569,"('dishonest', 'honest')",0.5813091,0.5955394,0.6156538,0.77974045,0.4037164,0.4649918,-0.0612754
17,0.013456966,0.001103647,"('nasty', 'nice')",-0.3393702,-0.1126426,-0.5775398,-0.4719867,-0.301151,-0.1945086,-0.1066424
