,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,male-female
44,-0.9497205,-0.5896974,"('prejudiced', 'unprejudiced')",0.09399165,0.17071618,-0.2378439,-0.16526404,-1.4111291,-1.1587244,-0.6261755,-0.4357424,-0.1904331
27,0.944414,1.1973039,"('hardhearted', 'softhearted')",0.47756743,0.4959487,-0.017417861,0.090283155,1.41862,1.5159142,0.7057959,0.8248625,-0.1190666
25,0.91673213,1.3538245,"('egoistic', 'altruistic')",-0.7622004,-0.6806279,1.0171953,1.0129097,1.5822828,1.5841404,0.6885024,0.8175616,-0.1290592
84,-0.8825312,-0.7830177,"('inferior', 'superior')",-2.0572524,-1.8798432,-0.43555427,-0.4549688,0.26007003,0.29987895,-0.7788169,-0.7044877,-0.0743292
65,-0.86604893,-1.3865321,"('insecure', 'secure')",-0.9774511,-0.95389766,-0.5253037,-0.49982888,-0.121286325,-0.16078092,-0.6225225,-0.7502599,0.1277374
5,0.8464469,1.1570499,"('distant', 'outgoing')",0.7170374,0.7097792,1.3183898,1.3444659,-0.18857956,-0.1659728,0.6733236,0.7613306,-0.088007
61,0.84491557,0.61465687,"('illogical', 'logical')",-0.94964975,-0.8302103,0.3084099,0.27055216,0.25902104,0.24675551,0.1156742,0.0754386,0.0402356
32,-0.83796036,-0.9827019,"('unkind', 'kind')",0.14444514,0.121069536,0.29615238,0.39223936,1.3445839,1.2741368,0.2368053,0.2011859,0.0356194
8,0.8322615,1.0659001,"('unaffectionate', 'affectionate')",-0.02489547,-0.1786185,-0.22875418,-0.33541048,0.98206306,0.83377033,0.3901687,0.3464104,0.0437583
33,0.82329214,1.1619556,"('wrong', 'right')",0.6308263,0.66404194,1.6587806,1.6798453,-0.6085066,-0.61947596,0.6260981,0.7215917,-0.0954936
52,0.78631735,0.9090235,"('irrational', 'rational')",0.35936362,0.22170962,0.4349057,0.27140397,-0.18331319,-0.38114166,0.3493184,0.2552488,0.0940696
64,-0.74899167,-0.89399725,"('shy', 'confident')",-0.7908741,-0.5156841,-0.98725975,-0.8440888,-6.732428,-6.62578,-2.3148885,-2.2198875,-0.095001
57,0.73309034,0.55246115,"('unimaginative', 'imaginative')",-0.027980555,0.16062878,-0.44308534,-0.35240534,-2.527309,-2.5449767,-0.5663211,-0.546073,-0.0202481
79,-0.7288191,-0.37797838,"('wavering', 'unwavering')",0.05464188,0.11804822,1.0070897,0.9824382,0.020348512,-0.02220527,0.0883153,0.1750757,-0.0867604
13,0.69729984,0.10463362,"('impolite', 'polite')",0.65673226,0.5698807,-0.2249501,-0.25228226,-0.16352937,-0.26325983,0.2413881,0.0397431,0.201645
6,0.645682,1.0572214,"('distant', 'open')",0.2889008,0.25792047,1.1447569,1.1426668,0.57192695,0.62566495,0.6628166,0.7708684,-0.1080518
63,0.6452353,0.17097317,"('unperceptive', 'insightful')",0.79279464,0.8222941,-0.050142925,-0.099868834,1.1760607,1.1239444,0.6409869,0.5043357,0.1366512
49,-0.6142265,-0.6690043,"('unable', 'able')",-1.3383048,-1.2492945,-0.38267645,-0.37854445,-0.21428758,-0.119445674,-0.6373738,-0.6040722,-0.0333016
38,0.5591488,0.44396794,"('untruthful', 'truthful')",0.99416995,0.8389323,0.11599414,-0.0519346,0.03886555,-0.10337623,0.4270446,0.2818973,0.1451473
82,-0.54141325,-0.8391927,"('poor', 'rich')",-0.76121444,-1.0614036,-1.1502677,-1.1353171,6.614649,6.396254,1.0404384,0.8400851,0.2003533
81,-0.5255221,-1.0003896,"('submissive', 'aggressive')",-0.059866987,-0.048395094,-1.4072232,-1.3706204,-0.8068216,-0.91481805,-0.6998585,-0.8335558,0.1336973
3,-0.5096019,-0.6351764,"('repellent', 'pleasant')",-0.120185904,0.03709334,-0.59693605,-0.48331553,0.21758059,0.34948045,-0.2522858,-0.1829795,-0.0693063
39,0.50431204,0.63165814,"('exploitative', 'cooperative')",0.8011545,1.1768633,0.5927048,0.8142677,0.11090323,0.35421187,0.5022686,0.7442502,-0.2419816
83,-0.46875754,-0.61024123,"('powerless', 'powerful')",-0.17546701,0.09918226,0.7434582,0.5881369,-0.7747139,-0.74865896,-0.16887,-0.1678953,-0.0009747
48,-0.46347708,-0.83236873,"('unintelligent', 'intelligent')",-0.8055322,-0.95993656,-1.3683084,-1.4328682,0.49917924,0.34989357,-0.5345346,-0.71882,0.1842854
29,0.4456799,0.38609433,"('unfair', 'fair')",0.115282394,0.13810886,-0.07607205,-0.12370027,-0.469232,-0.4191612,0.0039146,-0.0046646,0.0085792
26,0.445177,0.53957444,"('hardhearted', 'benevolent')",-0.4506085,-0.55896103,0.87460643,0.83954114,1.354212,1.3027878,0.5558468,0.5307356,0.0251112
15,0.42683297,0.16461863,"('boring', 'funny')",0.068491854,-0.23946795,1.4244542,1.2737658,0.27953795,0.14306639,0.5498292,0.3354957,0.2143335
67,-0.42059845,-0.56008613,"('doubtful', 'determined')",1.0317495,1.2638023,0.21218622,0.21624881,-0.6942143,-0.72907823,0.0322807,0.0477217,-0.015441
37,-0.4121325,-0.56588995,"('fake', 'genuine')",0.10550641,0.0055880398,-1.014406,-0.9208684,0.75643957,0.7502561,-0.1411481,-0.1827285,0.0415804
22,0.4116298,0.34960935,"('untrustworthy', 'trustworthy')",0.28778884,0.54585063,-1.2038839,-1.0639979,-0.76552,-0.75727206,-0.3174963,-0.2314525,-0.0860438
2,0.40895432,0.2108281,"('unlikable', 'likable')",0.46623898,0.605831,1.553672,1.5539765,0.73461115,0.78406024,0.7908691,0.7886739,0.0021952
18,-0.40303907,0.041680947,"('disagreeable', 'welcoming')",-0.1165409,0.28103635,-0.15496072,-0.038278345,-0.5615726,-0.38881505,-0.3090283,-0.026094,-0.2829343
14,-0.38229817,-1.071502,"('antisocial', 'social')",-0.072643794,0.046780813,-0.81140083,-0.84542453,-0.8978256,-0.863981,-0.5410421,-0.6835316,0.1424895
28,0.38032523,0.4378587,"('disloyal', 'loyal')",-0.014352875,0.13942495,-0.88178635,-0.84693325,1.2060283,1.0194993,0.1725536,0.1874624,-0.0149088
21,-0.33000588,-0.9057547,"('immoral', 'moral')",-0.035570446,0.13263714,-0.81293124,-0.7408268,-0.7236601,-0.5917856,-0.4755419,-0.5264325,0.0508906
47,0.3243343,0.27342227,"('stupid', 'smart')",-0.29994553,-0.15965852,0.18610564,0.20113474,5.6924615,5.746906,1.475739,1.5154511,-0.0397121
1,0.3191067,0.48979032,"('unfriendly', 'friendly')",-0.41724855,-0.65568805,0.6493419,0.65420926,2.0030677,1.7866193,0.638567,0.5687327,0.0698343
78,-0.31647184,-0.40945512,"('nonresilient', 'resilient')",-0.20915855,-0.036377724,1.0163159,0.99552506,0.40168953,0.6717443,0.2230938,0.3053591,-0.0822653
46,-0.3075112,-0.87156546,"('uncompetitive', 'competitive')",0.4070694,0.58211124,-0.667611,-0.6552477,-0.7660553,-0.67730653,-0.333527,-0.4055021,0.0719751
42,0.30579558,0.36736798,"('unreliable', 'reliable')",0.51318175,0.75610614,0.57663,0.6901328,-2.3199997,-2.3249164,-0.2310981,-0.1278273,-0.1032708
74,0.30448687,0.17215881,"('undedicated', 'dedicated')",0.34127802,0.46355146,-0.023796648,-0.0027027652,0.14364734,0.19475518,0.1914039,0.2069407,-0.0155368
19,-0.27005497,-0.1782915,"('inhospitable', 'hospitable')",0.18345073,0.17379141,-0.33494884,-0.2603544,-0.35142767,-0.23893309,-0.1932452,-0.1259469,-0.0672983
17,0.26120123,0.3157368,"('nasty', 'nice')",-0.05008823,-0.00939155,1.0620775,1.0445364,-0.7634419,-0.7766093,0.1274371,0.1435681,-0.016131
31,0.26079798,1.0430381,"('evil', 'good')",0.0320476,0.054028716,0.90294564,0.94360036,-0.98426026,-1.0527232,0.0528827,0.246986,-0.1941033
41,0.24161212,0.17033224,"('unforgiving', 'forgiving')",0.028281756,0.15230793,0.59948087,0.53687674,-0.22523633,-0.21029244,0.1610346,0.1623061,-0.0012715
51,-0.23823741,-0.869841,"('uneducated', 'educated')",0.12001324,-0.01381927,-1.6052134,-1.7947098,0.2546415,0.13699824,-0.367199,-0.635343,0.268144
23,-0.23481634,-0.623732,"('insincere', 'sincere')",-0.100074075,-0.10357026,-0.027687896,-0.081365295,5.9903965,5.716831,1.4069545,1.2270409,0.1799136
10,-0.23288016,-0.76535904,"('unsympathetic', 'sympathetic')",-0.5534684,-0.53847295,-2.3262002,-2.3026161,0.014588729,-0.080709316,-0.77449,-0.9217893,0.1472993
36,-0.22493501,0.59367377,"('hostile', 'amicable')",-0.41163525,-0.3729323,2.1579018,2.1591206,0.18748413,0.24990092,0.4272039,0.6574407,-0.2302368
76,-0.22453582,-0.59395874,"('anxious', 'daring')",0.62343776,0.6096533,0.10782856,0.13957483,0.40266111,0.497277,0.2273479,0.1631366,0.0642113
60,0.2147111,-0.63329184,"('inefficient', 'efficient')",0.53678423,0.50667316,-0.74003464,-0.68416023,0.26495987,0.14582905,0.0691051,-0.1662375,0.2353426
69,-0.21192466,0.46109396,"('lazy', 'industrious')",0.23381098,0.5871503,2.5933886,2.7919252,-0.7728631,-0.5392312,0.4606029,0.8252345,-0.3646316
56,0.20604408,-0.46768057,"('impractical', 'practical')",0.4655695,0.42905387,-0.09860748,-0.124050304,-0.15184079,-0.2558981,0.1052913,-0.1046438,0.2099351
75,0.20241326,0.4952295,"('meek', 'impulsive')",0.63475037,0.67926776,0.51144767,0.525012,-0.38330498,-0.43000174,0.2413266,0.3173769,-0.0760503
59,-0.1642364,0.05589588,"('foolish', 'wise')",0.08774904,0.15290414,0.24611996,0.21980035,0.4335815,0.4281028,0.1508035,0.2141758,-0.0633723
58,-0.16395557,-0.21212804,"('undiscriminating', 'discriminating')",-0.083024025,0.0007106438,0.6389198,0.684774,-0.012702011,-0.05114515,0.0948095,0.1055529,-0.0107434
35,-0.15160716,0.5926353,"('corrupt', 'incorrupt')",-0.32401848,-0.2729992,1.4511837,1.5209892,-0.15954442,-0.122039884,0.2040034,0.4296463,-0.2256429
85,-0.13938738,0.66089135,"('insignificant', 'prestigious')",-1.1955141,-1.057121,1.3056589,1.3791198,0.23124222,0.3078326,0.0504999,0.3226807,-0.2721808
0,-0.13483274,-0.88225734,"('unsociable', 'sociable')",-0.6400137,-0.57599807,-0.43416584,-0.4835111,-0.46595716,-0.49186155,-0.4187424,-0.608407,0.1896646
43,-0.12868947,-0.4147933,"('irresponsible', 'responsible')",0.16763969,0.40994847,-1.506225,-1.4338975,0.5371418,0.57121056,-0.2325332,-0.216883,-0.0156502
86,0.12403356,-0.36133665,"('uninfluential', 'influential')",-0.43901354,-0.34983128,-1.5765676,-1.5742028,-0.044507775,-0.11159036,-0.4840139,-0.5992403,0.1152264
87,-0.101062804,-0.75920624,"('unsuccessful', 'successful')",0.18058872,-0.025633397,0.9379566,0.94390625,0.5800067,0.42237538,0.3993723,0.1453605,0.2540118
70,-0.09864202,-0.35157847,"('lethargic', 'energetic')",0.17270744,0.3847104,-1.192574,-1.0929992,0.93957573,1.0244747,-0.0447332,-0.0088481,-0.0358851
34,-0.09078832,-0.10922304,"('mean', 'honorable')",-0.006623104,0.10910763,0.54475635,0.55310243,6.0635467,6.1660976,1.6277229,1.6797712,-0.0520483
4,-0.088633046,0.057725698,"('disliked', 'liked')",0.07054463,0.07300873,0.5178474,0.5407202,-6.7492213,-6.8959694,-1.5623655,-1.5561287,-0.0062368
11,-0.07054621,-0.7688916,"('unhelpful', 'helpful')",1.0676993,0.9266273,-1.2087845,-1.3202877,1.9993616,1.8832049,0.4469326,0.1801632,0.2667694
20,0.05961775,-0.099719316,"('rough', 'thoughtful')",-0.90621144,-0.95215994,0.3192206,0.3709805,1.2899934,1.3855587,0.1906551,0.176165,0.0144901
30,0.05133166,-0.48286983,"('intolerant', 'tolerant')",-0.08099968,-0.22409745,-0.9304184,-0.994937,0.7426702,0.7226905,-0.0543541,-0.2448034,0.1904493
66,0.05084595,0.23326068,"('inactive', 'active')",1.0162723,1.2604289,1.4879793,1.5964899,1.0049465,1.2600951,0.890011,1.0875686,-0.1975576
55,-0.046502996,-0.86213386,"('incompetent', 'clever')",-0.6707478,-0.6475448,-2.1250663,-2.2032537,-0.07182065,-0.14725567,-0.7285345,-0.965047,0.2365125
54,0.03646051,0.24928172,"('incapable', 'capable')",-0.06548839,-0.11447417,1.3078828,1.3578775,1.1777557,1.2032975,0.6141527,0.6739956,-0.0598429
7,0.034145482,-0.21739647,"('insensitive', 'sensitive')",-0.1340149,0.109840475,-0.41809818,-0.2456153,0.7858096,0.81914186,0.0669605,0.1164926,-0.0495321
45,-0.032580674,-0.58164334,"('incompetent', 'competent')",-0.02520964,0.052184667,-1.4900213,-1.5089946,-0.15884842,-0.42056713,-0.426665,-0.6147551,0.1880901
24,0.0030730627,-0.09755338,"('dishonest', 'honest')",-0.1361498,-0.19857544,-1.6415553,-1.6775149,0.8631439,0.6009909,-0.227872,-0.3431632,0.1152912
