,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,male-female
41,-1.1566217,-1.191483,"('unforgiving', 'forgiving')",-0.8873818,-0.8977203,-0.045139268,-0.13245359,-0.24535221,-0.24794361,-0.5836238,-0.6174002,0.0337764
40,-1.1502047,-1.1125221,"('stingy', 'generous')",-0.48788577,-0.42978814,-0.5144798,-0.486125,-1.3375131,-1.3176293,-0.8725208,-0.8365161,-0.0360047
0,-1.1472777,-1.2560153,"('unsociable', 'sociable')",-1.2360352,-1.343426,-0.32863635,-0.37050965,-0.50290936,-0.6251373,-0.8037147,-0.8987721,0.0950574
73,1.077652,1.1179918,"('helpless', 'self-reliant')",0.27581605,0.23585588,-0.42475453,-0.44427744,-3.3707316,-3.352951,-0.6105045,-0.6108452,0.0003407
61,-1.0741237,-1.0004222,"('illogical', 'logical')",-0.7041485,-0.6829542,-0.4269029,-0.4361006,-0.119819805,-0.107790254,-0.5812487,-0.5568168,-0.0244319
70,-1.0231403,-0.9598389,"('lethargic', 'energetic')",-0.11900199,-0.044557296,0.5437132,0.55954015,0.898475,0.8110421,0.0750115,0.0915465,-0.016535
49,-0.9881805,-0.9740896,"('unable', 'able')",-1.0120045,-1.0622616,-1.2111961,-1.1696603,-0.8303641,-0.84086144,-1.0104363,-1.0117183,0.001282
59,0.95660865,1.0332336,"('foolish', 'wise')",0.06775536,0.10769254,-0.88063824,-0.8915116,-0.022121452,-0.017999267,0.0304011,0.0578538,-0.0274527
88,-0.9298035,-0.74003273,"('low', 'eminent')",-0.7722096,-0.7105742,-0.2903409,-0.22714196,0.145752,0.12581745,-0.4616505,-0.3879829,-0.0736676
16,-0.90729266,-0.9384139,"('unpopular', 'popular')",0.11758292,0.115864135,-0.6693832,-0.67489755,0.62493443,0.60969746,-0.2085396,-0.2219374,0.0133978
85,0.904218,1.0534799,"('insignificant', 'prestigious')",-1.5856353,-1.4854717,-1.8848629,-1.8203301,0.48607874,0.62591416,-0.5200503,-0.406602,-0.1134483
19,0.86705977,0.89081496,"('inhospitable', 'hospitable')",-0.7269868,-0.65989375,-1.4514467,-1.4224173,-0.3568222,-0.3174279,-0.417049,-0.377231,-0.039818
30,-0.8048133,-0.7386902,"('intolerant', 'tolerant')",-0.31612656,-0.22148891,0.97304904,1.0691475,1.0778509,1.1910957,0.23249,0.325016,-0.092526
58,-0.80008864,-0.82006806,"('undiscriminating', 'discriminating')",-0.60274553,-0.80754364,-0.68932676,-0.84430736,0.14715517,0.025798017,-0.4862514,-0.6115302,0.1252788
18,-0.78748226,-0.46810228,"('disagreeable', 'welcoming')",-0.5409774,-0.27476087,-0.74294376,-0.520613,-0.73500615,-0.47685048,-0.7016024,-0.4350817,-0.2665207
75,0.7834745,0.5860553,"('meek', 'impulsive')",0.52102613,0.39858797,-0.6423377,-0.8092807,-0.16914706,-0.27561992,0.123254,-0.0250643,0.1483183
62,-0.7740724,-0.79133314,"('incompetent', 'brilliant')",-0.40335086,-0.5174617,-0.116168395,-0.23444651,0.05162587,-0.16211158,-0.3104914,-0.4263383,0.1158469
67,0.7608431,0.6305287,"('doubtful', 'determined')",1.0459243,0.9952763,0.8622107,0.8567222,-0.18473297,-0.1441348,0.6210613,0.5845981,0.0364632
45,-0.7501686,-0.9989699,"('incompetent', 'competent')",-0.19555657,-0.49081275,0.35066646,0.08508573,0.04899081,-0.24861896,-0.136517,-0.413329,0.276812
79,0.7148404,0.6171952,"('wavering', 'unwavering')",-0.014242943,-0.05431341,-1.1785598,-1.1954893,0.052206483,0.051950987,-0.106439,-0.1451641,0.0387251
34,-0.71284956,-0.44396058,"('mean', 'honorable')",-0.44955555,-0.22315067,0.12005491,0.25692984,5.587823,5.7192082,1.1363682,1.3272567,-0.1908885
20,-0.7094658,-0.63586247,"('rough', 'thoughtful')",-0.42458048,-0.37879324,0.1548858,0.13260102,0.810634,0.73301053,-0.0421316,-0.037261,-0.0048706
11,-0.647599,-0.6377425,"('unhelpful', 'helpful')",-0.93281037,-0.94740236,-0.2933019,-0.36629626,1.5986972,1.4802397,-0.0687535,-0.1178004,0.0490469
54,-0.64546555,-0.39324665,"('incapable', 'capable')",-0.88017386,-0.75320905,-1.0989759,-0.92913634,0.7115731,0.802185,-0.4782605,-0.3183517,-0.1599088
33,0.5483581,0.7017269,"('wrong', 'right')",0.4735153,0.5286319,-0.026966881,0.08076119,-0.64743537,-0.48519677,0.0868678,0.2064808,-0.119613
66,0.54803854,0.5360578,"('inactive', 'active')",0.84506035,0.89909625,-0.096073255,-0.075467005,0.9847766,1.0359724,0.5704505,0.5989149,-0.0284644
13,-0.5352715,-0.5277183,"('impolite', 'polite')",0.37841576,0.35331425,1.4229645,1.3766059,-0.21808717,-0.27973586,0.2620054,0.2306165,0.0313889
47,-0.5304769,-0.48917776,"('stupid', 'smart')",-0.4996951,-0.47327772,0.73830366,0.8061787,5.0648184,5.0675006,1.1932375,1.227806,-0.0345685
5,0.5230279,0.67448795,"('distant', 'outgoing')",-0.6304918,-0.5585142,-1.4496192,-1.4106562,-0.5362203,-0.4394246,-0.5233259,-0.4335268,-0.0897991
87,0.4910691,0.39848742,"('unsuccessful', 'successful')",0.5241013,0.41209143,0.37287706,0.2971868,0.46754712,0.35661775,0.4638987,0.3660958,0.0978029
84,0.48787534,0.43965882,"('inferior', 'superior')",0.1819101,0.20024973,-0.2658167,-0.25053915,0.61993885,0.65974915,0.2559769,0.2622796,-0.0063027
17,-0.4526305,-0.43234324,"('nasty', 'nice')",-0.37414223,-0.46948183,0.008882242,0.010158786,-0.8012901,-0.74825484,-0.4047951,-0.4099803,0.0051852
4,0.4485016,0.22662452,"('disliked', 'liked')",-0.33107662,-0.4575938,-0.8570115,-1.0251819,-5.9985967,-6.0012374,-1.6845458,-1.8143471,0.1298013
25,-0.42202994,-0.28285587,"('egoistic', 'altruistic')",-0.2938097,-0.082866326,-0.2990716,-0.16186187,1.2666702,1.4313432,0.0629398,0.2259398,-0.163
72,-0.39263144,-0.31128976,"('unambitious', 'ambitious')",-1.1259625,-1.1359992,-0.3683516,-0.41176373,-0.86871314,-0.95315063,-0.6889147,-0.7030509,0.0141362
6,0.39245147,0.55207753,"('distant', 'open')",-0.6863633,-0.5685297,-1.2267094,-1.1836139,0.4162129,0.48064446,-0.2761021,-0.1798554,-0.0962467
39,-0.3911445,-0.14630736,"('exploitative', 'cooperative')",0.12237662,0.2723831,0.18767641,0.32891616,-0.45901498,-0.43621096,-0.1350266,0.0046952,-0.1397218
51,-0.3685196,-0.3396857,"('uneducated', 'educated')",-0.44160575,-0.42490697,0.013803016,0.08281162,0.1597487,0.13428788,-0.1591434,-0.1368733,-0.0222701
68,-0.35562986,-0.2649133,"('dependent', 'independent')",-0.6449783,-0.59595966,-0.9853737,-0.90034974,-0.71759295,-0.73436004,-0.6758937,-0.6238957,-0.051998
50,0.34793407,0.38810146,"('clumsy', 'skillful')",0.61709356,0.6167871,0.16602351,0.22623032,0.4043539,0.31410193,0.3838513,0.3863052,-0.0024539
63,-0.34066546,-0.34292138,"('unperceptive', 'insightful')",-1.1836455,-1.1444632,-0.49885112,-0.49417266,0.920964,0.7723115,-0.2755495,-0.3023114,0.0267619
9,-0.29047304,-0.1493921,"('unaffectionate', 'caring')",-1.9148962,-1.9120519,-1.7362503,-1.7703204,0.98936266,0.94790685,-0.7380642,-0.7209644,-0.0170998
71,0.27782005,0.43770066,"('diffident', 'self-confident')",-0.38666275,-0.29697907,-0.4765243,-0.50213164,0.35342163,0.4229591,-0.0579863,0.0153873,-0.0733736
82,-0.2553222,-0.27449086,"('poor', 'rich')",0.17853543,0.14208102,0.5661314,0.6118383,6.1596546,5.991964,1.6622498,1.617848,0.0444018
26,0.23697744,0.18915093,"('hardhearted', 'benevolent')",0.55250114,0.5159149,0.71615607,0.65999746,1.4233621,1.4298506,0.7322492,0.6987284,0.0335208
78,0.21798067,0.2324576,"('nonresilient', 'resilient')",-0.8616124,-0.7953842,-1.2717136,-1.1522423,0.16903296,0.17591113,-0.4365781,-0.3848144,-0.0517637
36,0.21572885,0.16100007,"('hostile', 'amicable')",-0.1864143,-0.23263606,-1.1969349,-1.3098572,0.019530624,0.05368735,-0.2870224,-0.3319515,0.0449291
52,0.20709948,0.23985556,"('irrational', 'rational')",-0.8974311,-0.92580724,-1.7658727,-1.8390898,-0.43481353,-0.5212195,-0.7227545,-0.7615653,0.0388108
43,-0.18420294,-0.018693708,"('irresponsible', 'responsible')",-1.1975851,-1.1920118,-0.23305003,-0.3174028,0.46080023,0.3725224,-0.2885094,-0.2888965,0.0003871
15,-0.1728347,-0.32012248,"('boring', 'funny')",0.9535165,0.805375,0.7553725,0.6293571,0.40453845,0.403283,0.4851482,0.3794731,0.1056751
42,0.17230871,0.35771576,"('unreliable', 'reliable')",0.6943241,0.71483326,0.56432617,0.5748771,-2.8639505,-2.8626692,-0.3582479,-0.3038108,-0.0544371
8,0.16374275,0.3352873,"('unaffectionate', 'affectionate')",-2.0431118,-2.0357523,-2.488565,-2.4801967,0.40085804,0.39124674,-0.9917691,-0.9473537,-0.0444154
64,-0.16147639,-0.21469636,"('shy', 'confident')",-0.21872304,-0.254319,-0.4905543,-0.51719546,-6.9458237,-7.0924926,-1.9541444,-2.0196757,0.0655313
56,-0.15998615,-0.158106,"('impractical', 'practical')",0.3976606,0.30840003,1.2787848,1.2045728,-0.4668582,-0.52513826,0.2624003,0.2074322,0.0549681
2,0.1382742,0.3408377,"('unlikable', 'likable')",0.49661747,0.63579357,0.42995068,0.54772764,0.09125626,0.20904393,0.2890247,0.4333507,-0.144326
44,0.089416996,0.057035975,"('prejudiced', 'unprejudiced')",0.5161798,0.5543741,0.46047288,0.5206466,-1.6187197,-1.4556693,-0.1381625,-0.0809031,-0.0572594
38,-0.088833004,-0.08254056,"('untruthful', 'truthful')",-1.3306623,-1.3483024,-0.65683544,-0.7602518,-0.024975404,-0.03438627,-0.5253265,-0.5563702,0.0310437
83,-0.077752784,-0.0811561,"('powerless', 'powerful')",-0.5374116,-0.51886106,-1.2266266,-1.2089802,-0.8656007,-0.9027135,-0.6768479,-0.6779277,0.0010798
37,0.062424242,0.17898571,"('fake', 'genuine')",0.24687025,0.3504302,-0.29768467,-0.24336587,0.44179133,0.4210854,0.1133503,0.1767839,-0.0634336
29,0.022904608,-0.051195797,"('unfair', 'fair')",-1.0789367,-1.068058,-1.5229229,-1.5686423,-0.9502326,-1.0791671,-0.8822969,-0.9417658,0.0594689
74,-0.02239258,0.08395167,"('undedicated', 'dedicated')",-0.5845691,-0.5528717,-0.3288469,-0.27502203,0.032601036,-0.002111651,-0.2258019,-0.1865134,-0.0392885
31,0.018301357,0.008537881,"('evil', 'good')",-0.6606067,-0.66010404,-1.2910448,-1.374815,-1.1005993,-1.0248617,-0.7584873,-0.7628107,0.0043234
80,0.016089186,0.008181959,"('dominated', 'dominating')",-0.12782523,-0.06810875,0.55088097,0.58089584,-1.3785247,-1.4149559,-0.2348449,-0.2234967,-0.0113482
12,0.013297629,0.05152294,"('unsupportive', 'supportive')",-1.854001,-1.8449415,-1.2445968,-1.2814813,-2.1864958,-2.2050195,-1.3179491,-1.3199798,0.0020307
