,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,male-female
21,3.3274941,3.9990866,"('immoral', 'moral')",0.42842323,1.3849477,0.20518705,0.7270875,-0.8551826,-0.4873114,0.7764804,1.4059526,-0.6294722
52,-3.261786,-3.6898277,"('irrational', 'rational')",-0.7794363,-1.0298588,-0.51779455,-0.7359924,0.17448924,-0.09039503,-1.0961319,-1.3865185,0.2903866
43,3.025342,3.3753133,"('irresponsible', 'responsible')",1.5124665,1.8544707,1.2010025,1.3581849,0.79295415,1.0196416,1.6329412,1.9019027,-0.2689615
69,-3.0103505,-3.8307452,"('lazy', 'industrious')",0.62751514,-0.19522724,0.82524407,0.5072584,-0.2482233,-0.6022171,-0.4514537,-1.0302328,0.5787791
23,2.9042869,3.536094,"('insincere', 'sincere')",0.330253,1.181059,0.871225,1.1464813,5.349488,5.7752624,2.3638132,2.9097242,-0.545911
4,-2.8819993,-3.4363496,"('disliked', 'liked')",-0.59424925,-1.4211285,-0.055840947,-0.45493448,-5.825859,-6.375369,-2.3394871,-2.9219456,0.5824585
56,2.871914,3.5078926,"('impractical', 'practical')",1.7404857,2.3650908,1.2552263,1.6333238,-0.048008103,0.25416923,1.4549044,1.940119,-0.4852146
7,2.770312,3.0091867,"('insensitive', 'sensitive')",0.54737365,1.0022717,-0.07354523,0.07336724,1.0601202,0.8723873,1.0760652,1.2393032,-0.163238
39,2.6651933,2.7228196,"('exploitative', 'cooperative')",2.5044274,2.7594652,1.6316838,1.6860905,0.36886266,0.51289177,1.7925417,1.9203167,-0.127775
80,2.5895758,2.8972855,"('dominated', 'dominating')",0.16691819,0.46650976,0.6145608,0.6071144,-1.0243053,-1.1361704,0.5866874,0.7086848,-0.1219974
74,2.5323706,2.5035405,"('undedicated', 'dedicated')",1.3361297,1.3689015,1.28592,1.537626,0.66863877,0.6628607,1.4557648,1.5182322,-0.0624674
13,2.5235798,2.9241385,"('impolite', 'polite')",1.264138,2.0267901,0.24866755,0.53673375,-0.09671391,0.11421258,0.9849179,1.4004687,-0.4155508
76,2.4964545,3.2747242,"('anxious', 'daring')",-0.009842087,0.79817605,1.0027885,1.5691354,0.18130346,0.6354403,0.9176761,1.569369,-0.6516929
16,-2.4491224,-2.621413,"('unpopular', 'popular')",-1.791109,-1.882772,-0.44174576,-0.4501116,0.32714877,0.37912956,-1.0887071,-1.1437917,0.0550846
45,2.42765,2.4357276,"('incompetent', 'competent')",-0.18947124,-0.039803006,1.0273813,0.9077398,0.091147155,-0.12976635,0.8391768,0.7934746,0.0457022
12,2.4139748,2.3868458,"('unsupportive', 'supportive')",1.0896571,1.069852,1.0639236,1.166478,-1.2875482,-1.5053551,0.8200018,0.7794552,0.0405466
59,-2.3393674,-2.9866772,"('foolish', 'wise')",0.030596457,-0.4009225,0.5126236,0.36952204,0.5095265,0.36143148,-0.3216552,-0.6641616,0.3425064
86,2.3286693,2.739753,"('uninfluential', 'influential')",-0.8069173,-0.3782868,-0.4650849,-0.37696922,-0.47956157,-0.6272346,0.1442764,0.3393156,-0.1950392
63,2.3234093,2.4281244,"('unperceptive', 'insightful')",0.0011742627,0.100204945,2.0021727,2.0396018,1.2490971,1.0545099,1.3939633,1.4056103,-0.011647
19,-2.2854898,-2.5090446,"('inhospitable', 'hospitable')",-1.1062899,-1.5339535,-0.745297,-0.9241949,-0.28670874,-0.45546585,-1.1059464,-1.3556647,0.2497183
77,2.2082632,2.6309776,"('unmotivated', 'motivated')",0.8529661,1.282299,-0.07436944,0.29816103,-1.1710503,-1.012354,0.4539524,0.799771,-0.3458186
22,2.1165128,2.3086212,"('untrustworthy', 'trustworthy')",0.33087736,0.72745883,0.7586307,0.79968065,-0.7414054,-0.80295706,0.6161538,0.7582009,-0.1420471
57,2.109831,2.3138554,"('unimaginative', 'imaginative')",-0.35015103,-0.42547172,-0.6552437,-0.83096325,-1.8761432,-2.311535,-0.1929267,-0.3135286,0.1206019
44,-2.1085172,-1.9232091,"('prejudiced', 'unprejudiced')",-0.69439745,-0.77446634,-0.19658643,-0.10677064,-1.261928,-1.0179466,-1.0653572,-0.9555982,-0.109759
30,2.0926,2.6259103,"('intolerant', 'tolerant')",0.585668,1.2629353,0.3470216,0.6345575,1.0667343,1.3791225,1.023006,1.4756315,-0.4526255
3,1.8935213,2.303192,"('repellent', 'pleasant')",-0.584644,-0.082732506,-0.17040193,0.031992994,0.068949796,0.30717474,0.3018563,0.6399068,-0.3380505
33,-1.8927656,-2.2902682,"('wrong', 'right')",0.29557317,0.06413703,-0.011593647,-0.2865849,-0.49601507,-0.8006351,-0.5262003,-0.8283378,0.3021375
8,-1.8150126,-1.9848483,"('unaffectionate', 'affectionate')",-0.11960924,-0.2760971,-0.94936275,-1.1419712,0.6738737,0.42434695,-0.5525277,-0.7446424,0.1921147
51,1.7451869,2.0888972,"('uneducated', 'educated')",-0.2162831,0.19615838,-0.104248434,0.23981878,-0.08833464,-0.02729848,0.3340802,0.624394,-0.2903138
61,1.7444167,1.5692313,"('illogical', 'logical')",0.5204414,0.43503964,0.98631626,0.8328788,0.5065792,0.35112554,0.9394384,0.7970688,0.1423696
32,1.6685528,1.975745,"('unkind', 'kind')",0.5310461,1.111533,0.33182168,0.6259638,0.8317904,0.9762861,0.8408027,1.1723819,-0.3315792
25,-1.6595714,-1.7243655,"('egoistic', 'altruistic')",0.39212772,0.13213144,0.3904821,0.3545701,1.1538581,1.1885813,0.0692241,-0.0122707,0.0814948
47,1.6471039,1.6773942,"('stupid', 'smart')",0.01963063,0.30660284,0.14831266,0.35576385,5.0696225,5.430372,1.7211674,1.9425333,-0.2213659
24,1.4689293,1.6984031,"('dishonest', 'honest')",0.07644441,0.6737197,0.44343287,0.61389536,0.53170544,0.73739576,0.630128,0.9308535,-0.3007255
48,1.4678719,1.8458214,"('unintelligent', 'intelligent')",-0.32896635,0.11970184,-0.9714456,-0.7325072,-0.11323331,-0.10499309,0.0135566,0.2820057,-0.2684491
11,1.4666787,2.094253,"('unhelpful', 'helpful')",-1.401445,-0.63490295,0.24887508,0.48850557,1.766794,1.9738743,0.5202257,0.9804325,-0.4602068
72,1.4307094,1.7535442,"('unambitious', 'ambitious')",0.9328689,1.0213478,0.21247712,0.42545825,-0.7553095,-0.59221846,0.4551865,0.6520329,-0.1968464
87,1.3291081,1.297269,"('unsuccessful', 'successful')",0.8490906,0.69306856,2.1330397,2.081583,1.4128422,1.084352,1.4310201,1.2890681,0.141952
37,1.2420816,1.4295369,"('fake', 'genuine')",-0.22547318,-0.14246553,-0.6931074,-0.85736096,0.4849682,0.38555428,0.2021173,0.2038162,-0.0016989
75,-1.2284514,-1.5877376,"('meek', 'impulsive')",-0.2526434,-0.6606513,-0.8157284,-0.8661785,-0.5099103,-0.51414055,-0.7016834,-0.907177,0.2054936
58,1.1693388,0.8895659,"('undiscriminating', 'discriminating')",0.37898272,0.2860754,1.406069,1.0664434,0.60873187,0.19173342,0.8907806,0.6084545,0.2823261
20,1.1421497,1.4072491,"('rough', 'thoughtful')",-0.0338307,-0.10997976,0.09689869,0.053129412,0.9334886,0.93385994,0.5346766,0.5710647,-0.0363881
2,1.1413858,1.2096032,"('unlikable', 'likable')",0.5468138,0.7985119,0.96337736,1.3601477,0.6321819,0.9471985,0.8209397,1.0788653,-0.2579256
29,-1.1331365,-1.2052963,"('unfair', 'fair')",-0.55520463,-0.39036924,-0.10091486,-0.23692927,-0.6887629,-0.8263662,-0.6195047,-0.6647402,0.0452355
1,-1.0859556,-1.4087654,"('unfriendly', 'friendly')",-0.55445945,-0.7942003,0.14497733,-0.24047604,1.8389213,1.4868468,0.0858709,-0.2391488,0.3250197
42,1.0761902,1.1616482,"('unreliable', 'reliable')",0.21889353,0.45516634,1.069686,1.3247685,-2.5214481,-2.5670643,-0.0391695,0.0936297,-0.1327992
64,0.9730285,1.1372021,"('shy', 'confident')",0.829767,0.93587065,1.144702,1.3918995,-5.821765,-5.8968635,-0.7185669,-0.6079727,-0.1105942
82,0.95191544,1.327326,"('poor', 'rich')",-0.7388601,-0.20991242,-0.3350946,0.014031127,5.3964787,5.8977227,1.3186098,1.7572919,-0.4386821
40,0.7774919,0.6383984,"('stingy', 'generous')",-0.7769715,-0.9963255,-0.3469856,-0.39902908,-1.38912,-1.8456395,-0.4338963,-0.6506489,0.2167526
41,0.75600266,0.7225634,"('unforgiving', 'forgiving')",1.1457682,1.3373127,0.42328867,0.31567448,0.30949178,0.15242104,0.6586378,0.6319929,0.0266449
17,-0.734466,-0.8863701,"('nasty', 'nice')",-0.90477496,-1.250773,-1.7986165,-2.024013,-0.66658276,-0.7885038,-1.0261101,-1.237415,0.2113049
53,0.68742514,0.77279925,"('uncreative', 'creative')",0.31560344,0.21119991,0.62098044,0.515268,1.08185,0.9926597,0.6764648,0.6229817,0.0534831
38,-0.6603166,-0.4442286,"('untruthful', 'truthful')",-0.33327335,-0.32470345,-0.0787034,-0.084885955,-0.04159078,0.044359256,-0.278471,-0.2023647,-0.0761063
66,-0.6375164,-1.106749,"('inactive', 'active')",0.28788155,0.045890324,1.324074,1.1683141,1.3072562,0.9319671,0.5704238,0.2598556,0.3105682
27,-0.61237067,-0.62953395,"('hardhearted', 'softhearted')",-0.52926576,-0.57119143,-0.4859494,-0.65987676,1.1293695,0.7023521,-0.1245541,-0.2895625,0.1650084
88,-0.6078316,-0.50023264,"('low', 'eminent')",-0.9103436,-0.7244208,-0.33282065,-0.13267128,0.21117778,0.35955384,-0.4099545,-0.2494427,-0.1605118
78,0.5422323,0.51848906,"('nonresilient', 'resilient')",-0.7014538,-0.89818484,0.32537967,0.30058232,0.44684905,0.16081345,0.1532518,0.020425,0.1328268
50,-0.5138314,-0.6809951,"('clumsy', 'skillful')",-0.48974717,-0.6388776,0.4995168,0.51742506,0.36561257,0.22759455,-0.0346123,-0.1437133,0.109101
49,-0.50071836,-0.3635811,"('unable', 'able')",-1.1211228,-0.96343905,-0.8566017,-0.75814325,-0.61140186,-0.5078189,-0.7724612,-0.6482456,-0.1242156
84,0.4809485,0.2974998,"('inferior', 'superior')",1.4791989,1.586527,1.1302279,1.0807894,0.9844972,0.8564946,1.0187181,0.9553277,0.0633904
28,0.48051953,0.51211035,"('disloyal', 'loyal')",-0.048235584,0.14182085,0.43149915,0.24290107,0.96343637,0.8061827,0.4568049,0.4257537,0.0310512
71,0.47814783,0.3341612,"('diffident', 'self-confident')",1.4828602,1.0821735,1.8618178,1.7741022,0.8913546,0.5622839,1.1785451,0.9381802,0.2403649
67,0.4421588,0.8038742,"('doubtful', 'determined')",-0.15241067,-0.0005322676,0.5488147,0.6849479,-0.591765,-0.33878088,0.0616995,0.2873772,-0.2256777
68,-0.38836253,-0.1439458,"('dependent', 'independent')",-0.25215334,-0.18971518,-0.14444289,0.006776373,-0.9897678,-1.0108194,-0.4436816,-0.334426,-0.1092556
54,-0.37381864,-0.24549653,"('incapable', 'capable')",-0.47733945,-0.4082203,-0.2377888,-0.10100117,0.8019185,0.9772754,-0.0717571,0.0556394,-0.1273965
18,-0.28732288,-0.08778346,"('disagreeable', 'welcoming')",0.5900531,0.7063874,0.016958378,0.39182377,-0.4826163,-0.3729164,-0.0407319,0.1593778,-0.2001097
34,0.19530484,0.26766714,"('mean', 'honorable')",-0.34215942,-0.03802648,0.21485583,0.41753012,5.4508786,5.8058705,1.37972,1.6132603,-0.2335403
15,-0.1856564,-0.4700409,"('boring', 'funny')",-0.62675595,-0.545932,-0.7879742,-0.9460886,0.36585474,0.13796538,-0.308633,-0.456024,0.147391
73,0.1467248,-0.012243245,"('helpless', 'self-reliant')",1.1728287,0.8219297,0.31372622,0.14904407,-2.7183948,-2.979444,-0.2712788,-0.5051784,0.2338996
26,0.14348145,-0.30551028,"('hardhearted', 'benevolent')",1.080265,0.8819852,1.7280496,1.5380442,1.744221,1.5944005,1.1740043,0.9272299,0.2467744
83,0.13074848,0.4408374,"('powerless', 'powerful')",-0.7899062,-0.7866373,-0.16735932,-0.00076141953,-1.0207319,-0.8581604,-0.4618123,-0.3011804,-0.1606319
9,-0.070043646,-0.19069731,"('unaffectionate', 'caring')",0.052546196,0.122946195,0.057660386,-0.16091922,1.2522537,0.99923,0.3231041,0.1926399,0.1304642
