,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,male-female
79,1.186185,1.1328284,"('wavering', 'unwavering')",-0.65510845,-0.71403146,0.40422943,0.30205137,0.3117687,0.2402828,0.0714859
8,1.1520857,1.0130411,"('unaffectionate', 'affectionate')",-1.0542381,-1.0983438,0.56297296,0.45975676,0.2202735,0.124818,0.0954555
5,1.1464268,1.0543727,"('distant', 'outgoing')",-0.31170404,-0.37045217,-0.12626085,-0.25438935,0.236154,0.1431771,0.0929769
6,1.1231378,1.0373718,"('distant', 'open')",-0.78254306,-0.8324986,0.4224548,0.2904764,0.2543499,0.1651165,0.0892334
0,-1.1207516,-1.2387424,"('unsociable', 'sociable')",-0.45744747,-0.52338845,-0.7832551,-0.79367036,-0.7871514,-0.8519337,0.0647823
73,1.1187996,1.3511047,"('helpless', 'self-reliant')",1.4845214,1.4949325,-2.9391828,-2.9080505,-0.1119539,-0.020671,-0.0912829
84,1.0374064,1.0038905,"('inferior', 'superior')",0.10584749,0.21377578,0.853427,0.8195031,0.6655603,0.6790565,-0.0134962
14,-1.0144365,-1.0290376,"('antisocial', 'social')",0.59113264,0.6679354,-1.0793462,-1.0219039,-0.5008833,-0.461002,-0.0398813
24,0.99929994,0.9119398,"('dishonest', 'honest')",0.5145637,0.53660953,0.28435895,0.3086814,0.5994075,0.5857435,0.013664
68,-0.98764503,-0.93393755,"('dependent', 'independent')",-0.18204959,-0.16541536,-0.58751684,-0.58971125,-0.5857371,-0.5630214,-0.0227157
27,0.9749385,0.8568246,"('hardhearted', 'softhearted')",0.31425425,0.39379442,1.6228911,1.4964234,0.9706946,0.9156807,0.0550139
26,0.9649422,0.95538485,"('hardhearted', 'benevolent')",0.52947044,0.54093665,1.4474733,1.3295299,0.9806286,0.9419505,0.0386781
33,0.9634008,0.85335976,"('wrong', 'right')",1.0629368,0.9173963,-0.4662521,-0.57660913,0.5200285,0.398049,0.1219795
22,-0.9530851,-1.1305025,"('untrustworthy', 'trustworthy')",-0.70249516,-0.78738767,-1.0251508,-1.1139003,-0.893577,-1.0105968,0.1170198
82,-0.9290255,-1.0247871,"('poor', 'rich')",-0.4579406,-0.38902688,5.859455,5.970543,1.4908296,1.5189096,-0.02808
1,0.8933246,0.91778874,"('unfriendly', 'friendly')",0.35782713,0.33498883,1.7613368,1.6949131,1.0041629,0.9825636,0.0215993
80,0.80820096,0.9290455,"('dominated', 'dominating')",0.39606118,0.49845776,-1.1180522,-1.0303414,0.0287366,0.1323873,-0.1036507
54,0.8065169,0.7981847,"('incapable', 'capable')",-0.32486296,-0.26065773,1.0277878,1.0941373,0.5031472,0.5438881,-0.0407409
75,0.7515834,0.7601192,"('meek', 'impulsive')",0.18874703,0.118110724,-0.015277702,0.016277432,0.3083509,0.2981691,0.0101818
7,0.7457983,0.6813512,"('insensitive', 'sensitive')",1.0113326,1.0477905,0.5280912,0.5586456,0.7617407,0.7625958,-0.0008551
17,-0.7052723,-0.8185862,"('nasty', 'nice')",-0.83836913,-0.96118927,-0.3640058,-0.57822716,-0.6358824,-0.7860009,0.1501185
49,-0.7051035,-0.6264056,"('unable', 'able')",-0.20248201,-0.045495786,-0.2922225,-0.14316452,-0.399936,-0.2716886,-0.1282474
69,0.6707336,0.65009004,"('lazy', 'industrious')",0.7280284,0.55707216,-0.15597174,-0.26913065,0.4142634,0.3126772,0.1015862
81,-0.66445637,-0.70150185,"('submissive', 'aggressive')",1.5429443,1.5706717,-0.8958043,-0.7798073,-0.0057721,0.0297875,-0.0355596
32,0.642249,0.55068725,"('unkind', 'kind')",0.08734683,0.049135134,0.53548723,0.49947885,0.4216944,0.3664337,0.0552607
37,0.5694158,0.5904834,"('fake', 'genuine')",0.26550883,0.22577184,0.3402663,0.3398973,0.3917303,0.3853842,0.0063461
50,0.51981133,0.62527394,"('clumsy', 'skillful')",-0.28064084,-0.20012625,0.25385615,0.30925357,0.1643422,0.2448004,-0.0804582
60,-0.5121896,-0.35101867,"('inefficient', 'efficient')",1.8522642,2.0621653,-0.40938473,-0.059853736,0.3102299,0.5504309,-0.240201
25,0.50585693,0.5747583,"('egoistic', 'altruistic')",0.8885745,0.7916541,1.7939657,1.7450423,1.062799,1.0371516,0.0256474
67,0.45901304,0.5163081,"('doubtful', 'determined')",-0.41315675,-0.30721223,-0.66280186,-0.54208505,-0.2056485,-0.1109964,-0.0946521
19,0.45312685,0.57313466,"('inhospitable', 'hospitable')",-0.9625753,-0.8217843,-0.06368808,0.004028205,-0.1910455,-0.0815405,-0.109505
70,0.44386885,0.2485802,"('lethargic', 'energetic')",0.5474961,0.5705162,0.51438105,0.5348172,0.5019153,0.4513046,0.0506107
2,0.43520725,0.40563512,"('unlikable', 'likable')",1.005235,1.05179,0.4177586,0.5587367,0.6194003,0.672054,-0.0526537
62,-0.37365326,-0.29230386,"('incompetent', 'brilliant')",0.5644206,0.7040627,-0.33789608,-0.051849447,-0.0490429,0.1199698,-0.1690127
48,-0.372405,-0.33507028,"('unintelligent', 'intelligent')",1.2650498,1.3024888,0.14067736,0.20831133,0.3444407,0.39191,-0.0474693
61,0.34134614,0.18184316,"('illogical', 'logical')",1.1529028,1.0393687,0.060014836,-0.04424642,0.5180879,0.3923218,0.1257661
86,0.3399077,0.17824957,"('uninfluential', 'influential')",0.54881,0.46661893,-0.45279825,-0.49633405,0.1453065,0.0495115,0.095795
20,-0.33095074,-0.24047026,"('rough', 'thoughtful')",-0.0744188,0.04955653,0.93543196,0.94367546,0.1766875,0.2509206,-0.0742331
51,0.32735193,0.32869983,"('uneducated', 'educated')",-0.20323601,-0.1129531,0.20103997,0.20568416,0.1083853,0.140477,-0.0320917
4,-0.32551086,-0.3428983,"('disliked', 'liked')",0.27979293,0.19113474,-6.419048,-6.6471615,-2.1549218,-2.2663083,0.1113865
78,0.300797,0.34953678,"('nonresilient', 'resilient')",0.15295015,0.26640823,0.0597839,0.09295977,0.171177,0.2363016,-0.0651246
47,-0.29749736,-0.49775416,"('stupid', 'smart')",0.50532895,0.5266202,5.4431067,5.5214267,1.883646,1.8500977,0.0335483
41,-0.2713916,-0.15929213,"('unforgiving', 'forgiving')",-0.8695272,-0.7640255,-0.34975466,-0.32675487,-0.4968912,-0.4166908,-0.0802004
21,0.25585786,0.2843334,"('immoral', 'moral')",1.2659361,1.2677467,-0.9768396,-0.8437002,0.1816515,0.2361267,-0.0544752
88,0.2523409,0.10856976,"('low', 'eminent')",-0.31055665,-0.4393609,0.12071204,0.09958603,0.0208321,-0.0770684,0.0979005
38,0.24793926,0.29672638,"('untruthful', 'truthful')",0.32604772,0.26331645,-0.23621519,-0.057676073,0.1125906,0.1674556,-0.054865
57,0.18929915,0.021438774,"('unimaginative', 'imaginative')",0.8485862,0.7903589,-2.5599284,-2.6587496,-0.5073477,-0.6156507,0.108303
31,0.18316683,0.22050402,"('evil', 'good')",-1.2824314,-1.3054137,-0.7590663,-0.9671272,-0.6194436,-0.6840123,0.0645687
58,-0.16446443,-0.36119467,"('undiscriminating', 'discriminating')",0.92851615,0.79353297,-0.050016087,-0.23170261,0.2380119,0.0668786,0.1711333
11,-0.16403942,-0.15407191,"('unhelpful', 'helpful')",0.41256404,0.5050554,1.5448372,1.6798228,0.5977873,0.6769354,-0.0791481
30,0.16094011,0.24615797,"('intolerant', 'tolerant')",0.91585815,0.9937495,0.904721,0.926244,0.6605064,0.7220505,-0.0615441
77,0.14469242,0.3968039,"('unmotivated', 'motivated')",0.5914673,0.66089934,-1.3053249,-1.141583,-0.1897217,-0.0279599,-0.1617618
83,0.14466944,0.25985917,"('powerless', 'powerful')",0.9613256,1.0495334,-1.3163577,-1.209422,-0.0701209,0.0333235,-0.1034444
10,0.12809642,0.023072707,"('unsympathetic', 'sympathetic')",-0.5456113,-0.51784194,-0.7015705,-0.626805,-0.3730285,-0.3738581,0.0008296
43,-0.11904832,-0.024243806,"('irresponsible', 'responsible')",0.9450602,1.0917708,0.0035822988,0.22325632,0.2765314,0.4302611,-0.1537297
13,0.1184719,0.06323171,"('impolite', 'polite')",0.04899081,0.15058969,-0.7128621,-0.52619886,-0.1817998,-0.1041258,-0.077674
28,-0.089577384,-0.079256415,"('disloyal', 'loyal')",-0.33947268,-0.3647155,0.7248599,0.71914274,0.0986033,0.0917236,0.0068797
18,0.083169006,0.12183875,"('disagreeable', 'welcoming')",-0.9163809,-0.8022183,-0.4255815,-0.4273309,-0.4195978,-0.3692368,-0.050361
87,0.07428227,0.017444797,"('unsuccessful', 'successful')",-0.026365649,-0.12854837,0.36420384,0.25586998,0.1373735,0.0482555,0.089118
64,-0.06642429,-0.011754405,"('shy', 'confident')",0.8122531,0.8354806,-6.7704177,-6.7243524,-2.0081964,-1.9668754,-0.041321
15,-0.050878037,-0.10378295,"('boring', 'funny')",-0.46364674,-0.5416409,0.18430987,0.067155994,-0.1100716,-0.1927559,0.0826843
34,0.046188604,-0.06609456,"('mean', 'honorable')",0.43129387,0.44755486,5.9235406,5.9941063,2.1336743,2.1251888,0.0084855
52,-0.043264244,-0.16305381,"('irrational', 'rational')",-0.42564014,-0.60304254,0.23102304,0.029788326,-0.0792938,-0.245436,0.1661422
76,-0.03482351,-0.10781482,"('anxious', 'daring')",0.33062974,0.41203538,0.17784885,0.22896773,0.157885,0.1777294,-0.0198444
36,0.032607995,-0.015067026,"('hostile', 'amicable')",-0.93665045,-1.1367204,0.4664969,0.24491933,-0.1458485,-0.3022894,0.1564409
46,-0.032017767,-0.16407835,"('uncompetitive', 'competitive')",0.3247953,0.38406292,-1.1464269,-0.99667716,-0.2845498,-0.2588975,-0.0256523
23,0.02640571,-0.008989917,"('insincere', 'sincere')",0.06843605,0.1359985,5.5200567,5.5886054,1.8716329,1.9052046,-0.0335717
35,0.019850656,0.02086549,"('corrupt', 'incorrupt')",-0.93383145,-1.0476868,0.1516063,-0.055127658,-0.2541248,-0.3606497,0.1065249
42,0.017623374,0.11505897,"('unreliable', 'reliable')",-0.103029445,0.057160556,-3.038113,-2.9334042,-1.0411731,-0.9203949,-0.1207782
56,-0.012864454,0.1816153,"('impractical', 'practical')",0.91500187,1.0635465,-0.6668298,-0.49667892,0.0784359,0.2494943,-0.1710584
