,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,male-female
7,2.5043898,2.720949,"('insensitive', 'sensitive')",0.77553266,0.6675752,-0.14135313,0.025579073,0.8871605,0.88799983,1.0064324,1.0755258,-0.0690934
13,2.4998953,2.5872946,"('impolite', 'polite')",2.039531,1.835313,0.6094702,0.7226557,0.34476298,0.44779128,1.3734149,1.3982636,-0.0248487
59,-2.4147332,-2.2659166,"('foolish', 'wise')",-0.23755144,-0.010174066,0.3151007,0.5148153,0.58017504,0.714596,-0.4392522,-0.2616698,-0.1775824
30,2.3985853,2.4516137,"('intolerant', 'tolerant')",1.247857,1.2181464,0.65520275,0.8128899,1.4398264,1.5790288,1.4353679,1.5154197,-0.0800518
63,2.3929164,2.395202,"('unperceptive', 'insightful')",0.48218715,0.24069941,2.089288,2.0446622,1.7296858,1.6181704,1.6735194,1.5746835,0.0988359
45,2.3920135,2.2761955,"('incompetent', 'competent')",0.09629153,-0.12091485,0.8243591,0.82256716,-0.16234004,-0.26012602,0.7875811,0.6794304,0.1081507
77,2.3223047,2.3094814,"('unmotivated', 'motivated')",1.2792953,0.99979615,0.24314046,0.22724676,-0.7094408,-0.6702014,0.7838249,0.7165807,0.0672442
19,-2.3129504,-2.0845582,"('inhospitable', 'hospitable')",-1.4295973,-1.0852956,-0.81779706,-0.5889601,-0.2524363,-0.15181431,-1.2031952,-0.977657,-0.2255382
12,2.3042383,2.4026258,"('unsupportive', 'supportive')",1.5017873,1.2867919,1.2237946,1.298227,-1.1934811,-1.0023787,0.9590847,0.9963165,-0.0372318
16,-2.2715142,-2.2607915,"('unpopular', 'popular')",-2.0234654,-1.8874215,-0.26970488,-0.2987921,0.719473,0.49535817,-0.9613029,-0.9879116,0.0266087
44,-2.1575756,-2.0974786,"('prejudiced', 'unprejudiced')",-0.81566846,-0.78701097,-0.26367038,-0.27973467,-1.2976674,-1.3082,-1.1336455,-1.118106,-0.0155395
51,2.1294904,2.0891697,"('uneducated', 'educated')",0.5403686,0.3712104,0.46862644,0.4151258,0.5401426,0.5034454,0.919657,0.8447378,0.0749192
22,2.1043684,1.9364477,"('untrustworthy', 'trustworthy')",0.6349274,0.42665622,0.60864574,0.5342509,-0.90484864,-1.0387344,0.6107733,0.4646551,0.1461182
8,-2.060703,-1.9173973,"('unaffectionate', 'affectionate')",-0.3893867,-0.2746671,-1.1837842,-0.98378843,0.024514485,0.12329695,-0.9023399,-0.7631389,-0.139201
11,1.9977857,1.701653,"('unhelpful', 'helpful')",-0.36375302,-0.8232234,0.56899244,0.4867702,2.4290097,2.3462288,1.1580087,0.9278572,0.2301515
33,-1.9413689,-1.8103379,"('wrong', 'right')",0.22004782,0.2434273,-0.0027283523,0.09383951,-0.49933788,-0.36172706,-0.5558468,-0.4586995,-0.0971473
57,1.9298636,1.6456608,"('unimaginative', 'imaginative')",-0.14142394,-0.57814986,-1.0525322,-1.2485324,-2.2312503,-2.1363332,-0.3738357,-0.5793387,0.205503
61,1.8930763,1.6872565,"('illogical', 'logical')",0.7843593,0.5631476,0.9701093,0.94824326,0.55068,0.5397123,1.0495563,0.93459,0.1149663
3,1.85532,1.7113373,"('repellent', 'pleasant')",-0.1791312,-0.3618448,-0.19669802,-0.19863759,0.076325566,0.05241222,0.3889541,0.3008168,0.0881373
32,1.8239483,1.9220569,"('unkind', 'kind')",1.215052,1.0611031,0.5398142,0.73382926,1.1761975,1.3130066,1.188753,1.257499,-0.068746
48,1.7598323,1.6033663,"('unintelligent', 'intelligent')",0.26036707,-0.16062677,-0.6756717,-0.6386037,0.1333251,0.16044377,0.3694632,0.2411449,0.1283183
47,1.7153541,1.6426858,"('stupid', 'smart')",0.5540298,0.19765338,0.03969182,0.12357898,5.21553,4.8807716,1.8811514,1.7111725,0.1699789
24,1.6651223,1.691277,"('dishonest', 'honest')",0.6945765,0.68708444,0.44035256,0.8527345,0.6806777,0.910968,0.8701822,1.035516,-0.1653338
72,1.5897614,1.5429873,"('unambitious', 'ambitious')",1.3253009,1.0234319,0.29375514,0.09912554,-0.70820564,-0.81052023,0.6251529,0.4637561,0.1613968
82,1.4746401,1.2901313,"('poor', 'rich')",0.06242381,-0.11402877,-0.027128309,0.18569356,5.802353,5.4946866,1.8280721,1.7141206,0.1139515
2,1.4709522,1.4179248,"('unlikable', 'likable')",0.96447474,0.9013216,1.5636524,1.6151942,1.0771028,1.0452704,1.2690455,1.2449278,0.0241177
87,1.3949891,1.3994145,"('unsuccessful', 'successful')",0.68116146,0.6416218,2.1899564,1.9647391,1.5289543,1.2404118,1.4487653,1.3115468,0.1372185
25,-1.3501327,-1.4048196,"('egoistic', 'altruistic')",0.19441053,0.2740353,0.23735398,0.24502657,0.9452452,0.9183962,0.0067193,0.0081596,-0.0014403
75,-1.3375183,-1.2465385,"('meek', 'impulsive')",-0.6551125,-0.52134776,-0.6485098,-0.85654384,-0.34860843,-0.522698,-0.7474373,-0.786782,0.0393447
37,1.2708434,1.3616344,"('fake', 'genuine')",-0.12828879,-0.08251139,-1.0640527,-0.8858829,0.2977958,0.41952696,0.0940744,0.2031918,-0.1091174
29,-1.219994,-1.128455,"('unfair', 'fair')",-0.5519844,-0.41623515,-0.3032853,-0.30231783,-1.0826412,-0.9995498,-0.7894763,-0.7116395,-0.0778368
58,1.1845832,1.0759434,"('undiscriminating', 'discriminating')",0.3202114,0.06236119,1.1442951,0.96011406,0.2854536,0.18622264,0.7336358,0.5711603,0.1624755
42,1.1831241,1.2923402,"('unreliable', 'reliable')",0.506053,0.4063471,1.0338185,1.1112999,-2.5019968,-2.3198442,0.0552497,0.1225357,-0.067286
20,1.1435179,1.0379562,"('rough', 'thoughtful')",-0.14024179,-0.32294822,-0.16340728,-0.14731675,0.73504996,0.85559887,0.3937297,0.3558225,0.0379072
1,-1.1376148,-1.1008912,"('unfriendly', 'friendly')",-0.77960813,-0.7832211,-0.24145886,0.08064541,1.3953876,1.6382611,-0.1908236,-0.0413015,-0.1495221
64,0.8836462,1.035918,"('shy', 'confident')",0.81693894,1.0824021,1.4802556,1.3649521,-5.545912,-5.2873874,-0.5912678,-0.4510288,-0.140239
40,0.7721392,0.55106455,"('stingy', 'generous')",-0.67226535,-0.74285626,-0.030315617,-0.22694327,-1.4968611,-1.6076093,-0.3568257,-0.5065861,0.1497604
66,-0.75827044,-0.7357855,"('inactive', 'active')",0.024340682,0.21311103,1.2621887,1.2954612,1.1087116,1.0518712,0.4092426,0.4561645,-0.0469219
53,0.7533207,0.5723321,"('uncreative', 'creative')",0.38386357,0.18876046,0.33356,0.3511594,0.98755807,1.0421826,0.6145756,0.5386087,0.0759669
41,0.7489051,0.7601715,"('unforgiving', 'forgiving')",1.340997,1.2897174,0.5418721,0.6603398,0.15477395,0.13685502,0.696637,0.711771,-0.015134
17,-0.71729106,-0.87005144,"('nasty', 'nice')",-1.2020499,-1.224166,-1.8687646,-2.0491567,-0.70658344,-0.81711847,-1.1236722,-1.2401233,0.1164511
27,-0.6588628,-0.49907392,"('hardhearted', 'softhearted')",-0.7579423,-0.4375459,-0.52867466,-0.38018575,0.73605394,0.98883045,-0.3023565,-0.0819938,-0.2203627
78,0.621541,0.44110045,"('nonresilient', 'resilient')",-0.71143883,-1.0619961,0.45420197,0.28536993,0.7096441,0.62387,0.2684871,0.0720861,0.196401
71,0.5994718,0.5825016,"('diffident', 'self-confident')",1.2558084,1.1189308,1.6820372,1.7524543,0.76168007,0.6817073,1.0747494,1.0338985,0.0408509
84,0.59059316,0.57841074,"('inferior', 'superior')",1.6536151,1.4670596,1.1133906,1.1120833,0.9701545,0.98694384,1.0819383,1.0361243,0.045814
38,-0.5876255,-0.5662767,"('untruthful', 'truthful')",-0.20029274,-0.32464492,0.115137555,0.174944,0.45721674,0.5499161,-0.053891,-0.0415154,-0.0123756
34,0.56961423,0.5403735,"('mean', 'honorable')",-0.2880291,-0.33915055,0.46920857,0.4665354,5.935755,5.6118746,1.6716371,1.5699083,0.1017288
67,0.5679096,0.766077,"('doubtful', 'determined')",-0.10720177,0.24775992,0.67199415,0.74356973,-0.05014787,-0.08236873,0.2706385,0.4187595,-0.148121
88,-0.51973903,-0.46247,"('low', 'eminent')",-0.5828334,-0.58772504,-0.23790134,-0.05546419,0.46852124,0.6520247,-0.2179881,-0.1134086,-0.1045795
50,-0.49791238,-0.4753909,"('clumsy', 'skillful')",-0.7106737,-0.58975655,0.27390495,0.42203528,0.61736286,0.69412386,-0.0793296,0.0127529,-0.0920825
54,-0.4950821,-0.4253763,"('incapable', 'capable')",-0.36644518,-0.33290043,-0.096202895,-0.05743233,1.1215328,1.0082552,0.0409506,0.0481365,-0.0071859
49,-0.4025065,-0.41640788,"('unable', 'able')",-0.95526785,-0.88607293,-0.83793837,-0.82843924,-0.3352599,-0.5881483,-0.6327432,-0.6797671,0.0470239
28,0.3400037,0.2173248,"('disloyal', 'loyal')",0.2850027,-0.049090415,-0.038022246,0.13536851,0.6824856,0.6044542,0.3173674,0.2270143,0.0903531
26,-0.30261588,-0.1487745,"('hardhearted', 'benevolent')",0.8298884,0.7578753,1.2691797,1.4312882,1.1398001,1.3650037,0.7340631,0.8513482,-0.1172851
83,0.26850936,0.29117227,"('powerless', 'powerful')",-0.54870605,-0.6809332,0.14514102,0.14379671,-0.7053846,-0.74712574,-0.2101101,-0.2482725,0.0381624
18,-0.26568726,-0.2418182,"('disagreeable', 'welcoming')",0.6465791,0.9836689,0.50291455,0.5270556,-0.3482997,-0.34747517,0.1338767,0.2303578,-0.0964811
68,-0.18824232,-0.16419868,"('dependent', 'independent')",-0.19675666,0.026156917,0.09880021,0.057349123,-0.6807631,-0.59887123,-0.2417405,-0.169891,-0.0718495
15,-0.10753326,-0.079408325,"('boring', 'funny')",-0.6091304,-0.4051581,-0.7894437,-0.7624837,0.37101984,0.23291074,-0.2837719,-0.2535349,-0.030237
73,0.055640873,0.08771742,"('helpless', 'self-reliant')",0.90586436,0.8612096,0.3496135,0.11961393,-3.0311785,-2.8756413,-0.4300149,-0.4517751,0.0217602
9,-0.037767112,-0.076552965,"('unaffectionate', 'caring')",0.24770245,0.21081421,0.06531634,0.2556709,1.0385568,1.0944546,0.3284521,0.3710967,-0.0426446
