,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,male-female
5,-0.7693092,-0.49806994,"('distant', 'outgoing')",0.165488,0.17031015,0.31414524,0.31973374,-0.0965587,-0.0026754,-0.0938833
88,-0.72841793,-0.7052232,"('low', 'eminent')",-0.07705505,0.014617411,0.33506343,0.2814685,-0.1568032,-0.1363791,-0.0204241
13,-0.72071767,-0.68669856,"('impolite', 'polite')",-0.25853837,-0.17275847,-0.5705051,-0.26925528,-0.516587,-0.3762374,-0.1403496
43,0.712855,0.56928587,"('irresponsible', 'responsible')",-0.58962756,-0.48663363,0.71978253,0.8330655,0.2810033,0.3052392,-0.0242359
57,0.7118602,0.5211522,"('unimaginative', 'imaginative')",0.33293355,0.26472658,-1.521994,-1.361799,-0.1590668,-0.1919734,0.0329066
47,-0.7086543,-0.5533592,"('stupid', 'smart')",-0.21614459,-0.2087501,4.9893174,4.9374347,1.3548395,1.3917751,-0.0369356
35,-0.7085031,-0.50657195,"('corrupt', 'incorrupt')",-0.5100579,-0.46364945,-0.066731706,-0.21043408,-0.4284309,-0.3935518,-0.0348791
73,0.6832861,0.8757521,"('helpless', 'self-reliant')",1.2744111,1.2170705,-2.8272498,-2.761437,-0.2898509,-0.2228715,-0.0669794
78,-0.6712505,-0.6634455,"('nonresilient', 'resilient')",0.30265927,0.22514868,0.118948445,0.22476172,-0.0832143,-0.0711784,-0.0120359
24,0.6606716,0.80349946,"('dishonest', 'honest')",-0.70346487,-0.4868331,0.5610393,0.62616736,0.1727487,0.3142779,-0.1415292
51,-0.65195674,-0.60600793,"('uneducated', 'educated')",-0.0886651,-0.19034635,0.24951339,0.350738,-0.1637028,-0.1485388,-0.015164
7,0.6030011,0.58280003,"('insensitive', 'sensitive')",-0.24318632,0.011243628,0.57476765,0.77071506,0.3115275,0.4549196,-0.1433921
20,0.60236585,0.5219141,"('rough', 'thoughtful')",-0.15704452,-0.013455128,0.84272367,0.9948739,0.4293483,0.501111,-0.0717627
37,0.6014315,0.70573807,"('fake', 'genuine')",0.42690128,0.480802,0.9532178,0.81598866,0.6605168,0.6675096,-0.0069928
82,-0.5888291,-0.6014701,"('poor', 'rich')",-0.4883999,-0.45850766,5.3704457,5.249884,1.4310722,1.3966354,0.0344368
65,0.5866661,0.3319427,"('insecure', 'secure')",-1.1271656,-1.0900787,-0.2496334,0.03936863,-0.2633776,-0.2395891,-0.0237885
52,-0.5606681,-0.47080296,"('irrational', 'rational')",-0.91977406,-0.9275717,0.002843883,-0.1713699,-0.4925328,-0.5232482,0.0307154
3,0.5541485,0.51343435,"('repellent', 'pleasant')",0.037286714,-0.11107278,-0.07387781,-0.074595384,0.1725191,0.1092554,0.0632637
21,0.52641803,0.3775558,"('immoral', 'moral')",-0.40625083,-0.5900754,-1.4647654,-1.4566586,-0.4481994,-0.5563927,0.1081933
18,-0.5098917,-0.46208495,"('disagreeable', 'welcoming')",-0.7478368,-0.67158115,-0.8324561,-0.83648664,-0.6967282,-0.6567175,-0.0400107
59,-0.50006807,-0.44991928,"('foolish', 'wise')",0.040320657,-0.03410124,0.19639532,0.09227012,-0.087784,-0.1305835,0.0427995
60,0.49720186,0.42251223,"('inefficient', 'efficient')",0.15212493,0.18860132,-0.66427076,-0.37960967,-0.0049813,0.077168,-0.0821493
42,-0.48703313,-0.32432047,"('unreliable', 'reliable')",-0.6422583,-0.5520789,-2.7797258,-2.599466,-1.3030057,-1.1586218,-0.1443839
25,0.48333132,0.6002437,"('egoistic', 'altruistic')",0.33977306,0.48478568,1.4209428,1.3895774,0.7480157,0.8248689,-0.0768532
34,-0.47599125,-0.27214354,"('mean', 'honorable')",-0.058295462,0.03914264,4.584518,4.5769973,1.350077,1.4479988,-0.0979218
71,0.4695658,0.68216074,"('diffident', 'self-confident')",0.2369729,0.38575426,0.4139279,0.5327685,0.3734889,0.5335612,-0.1600723
2,0.45590854,0.7449262,"('unlikable', 'likable')",-0.22776936,-0.3022401,0.29557747,0.27160433,0.1745722,0.2380968,-0.0635246
62,-0.45331424,-0.4207424,"('incompetent', 'brilliant')",-0.0010921955,0.03703776,-0.14021245,0.17238614,-0.1982063,-0.0704395,-0.1277668
8,0.40764028,0.603091,"('unaffectionate', 'affectionate')",-0.12777293,0.091985375,1.0864817,1.0486233,0.4554497,0.5812332,-0.1257835
17,0.40532315,0.5572889,"('nasty', 'nice')",-0.12253819,-0.15933812,-0.76071966,-0.7682912,-0.1593116,-0.1234468,-0.0358648
81,0.4045467,0.23487991,"('submissive', 'aggressive')",0.85257566,0.8539729,-0.9925521,-1.0498967,0.0881901,0.0129854,0.0752047
76,0.403153,0.31618932,"('anxious', 'daring')",-0.4597865,-0.6324464,-0.47992814,-0.62312394,-0.1788539,-0.313127,0.1342731
29,0.37347835,0.43028635,"('unfair', 'fair')",-1.222457,-1.097293,-0.3483612,-0.3763002,-0.3991133,-0.3477689,-0.0513444
54,0.3631293,0.042801715,"('incapable', 'capable')",-0.37376836,-0.42964667,0.9321355,0.7705318,0.3071655,0.1278956,0.1792699
12,0.3431912,0.49380493,"('unsupportive', 'supportive')",0.15382667,0.22645542,-1.3829057,-1.1795597,-0.295296,-0.1530998,-0.1421962
77,0.33622152,0.08686192,"('unmotivated', 'motivated')",0.17243397,-0.078324854,-1.2714913,-1.3146452,-0.2542786,-0.4353694,0.1810908
86,-0.33103037,-0.42703858,"('uninfluential', 'influential')",-0.19118834,-0.13313141,0.22292754,0.27112743,-0.0997637,-0.0963475,-0.0034162
67,0.3204213,0.42113048,"('doubtful', 'determined')",0.07853691,-0.021931771,-0.52287567,-0.6707201,-0.0413058,-0.0905071,0.0492013
55,0.30692926,0.21185,"('incompetent', 'clever')",-0.69377095,-0.6326554,-0.1872581,-0.038932256,-0.1913666,-0.1532459,-0.0381207
66,-0.3055685,-0.35664046,"('inactive', 'active')",-0.013638638,-0.09148468,1.2603995,1.0122954,0.3137308,0.1880567,0.1256741
30,0.304928,0.2528609,"('intolerant', 'tolerant')",0.74479204,0.88943136,0.3036058,0.40026453,0.4511086,0.5141856,-0.063077
41,0.27177298,0.65304637,"('unforgiving', 'forgiving')",-0.95449567,-0.71944636,0.7652031,0.9471611,0.0274935,0.293587,-0.2660935
64,-0.26575953,-0.2713116,"('shy', 'confident')",0.18183467,0.1601331,-6.0724435,-5.7767444,-2.0521228,-1.9626409,-0.0894819
1,-0.25622895,0.09782176,"('unfriendly', 'friendly')",-0.19070269,0.021790225,2.241537,2.2859557,0.5982018,0.8018559,-0.2036541
33,-0.25321984,-0.3603352,"('wrong', 'right')",0.83572406,0.7144186,0.37937525,0.4405352,0.3206265,0.2648729,0.0557536
48,0.24477217,0.089489125,"('unintelligent', 'intelligent')",-0.3012083,-0.23099919,-0.3582487,-0.22055343,-0.1382283,-0.1206878,-0.0175405
85,-0.24346948,-0.08255172,"('insignificant', 'prestigious')",0.007156402,-0.012698986,0.34683424,0.16469333,0.0368404,0.0231475,0.0136929
44,0.2431222,0.024818296,"('prejudiced', 'unprejudiced')",-0.54565793,-0.7867154,-1.5706056,-1.6737949,-0.6243804,-0.8118973,0.1875169
11,0.21932419,-0.0028610975,"('unhelpful', 'helpful')",0.05298859,-0.0483853,1.4867933,1.4861097,0.5863687,0.4782878,0.1080809
53,-0.20132068,0.047883548,"('uncreative', 'creative')",-0.4803338,-0.3810732,0.880059,0.9970337,0.0661349,0.2212813,-0.1551464
72,-0.19960368,-0.66460353,"('unambitious', 'ambitious')",-0.3569294,-0.3039967,0.4362772,0.70142704,-0.0400853,-0.0890577,0.0489724
38,-0.17598508,-0.46698722,"('untruthful', 'truthful')",-0.3827305,-0.36935878,0.41756457,0.55913854,-0.0470503,-0.0924025,0.0453522
80,-0.15940797,-0.4027257,"('dominated', 'dominating')",0.24237359,0.16276725,0.13861693,0.29534972,0.0738608,0.0184638,0.055397
10,0.13780169,0.104325436,"('unsympathetic', 'sympathetic')",-0.88219434,-0.77104205,-0.5435615,-0.3813143,-0.429318,-0.3493437,-0.0799743
27,-0.1352445,-0.30898792,"('hardhearted', 'softhearted')",-0.34613097,-0.25217906,0.901474,0.83792365,0.1400328,0.0922522,0.0477806
46,0.099765226,-0.029466601,"('uncompetitive', 'competitive')",0.42266366,0.3301132,-1.0811777,-0.8241313,-0.1862496,-0.1744949,-0.0117547
58,0.09224717,-5.0056726e-05,"('undiscriminating', 'discriminating')",0.6919882,0.6117634,0.8840668,0.953332,0.5561008,0.5216818,0.034419
28,-0.086334445,0.11964646,"('disloyal', 'loyal')",0.04131135,0.20092547,1.1441208,1.1164882,0.3663659,0.47902,-0.1126541
49,0.08006179,-0.1382471,"('unable', 'able')",0.031605095,0.031783815,-0.60236275,-0.4864634,-0.1635653,-0.1976422,0.0340769
32,0.07034902,0.34395075,"('unkind', 'kind')",-0.5754436,-0.326373,0.73254067,0.7460203,0.0758154,0.2545327,-0.1787173
22,-0.06912583,-0.14377987,"('untrustworthy', 'trustworthy')",-1.336001,-1.303716,-0.81573224,-0.6167195,-0.7402864,-0.6880717,-0.0522147
40,-0.060969036,0.16689417,"('stingy', 'generous')",0.43616298,0.5251622,-1.6708595,-1.5255603,-0.4318885,-0.2778346,-0.1540539
50,-0.05823045,-0.27341774,"('clumsy', 'skillful')",0.10183064,-0.07379039,-0.239413,-0.34665138,-0.0652709,-0.2312865,0.1660156
19,0.052772664,0.1646747,"('inhospitable', 'hospitable')",-0.74975747,-0.65544087,0.0034062862,0.016329922,-0.2311928,-0.1581454,-0.0730474
79,0.049709197,0.10335274,"('wavering', 'unwavering')",-0.45947728,-0.6765418,0.28190666,0.13850576,-0.0426205,-0.1448944,0.1022739
75,-0.038878895,-0.13155587,"('meek', 'impulsive')",0.36519617,0.22625917,-0.5119822,-0.6067755,-0.0618883,-0.1706907,0.1088024
0,0.01758787,0.19280377,"('unsociable', 'sociable')",-0.6233009,-0.43526673,-0.7321507,-0.61411387,-0.4459546,-0.2855256,-0.160429
69,-0.00892631,0.21707803,"('lazy', 'industrious')",1.7990887,1.6726469,-0.003625933,-0.1059504,0.5955122,0.5945915,0.0009207
45,0.008882366,0.24533236,"('incompetent', 'competent')",0.16526791,0.20501298,0.59647053,0.8854172,0.2568736,0.4452542,-0.1883806
