,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,male-female
53,-1.1589004,-1.0416523,"('uncreative', 'creative')",0.7361983,0.99735284,-0.5022544,-0.57159084,1.3962096,1.4207734,0.1178133,0.2012208,-0.0834075
77,-1.1140689,-1.1105833,"('unmotivated', 'motivated')",0.687436,0.8106159,-0.46748617,-0.46270835,-0.8619368,-0.8017819,-0.439014,-0.3911144,-0.0478996
43,-1.0147991,-0.7315496,"('irresponsible', 'responsible')",0.26140997,0.66338205,-1.6699181,-1.5196633,0.5745867,0.5900886,-0.4621801,-0.2494356,-0.2127445
85,1.0031646,0.3726608,"('insignificant', 'prestigious')",-1.0199881,-1.6707377,-1.304301,-1.5160767,0.7283641,0.32356495,-0.1481901,-0.6226472,0.4744571
51,-0.9977875,-0.8940493,"('uneducated', 'educated')",0.34863722,0.3411329,-0.26245743,-0.2479306,0.37523848,0.35004184,-0.1340923,-0.1127013,-0.021391
47,-0.9957588,-0.6381181,"('stupid', 'smart')",0.43901956,0.7318778,-0.11554011,-0.11408963,5.2115,5.3150206,1.1348052,1.3236727,-0.1888675
72,-0.98873,-0.8420563,"('unambitious', 'ambitious')",-0.91223526,-0.6686046,-1.3867768,-1.3609097,-0.7708976,-0.598038,-1.0146599,-0.8674021,-0.1472578
20,-0.9785463,-1.0902315,"('rough', 'thoughtful')",-0.1829442,-0.112027206,-0.21611309,-0.3149121,0.909142,0.84187984,-0.1171154,-0.1688227,0.0517073
78,-0.9741209,-1.1794933,"('nonresilient', 'resilient')",0.8434685,1.0517781,-0.15243605,-0.44435802,0.15387851,0.109334126,-0.0323025,-0.1156848,0.0833823
65,-0.88754416,-0.47128442,"('insecure', 'secure')",0.12586999,0.49590588,-0.28648922,-0.08466558,-0.65505326,-0.35030338,-0.4258042,-0.1025869,-0.3232173
1,-0.8743009,-1.3805689,"('unfriendly', 'friendly')",0.18630065,-0.14383525,-1.5391217,-1.719922,1.838496,1.6501366,-0.0971565,-0.3985474,0.3013909
56,-0.871776,-0.3642189,"('impractical', 'practical')",0.88442826,1.4547852,-0.14171718,0.15479606,-0.72076815,-0.42950577,-0.2124583,0.2039642,-0.4164225
33,0.85478175,0.43317917,"('wrong', 'right')",0.5191027,0.087408215,0.51133007,0.38223478,-0.2691156,-0.5060941,0.4040247,0.099182,0.3048427
11,-0.8469321,-0.54223824,"('unhelpful', 'helpful')",0.8168421,1.1640085,-1.5697527,-1.2964443,1.519387,1.7519045,-0.0201139,0.2693076,-0.2894215
42,0.8350677,0.8993177,"('unreliable', 'reliable')",0.48673788,0.7561702,0.15377158,0.4780578,-3.0363817,-2.8167157,-0.3902012,-0.1707925,-0.2194087
36,0.82483363,0.11023621,"('hostile', 'amicable')",-1.3820515,-2.1369116,0.050808217,-0.22235744,0.59324545,0.37091962,0.021709,-0.4695283,0.4912373
45,-0.8233151,-0.83707225,"('incompetent', 'competent')",0.2874307,0.55466163,-0.9211834,-1.0217413,-0.25838032,-0.29191917,-0.428862,-0.3990178,-0.0298442
68,-0.78170395,-0.68788314,"('dependent', 'independent')",-0.30982023,-0.0830301,-0.3516584,-0.26539838,-0.8732668,-0.91970277,-0.5791123,-0.4890036,-0.0901087
46,-0.77406764,-0.57731026,"('uncompetitive', 'competitive')",1.5807446,2.1011481,-0.941019,-0.9001785,-0.6116962,-0.48777825,-0.1865095,0.0339703,-0.2204798
41,-0.7687025,-0.8829606,"('unforgiving', 'forgiving')",-1.2053007,-1.2970443,-0.85637105,-0.90582377,-0.014147092,-0.1066878,-0.7111303,-0.7981291,0.0869988
13,-0.6962366,-0.325916,"('impolite', 'polite')",0.3330906,0.7409478,0.35214332,0.5149366,-0.26698476,-0.13395283,-0.0694969,0.1990039,-0.2685008
62,-0.6615961,-0.2840321,"('incompetent', 'brilliant')",0.87605935,1.4036969,-1.054123,-0.74715173,-0.07263474,0.25120088,-0.2280736,0.1559285,-0.3840021
70,-0.6597898,-0.3889892,"('lethargic', 'energetic')",0.8161194,1.2109187,-0.06787104,0.03493464,0.6649462,0.8248469,0.1883512,0.4204277,-0.2320765
50,0.6299613,0.5510775,"('clumsy', 'skillful')",0.33437598,0.32523784,0.6326822,0.48027357,0.30213812,0.31864855,0.4747894,0.4188094,0.05598
40,0.6059637,0.25380415,"('stingy', 'generous')",0.03373701,-0.19657902,-0.64509606,-0.7512275,-1.254562,-1.5921209,-0.3149893,-0.5715308,0.2565415
28,-0.6048631,-0.7404881,"('disloyal', 'loyal')",-0.27557114,-0.4390222,-1.5011697,-1.7042005,1.1409252,1.1002486,-0.3101697,-0.4458656,0.1356959
79,0.60483426,0.22925472,"('wavering', 'unwavering')",-0.7100854,-0.8641696,-0.048893735,-0.120224886,0.06999782,-0.10042698,-0.0210368,-0.2138917,0.1928549
54,-0.604146,-0.6423263,"('incapable', 'capable')",-1.1846399,-1.2230499,-0.51370376,-0.47363046,0.85769117,0.9312302,-0.3611996,-0.3519441,-0.0092555
18,-0.60167843,-0.69731396,"('disagreeable', 'welcoming')",-0.37391728,-0.5254829,-0.39774805,-0.28975117,-0.2803939,-0.4047336,-0.4134344,-0.4793204,0.065886
61,-0.5988784,-0.6923527,"('illogical', 'logical')",0.84733,0.8436115,-0.21090135,-0.28656477,0.35365856,0.26661375,0.0978022,0.0328269,0.0649753
30,-0.55424213,-0.34934255,"('intolerant', 'tolerant')",1.4739678,1.6835623,-0.6779708,-0.5500788,0.7753173,0.9767418,0.2542681,0.4402207,-0.1859526
35,0.5092345,0.4086936,"('corrupt', 'incorrupt')",-1.6647058,-2.1124856,0.7464655,0.7034465,-0.03371918,-0.21454571,-0.1106813,-0.3037228,0.1930415
26,-0.5058133,-0.88503313,"('hardhearted', 'benevolent')",-0.33550346,-0.80497015,0.5330348,0.14997926,1.7356266,1.4886383,0.3568361,-0.0128464,0.3696825
63,-0.49681845,-0.47967708,"('unperceptive', 'insightful')",1.257418,1.4737628,-0.8964938,-0.9557737,0.8175876,0.8461902,0.1704234,0.2211255,-0.0507021
15,0.4946627,0.35121435,"('boring', 'funny')",-0.81053567,-0.9648555,0.5865136,0.5753595,0.05480492,-0.0069686417,0.0813614,-0.0113126,0.092674
7,-0.4895358,-0.5643452,"('insensitive', 'sensitive')",0.35065973,0.54971826,-0.33974177,-0.44349465,0.8469477,0.6587227,0.0920825,0.0501503,0.0419322
22,-0.46457714,-0.3581238,"('untrustworthy', 'trustworthy')",0.3984018,0.63493574,-1.3192129,-1.1390698,-1.2729512,-1.1490791,-0.6645849,-0.5028342,-0.1617507
83,-0.4326667,-0.6869988,"('powerless', 'powerful')",0.61469734,0.6069205,-1.0764016,-1.0697309,-0.53236693,-0.5277368,-0.3566844,-0.4193865,0.0627021
32,-0.43219727,-0.42550305,"('unkind', 'kind')",0.15329488,0.17774612,-0.36505815,-0.52240795,0.8232753,0.82790345,0.0448287,0.0144347,0.030394
66,0.43126,0.20492987,"('inactive', 'active')",-0.41881204,-0.58121204,1.5756751,1.3890939,1.2930896,1.0338272,0.7203032,0.5116597,0.2086435
88,-0.42388988,-0.73217326,"('low', 'eminent')",-0.27145085,-0.39167732,-1.3281695,-1.2983668,-0.022656724,-0.0042153876,-0.5115417,-0.6066082,0.0950665
34,-0.4085948,-0.25775176,"('mean', 'honorable')",0.018027835,0.46229738,0.09365336,0.023426175,5.7489367,5.797709,1.3630058,1.5064201,-0.1434143
31,0.39168873,-0.14536507,"('evil', 'good')",-1.0771139,-1.7295226,-1.027056,-1.1569498,-0.99541485,-1.3373365,-0.676974,-1.0922935,0.4153195
76,0.38437065,0.8926652,"('anxious', 'daring')",0.8043602,1.4145015,0.53530115,0.6807264,-0.19397491,0.25630093,0.3825142,0.8110485,-0.4285343
71,0.3804871,0.4045737,"('diffident', 'self-confident')",0.6107712,0.4699477,-0.5410195,-0.6081308,0.48379922,0.34933442,0.2335095,0.1539312,0.0795783
23,-0.3453739,-0.090155706,"('insincere', 'sincere')",0.600902,1.1068931,-1.1379851,-1.1741899,5.714697,5.7508917,1.20806,1.3983598,-0.1902998
8,-0.2997643,-0.72671664,"('unaffectionate', 'affectionate')",-0.6472012,-1.0993909,-2.0811996,-2.3140612,0.75850004,0.53969014,-0.5674163,-0.9001197,0.3327034
84,0.29450703,0.3476154,"('inferior', 'superior')",0.16313297,0.23222674,0.676163,0.6844202,0.6958298,0.76084745,0.4574082,0.5062774,-0.0488692
12,-0.26205847,-0.4320059,"('unsupportive', 'supportive')",0.38557628,0.4350043,-2.38799,-2.403894,-1.8368651,-1.9989684,-1.0253344,-1.099966,0.0746316
2,0.25631145,0.44673544,"('unlikable', 'likable')",0.94139224,1.0808165,0.36054784,0.48313084,0.5004768,0.6664729,0.5146821,0.6692889,-0.1546068
38,-0.25242367,-0.20819086,"('untruthful', 'truthful')",-0.3481192,-0.3621772,-1.7617427,-1.6487436,-0.11213659,-0.003029123,-0.6186056,-0.5555352,-0.0630704
74,-0.24996704,-0.16137183,"('undedicated', 'dedicated')",0.30374488,0.49952102,-0.48875335,-0.56133354,-0.016153106,-0.037145626,-0.1127822,-0.0650825,-0.0476997
19,-0.2450772,-0.33644795,"('inhospitable', 'hospitable')",-0.24644661,-0.44220814,-0.76704025,-0.8313249,-0.37631357,-0.46017024,-0.4087194,-0.5175378,0.1088184
4,0.24075328,0.06996617,"('disliked', 'liked')",-1.0969763,-1.5082146,-0.8394968,-0.71629757,-6.576586,-6.6518574,-2.0680764,-2.2016008,0.1335244
6,0.2068803,-0.11394443,"('distant', 'open')",-1.282964,-1.8551147,-0.66353035,-0.7495256,0.48621184,0.33184066,-0.3133506,-0.596686,0.2833354
9,-0.20431581,-0.57929647,"('unaffectionate', 'caring')",0.15485416,-0.22257954,-2.3013833,-2.5206292,1.3415048,1.1552962,-0.252335,-0.5418023,0.2894673
37,0.1975892,0.0010945164,"('fake', 'genuine')",0.47820607,0.44497666,-0.024409112,-0.016184494,0.6622698,0.5928807,0.328414,0.2556919,0.0727221
3,-0.1861422,-0.16412577,"('repellent', 'pleasant')",-0.01284474,0.2363478,0.03910118,-0.04373221,0.11217069,0.13074368,-0.0119288,0.0398084,-0.0517372
58,-0.18115348,-0.40344486,"('undiscriminating', 'discriminating')",1.0936512,0.9862953,-0.7249626,-0.9616477,-0.031752948,-0.22982165,0.0389455,-0.1521547,0.1911002
87,0.1435105,0.21465436,"('unsuccessful', 'successful')",1.0795741,1.1889718,0.6133457,0.49987304,0.29070717,0.28192753,0.5317844,0.5463567,-0.0145723
27,0.13559347,-0.3338799,"('hardhearted', 'softhearted')",-1.0644243,-1.3426777,0.19497395,-0.121874735,1.4600788,1.1618624,0.1815555,-0.1591425,0.340698
44,0.12516749,0.3686511,"('prejudiced', 'unprejudiced')",-0.9043957,-0.8186176,0.030391958,0.33203313,-1.6038011,-1.3620194,-0.5881593,-0.3699882,-0.2181711
29,0.12083411,0.14308465,"('unfair', 'fair')",-0.644796,-0.5816163,-1.2328446,-1.1894677,-0.6497848,-0.7434797,-0.6016479,-0.5928698,-0.0087781
24,0.11345023,-0.016739946,"('dishonest', 'honest')",-0.11712697,-0.083394215,-0.9836413,-1.0011284,0.86752456,0.81923145,-0.0299484,-0.0705078,0.0405594
5,-0.112352125,-0.16905624,"('distant', 'outgoing')",-0.9854991,-1.3293117,-0.93489355,-0.8992534,-0.46718636,-0.5098022,-0.6249828,-0.7268559,0.1018731
80,-0.11123597,-0.1849021,"('dominated', 'dominating')",0.6653162,0.674141,0.03560659,0.00808331,-1.329762,-1.357091,-0.1850188,-0.2149422,0.0299234
17,-0.09739579,-0.1613472,"('nasty', 'nice')",-1.617512,-1.6852874,-0.9107125,-0.84081995,-0.8403409,-0.9097254,-0.8664903,-0.899295,0.0328047
64,-0.071230695,-0.18853767,"('shy', 'confident')",-0.07098996,-0.12063772,-0.97045046,-0.7408726,-6.766565,-6.651425,-1.9698091,-1.9253682,-0.0444409
67,0.02520375,0.1761507,"('doubtful', 'determined')",-0.23025683,-0.05528386,1.0097684,1.1302985,-0.4151423,-0.31865716,0.0973932,0.2331271,-0.1357339
75,-0.019694997,0.16468468,"('meek', 'impulsive')",-0.9479845,-0.93045616,-0.11331857,0.06840781,-0.40425992,-0.2231401,-0.3713145,-0.2301259,-0.1411886
16,-0.014219256,0.11957471,"('unpopular', 'popular')",-0.53571624,-0.41920286,0.081723176,0.050144613,0.5551017,0.56778914,0.0217223,0.0795764,-0.0578541
25,-0.011363462,-0.26848754,"('egoistic', 'altruistic')",0.24413304,-0.0012220368,0.22234039,0.16088541,2.0834718,1.9880544,0.6346455,0.4698076,0.1648379
