,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
74,1.4901143,1.5392566,"('undedicated', 'dedicated')",-0.8214863,-0.72055787,1.218072,1.0915906,0.24697645,0.3702902,0.5334191,0.5701449,-0.0367258
36,-1.4775254,-1.2926044,"('hostile', 'amicable')",-0.28397903,-0.23243357,-1.6089997,-1.7217857,0.12955269,0.19536708,-0.8102379,-0.7628642,-0.0473737
7,1.4755058,1.3890252,"('insensitive', 'sensitive')",0.31577572,0.17272317,0.07665911,0.058415182,0.7833324,0.80695844,0.6628183,0.6067805,0.0560378
88,-1.4390637,-0.13575214,"('low', 'eminent')",-0.59776866,0.10020977,-1.3114692,0.23580985,0.024450611,0.59755737,-0.8309627,0.1994562,-1.0304189
21,1.4048675,1.4074126,"('immoral', 'moral')",0.9133992,0.88128006,0.3933852,0.7341178,-0.88755226,-0.8231727,0.4560249,0.5499095,-0.0938846
73,1.184395,1.3604577,"('helpless', 'self-reliant')",0.52809936,0.5787518,-0.38223886,-0.37031695,-3.3722165,-3.5406535,-0.5104902,-0.4929402,-0.01755
82,-1.1757188,-0.83807933,"('poor', 'rich')",0.2068926,0.15743074,-0.24794294,0.45910138,5.9006753,6.2757783,1.1709765,1.5135578,-0.3425813
5,-1.164971,-0.8536182,"('distant', 'outgoing')",0.41770446,0.258474,-1.4764334,-2.0550814,-0.2845612,-0.43436173,-0.6270653,-0.7711468,0.1440815
10,1.1384994,1.1173291,"('unsympathetic', 'sympathetic')",-0.85241234,-0.99134326,0.08008631,0.013281465,-0.0978677,-0.07871568,0.0670764,0.0151379,0.0519385
70,1.1115935,1.1876557,"('lethargic', 'energetic')",0.23091067,0.2319319,0.5911367,0.9641073,0.89008784,0.87440574,0.7059321,0.8145251,-0.108593
37,1.082689,1.008109,"('fake', 'genuine')",0.27196854,0.35858598,0.005900476,0.0010391399,0.3430692,0.39646617,0.4259068,0.4410501,-0.0151433
84,1.0731616,0.7462657,"('inferior', 'superior')",1.5388224,1.34522,0.5500822,0.29683086,0.5817177,0.48808393,0.935946,0.7191001,0.2168459
72,1.0546199,0.70771337,"('unambitious', 'ambitious')",0.00055203214,0.05982951,0.5497742,0.38036594,-0.7019172,-0.78792924,0.2257572,0.0899949,0.1357623
65,1.0530318,1.1205415,"('insecure', 'secure')",-0.57423854,-0.6526709,0.8205512,1.0509307,-0.1667489,-0.15574409,0.2831489,0.3407643,-0.0576154
30,1.0483848,1.8011328,"('intolerant', 'tolerant')",0.7475894,0.9819825,0.3504699,0.6721927,0.82465667,1.2603978,0.7427752,1.1789265,-0.4361513
19,-1.0408409,-0.67436266,"('inhospitable', 'hospitable')",-0.37410906,-0.21830818,-1.57289,-1.4090621,-0.32889193,-0.25037253,-0.829183,-0.6380264,-0.1911566
6,-0.95280147,-0.754807,"('distant', 'open')",0.043153804,-0.15770635,-1.9285359,-2.55698,0.16509558,0.009137869,-0.668272,-0.8650889,0.1968169
67,0.9287999,1.3122972,"('doubtful', 'determined')",0.7942323,1.0674618,0.8212134,1.079845,-0.44945276,-0.2793731,0.5236982,0.7950577,-0.2713595
42,0.9279039,1.0481161,"('unreliable', 'reliable')",-0.46415895,-0.6544356,0.82817876,0.9392998,-2.5677512,-2.862962,-0.3189569,-0.3824954,0.0635385
80,0.83819485,0.5715249,"('dominated', 'dominating')",-0.45907184,-0.40207493,1.5884827,1.8576916,-1.210117,-1.2579848,0.1893722,0.1922892,-0.002917
15,-0.83665144,0.36926073,"('boring', 'funny')",0.19606547,0.6898775,-1.4463649,-0.6352349,0.25862154,0.7303317,-0.4570823,0.2885588,-0.7456411
8,-0.8299123,-1.1163644,"('unaffectionate', 'affectionate')",0.013746336,-0.00014459342,-0.10730094,-0.6397909,0.58913916,0.4896856,-0.0835819,-0.3166535,0.2330716
3,0.7889364,0.50183797,"('repellent', 'pleasant')",-0.097110294,-0.4054354,1.320673,1.2370741,0.51743186,0.2972701,0.6324828,0.4076867,0.2247961
55,0.7856398,0.57185066,"('incompetent', 'clever')",-0.6376314,-0.62196136,1.0980048,1.1134498,0.01934918,0.057065737,0.3163406,0.2801012,0.0362394
35,-0.7827047,-0.48359588,"('corrupt', 'incorrupt')",-0.012995502,0.16409132,-1.6144369,-1.4068229,-0.509228,-0.26561436,-0.7298413,-0.4979855,-0.2318558
9,0.7634238,0.5098526,"('unaffectionate', 'caring')",0.5521608,0.31791714,0.17466381,-0.42881024,1.3904178,1.2669909,0.7201666,0.4164876,0.303679
76,0.70938367,1.0561494,"('anxious', 'daring')",-0.2136798,-0.09664454,0.667362,1.2216792,0.12629744,0.43193442,0.3223408,0.6532796,-0.3309388
54,0.70581955,0.54904306,"('incapable', 'capable')",-0.02157442,-0.15739194,-0.009015333,-0.068785675,0.7604778,0.8415933,0.3589269,0.2911147,0.0678122
62,0.7045064,0.9449168,"('incompetent', 'brilliant')",0.06617051,0.20057304,0.53489614,0.879285,0.18633167,0.31044772,0.3729762,0.5838056,-0.2108294
24,0.7000782,0.8165532,"('dishonest', 'honest')",0.3019533,0.26361865,-0.13915467,0.061907165,0.58906,0.8250247,0.3629842,0.4917759,-0.1287917
52,-0.69577503,-0.54379904,"('irrational', 'rational')",0.37347016,0.41118786,-1.0700514,-1.290642,-0.04026156,-0.08061289,-0.3581544,-0.3759665,0.0178121
27,0.6671739,0.6680688,"('hardhearted', 'softhearted')",-0.5348326,-0.8850888,-0.21005416,-0.93255717,1.3888077,1.0869482,0.3277737,-0.0156572,0.3434309
44,-0.65759003,-0.8192943,"('prejudiced', 'unprejudiced')",-0.16048373,-0.10141589,-0.7191927,-0.17871428,-1.5593024,-1.5409145,-0.7741423,-0.6600847,-0.1140576
20,0.64712024,0.6554888,"('rough', 'thoughtful')",0.003565155,0.18993345,0.98492575,1.0020732,1.1098968,1.0975295,0.6863769,0.7362562,-0.0498793
85,-0.62796515,-0.7015803,"('insignificant', 'prestigious')",0.37921143,0.45478433,-1.1000153,-1.1853788,-0.036481235,-0.0046592504,-0.3463126,-0.3592085,0.0128959
28,-0.60713226,-0.7263738,"('disloyal', 'loyal')",-0.2114999,-0.28007898,-0.1257174,-0.0040185563,0.905931,0.9987417,-0.0096046,-0.0029324,-0.0066722
75,-0.553289,-0.54996395,"('meek', 'impulsive')",-0.16965856,-0.018014427,-1.2778702,-1.1581345,-0.56278,-0.5538194,-0.6408994,-0.5699831,-0.0709163
71,0.54101485,0.7103764,"('diffident', 'self-confident')",1.2869374,0.97899425,0.07317566,-0.014107447,0.6251331,0.5732995,0.6315652,0.5621407,0.0694245
86,0.48472854,0.2518717,"('uninfluential', 'influential')",-0.04963965,-0.16435046,0.42710495,-0.15673232,0.025829334,-0.07243574,0.2220058,-0.0354117,0.2574175
13,0.44632164,0.76727545,"('impolite', 'polite')",0.46835843,0.43041444,0.6164095,1.0210103,0.061983123,0.18578273,0.3982682,0.6011207,-0.2028525
17,-0.4432072,-0.18839294,"('nasty', 'nice')",-0.19807109,0.044792667,-1.2590281,-1.0188651,-0.69336057,-0.4324362,-0.6484168,-0.3987254,-0.2496914
45,-0.4322049,-0.53673685,"('incompetent', 'competent')",-0.06433115,-0.22141723,0.38026682,0.29774654,-0.37698022,-0.4183858,-0.1233124,-0.2196983,0.0963859
51,-0.43104345,-0.021288782,"('uneducated', 'educated')",-0.841556,-0.8128707,0.865999,1.1835567,0.45045072,0.74320555,0.0109626,0.2731507,-0.2621881
47,-0.42346084,0.08523403,"('stupid', 'smart')",0.117173806,0.19939148,0.8316794,1.1128905,5.4062357,5.5722136,1.4829071,1.7424324,-0.2595253
68,0.37700593,0.52695644,"('dependent', 'independent')",-1.0131494,-1.1830631,-0.17504582,-0.32032824,-0.5994991,-0.7970234,-0.3526721,-0.4433646,0.0906925
81,0.3766468,1.0770375,"('submissive', 'aggressive')",-0.567644,-0.22260484,1.339443,2.0801547,-0.8285506,-0.56105614,0.0799738,0.5933828,-0.513409
61,-0.33981317,-0.09971212,"('illogical', 'logical')",0.21838428,0.021783093,0.27325046,0.343167,0.15157264,0.1872631,0.0758485,0.1131253,-0.0372768
11,0.31961352,0.49423587,"('unhelpful', 'helpful')",0.109834895,0.14106981,0.12054071,0.48806366,2.07648,2.3900368,0.6566173,0.8783516,-0.2217343
49,-0.31154716,0.22524406,"('unable', 'able')",-0.5339223,-0.39548638,-0.7193451,-0.4186027,-0.24783671,-0.1886058,-0.4531628,-0.1943627,-0.2588001
2,0.31043524,0.8055945,"('unlikable', 'likable')",0.4104864,0.61348397,1.1152252,1.7213489,0.64924663,0.850425,0.6213484,0.9977131,-0.3763647
14,0.29278165,0.8517772,"('antisocial', 'social')",0.011617275,0.3925084,1.020794,1.8324311,-0.90278614,-0.537512,0.1056017,0.6348011,-0.5291994
33,0.26624683,-0.13684516,"('wrong', 'right')",1.1744815,0.99894375,0.08314578,-0.54839545,-0.40360528,-0.57484525,0.2800672,-0.0652855,0.3453527
87,0.25768137,0.54394263,"('unsuccessful', 'successful')",0.3128569,0.29894778,1.9564729,2.34843,0.80487704,0.9026908,0.832972,1.0235028,-0.1905308
59,0.25691122,0.39003482,"('foolish', 'wise')",0.6528463,0.47335106,-1.017582,-1.3456467,0.37085885,0.28065312,0.0657586,-0.0504019,0.1161605
63,0.2435848,-0.11235827,"('unperceptive', 'insightful')",0.39404935,0.06669314,1.5580246,1.0951798,1.2962651,0.9786435,0.872981,0.5070395,0.3659415
22,0.23244765,0.25908953,"('untrustworthy', 'trustworthy')",-0.6475274,-0.74060756,1.0953681,1.2529486,-0.9056097,-0.8660908,-0.0563303,-0.023665,-0.0326653
57,-0.23045999,0.12334657,"('unimaginative', 'imaginative')",-0.56974673,-0.47600934,-0.21955329,-0.20763601,-2.360561,-2.375015,-0.8450803,-0.7338284,-0.1112519
64,0.2250338,0.32156724,"('shy', 'confident')",0.76509,0.6497273,1.2062004,1.2450036,-6.130355,-6.379827,-0.9835077,-1.0408822,0.0573745
18,-0.22120053,0.0048807487,"('disagreeable', 'welcoming')",-0.6593675,-0.54681545,-0.6618632,-0.6467725,-0.37168682,-0.29380065,-0.4785295,-0.370627,-0.1079025
25,0.21410216,-0.31596124,"('egoistic', 'altruistic')",0.9114199,0.8630853,-0.3517519,-0.57737595,1.2185938,1.184305,0.498091,0.2885133,0.2095777
41,-0.2140589,0.10149082,"('unforgiving', 'forgiving')",-1.2756897,-1.1863569,0.6086148,0.6307246,0.36389777,0.36953348,-0.129309,-0.021152,-0.108157
32,0.20938304,0.5606101,"('unkind', 'kind')",-0.032444082,0.010818783,0.70628273,0.7729167,1.0039868,1.2209464,0.4718021,0.641323,-0.1695209
48,0.20641005,-0.09297237,"('unintelligent', 'intelligent')",0.15644795,-0.093296535,-0.13023844,-0.56003135,0.5233962,0.45948577,0.1890039,-0.0717036,0.2607075
40,-0.1825457,-0.4520809,"('stingy', 'generous')",0.30725825,0.07239825,0.41924328,-0.4537171,-1.568802,-1.9310322,-0.2562115,-0.691108,0.4348965
58,-0.17878604,-0.5414218,"('undiscriminating', 'discriminating')",0.45908508,0.3723685,0.72645503,0.3869001,-0.020009458,-0.17193541,0.2466861,0.0114779,0.2352082
29,-0.17693418,-0.17805772,"('unfair', 'fair')",-0.3090054,-0.5147015,-0.49005213,-0.6055717,-0.6763967,-0.83780825,-0.4130971,-0.5340348,0.1209377
79,-0.17634729,-0.21146634,"('wavering', 'unwavering')",-0.6588839,-0.5765522,-1.7175403,-1.5427454,-0.28695798,-0.25756752,-0.7099324,-0.6470828,-0.0628496
26,0.15217023,0.23818037,"('hardhearted', 'benevolent')",0.8362531,0.8529513,0.72454983,0.4939762,1.392405,1.5150852,0.7763445,0.7750483,0.0012962
53,0.1372995,0.103428096,"('uncreative', 'creative')",0.9763008,0.7271182,0.31259996,0.1509758,1.2062504,1.1948973,0.6581126,0.5441048,0.1140078
78,0.098993875,-0.7069388,"('nonresilient', 'resilient')",0.1631211,-0.29260597,0.9470481,0.20646718,0.27286592,0.022357453,0.3705072,-0.19268,0.5631872
83,-0.096518695,-0.06883506,"('powerless', 'powerful')",-0.090999216,-0.02679091,-0.5986584,-0.5867518,-1.0581527,-1.0792121,-0.4610822,-0.4403975,-0.0206847
34,0.087712884,0.27342236,"('mean', 'honorable')",0.36292136,0.41617924,-0.08611685,-0.069856495,5.96041,6.1002965,1.5812318,1.6800104,-0.0987786
1,0.074805476,-0.276148,"('unfriendly', 'friendly')",0.5385626,0.09911485,-0.2508684,-0.7927869,1.5998516,1.5455959,0.4905878,0.143944,0.3466438
0,-0.06975943,-0.0021557203,"('unsociable', 'sociable')",-0.62658626,-0.58010554,0.42365566,0.72887194,-0.44485486,-0.3124091,-0.1793862,-0.0414496,-0.1379366
50,0.043375403,-0.2063903,"('clumsy', 'skillful')",0.3694743,0.21316987,-0.12815462,-0.15524031,0.23937151,0.15831403,0.1310166,0.0024633,0.1285533
69,-0.027255066,-0.09718736,"('lazy', 'industrious')",1.1977941,1.2807673,0.341036,0.17335252,-0.59247833,-0.77787685,0.2297742,0.1447639,0.0850103
38,-0.011284364,-0.112120986,"('untruthful', 'truthful')",0.13471703,0.06023102,-0.7564601,-0.8753669,0.064906046,0.1665633,-0.1420303,-0.1901734,0.0481431
66,0.0035787746,-0.31621164,"('inactive', 'active')",-0.12812807,-0.19664015,0.9414607,0.72775835,0.8865336,0.6109391,0.4258613,0.2064614,0.2193999
