,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
70,1.4910076,1.5278249,"('lethargic', 'energetic')",1.0396973,1.0920613,1.6445463,1.625211,2.0624902,1.9757597,1.7538867,1.8445358,1.5983256,1.6130785,-0.0147529
31,-1.469433,-1.3661892,"('evil', 'good')",-1.4244982,-1.4687138,-1.5595841,-1.5596224,-2.1756778,-1.9914566,-1.5486131,-1.656576,-1.6355612,-1.6085115,-0.0270497
42,1.4663304,1.5038099,"('unreliable', 'reliable')",1.2809612,1.3930877,1.0358834,1.1067607,1.7124903,1.7397999,-1.965887,-2.02243,0.7059557,0.7442057,-0.03825
43,1.4534502,1.5255771,"('irresponsible', 'responsible')",1.8153639,1.9073265,-0.008787444,0.10653599,0.86315286,0.8692726,1.6113833,1.7809343,1.1469126,1.2379292,-0.0910166
10,1.4181644,1.5667478,"('unsympathetic', 'sympathetic')",0.36011758,0.44030824,-0.08808552,-0.20247349,0.73375964,0.45302984,0.8385988,0.89200765,0.6525109,0.629924,0.0225869
12,1.4124439,1.6779758,"('unsupportive', 'supportive')",1.9232551,2.0582948,-0.008447111,0.055412028,-0.23628576,-0.19455875,-1.0397911,-0.9674142,0.410235,0.5259419,-0.1157069
6,-1.3146316,-1.0922295,"('distant', 'open')",-1.3592243,-1.2876755,-1.865285,-1.7703152,-1.8453398,-1.7082739,-0.17277034,-0.12647475,-1.3114502,-1.1969937,-0.1144565
23,1.2742947,1.3595555,"('insincere', 'sincere')",2.1003442,1.9978281,0.89844126,0.84667146,1.0112429,0.82808596,5.7636666,5.8725686,2.209598,2.180942,0.028656
72,1.1958469,1.2382542,"('unambitious', 'ambitious')",0.669816,0.7082243,-0.69369787,-0.65668756,-0.4525301,-0.52898806,-0.62802637,-0.58062667,0.0182817,0.0360352,-0.0177535
22,1.1913255,1.2379813,"('untrustworthy', 'trustworthy')",0.5356826,0.48505464,0.9515084,0.9468617,1.5858164,1.4963254,-0.0026649125,-0.0582023,0.8523335,0.8216042,0.0307293
32,1.1888769,1.1969429,"('unkind', 'kind')",1.1943988,1.0681653,0.4850213,0.53543675,1.3949165,1.3523822,1.7017764,1.7666523,1.1929979,1.1839159,0.009082
30,1.1805859,1.3272523,"('intolerant', 'tolerant')",1.2542651,1.2305355,1.0490761,1.0432147,1.0574427,1.0794473,0.83818215,1.0680715,1.0759103,1.1497043,-0.073794
13,1.1523796,1.1290666,"('impolite', 'polite')",1.655868,1.7222775,0.9739895,1.0277667,1.2721627,1.3297493,0.40695363,0.49271816,1.0922707,1.1403157,-0.048045
21,1.137788,1.2398871,"('immoral', 'moral')",1.9722949,1.9638743,1.5709974,1.5777426,2.142537,2.1310666,-0.22984345,-0.07315771,1.3187548,1.3678826,-0.0491278
51,1.1267492,1.072923,"('uneducated', 'educated')",0.9479371,0.9333362,0.57133067,0.53550327,0.73311484,0.6848446,1.2281007,1.1444896,0.9214465,0.8742193,0.0472272
83,1.1137676,1.1458459,"('powerless', 'powerful')",1.5159996,1.6061689,0.02531042,0.06055233,-0.006527528,0.04357128,-0.70152265,-0.6289173,0.3894055,0.4454442,-0.0560387
41,1.1028874,1.1813576,"('unforgiving', 'forgiving')",1.4296585,1.3824444,0.105353035,0.09463929,0.3061831,0.30069765,0.008036356,-0.044691592,0.5904237,0.5828895,0.0075342
14,1.1028554,1.133521,"('antisocial', 'social')",2.0472617,2.032622,0.8272487,0.83341825,1.4533896,1.4565798,-0.35917476,-0.1881898,1.0143162,1.0535902,-0.039274
4,-1.0931083,-0.8820899,"('disliked', 'liked')",-0.8299962,-0.6647798,-1.0484871,-0.84346896,-0.9001746,-0.6382021,-5.4902415,-5.62191,-1.8724014,-1.7300901,-0.1423113
75,-1.0609798,-1.0687813,"('meek', 'impulsive')",-0.13014916,-0.04506657,0.48441452,0.5343399,-0.01536921,0.10532066,-0.7039812,-0.7179124,-0.285213,-0.2384199,-0.0467931
80,0.9796606,0.9166012,"('dominated', 'dominating')",-0.006695427,0.17702706,1.2049147,1.2721609,1.145075,1.1910971,-1.0779419,-1.1078272,0.4490026,0.4898118,-0.0408092
86,0.9150111,1.1321858,"('uninfluential', 'influential')",0.053919263,0.14361818,-1.0388815,-1.0376482,-0.80809575,-0.8933997,0.3613706,0.4076851,-0.1033353,-0.0495118,-0.0538235
47,0.9103776,0.95974016,"('stupid', 'smart')",1.7986414,1.6263834,0.59352773,0.60435075,1.1939957,1.1740657,4.4602733,4.7046523,1.7913631,1.8138386,-0.0224755
63,0.8989219,1.1207944,"('unperceptive', 'insightful')",1.8468962,1.9619113,0.7729146,0.80839825,1.1327857,1.0692161,1.6894488,1.8185072,1.2681934,1.3557654,-0.087572
27,0.86957276,0.6746513,"('hardhearted', 'softhearted')",-0.8370345,-0.92750967,-0.4736996,-0.6609744,0.004800439,-0.2267558,1.0335703,0.9889779,0.1194419,-0.0303221,0.149764
18,0.84073025,0.7834462,"('disagreeable', 'welcoming')",-0.23089188,-0.22504036,-0.3243309,-0.32184118,-1.2429667,-1.1996022,-0.1605237,-0.15292935,-0.2235966,-0.2231934,-0.0004032
8,-0.7748219,-0.5768714,"('unaffectionate', 'affectionate')",-0.36134875,-0.4304891,-2.3950965,-2.3558927,-1.840676,-1.9729255,0.12199968,0.16725092,-1.0499887,-1.0337855,-0.0162032
57,0.7629616,0.82585126,"('unimaginative', 'imaginative')",0.11710247,0.21091014,-0.23587206,-0.40831554,0.31946158,0.1707693,-1.4136047,-1.5056813,-0.0899902,-0.1412932,0.051303
56,0.7623498,1.00757,"('impractical', 'practical')",1.5549718,1.695529,1.0213324,1.1717099,1.9890338,2.1375568,0.31263506,0.54533494,1.1280645,1.31154,-0.1834755
58,0.76146334,0.84613407,"('undiscriminating', 'discriminating')",1.5115246,1.5493871,-0.07591471,-0.121555366,0.7159892,0.5372582,0.47993538,0.31522083,0.6785995,0.625289,0.0533105
55,0.7506198,0.95444953,"('incompetent', 'clever')",0.20583592,0.2568362,0.4668754,0.44964102,0.5834044,0.43883228,0.8143249,0.88902736,0.5642121,0.5977573,-0.0335452
73,0.7226036,0.86358553,"('helpless', 'self-reliant')",0.38789016,0.45448577,0.28430274,0.35432452,-0.24486949,-0.020656444,-3.4075947,-3.4295552,-0.4515335,-0.3555631,-0.0959704
53,0.70729333,0.70207566,"('uncreative', 'creative')",0.59104675,0.5468222,-0.4110428,-0.4296012,-0.34586293,-0.40777224,1.5838546,1.5699229,0.4250578,0.3962894,0.0287684
81,0.6971532,0.67107177,"('submissive', 'aggressive')",1.461854,1.5751983,0.6403472,0.59645003,1.6299362,1.5427178,-0.51629025,-0.38018438,0.7826001,0.8010508,-0.0184507
79,-0.69157916,-0.7024685,"('wavering', 'unwavering')",-0.22432606,-0.25080645,-0.62235737,-0.6166184,-1.4117887,-1.2335905,-0.38431743,-0.4760198,-0.6668737,-0.6559008,-0.0109729
87,0.6650094,0.76056874,"('unsuccessful', 'successful')",1.212844,1.2435668,0.44862998,0.64252484,0.67995113,0.90976846,0.49272045,0.61217195,0.699831,0.8337202,-0.1338892
76,0.66261363,0.6644946,"('anxious', 'daring')",0.7273072,0.778041,1.1859398,1.1091563,1.3688856,1.2780318,0.64855397,0.75503236,0.91866,0.9169513,0.0017087
9,0.6551414,0.83707696,"('unaffectionate', 'caring')",1.1818147,1.0927141,-1.5395579,-1.5277642,-1.0934906,-1.1813313,1.1102802,1.1754684,0.0628375,0.0792328,-0.0163953
5,-0.6525405,-0.4370219,"('distant', 'outgoing')",-0.50269544,-0.37735188,-1.330394,-1.1672977,-1.7683129,-1.5518043,-0.98950464,-0.86311996,-1.0486896,-0.8793192,-0.1693704
45,0.6469131,0.7395861,"('incompetent', 'competent')",0.22876781,0.23080589,0.08670381,0.09354884,0.664891,0.5535354,0.08088979,0.17693737,0.3416331,0.3588827,-0.0172496
11,0.6458795,0.67756873,"('unhelpful', 'helpful')",1.9032766,1.8387038,0.88115585,0.8243699,0.6986219,0.55056363,2.643016,2.6839733,1.35439,1.3150358,0.0393542
44,-0.596174,-0.85745496,"('prejudiced', 'unprejudiced')",-0.1823065,-0.1907177,1.1484743,1.0814226,0.65127313,0.667876,-1.5105286,-1.5039772,-0.0978523,-0.1605703,0.062718
28,0.5821728,0.5673584,"('disloyal', 'loyal')",0.4505036,0.35080975,-0.72513294,-0.8157716,-0.67767775,-0.8909002,1.5483803,1.4176846,0.2356492,0.1258362,0.109813
88,0.5660898,0.54337996,"('low', 'eminent')",-0.21534973,-0.32425687,-0.4829266,-0.49945888,-0.51811886,-0.4890253,0.56119806,0.6093231,-0.0178215,-0.0320076,0.0141861
61,0.54926425,0.68536735,"('illogical', 'logical')",1.6615981,1.6944908,0.48270634,0.5621862,0.6945867,0.69265544,0.75732076,0.79504013,0.8290953,0.885948,-0.0568527
35,-0.49529865,-0.6617412,"('corrupt', 'incorrupt')",-1.5628557,-1.6356491,-1.2134124,-1.2272006,-1.5992486,-1.441718,-0.8854391,-1.1010698,-1.1512508,-1.2134758,0.062225
64,0.48200524,0.5608556,"('shy', 'confident')",0.6016075,0.79761386,0.6630849,0.7344846,0.71143866,0.95485616,-5.4534287,-5.431935,-0.5990585,-0.4768249,-0.1222336
59,0.4736129,0.5369108,"('foolish', 'wise')",0.7243864,0.6540423,-0.22087276,-0.08270513,-0.27771053,-0.13321611,0.038188882,0.0067943716,0.147521,0.1963652,-0.0488442
19,-0.46682703,-0.40026382,"('inhospitable', 'hospitable')",-0.33274502,-0.4093094,-0.53670263,-0.42831153,-1.2705808,-1.0968261,-0.34645313,-0.26189873,-0.5906617,-0.5193219,-0.0713398
2,0.4651724,0.64174813,"('unlikable', 'likable')",2.798803,2.8131187,1.0720146,1.2742192,0.9881424,1.1834308,0.78970814,1.0306126,1.2227681,1.3886258,-0.1658577
34,0.46048483,0.4103173,"('mean', 'honorable')",1.6428053,1.5850154,1.0209314,1.0071384,0.8499319,0.7967351,5.5323305,5.716515,1.9012968,1.9031443,-0.0018475
54,0.44296837,0.47260404,"('incapable', 'capable')",0.7614131,0.71024626,-0.034267172,0.023624903,-0.0077985823,0.04970053,0.5041933,0.7016785,0.3333018,0.3915709,-0.0582691
66,0.37289736,0.23161142,"('inactive', 'active')",1.1173712,1.1145482,0.308551,0.32344365,-0.08046821,-0.009534016,0.651367,0.64450186,0.4739437,0.4609142,0.0130295
1,0.3025453,0.4506161,"('unfriendly', 'friendly')",0.25439122,0.15528166,-1.9490798,-1.928666,-1.378817,-1.502661,1.4213451,1.4203349,-0.269923,-0.2810189,0.0110959
46,0.2847727,0.52609986,"('uncompetitive', 'competitive')",1.8169547,2.0453143,0.8138682,0.8427673,0.9817532,0.9280466,0.75242645,0.7932817,0.9299551,1.0271019,-0.0971468
38,-0.26941353,-0.11798529,"('untruthful', 'truthful')",1.5077261,1.5912577,-0.40390635,-0.30057907,-0.49350068,-0.4150708,0.19212249,0.23619656,0.1066056,0.1987638,-0.0921582
49,-0.24008887,-0.13294113,"('unable', 'able')",-1.146877,-0.98032594,-0.7906781,-0.56889915,-0.7831329,-0.56648207,-0.7034785,-0.38433385,-0.7328511,-0.5265964,-0.2062547
29,-0.22491884,-0.06397272,"('unfair', 'fair')",-0.16769762,-0.07037017,-0.3679645,-0.27155143,-0.12237351,-0.02301313,-0.44111526,-0.3907841,-0.2648139,-0.1639383,-0.1008756
37,-0.22231169,-0.31853744,"('fake', 'genuine')",0.18119287,0.017497156,0.18644996,0.08068505,0.3671602,0.27938992,0.66882116,0.6724386,0.2362625,0.1462947,0.0899678
3,0.21933603,0.33246803,"('repellent', 'pleasant')",-0.09526122,-0.06870072,0.5869637,0.49283886,0.66133755,0.54718417,0.6794565,0.6504655,0.4103665,0.3908512,0.0195153
52,-0.21304417,-0.2546469,"('irrational', 'rational')",-0.19588587,-0.37535998,-0.23379296,-0.3707289,-1.1875265,-1.1895249,-0.51270336,-0.6560327,-0.4685905,-0.5692587,0.1006682
68,0.20830944,0.1518801,"('dependent', 'independent')",-2.0150173,-1.8765318,-0.5914799,-0.53031844,-0.37871113,-0.2731382,-0.3858871,-0.33003917,-0.6325572,-0.5716295,-0.0609277
36,-0.19168401,-0.3047683,"('hostile', 'amicable')",0.031343926,-0.17523141,-1.1883898,-1.3284659,-1.4722897,-1.5225909,-0.088905916,-0.40620628,-0.5819851,-0.7474526,0.1654675
15,-0.18097454,-0.1953891,"('boring', 'funny')",0.18318628,0.14184259,-0.12714876,-0.026460527,0.102252804,0.27680978,-0.14860599,-0.05064066,-0.034258,0.0292324,-0.0634904
84,0.17770952,0.31221545,"('inferior', 'superior')",0.4924182,0.55017054,-0.5265846,-0.4724944,0.057742,0.057974063,0.39650303,0.46611688,0.1195576,0.1827965,-0.0632389
25,0.17670709,0.1397524,"('egoistic', 'altruistic')",-0.7595902,-0.7405258,-1.6662312,-1.5631236,-1.0823438,-1.1093206,1.1536236,1.0277683,-0.4355669,-0.4490899,0.013523
77,0.17582461,0.28484365,"('unmotivated', 'motivated')",1.199392,1.2698445,0.33919203,0.3458982,0.14019552,0.18603225,-0.81184155,-0.761599,0.2085525,0.2650039,-0.0564514
33,0.1698643,0.13136967,"('wrong', 'right')",1.0931097,1.05341,0.19133525,0.20623507,-0.079104654,-0.088841185,-1.0643207,-1.143344,0.0621768,0.0317659,0.0304109
82,-0.15003031,-0.07952382,"('poor', 'rich')",-0.3367842,-0.33538637,-0.23453684,-0.15546143,0.26622,0.26730886,5.710371,5.9883432,1.0510479,1.1370561,-0.0860082
69,-0.13902156,-0.391509,"('lazy', 'industrious')",0.22582635,0.16945736,0.0067940466,0.110793576,-0.112009086,0.04968485,-1.1596792,-1.2444661,-0.2356179,-0.2612079,0.02559
62,0.12468792,0.38691097,"('incompetent', 'brilliant')",1.1030402,1.2800802,0.98467547,1.1389377,0.60616845,0.72377783,0.5474312,0.80778253,0.6732007,0.8674978,-0.1942971
67,0.09476207,0.08457971,"('doubtful', 'determined')",1.0742983,1.0948246,1.0353441,1.0992562,0.95255417,1.0771809,-0.87603956,-0.63403493,0.4561838,0.5443613,-0.0881775
50,-0.084075294,-0.06582325,"('clumsy', 'skillful')",0.6141667,0.54322034,0.4126831,0.41969907,0.57803905,0.5399782,0.3347032,0.27190608,0.3711034,0.3417961,0.0293073
85,0.082193345,0.053372335,"('insignificant', 'prestigious')",0.60601604,0.4210009,-0.6849148,-0.7458734,-0.97975034,-1.0133233,0.22688787,0.0891844,-0.1499136,-0.2391278,0.0892142
17,0.07457861,0.044601634,"('nasty', 'nice')",-0.013140742,-0.048749946,-0.69006294,-0.70635486,-0.3113257,-0.26818463,-0.79558355,-0.89998037,-0.3471069,-0.3757336,0.0286267
78,-0.05205612,0.038275477,"('nonresilient', 'resilient')",0.5534863,0.65459657,-1.0391488,-0.97872216,-0.61190456,-0.6246743,0.29753232,0.386818,-0.1704182,-0.1047413,-0.0656769
0,-0.0039065294,0.18428314,"('unsociable', 'sociable')",0.5996869,0.6164423,-0.29791787,-0.29746237,0.28624943,0.24221057,0.05553261,0.11796303,0.1279289,0.1726873,-0.0447584
48,-0.0030603833,0.04728122,"('unintelligent', 'intelligent')",-0.5471965,-0.581113,-1.3948487,-1.3750749,-1.1328466,-1.3108791,0.38498467,0.48430926,-0.5385935,-0.5470953,0.0085018
