,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,male-female
69,-0.41979277,-0.032306656,"('lazy', 'industrious')",1.0354483,1.0460104,2.8098278,2.7697577,2.3355095,2.3374422,-0.30765748,-0.31108063,1.0906672,1.1619647,-0.0712975
79,-0.41902098,0.062190834,"('wavering', 'unwavering')",0.42098302,0.5359688,0.7019418,0.71233493,0.66758263,0.58291906,-0.16404828,-0.26810881,0.2414876,0.3250609,-0.0835733
7,-0.39484236,-0.7601166,"('insensitive', 'sensitive')",0.40841526,0.36057636,-0.6201536,-0.60798013,-2.032443,-1.9614025,0.9123411,1.0181794,-0.3453365,-0.3901487,0.0448122
1,-0.38734093,-0.08576395,"('unfriendly', 'friendly')",0.6828401,0.72057617,0.13361916,0.20883256,-1.1252133,-0.8607043,2.0023062,1.9054565,0.2612422,0.3776794,-0.1164372
51,-0.38647485,-0.86872774,"('uneducated', 'educated')",-0.54326314,-0.6511948,-0.07691062,-0.25264496,-0.84920317,-0.86470747,0.7957311,0.7666825,-0.2120242,-0.3741185,0.1620943
74,0.36377624,0.2066983,"('undedicated', 'dedicated')",0.22989194,0.327571,0.32128632,0.38543046,-0.94323766,-0.8289959,0.3089987,0.36528164,0.0561431,0.0911971,-0.035054
61,0.32704413,0.13109653,"('illogical', 'logical')",0.3568106,0.19759986,-0.13775453,-0.19565956,0.37131783,0.42665944,0.22120863,0.23270921,0.2277253,0.1584811,0.0692442
9,0.3265339,0.50607204,"('unaffectionate', 'caring')",1.2122153,1.1823982,-0.17250928,0.012168378,-0.018942095,0.23591262,1.5096033,1.4799621,0.5713802,0.6833027,-0.1119225
70,-0.32044235,-0.749984,"('lethargic', 'energetic')",-1.3129354,-1.3799806,-0.9940465,-0.9532593,-1.6573567,-1.6659676,0.81772023,0.8905736,-0.6934122,-0.7717236,0.0783114
0,0.3131547,-0.051910173,"('unsociable', 'sociable')",0.18117554,-0.08791275,-0.5992097,-0.7372058,-1.2652943,-1.1849743,-0.15830164,-0.18945423,-0.3056951,-0.4502915,0.1445964
21,-0.30216742,-0.80428356,"('immoral', 'moral')",-0.6679946,-0.85451585,-1.5767894,-1.5751722,-2.6760066,-2.6283166,-0.7175825,-0.6748076,-1.1881081,-1.3074192,0.1193111
63,-0.29626995,-0.59508914,"('unperceptive', 'insightful')",-1.1618936,-1.2004572,0.8550779,0.86447495,-1.1465127,-1.0402749,1.4541492,1.5463248,-0.0590898,-0.0850043,0.0259145
54,-0.27950066,-0.05534289,"('incapable', 'capable')",0.89634913,0.98382443,0.16119143,0.04351403,-0.3994061,-0.3365396,1.0524232,1.0784574,0.2862114,0.3427827,-0.0565713
5,-0.27642268,0.16316937,"('distant', 'outgoing')",1.3561199,1.4075502,1.0183723,0.92699575,0.46181914,0.5189068,0.1317425,0.032122314,0.5383262,0.6097489,-0.0714227
62,-0.27561805,-0.68298435,"('incompetent', 'brilliant')",-0.29515257,-0.32177472,-2.252544,-2.1747062,-0.5559659,-0.52064025,0.3443042,0.44770923,-0.6069953,-0.6504793,0.043484
16,-0.26129782,-0.14996324,"('unpopular', 'popular')",-0.13590017,-0.12841633,0.9927303,0.90265626,0.8348514,0.7211367,0.3364908,0.17388882,0.3533749,0.3038604,0.0495145
30,0.25930828,-0.023616996,"('intolerant', 'tolerant')",0.34692705,0.23103744,-1.1578989,-1.1393883,-1.1763896,-1.0914776,1.2249497,1.3148005,-0.1006207,-0.141729,0.0411083
48,-0.24456081,-0.51533747,"('unintelligent', 'intelligent')",-0.5120974,-0.60427696,-1.9055917,-1.8073425,-2.4116375,-2.183368,0.7361783,0.7563221,-0.8675419,-0.8708006,0.0032587
55,-0.24442255,-0.8088079,"('incompetent', 'clever')",0.66687936,0.57666796,-1.6079005,-1.5773911,-2.7107694,-2.6175215,0.03936294,0.0891462,-0.77137,-0.8675813,0.0962113
65,-0.23853451,-0.67703444,"('insecure', 'secure')",0.5712869,0.3829594,-1.2759043,-1.2510511,-1.9309146,-1.9278417,-0.51235557,-0.4402917,-0.6772844,-0.7826519,0.1053675
45,0.23720995,-0.11993696,"('incompetent', 'competent')",0.419295,0.46955994,-1.1184311,-1.0462102,-0.2341097,-0.23694065,-0.058841184,0.004437033,-0.1509754,-0.1858182,0.0348428
50,0.2344676,0.31434855,"('clumsy', 'skillful')",-0.058205646,-0.04140501,2.3260846,2.4051907,1.6322075,1.5109286,0.50642616,0.5680004,0.928196,0.9514127,-0.0232167
83,0.226881,0.20902327,"('powerless', 'powerful')",0.3284647,0.40848824,-0.69305456,-0.62120897,-0.87973833,-0.7960715,-0.72289646,-0.7042417,-0.3480687,-0.3008021,-0.0472666
78,-0.21619181,-0.33538553,"('nonresilient', 'resilient')",0.091488756,-0.047056228,-0.06251803,-0.15442911,0.58992225,0.4745739,0.89911455,0.85792047,0.2603631,0.1591247,0.1012384
59,0.21324246,0.45558426,"('foolish', 'wise')",0.5858232,0.6758275,1.4686741,1.5282285,0.24052975,0.23626693,0.25817984,0.20640036,0.5532899,0.6204615,-0.0671716
72,-0.20484003,-0.170619,"('unambitious', 'ambitious')",-0.024373792,0.12853037,-1.0143739,-0.89349943,0.5179397,0.6251939,-0.38040918,-0.31738555,-0.2212114,-0.1255559,-0.0956555
87,0.19766803,-0.12994468,"('unsuccessful', 'successful')",0.023075003,-0.16234718,0.7886214,0.6914101,1.1648883,1.0903913,0.7576619,0.7696349,0.5863829,0.4518289,0.134554
52,-0.17196056,0.22263694,"('irrational', 'rational')",0.48798972,0.6482939,0.40362263,0.46613145,0.053669274,0.10143417,-0.43819213,-0.54236764,0.0670258,0.1792258,-0.1122
6,0.16980872,0.62391,"('distant', 'open')",2.0146267,2.0876114,1.6403557,1.5720229,0.7390544,0.8403801,0.59975815,0.44947135,1.0327207,1.1146792,-0.0819585
11,0.13270144,-0.2321479,"('unhelpful', 'helpful')",-0.6661165,-0.7036128,-1.4191785,-1.3689858,-0.45135987,-0.38988295,2.1100166,2.2144225,-0.0587874,-0.0960414,0.037254
22,0.11969549,-0.094546385,"('untrustworthy', 'trustworthy')",-0.32900786,-0.28215727,0.12055541,0.18383388,-1.0850043,-1.0024027,-0.7290956,-0.6697321,-0.3805714,-0.3730009,-0.0075705
35,-0.10081024,0.39458334,"('corrupt', 'incorrupt')",-0.11852627,0.06629567,1.1285404,1.1732647,1.3146522,1.3257614,-0.44004142,-0.4897301,0.3567629,0.494035,-0.1372721
14,-0.09429337,-0.3925213,"('antisocial', 'social')",0.094035946,-0.0555141,-0.9693973,-1.0104525,-0.56425226,-0.60877734,-0.7997606,-0.7843208,-0.4667335,-0.5703172,0.1035837
4,-0.092069805,0.2536214,"('disliked', 'liked')",-0.24662381,-0.18501014,1.4111922,1.4290395,1.164764,1.1625187,-5.6452374,-5.38275,-0.6815949,-0.5445161,-0.1370788
40,-0.0812706,-0.039098043,"('stingy', 'generous')",0.021604583,0.07242793,-0.7162132,-0.568748,-0.3033331,-0.19988434,-1.2480726,-1.1657138,-0.465457,-0.3802032,-0.0852538
64,0.06588465,-0.060359783,"('shy', 'confident')",-0.10115183,-0.22434485,0.0010216683,0.016017124,0.36720338,0.3836159,-5.9193954,-5.4679365,-1.1172875,-1.0706017,-0.0466858
44,0.05183656,0.23800026,"('prejudiced', 'unprejudiced')",-0.3400907,-0.21115495,0.007114716,-0.057387695,1.1999168,1.144555,-1.3811051,-1.2445618,-0.0924655,-0.0261098,-0.0663557
