,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
57,-1.6920409,-1.4013004,"('unimaginative', 'imaginative')",-1.5651934,-1.281883,-1.2127036,-1.0972066,-2.3351214,-2.504068,-1.7012649,-1.5711145,-0.1301504
26,1.5948883,1.6372119,"('hardhearted', 'benevolent')",2.1281579,1.7305245,2.7335236,2.6104233,1.1778399,1.1875488,1.9086024,1.7914271,0.1171753
65,-1.5715196,-1.5716124,"('insecure', 'secure')",-1.3354212,-1.2585154,-0.30345345,-0.3434472,-0.6005959,-0.6735088,-0.9527476,-0.961771,0.0090234
33,1.5632762,1.3913637,"('wrong', 'right')",0.7634584,0.62531465,1.1900065,0.9903799,-1.0251343,-1.0629132,0.6229017,0.4860362,0.1368655
0,-1.5502998,-1.4383447,"('unsociable', 'sociable')",-0.31460592,-0.16618519,0.069981165,0.07812017,0.054745387,-0.013567407,-0.4350448,-0.3849943,-0.0500505
70,-1.536912,-1.3310275,"('lethargic', 'energetic')",-0.9461871,-0.6048652,-0.42402288,-0.28334403,-0.16905794,-0.20888679,-0.7690449,-0.6070309,-0.162014
80,-1.529706,-1.331998,"('dominated', 'dominating')",-0.3107665,-0.07173357,-0.43515143,-0.16542052,0.08362788,0.046028927,-0.547999,-0.3807808,-0.1672182
59,1.4948483,1.1432014,"('foolish', 'wise')",1.1227765,0.83220756,1.4496355,1.2605797,-0.7268499,-0.75765014,0.8351026,0.6195846,0.215518
14,-1.4865767,-1.3674444,"('antisocial', 'social')",-1.0252028,-0.80722445,0.10842724,0.24275555,-0.7736024,-0.9171947,-0.7942386,-0.712277,-0.0819616
10,-1.4107249,-1.2113714,"('unsympathetic', 'sympathetic')",-0.6951321,-0.50194025,-0.85512316,-0.7881617,0.5163734,0.47364485,-0.6111516,-0.5069572,-0.1041944
36,1.3460627,1.0591793,"('hostile', 'amicable')",0.18507168,-0.3391692,0.7091231,0.45805624,0.24389292,0.028558224,0.6210376,0.3016562,0.3193814
1,1.2953128,1.3143787,"('unfriendly', 'friendly')",1.1613734,0.71699125,0.89218897,0.5795821,0.5749399,0.6567055,0.9809538,0.8169143,0.1640395
81,-1.2571665,-0.88492626,"('submissive', 'aggressive')",-0.47112042,-0.009672701,-0.2540133,-0.016967908,-0.9694348,-0.914956,-0.7379338,-0.4566307,-0.2813031
55,-1.2410768,-1.0415978,"('incompetent', 'clever')",-0.0631481,0.3913241,-0.23055631,-0.05888617,-0.52723163,-0.58051455,-0.5155032,-0.3224186,-0.1930846
63,-1.1814256,-1.1739079,"('unperceptive', 'insightful')",-0.10322819,-0.17663762,0.47101757,0.5483871,0.4836459,0.41024506,-0.0824976,-0.0979783,0.0154807
22,-1.1550131,-0.9454635,"('untrustworthy', 'trustworthy')",-0.9410469,-0.86051494,-0.6016565,-0.54773045,-1.2811565,-1.4069024,-0.9947183,-0.9401528,-0.0545655
68,-1.1314055,-1.2384834,"('dependent', 'independent')",-0.85348535,-0.8961071,-1.1238722,-1.0528954,-1.5546027,-1.5871035,-1.1658415,-1.1936474,0.0278059
84,1.077984,0.926343,"('inferior', 'superior')",0.26747635,0.020529095,0.9817269,0.87037724,0.566179,0.47519326,0.7233415,0.5731106,0.1502309
47,-1.0742158,-1.019975,"('stupid', 'smart')",-0.41622394,-0.37260506,0.11957753,0.16224092,3.2073665,3.3198175,0.4591261,0.5223696,-0.0632435
60,-1.0252519,-0.8555935,"('inefficient', 'efficient')",-0.18219575,0.16615914,-0.34873825,-0.26703873,0.062029123,-0.08556595,-0.3735392,-0.2605098,-0.1130294
8,0.9950359,0.89380795,"('unaffectionate', 'affectionate')",1.0284834,0.72132695,1.1203462,0.8170412,0.3001521,0.3490049,0.8610044,0.6952953,0.1657091
44,-0.93994665,-0.9806727,"('prejudiced', 'unprejudiced')",-1.4807836,-1.4700279,-1.0374255,-1.0613124,-1.2688992,-1.3334084,-1.1817636,-1.2113554,0.0295918
41,-0.92542386,-0.7413009,"('unforgiving', 'forgiving')",-0.023532337,-0.164908,0.38007832,0.3965976,0.032336228,-0.050757565,-0.1341354,-0.1400922,0.0059568
73,0.8964453,0.88311064,"('helpless', 'self-reliant')",0.8862237,0.63024616,-0.4449815,-0.64468926,-2.781208,-2.9735622,-0.3608801,-0.5262237,0.1653436
25,0.8932878,0.8938228,"('egoistic', 'altruistic')",0.047167264,-0.014603844,0.9692114,0.7442708,1.0433936,1.0333419,0.738265,0.6642079,0.0740571
72,-0.8864065,-0.6840446,"('unambitious', 'ambitious')",-0.4365586,-0.4603462,-1.3808182,-1.3962358,-1.4919988,-1.3380367,-1.0489455,-0.9696658,-0.0792797
13,-0.88107294,-0.8084768,"('impolite', 'polite')",-0.371143,-0.30349892,-0.82495385,-0.972582,-0.27653185,-0.32865664,-0.5884255,-0.6033036,0.0148781
74,0.79710066,0.853672,"('undedicated', 'dedicated')",0.87945014,0.95141494,0.2183898,0.31489953,0.1853977,0.06747231,0.5200846,0.5468647,-0.0267801
48,-0.7940452,-0.37559563,"('unintelligent', 'intelligent')",-0.448384,-0.27610958,0.008348472,0.09601146,-1.3601542,-1.3009226,-0.6485587,-0.4641541,-0.1844046
31,0.7925194,0.7178713,"('evil', 'good')",-0.387166,-0.5065227,0.21798445,0.10668281,-1.0925119,-0.9519774,-0.1172935,-0.1584865,0.041193
21,-0.7748478,-0.6349992,"('immoral', 'moral')",-0.3730789,-0.23087838,-0.17792985,-0.097799465,-1.2154547,-1.3014569,-0.6353278,-0.5662835,-0.0690443
12,0.74337566,0.8553253,"('unsupportive', 'supportive')",1.4990861,1.5191278,0.9407934,0.9320311,-1.2596734,-1.3489305,0.4808955,0.4893884,-0.0084929
58,-0.7348623,-0.602171,"('undiscriminating', 'discriminating')",-1.3987659,-1.4491204,-0.60191894,-0.6917404,0.23101297,0.14863062,-0.6261336,-0.6486003,0.0224667
54,0.7338215,0.6266843,"('incapable', 'capable')",0.40759733,0.4819631,1.1529061,1.0798771,0.8273417,0.93586296,0.7804166,0.7810969,-0.0006803
15,0.7227753,0.7114615,"('boring', 'funny')",0.82175875,0.6938656,0.5493889,0.5497595,0.029268064,0.11993411,0.5307977,0.5187552,0.0120425
78,0.71048254,0.79776204,"('nonresilient', 'resilient')",1.0145906,1.2019793,1.274182,1.2912636,2.101473,1.9406515,1.275182,1.3079141,-0.0327321
62,-0.7092518,-0.42739484,"('incompetent', 'brilliant')",-0.27838197,0.085379526,-0.93380547,-0.7550057,-0.32609314,-0.31439492,-0.5618831,-0.352854,-0.2090291
53,0.66111577,0.5786493,"('uncreative', 'creative')",-0.29175952,-0.4200834,0.2598907,0.22470537,1.0516729,1.0138822,0.42023,0.3492883,0.0709417
28,0.6272142,0.5562579,"('disloyal', 'loyal')",0.043275587,0.09273473,-0.024997182,-0.19845475,0.19311622,0.012116233,0.2096522,0.1156635,0.0939887
87,-0.6152962,-0.60384285,"('unsuccessful', 'successful')",-0.0776826,0.04628427,1.1308815,1.2971051,0.7083033,0.5225974,0.2865515,0.315536,-0.0289845
38,0.57808363,0.59166235,"('untruthful', 'truthful')",0.30832744,0.22861797,-0.40060198,-0.49253035,0.5906026,0.47947642,0.2691029,0.2018066,0.0672963
34,-0.5573359,-0.37779468,"('mean', 'honorable')",-0.40820128,-0.3499377,0.34368396,0.3139019,4.6406417,4.9611535,1.0046971,1.1368308,-0.1321337
42,-0.55350894,-0.5494374,"('unreliable', 'reliable')",-0.47979805,-0.5973604,0.37468913,0.28584862,-2.073375,-2.3259854,-0.6829982,-0.7967336,0.1137354
43,-0.55316764,-0.3145853,"('irresponsible', 'responsible')",0.06121058,0.14551413,-0.56516814,-0.4897163,0.41472238,0.33667004,-0.1606007,-0.0805294,-0.0800713
2,0.5012592,0.5550398,"('unlikable', 'likable')",0.40725344,0.41845527,1.6205572,1.6766015,1.0185666,0.9553146,0.8869091,0.9013528,-0.0144437
82,-0.4651627,-0.50193715,"('poor', 'rich')",-1.2660602,-1.1357985,-0.90489787,-0.72660625,3.5368705,3.7988646,0.2251874,0.3586307,-0.1334433
30,-0.40781343,-0.19112563,"('intolerant', 'tolerant')",-0.71752197,-0.5468041,-0.4141353,-0.45968285,-0.7379381,-0.78155565,-0.5693522,-0.494792,-0.0745602
51,-0.40433925,-0.3818845,"('uneducated', 'educated')",0.076834284,0.21860477,0.27872625,0.38976887,-0.06946336,-0.14096233,-0.0295605,0.0213817,-0.0509422
29,-0.3918973,-0.4092182,"('unfair', 'fair')",-1.7066072,-1.7982469,-0.55303645,-0.44336843,-1.0770805,-1.0922818,-0.9321554,-0.9357789,0.0036235
52,0.37979692,0.2373361,"('irrational', 'rational')",-0.050899804,-0.46764258,0.5176566,0.22836107,-0.776087,-0.7111698,0.0176167,-0.1782788,0.1958955
77,0.37755924,0.46091735,"('unmotivated', 'motivated')",-0.0831054,0.21232304,0.14814134,0.2412323,0.14892988,0.19801232,0.1478813,0.2781213,-0.13024
39,0.3751117,0.47962847,"('exploitative', 'cooperative')",0.5205318,0.5284658,0.4611224,0.4521395,0.46442345,0.56347466,0.4552973,0.5059271,-0.0506298
16,0.3458592,0.20348464,"('unpopular', 'popular')",0.19947842,0.11050628,0.85643053,0.7937102,0.438133,0.3900114,0.4599753,0.3744281,0.0855472
17,-0.31665692,-0.31608063,"('nasty', 'nice')",-0.4942766,-0.5132374,0.03047476,0.06300476,-0.27732223,-0.29849413,-0.2644452,-0.2662019,0.0017567
88,0.2927373,0.23189297,"('low', 'eminent')",-0.17967403,-0.38303706,0.59021056,0.39839935,-0.68838274,-0.80225325,0.0037228,-0.1387495,0.1424723
7,-0.25541967,-0.30479267,"('insensitive', 'sensitive')",-0.06756008,0.010555506,-0.67156005,-0.6506256,0.09062908,-0.06650126,-0.2259777,-0.252841,0.0268633
11,-0.24671319,-0.1745615,"('unhelpful', 'helpful')",0.09256171,0.2536749,-0.98502654,-0.9091073,2.471219,2.4704952,0.3330103,0.4101253,-0.077115
4,0.2448216,0.09851736,"('disliked', 'liked')",0.17447588,-0.14396238,0.75852567,0.6918551,-4.8672934,-5.390701,-0.9223676,-1.1860727,0.2637051
27,-0.23317616,-0.0857163,"('hardhearted', 'softhearted')",0.4621192,0.37033623,-0.31951985,-0.35458705,0.26023805,0.501181,0.0424153,0.1078035,-0.0653882
49,-0.21924213,-0.17152652,"('unable', 'able')",-0.07093392,-0.001772631,0.4440189,0.5141244,-0.11058968,-0.25977448,0.0108133,0.0202627,-0.0094494
23,-0.20416048,-0.19487026,"('insincere', 'sincere')",-0.073722154,-0.001479093,-0.8174643,-0.8228207,4.0997524,4.4000144,0.7511014,0.8452111,-0.0941097
66,0.17647207,0.16423747,"('inactive', 'active')",0.25550908,0.338972,1.1311635,1.3903381,1.8757963,1.8995832,0.8597353,0.9482827,-0.0885474
18,0.15877241,0.15606497,"('disagreeable', 'welcoming')",0.4519569,0.3007049,0.91488385,0.92944694,-1.1256855,-1.0716134,0.0999819,0.0786509,0.021331
37,0.1549092,0.19478936,"('fake', 'genuine')",0.3840568,0.39131695,-0.015373036,-0.07171741,0.5691615,0.5089659,0.2731886,0.2558387,0.0173499
64,-0.14053091,-0.060712814,"('shy', 'confident')",0.5021388,0.5166724,0.07315464,0.018442377,-4.3201137,-4.6209745,-0.9713378,-1.0366431,0.0653053
50,0.13713476,-0.16221598,"('clumsy', 'skillful')",0.47828496,0.30863088,1.9506824,1.9477125,1.4476788,1.2621415,1.0034451,0.8390672,0.1643779
56,-0.10986333,0.13701119,"('impractical', 'practical')",0.012415845,0.24511313,-1.2405384,-1.2043949,-0.5038649,-0.6584649,-0.4604627,-0.3701839,-0.0902788
83,-0.082373485,0.028807621,"('powerless', 'powerful')",0.14648765,0.065095246,0.2856211,0.11237361,-0.59398997,-0.7779393,-0.0610637,-0.1429157,0.081852
75,0.0745915,-0.028633393,"('meek', 'impulsive')",-0.2475596,-0.25150633,-0.21298364,-0.10973286,0.47522348,0.42718393,0.0223179,0.0093278,0.0129901
32,0.061771378,0.05219966,"('unkind', 'kind')",0.07129745,-0.07193024,0.6405595,0.54619575,0.64110607,0.59591806,0.3536836,0.2805958,0.0730878
40,0.052146673,0.1566346,"('stingy', 'generous')",0.48775074,0.33992028,-0.056261003,-0.18898919,-2.05605,-2.151505,-0.3931034,-0.4609848,0.0678814
20,0.049969465,0.120696895,"('rough', 'thoughtful')",-0.42058668,-0.5337805,0.7360651,0.8559534,0.06282522,-0.043718982,0.1070683,0.0997877,0.0072806
67,0.0373625,-0.10892354,"('doubtful', 'determined')",0.29346135,0.25030038,0.09701893,0.19842549,-0.35789782,-0.38926014,0.0174862,-0.0123645,0.0298507
24,0.03160371,0.099325374,"('dishonest', 'honest')",0.555911,0.45287645,-0.17694505,-0.2919854,-0.4727401,-0.353991,-0.0155426,-0.0234436,0.007901
61,0.025753537,-0.06891994,"('illogical', 'logical')",-0.70561165,-0.84360206,-0.002293557,-0.056472223,-0.854046,-0.80884916,-0.3840494,-0.4444609,0.0604115
86,-0.020332307,0.1411769,"('uninfluential', 'influential')",0.5853187,0.71027374,0.27945477,0.25331676,-0.617234,-0.5347847,0.0568018,0.1424957,-0.0856939
