,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,male-female
1,-1.1808687,-1.0068471,"('unfriendly', 'friendly')",0.37905055,0.95151687,-0.27834523,-0.08672871,1.8589716,2.1005833,0.194702,0.4896311,-0.2949291
68,-1.173959,-1.180374,"('dependent', 'independent')",-1.4718277,-1.6198337,0.24587052,0.34473065,-0.48528752,-0.3741276,-0.7213009,-0.7074012,-0.0138997
22,-1.1555798,-1.0467106,"('untrustworthy', 'trustworthy')",-0.92693084,-0.6957103,1.7380476,1.8240439,-1.0950928,-0.98473036,-0.359889,-0.2257769,-0.1341121
88,-1.1405286,-1.1230042,"('low', 'eminent')",-0.1607483,0.011408098,0.27030882,0.26591486,0.88336927,0.8691948,-0.0368997,0.0058784,-0.0427781
28,-1.1264571,-1.0146911,"('disloyal', 'loyal')",0.9985558,1.1299542,1.0884925,1.0942924,1.4456524,1.4602971,0.6015609,0.6674632,-0.0659023
23,-1.1036205,-1.0317724,"('insincere', 'sincere')",0.88915706,0.8782098,1.42389,1.4519161,6.1786017,6.287429,1.847007,1.8964456,-0.0494386
18,-1.0995054,-1.1494924,"('disagreeable', 'welcoming')",-1.7145407,-1.6907277,-0.7137942,-0.7005178,-0.4193543,-0.36868048,-0.9867986,-0.9773545,-0.0094441
27,-1.0872346,-1.0615696,"('hardhearted', 'softhearted')",-0.19114697,-0.081996344,0.5295509,0.65720063,1.4002688,1.3878981,0.1628595,0.2253832,-0.0625237
73,1.0701599,1.0297295,"('helpless', 'self-reliant')",0.07928557,0.22283682,-0.9140017,-0.8159311,-3.3953798,-3.4712899,-0.789984,-0.7586637,-0.0313203
14,-1.0392905,-0.9694142,"('antisocial', 'social')",0.9236846,0.87305486,1.6789057,1.6008596,-0.70224994,-0.60051143,0.2152625,0.2259972,-0.0107347
43,-1.0389749,-0.92327636,"('irresponsible', 'responsible')",1.1705544,1.2479112,1.4031671,1.4100171,1.239421,1.2876065,0.6935419,0.7555646,-0.0620227
77,-0.9963677,-1.1033838,"('unmotivated', 'motivated')",-0.77700925,-0.960526,0.6442223,0.3178575,-1.2657048,-1.2472166,-0.5987148,-0.7483172,0.1496024
40,-0.9633549,-0.7931814,"('stingy', 'generous')",-1.1370273,-0.6857982,-0.42317235,-0.2795192,-1.615023,-1.4820334,-1.0346444,-0.810133,-0.2245114
9,-0.96037203,-0.82952076,"('unaffectionate', 'caring')",0.5803161,0.9993905,-0.31876516,-0.06575291,1.165762,1.3666425,0.1167352,0.3676898,-0.2509546
71,0.9567486,1.0044627,"('diffident', 'self-confident')",2.244074,2.3423402,1.0211425,1.146078,0.27033913,0.3948017,1.1230761,1.2219206,-0.0988445
35,0.94055784,0.82497114,"('corrupt', 'incorrupt')",-0.82999885,-0.9438435,-1.6788249,-1.622306,-0.40929094,-0.44627988,-0.4943892,-0.5468645,0.0524753
0,-0.9341945,-0.77872056,"('unsociable', 'sociable')",0.6376745,0.77270615,1.7606927,1.7888532,-0.11331058,-0.06682467,0.3377155,0.4290035,-0.091288
7,-0.84345835,-0.7850829,"('insensitive', 'sensitive')",0.5098366,0.42890036,1.3665016,1.3977818,0.739434,0.86526984,0.4430785,0.4767173,-0.0336388
59,0.84229696,0.87036616,"('foolish', 'wise')",-0.089025885,-0.1446755,-0.7533865,-0.5778965,0.11350308,0.16667798,0.0283469,0.078618,-0.0502711
63,-0.83349264,-0.7279548,"('unperceptive', 'insightful')",0.55552167,0.7490619,1.6059769,1.6412748,1.2931545,1.3736374,0.6552901,0.7590048,-0.1037147
11,-0.8322662,-0.7296921,"('unhelpful', 'helpful')",0.86502564,1.0645818,1.6901273,1.677503,2.8211825,2.82114,1.1360173,1.2083831,-0.0723658
16,0.82512736,0.86870235,"('unpopular', 'popular')",-1.0924056,-1.0091555,-1.7635182,-1.71456,0.097554795,0.17016418,-0.4833104,-0.4212122,-0.0620982
8,-0.8006692,-0.72538435,"('unaffectionate', 'affectionate')",-0.0038425103,0.33478308,-1.1791929,-0.9272449,0.381658,0.59118783,-0.4005117,-0.1816646,-0.2188471
62,-0.80038476,-0.6634611,"('incompetent', 'brilliant')",0.49075198,0.6031646,0.9240091,0.8979721,0.28411794,0.37993908,0.2246236,0.3044037,-0.0797801
26,-0.7940149,-0.52904844,"('hardhearted', 'benevolent')",0.6963204,1.1919448,0.81164193,1.0639591,1.6398443,1.7555394,0.5884479,0.8705987,-0.2821508
53,-0.7242912,-0.689721,"('uncreative', 'creative')",-0.42146215,-0.13186458,-1.4358015,-1.3593148,1.1346958,1.3294567,-0.3617148,-0.2128609,-0.1488539
36,0.7139423,0.68028307,"('hostile', 'amicable')",-0.60578805,-0.4360014,-1.4566013,-1.2802808,-0.19712539,-0.23893337,-0.3863931,-0.3187331,-0.06766
42,0.70735085,0.69956636,"('unreliable', 'reliable')",-0.22291121,-0.039520785,1.0499195,1.0591373,-2.7418644,-2.7060266,-0.3018763,-0.2467109,-0.0551654
67,0.7047517,0.75004447,"('doubtful', 'determined')",0.48331118,0.4582128,1.319156,1.1853613,-0.66713834,-0.6547545,0.4600201,0.434716,0.0253041
13,-0.698166,-0.50910145,"('impolite', 'polite')",0.7266331,0.8438942,1.5314505,1.5399085,-0.010155007,0.030791324,0.3874407,0.4763731,-0.0889324
47,0.64455533,0.7346045,"('stupid', 'smart')",1.9302374,2.0379186,1.179103,1.2382857,5.132492,5.254223,2.221597,2.316258,-0.094661
64,-0.6073579,-0.51869094,"('shy', 'confident')",-1.0993562,-1.1188722,0.95682585,0.88840556,-6.4591417,-6.475157,-1.8022575,-1.8060786,0.0038211
39,0.60496473,0.59422404,"('exploitative', 'cooperative')",1.7704777,1.575505,2.3527606,2.4413955,0.20011686,0.23648241,1.2320799,1.2119018,0.0201781
44,0.6046431,0.41317204,"('prejudiced', 'unprejudiced')",-0.41002715,-0.7220255,-0.4449658,-0.5374629,-1.6347136,-1.7432963,-0.4712659,-0.6474031,0.1761372
61,-0.5930712,-0.57911426,"('illogical', 'logical')",0.26343408,0.297803,0.4055434,0.46745822,0.25865334,0.39508504,0.0836399,0.145308,-0.0616681
34,0.5905151,0.58056563,"('mean', 'honorable')",0.5405636,0.64604497,1.5564293,1.5515159,6.0395703,6.171975,2.1817696,2.2375255,-0.0557559
38,-0.5688864,-0.4704876,"('untruthful', 'truthful')",0.114074595,0.27266854,-0.18615746,-0.19155684,0.47601065,0.4483144,-0.0412397,0.0147346,-0.0559743
83,0.5423372,0.41833693,"('powerless', 'powerful')",0.6420642,0.5627472,-0.36095226,-0.4658918,-0.97363687,-1.0742081,-0.0375469,-0.139754,0.1022071
79,0.5069495,0.6975485,"('wavering', 'unwavering')",-0.9737254,-0.6633143,-1.5963008,-1.3477968,-0.2823691,-0.118458524,-0.5863615,-0.3580053,-0.2283562
4,0.47943228,0.6788846,"('disliked', 'liked')",-0.54496866,-0.1571364,-1.1936862,-1.0134847,-6.2999477,-6.198245,-1.8897926,-1.6724954,-0.2172972
32,-0.4513135,-0.36576304,"('unkind', 'kind')",1.3504058,1.3946555,1.1728411,1.310356,1.4797693,1.6449142,0.8879256,0.9960406,-0.108115
5,0.44436777,0.64374757,"('distant', 'outgoing')",-0.20373797,0.21210241,-1.6552633,-1.4648275,-0.5590376,-0.3707645,-0.4934178,-0.2449355,-0.2484823
12,-0.41533834,-0.15524891,"('unsupportive', 'supportive')",1.0201588,1.3973216,0.515169,0.73814654,-1.327622,-1.1100614,-0.0519082,0.2175395,-0.2694477
76,-0.40986723,-0.42873868,"('anxious', 'daring')",0.74804515,0.57517445,1.0194303,0.9784447,0.5271345,0.5671257,0.4711857,0.4230015,0.0481842
60,-0.39131433,-0.42233524,"('inefficient', 'efficient')",1.9937596,1.760828,3.3282933,3.0994442,0.8273577,0.8047094,1.4395241,1.3106616,0.1288625
46,-0.3698777,-0.26773068,"('uncompetitive', 'competitive')",0.29416972,0.3675071,2.0355966,2.0541937,-0.011512525,0.044771105,0.487094,0.5496854,-0.0625914
33,0.33553162,0.46896294,"('wrong', 'right')",0.06697709,0.19537635,-0.77419746,-0.78899866,-1.0604879,-1.1433337,-0.3580441,-0.3169982,-0.0410459
19,0.31085098,0.4040619,"('inhospitable', 'hospitable')",-1.3382759,-1.0978928,-1.6620008,-1.4991403,-0.37337708,-0.22569224,-0.7657007,-0.6046659,-0.1610348
6,0.3074699,0.4064842,"('distant', 'open')",-0.8223522,-0.37914568,-1.4596899,-1.214895,0.034957428,0.17395952,-0.4849037,-0.2533993,-0.2315044
2,0.3037596,0.25267684,"('unlikable', 'likable')",-0.4172642,-0.42343554,1.4121714,1.3749409,0.52290183,0.53491306,0.4553921,0.4347738,0.0206183
56,-0.30339426,-0.2120198,"('impractical', 'practical')",2.1626148,2.249867,1.7322289,1.6546675,0.27583134,0.30400473,0.9668201,0.9991298,-0.0323097
51,-0.29359972,-0.34947228,"('uneducated', 'educated')",0.119285285,0.073661715,1.2352262,1.1741655,0.8320886,0.7746773,0.4732501,0.418258,0.0549921
75,0.27725163,0.28748077,"('meek', 'impulsive')",-1.5347908,-1.3895814,-1.4030585,-1.3779107,-0.9879572,-1.0041895,-0.9121388,-0.8710502,-0.0410886
54,0.25108516,0.27663228,"('incapable', 'capable')",0.31612244,0.19730993,0.22753811,0.19307706,0.5819496,0.69854045,0.3441738,0.3413899,0.0027839
15,-0.23831575,-0.1043539,"('boring', 'funny')",0.32744017,0.36623076,0.043899436,0.08701227,-0.19836554,-0.2403346,-0.0163354,0.0271386,-0.043474
25,-0.22635704,-0.2243881,"('egoistic', 'altruistic')",0.33894306,0.30885485,-0.32521755,-0.37143204,1.1864215,1.1977454,0.2434475,0.227695,0.0157525
66,0.18197791,0.2110138,"('inactive', 'active')",-0.94271564,-0.8137247,-0.19641149,-0.04013183,0.31396773,0.38581374,-0.1607954,-0.0642572,-0.0965382
20,-0.091395706,-0.22347784,"('rough', 'thoughtful')",-0.4029769,-0.4128854,0.8468142,0.71542734,1.2206829,1.1526054,0.3932811,0.3079174,0.0853637
29,0.09017451,0.095272824,"('unfair', 'fair')",-0.23678675,-0.31894812,-0.97422016,-0.9142735,-0.4081485,-0.2988364,-0.3822452,-0.3591963,-0.0230489
82,-0.0628058,-0.08971251,"('poor', 'rich')",0.34640872,0.32812184,0.6433326,0.60160065,6.256512,6.365918,1.795862,1.8014821,-0.0056201
78,0.056277744,0.105717584,"('nonresilient', 'resilient')",0.061774023,0.25215524,1.3934864,1.2955083,0.3036623,0.3607434,0.4538001,0.5035311,-0.049731
17,-0.055804856,0.20603426,"('nasty', 'nice')",-1.0239629,-0.8478269,-0.86853755,-0.70472777,-1.1238185,-0.9378352,-0.7680309,-0.5710889,-0.196942
37,-0.05252463,-0.14064363,"('fake', 'genuine')",0.1666646,0.15341915,0.86445934,0.85768175,0.57455146,0.54087913,0.3882877,0.3528341,0.0354536
84,-0.05238051,-0.10626504,"('inferior', 'superior')",-0.7629665,-0.7808108,0.51303023,0.44015124,0.9390999,0.88128835,0.1591958,0.108591,0.0506048
74,-0.047543738,0.07826744,"('undedicated', 'dedicated')",0.89281654,1.2305857,1.5033649,1.6956165,0.7296112,0.86129105,0.7695622,0.9664402,-0.196878
52,0.030666739,-0.008625388,"('irrational', 'rational')",-1.4438434,-1.2704748,-2.0488777,-1.914322,-0.5081929,-0.45500523,-0.9925618,-0.9121069,-0.0804549
49,-0.028810844,-0.07446366,"('unable', 'able')",0.16929775,0.027853586,0.1417034,0.048275284,-0.46672308,-0.24782747,-0.0461332,-0.0615406,0.0154074
80,0.017593369,0.06363852,"('dominated', 'dominating')",0.6070097,0.5384617,1.4144633,1.3083956,-1.1675787,-1.2443938,0.2178719,0.1665255,0.0513464
31,-0.006648671,0.12692533,"('evil', 'good')",-1.4279418,-1.0857818,-2.4476924,-2.2026782,-1.6354529,-1.4120221,-1.3794339,-1.1433892,-0.2360447
