,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,male-female
12,1.5683225,1.4275647,"('unsupportive', 'supportive')",1.893952,1.953721,1.3490051,1.1618912,0.907513,0.9476964,-1.5517718,-1.7645638,0.8334043,0.7452618,0.0881425
1,-1.566267,-1.6328081,"('unfriendly', 'friendly')",0.727673,0.26003018,0.22933234,-0.27360067,-0.57896745,-1.1198732,1.3223419,1.1341276,0.0268226,-0.3264248,0.3532474
88,-1.5641391,-1.3965403,"('low', 'eminent')",-0.7402454,-0.60261524,-0.055850286,0.410322,-1.2426594,-0.9698138,-0.7613697,-0.39949313,-0.8728528,-0.5916281,-0.2812247
82,-1.5423667,-1.6111513,"('poor', 'rich')",-0.2540605,-0.26061136,1.4932389,1.7418154,-0.302267,-0.35500383,5.818892,6.024017,1.0426873,1.1078132,-0.0651259
84,-1.513226,-1.4073999,"('inferior', 'superior')",-1.1186365,-1.1916677,0.094729856,0.14132757,0.027843002,-0.13303909,0.27408,0.18730734,-0.4470419,-0.4806943,0.0336524
23,1.4445068,1.4972982,"('insincere', 'sincere')",1.4022187,1.6881344,2.0259197,2.1770806,0.42859456,0.6148966,5.5491953,5.6594853,2.1700871,2.3273792,-0.1572921
71,1.4427322,1.5685825,"('diffident', 'self-confident')",1.4348015,1.3398037,-0.5462034,-0.7957543,0.13766854,0.049611486,0.31000036,0.33946562,0.5557999,0.5003418,0.0554581
25,-1.4249479,-1.2130951,"('egoistic', 'altruistic')",0.16891187,0.070585094,-0.6548852,-0.54122365,-0.5343002,-0.41684633,1.2930416,1.4527607,-0.230436,-0.1295639,-0.1008721
29,-1.363549,-1.2765036,"('unfair', 'fair')",-1.2041396,-1.2253183,-0.2863434,-0.1849111,-1.037544,-0.9291178,-0.8706697,-0.9786776,-0.9524491,-0.9189057,-0.0335434
7,1.3215537,1.1768415,"('insensitive', 'sensitive')",1.9245393,1.9273329,2.1523092,1.8527149,1.293739,1.2103972,0.69761926,0.3627676,1.4779521,1.3060108,0.1719413
50,-1.298829,-1.4126127,"('clumsy', 'skillful')",0.4284081,0.36002472,1.2305839,1.1559798,0.36229813,0.2855019,0.043361798,0.07862082,0.1531646,0.0935029,0.0596617
85,-1.2895756,-1.0726115,"('insignificant', 'prestigious')",1.1038182,0.8317087,-1.4150171,-1.3067,0.37156272,0.35234505,-0.96040255,-0.75794816,-0.4379229,-0.3906412,-0.0472817
49,-1.280964,-1.1829885,"('unable', 'able')",0.0070349313,0.04226841,-0.33953893,-0.16118228,-1.21595,-0.9762452,-0.724311,-0.68229705,-0.7107458,-0.5920889,-0.1186569
72,1.1882071,1.1984003,"('unambitious', 'ambitious')",1.0936835,1.1471208,0.16791838,0.2568256,0.5778438,0.65176934,-0.020240959,-0.13856192,0.6014823,0.6231108,-0.0216285
68,-1.1878257,-1.3496078,"('dependent', 'independent')",-1.4629693,-1.5730981,0.1068061,0.2198392,-1.524201,-1.6083839,-1.6629065,-1.7136548,-1.1462193,-1.204981,0.0587617
70,1.1845328,0.9697401,"('lethargic', 'energetic')",1.584381,1.7190359,2.2903798,2.133611,1.4413826,1.2947497,0.92928785,0.67231613,1.4859928,1.3578905,0.1281023
13,1.1720618,1.067734,"('impolite', 'polite')",0.694227,0.83908165,1.0611155,1.016838,0.48031527,0.48888835,0.019589636,-0.21016511,0.6854619,0.6404754,0.0449865
67,1.1688814,1.2922146,"('doubtful', 'determined')",0.15857638,0.40625456,-0.0301186,0.20559254,0.640091,0.8861739,-0.2961426,-0.24021113,0.3282575,0.5100049,-0.1817474
21,1.1287483,1.1757836,"('immoral', 'moral')",1.5274911,1.8564836,1.2210193,1.5821443,0.057460032,0.66429555,-0.90243524,-0.79807204,0.6064567,0.896127,-0.2896703
59,-1.1233561,-1.1879164,"('foolish', 'wise')",0.09497529,-0.10468437,0.23405942,0.28777647,0.021802701,-0.09985958,-0.24087502,-0.32856506,-0.2026788,-0.2866498,0.083971
4,-1.1132741,-1.259486,"('disliked', 'liked')",-0.03675536,-0.1510211,-0.5434219,-0.6368435,-0.19872732,-0.18427962,-6.5878725,-6.5505433,-1.6960102,-1.7564346,0.0604244
19,-1.0752429,-1.2286,"('inhospitable', 'hospitable')",-0.87530994,-1.0167475,-1.004954,-1.1360594,-0.9702855,-1.0502633,-0.6738062,-0.5039565,-0.9199197,-0.9871253,0.0672056
53,-1.0748898,-1.149061,"('uncreative', 'creative')",0.8780437,0.74348253,0.7623103,0.6286078,-0.42652193,-0.7113927,0.96641284,0.87424505,0.221071,0.0771763,0.1438947
0,1.0645641,1.060375,"('unsociable', 'sociable')",0.24710354,0.23930182,1.3943614,1.314108,0.2629102,0.16529812,0.44402868,0.30388457,0.6825935,0.6165935,0.066
34,1.032711,1.1660433,"('mean', 'honorable')",0.5569662,0.6045792,0.13149375,0.28402364,0.37859988,0.50925744,4.887281,5.0739183,1.3974104,1.5275643,-0.1301539
35,-1.0208023,-1.0053045,"('corrupt', 'incorrupt')",-1.634795,-1.806337,-2.156448,-2.1215167,-0.8971082,-1.1120967,-1.2957739,-1.1635759,-1.4009854,-1.4417662,0.0407808
11,0.9983263,0.88269156,"('unhelpful', 'helpful')",0.8640004,1.1020913,1.842376,2.0454717,0.032462474,0.31783408,2.3367255,2.3526285,1.2147781,1.3401434,-0.1253653
74,0.99769264,0.77617,"('undedicated', 'dedicated')",0.0463449,0.117519826,1.508706,1.5141022,-0.26036236,-0.06764197,0.26713222,0.29785275,0.5119027,0.5276006,-0.0156979
76,0.99636877,1.0296907,"('anxious', 'daring')",0.0047236234,0.4196269,1.8674908,2.333797,1.4955316,1.8708556,0.14479485,0.43676913,0.9017819,1.2181479,-0.316366
69,-0.9659271,-0.8357326,"('lazy', 'industrious')",1.0885812,0.89316416,-0.29889974,-0.49837166,0.43210092,0.16561887,-1.0345991,-1.0269324,-0.1557488,-0.2604507,0.1047019
27,0.9588328,0.84129983,"('hardhearted', 'softhearted')",0.56301457,0.28643167,0.30516,-0.3449757,0.44854608,0.12311223,0.67282176,0.47759125,0.589675,0.2766919,0.3129831
18,-0.9445838,-0.9145546,"('disagreeable', 'welcoming')",0.2932593,0.40809757,0.7641792,0.79708254,-0.33834556,-0.066686966,-0.9081873,-0.8565625,-0.2267356,-0.1265248,-0.1002108
63,0.91061044,0.61265767,"('unperceptive', 'insightful')",1.7703662,1.7089856,2.741205,2.6138225,1.0514354,0.8251081,0.56085366,0.34398195,1.4068941,1.2209111,0.185983
55,0.88011813,0.71676886,"('incompetent', 'clever')",0.6119785,0.72552675,1.7980353,1.8025686,-0.26630822,-0.07107212,0.81010145,0.76802933,0.766785,0.7883642,-0.0215792
17,0.8286861,0.8419855,"('nasty', 'nice')",-0.3073833,-0.253353,-0.85352176,-0.9241561,0.066567704,0.20415275,-0.6168926,-0.4936729,-0.1765088,-0.1250087,-0.0515001
10,0.815901,0.6492609,"('unsympathetic', 'sympathetic')",0.6865821,0.73857254,1.4274496,1.3214295,0.3070884,0.33098397,0.37409055,0.2460796,0.7222223,0.6572653,0.064957
36,-0.78982913,-0.6895727,"('hostile', 'amicable')",-0.22447774,-0.41368884,-1.7604957,-1.6821995,-0.06623738,-0.2155065,-0.5444916,-0.30266267,-0.6771063,-0.660726,-0.0163803
6,-0.78848827,-0.6643602,"('distant', 'open')",0.6322154,0.31023932,-0.94390047,-1.161346,-0.1187821,-0.5153607,-0.3921834,-0.35623628,-0.3222278,-0.4774127,0.1551849
66,-0.7787693,-0.8715059,"('inactive', 'active')",0.8459329,0.6765638,0.6101348,0.523414,0.71616626,0.28238088,0.5739089,0.45781285,0.3934747,0.2137331,0.1797416
15,0.7387757,0.77726763,"('boring', 'funny')",0.24575211,0.27950498,0.16750754,0.03494108,0.73316216,0.7006603,0.066153124,0.28361598,0.3902701,0.415198,-0.0249279
57,0.6854112,0.34409618,"('unimaginative', 'imaginative')",0.7129593,0.7145747,0.38174474,0.16441974,0.4795255,0.1986424,-2.8734806,-3.0081983,-0.122768,-0.317293,0.194525
5,-0.677178,-0.52560365,"('distant', 'outgoing')",0.43036932,0.28176275,-0.8348143,-1.0281103,-0.19399285,-0.47397432,-0.7479497,-0.70500994,-0.4047132,-0.4901871,0.0854739
83,0.6575301,0.6410032,"('powerless', 'powerful')",1.204948,1.2797276,-0.5798253,-0.4334788,0.2437259,0.49744958,-1.1059029,-1.0307803,0.0840951,0.1907843,-0.1066892
64,-0.64064825,-0.7477099,"('shy', 'confident')",1.3074121,1.4718821,1.1106468,1.2933086,0.8020147,0.89486307,-4.9189744,-5.165334,-0.4679098,-0.450598,-0.0173118
8,-0.6200897,-0.6289953,"('unaffectionate', 'affectionate')",0.10958314,-0.13566722,-1.0913426,-1.464862,-0.18724765,-0.5611768,0.26904488,0.03777488,-0.3040104,-0.5505853,0.2465749
24,0.6102258,0.5354593,"('dishonest', 'honest')",0.409431,0.5641067,0.994147,0.881922,-0.11381471,0.04918041,0.8827588,0.7430742,0.5565495,0.5547485,0.001801
51,0.5839733,0.3302297,"('uneducated', 'educated')",0.04594429,0.10811751,1.5974126,1.8063166,-0.92695767,-0.94554704,0.25740677,0.2639654,0.3115559,0.3126164,-0.0010605
38,0.55958635,0.5478529,"('untruthful', 'truthful')",0.9608767,1.0740727,1.0159302,1.1471329,0.50352454,0.6818543,0.090834536,0.15102474,0.6261505,0.7203875,-0.094237
26,0.5487336,0.42684063,"('hardhearted', 'benevolent')",2.859984,2.4920163,1.4424391,0.94602287,0.7003499,0.34904316,1.7266678,1.6950428,1.4556349,1.1817932,0.2738417
62,0.53643554,0.5063609,"('incompetent', 'brilliant')",0.9983734,1.1298009,1.4097579,1.4872487,0.78565174,0.9832081,0.45306134,0.28699285,0.836656,0.8787223,-0.0420663
46,0.52982545,0.32458562,"('uncompetitive', 'competitive')",1.3394014,1.4677675,1.8352013,1.8295952,0.7325071,0.7585681,-0.30843726,-0.49997246,0.8256996,0.7761088,0.0495908
87,-0.50505614,-0.45117277,"('unsuccessful', 'successful')",0.21541128,0.16427468,1.3336964,1.3442583,0.95588225,0.97937006,0.23361814,0.21469454,0.4467104,0.450285,-0.0035746
44,-0.48173338,-0.3757925,"('prejudiced', 'unprejudiced')",-0.09008224,0.13104992,-0.8761641,-0.56210667,0.5833827,0.9813169,-0.88452744,-0.6435649,-0.3498249,-0.0938194,-0.2560055
78,0.468743,0.3884412,"('nonresilient', 'resilient')",1.0273738,0.8229893,0.083334506,-0.07849866,-0.25728005,-0.36634833,0.18315634,0.05334688,0.3010655,0.1639861,0.1370794
40,-0.41369238,-0.7302396,"('stingy', 'generous')",1.5078667,1.1286936,0.17670289,-0.3574222,0.17151731,-0.21253401,-2.1703038,-2.633102,-0.1455819,-0.5609209,0.415339
9,0.37192315,0.34374315,"('unaffectionate', 'caring')",1.6708217,1.3266371,0.29608744,-0.19700694,0.00091652013,-0.31963763,1.1269599,0.8631668,0.6933417,0.4033805,0.2899612
73,0.3646506,0.17976467,"('helpless', 'self-reliant')",0.75134313,0.66606164,-0.57045615,-0.5421252,0.6631838,0.7581757,-3.4178376,-3.4717083,-0.4418232,-0.4819663,0.0401431
79,-0.35830435,-0.34133548,"('wavering', 'unwavering')",-0.39281422,-0.4397685,-0.7653903,-0.68019587,-0.41016635,-0.2869135,-0.9377288,-0.72899824,-0.5728808,-0.4954423,-0.0774385
20,0.3377833,0.33044508,"('rough', 'thoughtful')",0.16441107,0.21860167,0.03759043,0.12525061,-0.44925535,-0.37414053,0.32596657,0.36396354,0.0832992,0.1328241,-0.0495249
22,-0.31258792,-0.56774235,"('untrustworthy', 'trustworthy')",-0.19900806,-0.16344067,2.2063904,2.0802853,0.03221558,0.017047182,-0.16938418,-0.3859005,0.3115252,0.1960498,0.1154754
32,0.3002742,0.30764455,"('unkind', 'kind')",0.94420695,0.98252743,1.7500752,1.8548024,0.078699596,0.28959793,1.1173031,1.2133642,0.8381119,0.9295873,-0.0914754
47,0.28209496,0.40820992,"('stupid', 'smart')",0.36254302,0.5286999,0.8699825,0.9015352,0.62262326,0.6022297,4.840309,4.8710585,1.3955106,1.4623466,-0.066836
65,-0.27089864,-0.3243037,"('insecure', 'secure')",0.49757597,0.56118864,2.2164552,2.2174807,0.03755504,0.30156395,0.8052701,0.72383666,0.6571916,0.6959533,-0.0387617
33,-0.26320493,-0.29842424,"('wrong', 'right')",1.6285852,1.3771548,-0.3018641,-0.54596907,1.1108989,0.8477183,-0.7341938,-0.95714104,0.2880443,0.0846678,0.2033765
3,0.25090376,0.21009555,"('repellent', 'pleasant')",0.33883423,0.40193737,1.0891018,1.1261103,-0.022651095,-0.028235875,0.735007,0.83778113,0.4782392,0.5095377,-0.0312985
77,-0.23991254,-0.2592306,"('unmotivated', 'motivated')",1.3786328,1.5646212,0.8380078,0.98275876,-0.056585886,0.03888033,-0.83880395,-0.85047,0.2162676,0.2953119,-0.0790443
81,-0.22846872,-0.26253912,"('submissive', 'aggressive')",1.7106067,1.9365629,1.8761598,2.1933596,0.663116,0.99053603,-0.6251685,-0.76220787,0.679249,0.8191423,-0.1398933
42,0.1430552,0.0015977286,"('unreliable', 'reliable')",1.2487339,1.3538021,1.7358391,1.7337707,1.5059451,1.4925447,-1.935288,-2.0380368,0.5396571,0.5087357,0.0309214
2,-0.13575971,0.03459932,"('unlikable', 'likable')",2.0767827,2.2766716,1.7581947,2.018813,1.1514286,1.4484417,1.0147806,1.2265304,1.1730854,1.4010112,-0.2279258
45,0.12776743,-0.21801993,"('incompetent', 'competent')",-0.25460783,-0.38977027,2.088109,1.686302,0.027746942,-0.12011982,0.26846835,0.058787964,0.4514968,0.203436,0.2480608
28,0.12342273,0.036079712,"('disloyal', 'loyal')",0.86535364,0.72726154,1.0492743,0.990099,-0.81714356,-0.9167872,1.1530392,0.97575307,0.4747892,0.3624812,0.112308
54,-0.11533138,0.03138639,"('incapable', 'capable')",1.2486421,1.2123455,0.08227773,0.2207636,1.0304608,1.0837644,0.82322526,0.83080786,0.6138549,0.6758135,-0.0619586
37,0.10335189,-0.09757378,"('fake', 'genuine')",-0.015965069,-0.11305882,0.19062655,-0.08245303,0.061701458,-0.16432971,-0.010170188,-0.20598474,0.0659089,-0.13268,0.1985889
58,0.090380624,-0.1884473,"('undiscriminating', 'discriminating')",0.8940654,0.63945657,0.44121158,0.088773124,1.1179568,0.61835784,0.45753628,0.32432586,0.6002301,0.2964932,0.3037369
48,0.065410174,0.021754585,"('unintelligent', 'intelligent')",-0.16591726,-0.23711765,-0.3960769,-0.4519538,-1.1953973,-1.2190062,-0.4657105,-0.55033654,-0.4315383,-0.4873319,0.0557936
61,0.03773058,0.09752048,"('illogical', 'logical')",0.56413233,0.52217495,1.3655887,1.3404897,0.5911703,0.6026532,0.16607323,-0.038493,0.544939,0.5048691,0.0400699
80,0.035321806,-0.20001398,"('dominated', 'dominating')",0.0701818,0.1280373,1.1833676,1.0854453,0.014503777,-0.0639822,-0.42095345,-0.66348964,0.1764843,0.0571994,0.1192849
86,0.024700772,-0.20236583,"('uninfluential', 'influential')",-0.24647312,-0.32748628,0.76730335,0.4107255,-1.2966509,-1.4081359,-0.10175828,-0.3718002,-0.1705756,-0.3798125,0.2092369
41,0.009446491,-0.04319375,"('unforgiving', 'forgiving')",0.40881693,0.57245255,0.80188143,0.8585903,0.49666286,0.6546253,0.23284152,0.14683443,0.3899298,0.4378617,-0.0479319
