,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,male-female
81,1.142089,1.3640246,"('submissive', 'aggressive')",0.30163652,0.522421,0.20406821,0.62275106,-0.4503356,-0.029222734,0.2993645,0.6199935,-0.320629
51,1.0410165,0.95816827,"('uneducated', 'educated')",1.0746933,1.0724939,1.009293,0.8743022,0.78512836,0.7905894,0.9775328,0.9238884,0.0536444
25,-1.0153627,-1.2647526,"('egoistic', 'altruistic')",0.35023317,-0.017290289,-0.107758075,-0.4180014,0.8700724,0.62477165,0.0242962,-0.2688181,0.2931143
4,-0.9938087,-1.095845,"('disliked', 'liked')",0.2307122,-0.008355513,0.21608485,0.33513364,-7.361962,-7.63127,-1.9772434,-2.1000843,0.1228409
56,0.9663018,1.2784187,"('impractical', 'practical')",0.089230835,0.4758877,1.8039638,1.971045,0.27779156,0.45963627,0.784322,1.0462469,-0.2619249
16,-0.96305263,-1.1263645,"('unpopular', 'popular')",-1.020897,-1.0957755,-1.3111676,-1.3300776,-0.26005447,-0.44070625,-0.888793,-0.9982309,0.1094379
80,0.926951,0.90309584,"('dominated', 'dominating')",0.21125385,0.14938438,0.30429107,0.48225707,-0.31034368,-0.15762863,0.283038,0.3442772,-0.0612392
19,-0.9176921,-1.0489712,"('inhospitable', 'hospitable')",0.26178333,0.27720535,-0.0037927143,-0.25432676,-0.8772608,-0.8220736,-0.3842406,-0.4620415,0.0778009
21,0.9015908,0.9750469,"('immoral', 'moral')",-0.28478256,-0.42239818,0.8590252,0.67472416,-0.2667041,-0.015790561,0.3022823,0.3028956,-0.0006133
77,-0.89794976,-1.006247,"('unmotivated', 'motivated')",-0.83426106,-0.9726574,-0.32137382,-0.67747384,-0.80795497,-0.9872535,-0.7153849,-0.9109079,0.195523
66,0.87228477,0.49465662,"('inactive', 'active')",1.8065543,1.4841912,0.56612045,0.2943175,-0.0658958,-0.30551282,0.7947659,0.4919131,0.3028528
35,-0.86281544,-1.3525393,"('corrupt', 'incorrupt')",0.54880947,0.29532295,0.79871136,0.34259948,-1.1620858,-1.359224,-0.1693451,-0.5184602,0.3491151
67,0.8497233,0.73321795,"('doubtful', 'determined')",0.424735,0.5607753,-0.09903014,0.050943922,-0.026835807,-0.12511353,0.2871481,0.3049559,-0.0178078
59,-0.82229507,-1.1506718,"('foolish', 'wise')",0.29329243,-0.119998746,0.7043773,0.44359645,-0.36964673,-0.499959,-0.048568,-0.3317583,0.2831903
50,-0.8179995,-1.068689,"('clumsy', 'skillful')",-0.7092018,-0.99888265,-1.1788998,-1.2657505,-0.48932198,-0.5484061,-0.7988557,-0.970432,0.1715763
39,-0.7901766,-1.10884,"('exploitative', 'cooperative')",-0.24827893,-0.5793009,0.21743938,0.12950122,0.88481593,0.64322084,0.01595,-0.2288547,0.2448047
11,0.77940226,1.0798807,"('unhelpful', 'helpful')",-0.06778652,0.18962926,-0.56174517,-0.31506163,2.224148,2.464514,0.5935047,0.8547406,-0.2612359
14,0.76634157,1.0231293,"('antisocial', 'social')",0.24365386,0.48418352,0.79891455,1.0348394,-0.009523294,0.012139791,0.4498467,0.6385731,-0.1887264
34,0.76481605,1.0577713,"('mean', 'honorable')",-0.09715523,0.09338626,0.5844019,0.45559078,4.7427917,4.8514986,1.4987136,1.6145618,-0.1158482
49,-0.7119538,-0.3375528,"('unable', 'able')",-0.8830705,-0.7555364,-0.19165166,-0.013883486,-0.68457204,-0.5598708,-0.617812,-0.4167109,-0.2011011
69,-0.6674659,-1.0409899,"('lazy', 'industrious')",0.5716628,0.14068347,0.36214197,0.04689996,-1.4511681,-1.8464949,-0.2962073,-0.6749753,0.378768
28,-0.6578817,-0.9008554,"('disloyal', 'loyal')",-0.87673736,-1.2881382,-0.50449723,-0.5146875,0.7429803,0.73195857,-0.324034,-0.4929306,0.1688966
2,0.643625,0.6233492,"('unlikable', 'likable')",1.077653,1.0148114,0.98818314,0.9087822,0.49437234,0.48343748,0.8009584,0.7575951,0.0433633
70,0.5994257,0.933913,"('lethargic', 'energetic')",-0.08671285,0.008828316,0.44416797,0.78859633,0.6960647,1.0342817,0.4132364,0.6914048,-0.2781684
64,0.5951651,0.4837572,"('shy', 'confident')",0.0152419135,-0.14687844,-0.25700432,-0.24298938,-5.268135,-5.4931417,-1.2286831,-1.3498131,0.12113
55,0.56694794,0.78696424,"('incompetent', 'clever')",-0.23115373,0.015122928,-0.029145341,0.2232686,0.6945667,0.8143082,0.2503039,0.459916,-0.2096121
9,-0.55290097,-0.74208885,"('unaffectionate', 'caring')",0.37613705,-0.00082314387,0.5892723,0.27977133,0.65829253,0.7730928,0.2677002,0.077488,0.1902122
32,-0.53715664,-0.45717245,"('unkind', 'kind')",-1.3332938,-1.598757,-0.42655897,-0.42981458,0.86998576,1.1767116,-0.3567559,-0.3272581,-0.0294978
29,-0.5315135,-0.6578084,"('unfair', 'fair')",-0.8237928,-0.9068566,-0.48730344,-0.399082,-0.5638875,-0.49988014,-0.6016244,-0.6159068,0.0142824
86,0.5292952,0.6868429,"('uninfluential', 'influential')",0.76176983,0.81696755,1.5872988,1.4334397,-0.080777094,-0.056261733,0.6993966,0.7202471,-0.0208505
10,-0.48427552,-0.11472416,"('unsympathetic', 'sympathetic')",-1.473122,-1.4124234,-0.18622875,0.009008782,0.04253968,0.6322206,-0.5252717,-0.2214795,-0.3037922
12,0.48329672,0.592374,"('unsupportive', 'supportive')",1.0818346,0.93448913,0.28233552,0.24561295,-2.0339134,-1.8514187,-0.0466116,-0.0197357,-0.0268759
22,0.47460794,0.88505876,"('untrustworthy', 'trustworthy')",0.02898618,0.2751851,0.87839645,1.2087183,-0.050894544,0.18764375,0.332774,0.6391515,-0.3063775
44,0.47032666,0.38963073,"('prejudiced', 'unprejudiced')",-0.19679277,-0.08778756,-1.1196778,-0.8455291,-1.0832026,-1.0269774,-0.4823366,-0.3926658,-0.0896708
46,0.46931836,1.1463357,"('uncompetitive', 'competitive')",-1.0361315,-0.600719,-0.6361087,-0.26549485,-0.7341426,-0.34834257,-0.4842661,-0.0170552,-0.4672109
26,-0.46621042,-0.60616165,"('hardhearted', 'benevolent')",0.8509924,0.40084612,1.0424932,0.8436352,1.2111508,1.0105062,0.6596065,0.4122065,0.2474
62,0.46267545,0.89622873,"('incompetent', 'brilliant')",-0.20494077,0.2272608,0.517278,1.000075,0.26096198,0.62714124,0.2589937,0.6876764,-0.4286827
30,-0.45206293,-0.49254543,"('intolerant', 'tolerant')",-0.5297037,-0.66569716,0.3415525,0.42462218,0.6101168,0.67617375,-0.0075243,-0.0143617,0.0068374
17,-0.44987595,-0.17858818,"('nasty', 'nice')",-0.378345,-0.13570042,-0.35696086,-0.31075135,-0.33030814,-0.3076138,-0.3788725,-0.2331634,-0.1457091
72,0.405445,0.6239003,"('unambitious', 'ambitious')",0.3624831,0.60207033,0.85212165,1.0392245,0.21082973,0.402004,0.4577199,0.6667998,-0.2090799
68,-0.380109,-0.3811067,"('dependent', 'independent')",-0.54020256,-0.46363378,-0.21317793,-0.31843498,-1.5662287,-1.4441934,-0.6749296,-0.6518422,-0.0230874
47,0.37308943,0.5682301,"('stupid', 'smart')",0.19533858,0.42378733,0.9271082,1.1668231,4.830592,5.221257,1.5815321,1.8450245,-0.2634924
61,-0.36797276,-0.3663026,"('illogical', 'logical')",-0.41567224,-0.5744953,-0.19622445,-0.29431432,0.271209,0.29776835,-0.1771651,-0.234336,0.0571709
74,0.36674535,0.4228801,"('undedicated', 'dedicated')",0.78284115,0.69911057,0.67790383,0.5801295,0.2223965,0.1310276,0.5124717,0.4582869,0.0541848
79,-0.3384002,-0.4486311,"('wavering', 'unwavering')",0.35742703,0.26749796,0.27457082,0.1244176,-0.9619952,-0.8886039,-0.1670994,-0.2363299,0.0692305
3,-0.33585948,-0.03689505,"('repellent', 'pleasant')",-0.9360646,-0.5784645,-0.7589297,-0.7150822,0.6476019,0.5961193,-0.345813,-0.1835806,-0.1622324
18,0.33292228,0.20984,"('disagreeable', 'welcoming')",0.6757722,0.36237097,-0.62302154,-0.74494565,-0.79058784,-0.81748074,-0.1012287,-0.2475539,0.1463252
88,-0.31496963,-0.35606375,"('low', 'eminent')",-0.6092949,-0.91863936,0.5827635,0.45403367,-0.33688766,-0.20096034,-0.1695972,-0.2554075,0.0858103
78,-0.3077959,-0.08914782,"('nonresilient', 'resilient')",-0.7304122,-0.6760004,-1.03105,-1.0537034,-0.4303828,-0.1428531,-0.6249102,-0.4904262,-0.134484
82,-0.2929889,-0.02079229,"('poor', 'rich')",-1.2411369,-0.6917924,-0.9161473,-0.62332916,5.546126,5.9196157,0.7739632,1.1459255,-0.3719623
20,-0.29148647,-0.3286898,"('rough', 'thoughtful')",-0.036052722,-0.14525314,-0.4020026,-0.43623906,0.6248373,0.5982616,-0.0261761,-0.0779801,0.051804
71,0.29115635,0.35197237,"('diffident', 'self-confident')",1.0171343,0.94299114,0.78243107,0.49718356,0.14397986,0.20126905,0.5586754,0.498354,0.0603214
52,-0.28668046,-0.6204711,"('irrational', 'rational')",0.6852078,0.03972552,-0.83996075,-1.2428808,-0.6388705,-0.96722156,-0.270076,-0.697712,0.427636
75,0.28323328,0.48303792,"('meek', 'impulsive')",1.5818766,2.034393,-0.18111193,0.020961901,-0.80120796,-0.8196974,0.2206975,0.4296739,-0.2089764
5,0.27846897,0.254788,"('distant', 'outgoing')",0.72519654,0.8103058,-0.38865027,-0.50951326,-1.1296002,-1.1243904,-0.1286463,-0.1422025,0.0135562
83,0.2638628,0.2181504,"('powerless', 'powerful')",0.6274665,0.55963963,0.8028314,0.74253064,-0.5661043,-0.7187332,0.2820141,0.2003969,0.0816172
38,-0.2356784,-0.12217811,"('untruthful', 'truthful')",-0.045581922,0.15699156,1.2646958,1.4236317,-0.18180934,-0.028628282,0.2004065,0.3574542,-0.1570477
60,0.21771629,0.5833702,"('inefficient', 'efficient')",-1.4508795,-1.1795238,-0.19050223,0.045200683,0.7933898,0.9274489,-0.1575689,0.094124,-0.2516929
53,-0.21030438,-0.1895519,"('uncreative', 'creative')",0.15218103,0.108509675,-0.19819212,-0.41989028,0.41012618,0.36947176,0.0384527,-0.0328652,0.0713179
65,0.20618847,0.35870394,"('insecure', 'secure')",-1.8820426,-2.055494,-1.037856,-0.92501026,0.8363022,0.95992106,-0.469352,-0.4154698,-0.0538822
24,-0.1849678,-0.0977721,"('dishonest', 'honest')",-0.3882864,-0.52566373,0.40820011,0.55896586,1.120444,1.4569651,0.2388475,0.3481238,-0.1092763
43,-0.18395276,0.10035166,"('irresponsible', 'responsible')",-0.36060816,-0.22346628,0.07853122,0.33341488,0.84750295,1.1194065,0.0953683,0.3324267,-0.2370584
15,-0.17522949,-0.31128046,"('boring', 'funny')",0.56318605,0.38447022,0.8177658,0.82437545,-0.110241674,-0.042336073,0.2738702,0.2138073,0.0600629
57,-0.17251092,0.24339357,"('unimaginative', 'imaginative')",0.114271,0.21536174,-0.8418404,-0.6004131,-3.3676498,-3.0617695,-1.0669326,-0.8008568,-0.2660758
84,-0.1487241,-0.13220942,"('inferior', 'superior')",-0.38533765,-0.6076439,-0.40213,-0.28775427,0.3881921,0.41488546,-0.1369999,-0.1531805,0.0161806
23,0.12472993,0.17871398,"('insincere', 'sincere')",-1.8338387,-2.0042324,-0.65184486,-0.59524226,5.829694,6.122837,0.867185,0.9255191,-0.0583341
33,0.119999915,-0.22846258,"('wrong', 'right')",0.4359463,0.36837527,0.5680409,0.2810344,-0.5299323,-0.6441731,0.1485137,-0.0558065,0.2043202
85,0.118652746,-0.42538065,"('insignificant', 'prestigious')",0.58194166,-0.20643839,0.22988102,-0.40986228,-1.3267251,-1.6772066,-0.0990624,-0.679722,0.5806596
73,0.11267053,-0.023380768,"('helpless', 'self-reliant')",1.2556193,1.2908522,0.52473724,0.53000975,-3.3470826,-3.524482,-0.3635139,-0.4317502,0.0682363
40,-0.09999479,-0.27779454,"('stingy', 'generous')",0.4841467,0.22327575,-0.7713804,-0.76939535,-2.5076528,-2.5186243,-0.7237203,-0.8356346,0.1119143
7,0.07471404,0.27895078,"('insensitive', 'sensitive')",-0.8751658,-0.9014836,0.8295794,0.83594114,0.58897007,0.8378519,0.1545244,0.2628151,-0.1082907
58,-0.073798954,0.055764504,"('undiscriminating', 'discriminating')",0.5538632,0.47337857,0.8803866,0.864404,0.032792937,0.004573427,0.3483109,0.3495301,-0.0012192
0,-0.06111524,0.19624236,"('unsociable', 'sociable')",-0.7509438,-0.6311059,0.059421793,0.18455788,0.21149045,0.28324157,-0.1352867,0.008234,-0.1435207
6,0.057421904,0.0429673,"('distant', 'open')",0.69651115,0.67020726,-0.26208258,-0.46710804,-0.74333817,-0.80244815,-0.0628719,-0.1390954,0.0762235
54,-0.047796078,-0.06514406,"('incapable', 'capable')",0.27549872,0.37902915,0.566025,0.49193558,0.5496124,0.6870659,0.335835,0.3732216,-0.0373866
87,0.03857593,-0.003006488,"('unsuccessful', 'successful')",0.17668027,0.12017569,0.5975197,0.529714,-0.008995609,-0.10976398,0.2009451,0.1342798,0.0666653
63,-0.011275157,0.28918195,"('unperceptive', 'insightful')",-0.21162757,-0.15416689,0.6094131,0.71387076,0.064036906,0.32011127,0.1126368,0.2922493,-0.1796125
