,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,male-female
62,0.8115154,0.9460692,"('incompetent', 'brilliant')",-0.022022948,0.07734609,-0.4226907,-0.26608774,0.1222672,0.2524425,-0.1301753
8,0.8108073,0.70003116,"('unaffectionate', 'affectionate')",-0.110131584,-0.18310489,0.7993087,0.7181827,0.4999948,0.411703,0.0882918
25,0.8042153,0.75569874,"('egoistic', 'altruistic')",0.36771587,0.34984237,1.5952829,1.6280178,0.9224047,0.9111863,0.0112184
41,0.6933182,0.53015196,"('unforgiving', 'forgiving')",0.5370131,0.4356397,0.25684717,0.1634343,0.4957261,0.3764087,0.1193174
0,0.6192926,0.6571107,"('unsociable', 'sociable')",0.029682405,0.012237124,-0.4755125,-0.44407484,0.0578208,0.075091,-0.0172702
84,0.61911154,0.61054176,"('inferior', 'superior')",0.9395837,0.8662284,1.0653011,1.0917187,0.8746654,0.8561629,0.0185025
15,-0.6085576,-0.7029565,"('boring', 'funny')",0.179376,0.08583889,0.2073344,0.21075407,-0.0739491,-0.1354545,0.0615054
32,0.6026365,0.6333863,"('unkind', 'kind')",0.24040811,0.24997774,0.79613113,0.76729065,0.5463919,0.5502183,-0.0038264
29,-0.60129607,-0.6204764,"('unfair', 'fair')",-0.57164747,-0.59348345,-0.3358994,-0.41421068,-0.5029476,-0.5427235,0.0397759
70,-0.5803558,-0.47066888,"('lethargic', 'energetic')",-1.0771966,-1.0052391,0.40387875,0.48625955,-0.4178913,-0.3298828,-0.0880085
80,0.57950217,0.5756155,"('dominated', 'dominating')",-0.48024017,-0.46270722,-1.2124633,-1.2025037,-0.3710671,-0.3631984,-0.0078687
30,0.5671737,0.58171844,"('intolerant', 'tolerant')",0.12598297,0.15041065,0.7624165,0.7789207,0.4851911,0.5036832,-0.0184921
46,-0.5657529,-0.5220651,"('uncompetitive', 'competitive')",-0.15725082,-0.104344,-0.6737051,-0.6801475,-0.4655696,-0.4355189,-0.0300507
14,0.55247694,0.56866676,"('antisocial', 'social')",-0.3411987,-0.29488754,-0.71177787,-0.69279057,-0.1668332,-0.1396705,-0.0271627
63,-0.5466209,-0.5449367,"('unperceptive', 'insightful')",-0.2915858,-0.2812683,0.62122303,0.68209285,-0.0723279,-0.0480374,-0.0242905
56,0.5422281,0.5551953,"('impractical', 'practical')",0.5604865,0.5919528,-0.73281944,-0.64520866,0.1232984,0.1673132,-0.0440148
48,0.5340937,0.5354798,"('unintelligent', 'intelligent')",0.9087118,0.8752055,0.3673003,0.33713946,0.6033686,0.5826083,0.0207603
47,-0.5323405,-0.5562008,"('stupid', 'smart')",0.34940588,0.32421467,5.3807364,5.373778,1.7326005,1.7139306,0.0186699
60,0.5112513,0.6326137,"('inefficient', 'efficient')",0.25329313,0.37677085,-0.3506899,-0.26122162,0.1379515,0.2493877,-0.1114362
65,0.5057059,0.52398074,"('insecure', 'secure')",-0.47067317,-0.48965326,-0.34132436,-0.33232152,-0.1020972,-0.0993313,-0.0027659
12,0.49955732,0.5754033,"('unsupportive', 'supportive')",0.388848,0.4276399,-1.7632272,-1.6840155,-0.2916073,-0.2269908,-0.0646165
69,-0.4497776,-0.48740828,"('lazy', 'industrious')",0.8313986,0.8172387,-0.23785228,-0.19284248,0.0479229,0.0456626,0.0022603
43,0.44809303,0.38443592,"('irresponsible', 'responsible')",-0.0951201,-0.045519408,0.19949201,0.21066773,0.184155,0.1831948,0.0009602
17,-0.43859458,-0.43117425,"('nasty', 'nice')",-0.9613862,-1.0411059,-0.67445904,-0.6460017,-0.6914799,-0.7060939,0.014614
86,0.41911313,0.3550491,"('uninfluential', 'influential')",0.008356545,-0.024350006,-0.36863232,-0.34800825,0.0196125,-0.0057697,0.0253822
45,-0.39004952,-0.5280903,"('incompetent', 'competent')",-0.46198666,-0.5106699,-0.3107797,-0.3668197,-0.3876053,-0.4685266,0.0809213
11,-0.3889582,-0.2985414,"('unhelpful', 'helpful')",-0.2791497,-0.20244376,1.3931212,1.4402766,0.2416711,0.3130972,-0.0714261
85,0.38515133,0.29324698,"('insignificant', 'prestigious')",0.77278227,0.6574738,0.9630109,0.9753561,0.7069815,0.6420256,0.0649559
67,0.38437015,0.46543005,"('doubtful', 'determined')",-0.43597144,-0.3757401,-0.8393436,-0.67746353,-0.2969816,-0.1959245,-0.1010571
74,0.35493013,0.27915394,"('undedicated', 'dedicated')",-0.061519094,-0.12535396,0.01908725,-0.023501787,0.1041661,0.0434327,0.0607334
61,-0.3460827,-0.3290022,"('illogical', 'logical')",-0.47206765,-0.47729546,0.11312783,0.12505592,-0.2350075,-0.2270806,-0.0079269
44,-0.34582955,-0.38619536,"('prejudiced', 'unprejudiced')",-1.1875387,-1.14425,-1.421942,-1.4201658,-0.9851034,-0.983537,-0.0015664
53,-0.3104261,-0.3173498,"('uncreative', 'creative')",-0.80361354,-0.8086324,0.60208344,0.5422852,-0.1706521,-0.1945657,0.0239136
82,-0.30979207,-0.24282576,"('poor', 'rich')",-0.24336472,-0.23443122,6.052321,6.098301,1.8330547,1.8736814,-0.0406267
87,0.30554554,0.33957952,"('unsuccessful', 'successful')",-0.032929152,-0.020063043,0.43111837,0.49698523,0.2345783,0.2721672,-0.0375889
68,-0.29326013,-0.30376232,"('dependent', 'independent')",-0.7169589,-0.756571,-0.5266828,-0.5810946,-0.5123006,-0.5471426,0.034842
10,0.27042097,0.22240432,"('unsympathetic', 'sympathetic')",-1.1882036,-1.1956258,-0.4799238,-0.5473283,-0.4659021,-0.5068499,0.0409478
20,-0.27030432,-0.3319413,"('rough', 'thoughtful')",0.32601053,0.27346182,1.2747889,1.1634424,0.4434984,0.3683209,0.0751775
71,0.26685002,0.27448812,"('diffident', 'self-confident')",1.2707818,1.2630869,0.5199405,0.52219,0.6858575,0.6865883,-0.0007308
37,-0.26649487,-0.37545997,"('fake', 'genuine')",-0.70523226,-0.7482187,0.38595623,0.30349374,-0.195257,-0.273395,0.078138
26,0.26512823,0.10289967,"('hardhearted', 'benevolent')",1.1291051,1.0347745,1.6737936,1.6141081,1.0226757,0.9172608,0.1054149
64,-0.24934599,-0.24335459,"('shy', 'confident')",-0.18099514,-0.19609475,-6.6531157,-6.5323663,-2.3611523,-2.3239385,-0.0372138
40,-0.2348383,-0.3200634,"('stingy', 'generous')",0.57051766,0.49166232,-1.1528206,-1.2451869,-0.2723804,-0.3578627,0.0854823
66,-0.21248186,-0.303756,"('inactive', 'active')",-1.3063631,-1.3430991,0.9818399,0.96738416,-0.1790017,-0.2264903,0.0474886
77,-0.21009526,-0.0902023,"('unmotivated', 'motivated')",0.40679863,0.454621,-1.4385403,-1.3676999,-0.4139457,-0.334427,-0.0795187
54,0.19928443,0.26210657,"('incapable', 'capable')",-0.46837878,-0.44406542,0.8568113,0.94067323,0.1959056,0.2529048,-0.0569992
13,-0.19278716,-0.17165922,"('impolite', 'polite')",-1.0479712,-1.0081478,-0.3080832,-0.27728918,-0.5162805,-0.4856987,-0.0305818
23,0.18627664,0.2699513,"('insincere', 'sincere')",-0.5590573,-0.49788252,5.2247577,5.217642,1.6173256,1.6632369,-0.0459113
79,0.17306226,0.09787318,"('wavering', 'unwavering')",-1.0123137,-1.0975196,-0.05958972,-0.09263353,-0.2996137,-0.3640933,0.0644796
50,-0.16344173,-0.20137592,"('clumsy', 'skillful')",-0.33263758,-0.3714507,0.27965388,0.22764464,-0.0721418,-0.1150607,0.0429189
52,-0.16113958,-0.21649419,"('irrational', 'rational')",-0.24596149,-0.33452064,0.093191326,0.054618895,-0.1046366,-0.1654653,0.0608287
19,0.16064052,0.19799878,"('inhospitable', 'hospitable')",-0.7477433,-0.7156988,-0.020731363,0.07711354,-0.2026114,-0.1468622,-0.0557492
51,0.1600984,0.270661,"('uneducated', 'educated')",0.09125352,0.11601382,0.16024196,0.18254185,0.137198,0.1897389,-0.0525409
35,-0.14264643,-0.2736804,"('corrupt', 'incorrupt')",-0.40374783,-0.5307307,0.102200575,0.06117758,-0.1480646,-0.2477445,0.0996799
78,-0.13397178,-0.1467633,"('nonresilient', 'resilient')",1.6334202,1.6109651,0.5823653,0.5841802,0.6939379,0.682794,0.0111439
38,-0.13143495,-0.09034878,"('untruthful', 'truthful')",-0.4693,-0.40662658,-0.27568105,-0.1926234,-0.2921387,-0.2298663,-0.0622724
88,-0.13128783,-0.18129419,"('low', 'eminent')",-0.2380399,-0.31090853,-0.031738296,-0.03260468,-0.1336887,-0.1749358,0.0412471
83,0.10290973,0.08862169,"('powerless', 'powerful')",0.26554713,0.26335618,-1.2465013,-1.1590718,-0.2926815,-0.2690313,-0.0236502
3,-0.09948498,-0.0010120273,"('repellent', 'pleasant')",-1.2919704,-1.2376846,0.053785898,0.024421988,-0.4458898,-0.4047582,-0.0411316
7,-0.09478521,-0.14792684,"('insensitive', 'sensitive')",-1.2187532,-1.1937536,0.57328165,0.5110071,-0.2467523,-0.2768911,0.0301388
59,0.086594135,0.045091726,"('foolish', 'wise')",0.24955058,0.15479138,0.25480092,0.27489024,0.1969819,0.1582578,0.0387241
81,-0.077201925,0.07536112,"('submissive', 'aggressive')",0.40999418,0.4834354,-0.86992484,-0.7500692,-0.1790442,-0.0637576,-0.1152866
42,-0.07499178,-0.034460157,"('unreliable', 'reliable')",-0.3040951,-0.32043108,-2.975238,-2.902113,-1.1181083,-1.0856681,-0.0324402
21,0.061824154,0.06097476,"('immoral', 'moral')",-0.23412421,-0.26741004,-1.0089922,-0.9948096,-0.3937641,-0.400415,0.0066509
49,0.03433217,0.009446815,"('unable', 'able')",0.20046303,0.21602643,-0.19266546,-0.12866423,0.0140432,0.0322697,-0.0182265
27,0.019457813,-0.10274055,"('hardhearted', 'softhearted')",-0.41495827,-0.4144104,1.7705202,1.6219982,0.4583399,0.3682824,0.0900575
22,0.018264815,-0.06543088,"('untrustworthy', 'trustworthy')",-0.9417897,-1.0264751,-0.87094223,-0.89872676,-0.5981557,-0.6635443,0.0653886
34,0.0074864775,0.052745104,"('mean', 'honorable')",-0.5004745,-0.4629516,5.954846,5.98239,1.8206193,1.8573945,-0.0367752
1,0.003981737,-0.09181468,"('unfriendly', 'friendly')",0.2683847,0.17674899,1.842935,1.770115,0.7051005,0.6183498,0.0867507
