,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
16,-1.4630111,-1.452331,"('unpopular', 'popular')",-1.0710446,-1.0911425,-1.1450441,-1.3016849,-0.9239204,-1.1075013,0.021726541,-0.06481446,-0.9162587,-1.0034948,0.0872361
43,1.4488682,1.3328761,"('irresponsible', 'responsible')",1.854009,1.7041658,0.010704229,-0.05742632,0.79224634,0.7678497,1.8426341,1.7864132,1.1896924,1.1067757,0.0829167
14,1.4262781,1.0942107,"('antisocial', 'social')",2.4807923,2.105949,1.0969275,0.92466253,1.739904,1.4959772,0.11594855,-0.21358995,1.3719701,1.0814418,0.2905283
20,1.388832,1.3245913,"('rough', 'thoughtful')",0.039970808,0.1137726,0.10795902,0.19707745,-0.114468396,0.2005111,0.6381433,0.82680637,0.4120873,0.5325518,-0.1204645
30,1.3841975,1.3654567,"('intolerant', 'tolerant')",1.4280218,1.2679294,1.4092283,1.2184685,1.3939981,1.2386452,1.4227663,1.0930212,1.4076424,1.2367043,0.1709381
13,1.3513762,1.0921758,"('impolite', 'polite')",1.9870477,1.6988398,1.0998664,1.0309224,1.3553236,1.3251139,0.7809218,0.589782,1.3149071,1.1473667,0.1675404
21,1.3491632,0.9998916,"('immoral', 'moral')",2.0691495,1.8312252,1.6530569,1.5248362,2.0489995,2.083158,0.07978672,-0.08388778,1.4400311,1.2710446,0.1689865
72,1.315362,1.2246633,"('unambitious', 'ambitious')",0.77310574,0.7818854,-0.6937295,-0.6427677,-0.5500939,-0.47296017,-0.6833924,-0.45533606,0.0322504,0.0870969,-0.0548465
75,-1.2771001,-0.9529169,"('meek', 'impulsive')",-0.34094185,-0.19257191,0.3810146,0.42493337,0.020008907,0.026838947,-0.8968214,-0.7432171,-0.422768,-0.2873867,-0.1353813
22,1.2671067,1.176636,"('untrustworthy', 'trustworthy')",0.55438125,0.4537385,1.0278095,0.8654606,1.4749835,1.4726086,-0.020460315,-0.094180316,0.8607641,0.7748527,0.0859114
80,1.2431624,0.8768751,"('dominated', 'dominating')",0.5421798,0.08545497,1.5170599,1.3620422,1.4332033,1.2561182,-0.8743009,-0.8960649,0.7722609,0.5368852,0.2353757
81,1.2285116,0.56245124,"('submissive', 'aggressive')",1.9890102,1.3149738,0.94976234,0.49728096,1.9069356,1.4692812,-0.050287187,-0.48816213,1.2047865,0.671165,0.5336215
40,1.1111299,1.79452,"('stingy', 'generous')",0.5273333,0.9876185,-0.096000575,0.26504397,-0.6261158,-0.22365616,-1.4808726,-1.126614,-0.1129051,0.3393825,-0.4522876
56,1.0441817,0.6803968,"('impractical', 'practical')",2.0229392,1.5093546,1.316429,0.8859298,2.2900243,1.9378071,0.6033168,0.2907288,1.4553782,1.0608435,0.3945347
4,-1.0341079,-0.80219185,"('disliked', 'liked')",-0.9344318,-0.84652936,-0.9632365,-0.89152956,-0.6098832,-0.67723554,-5.8353686,-5.765907,-1.8754055,-1.7966785,-0.078727
63,0.9888021,0.9268571,"('unperceptive', 'insightful')",1.9005847,1.7049316,0.7966351,0.6337108,1.0543693,0.92154115,1.8508922,1.8276281,1.3182567,1.2029338,0.1153229
5,-0.9858928,-0.42702204,"('distant', 'outgoing')",-0.8423538,-0.45425266,-1.4969065,-1.186342,-1.8256618,-1.6406292,-1.228771,-0.9749139,-1.2759172,-0.936632,-0.3392852
8,-0.9833045,-0.43555295,"('unaffectionate', 'affectionate')",-0.68723315,-0.3621626,-2.7214813,-2.4333444,-2.1028862,-1.9055555,-0.0774934,0.2658268,-1.3144797,-0.9741578,-0.3403219
35,-0.9439929,-0.5748385,"('corrupt', 'incorrupt')",-2.0872695,-1.6416144,-1.5025822,-1.2578174,-1.5855945,-1.5119953,-1.3644012,-1.0565643,-1.4967681,-1.208566,-0.2882021
87,0.9374385,0.77634114,"('unsuccessful', 'successful')",1.4725131,1.2702512,0.8493919,0.704649,1.099336,0.88048744,0.7680531,0.6060283,1.0253466,0.8475513,0.1777953
47,0.9277861,0.80662155,"('stupid', 'smart')",1.6487914,1.637801,0.61132133,0.53172994,1.0438545,1.0431912,4.8118963,4.5444064,1.8087299,1.7127501,0.0959798
55,0.9159723,0.8371097,"('incompetent', 'clever')",0.45017245,0.11827348,0.75514734,0.50103724,0.5014721,0.49893397,1.0278776,0.9310681,0.7301283,0.5772845,0.1528438
86,0.8924078,1.0801692,"('uninfluential', 'influential')",0.11371739,0.026313748,-0.8031646,-1.0424623,-0.66795295,-0.7769708,0.30080065,0.5667404,-0.0328383,-0.029242,-0.0035963
76,0.89167416,0.58915293,"('anxious', 'daring')",0.94102234,0.5605767,1.4223047,1.2027271,1.4960623,1.2764425,0.9493812,0.72126174,1.1400889,0.8700321,0.2700568
83,0.886631,1.1473334,"('powerless', 'powerful')",1.5503371,1.5945313,-0.090130016,-0.021421116,-0.037376244,-0.035370424,-0.7104291,-0.54637724,0.3198066,0.4277392,-0.1079326
79,-0.88168347,-0.7023065,"('wavering', 'unwavering')",-0.5777495,-0.30884212,-0.6111746,-0.69730043,-0.94456846,-1.3123622,-0.503061,-0.48399854,-0.7036474,-0.700962,-0.0026854
2,0.8782301,0.71558756,"('unlikable', 'likable')",2.7868834,2.6914632,1.3749614,1.1974263,1.280122,1.1278869,0.99375325,0.8318929,1.4627901,1.3128513,0.1499388
11,0.8682352,0.5826767,"('unhelpful', 'helpful')",2.2684672,1.8424066,1.0808992,0.7909895,0.79812527,0.59929454,2.9761186,2.8507924,1.5983691,1.333232,0.2651371
36,-0.8334514,-0.099709265,"('hostile', 'amicable')",-0.70422274,-0.057154663,-1.6237977,-1.1951308,-1.6342255,-1.4209728,-0.7807208,-0.5611677,-1.1152836,-0.6668271,-0.4484565
18,0.80493504,0.8825566,"('disagreeable', 'welcoming')",-0.21106322,-0.2596624,-0.10460882,-0.2779757,-0.96808916,-1.2499369,-0.09132989,-0.1643039,-0.1140312,-0.2138645,0.0998333
41,0.7849938,1.1724714,"('unforgiving', 'forgiving')",1.2032186,1.4071354,0.15719992,0.16181634,0.33853814,0.38967708,0.09199609,-0.085173234,0.5151893,0.6091854,-0.0939961
54,0.7754689,0.37801933,"('incapable', 'capable')",0.6741355,0.5754606,0.068399124,-0.076923214,0.30747214,0.010180134,0.89811885,0.7100471,0.5447189,0.3193568,0.2253621
88,0.71787006,0.50468725,"('low', 'eminent')",0.06306926,-0.18215463,0.006777387,-0.3983073,0.1685213,-0.33294773,0.6913982,0.72070915,0.3295272,0.0623973,0.2671299
27,0.6879766,0.699126,"('hardhearted', 'softhearted')",-1.1417918,-0.9303734,-0.6629803,-0.5493752,-0.33323136,-0.037671164,1.039334,1.1943485,-0.0821386,0.075211,-0.1573496
61,0.64600044,0.6970923,"('illogical', 'logical')",1.6462,1.7076802,0.4112664,0.6005749,0.579693,0.72365683,0.8256427,0.87999785,0.8217605,0.9218004,-0.1000399
62,0.6395364,0.29684454,"('incompetent', 'brilliant')",1.489032,1.0911429,1.4596279,1.1257433,0.8908092,0.6506727,0.99846333,0.82427436,1.0954937,0.7977355,0.2977582
44,-0.59614307,-0.9437155,"('prejudiced', 'unprejudiced')",-0.19248457,-0.3969328,1.0449767,0.99181795,0.62007684,0.5451093,-1.4247657,-1.6289195,-0.109668,-0.2865281,0.1768601
19,-0.5379362,-0.2878936,"('inhospitable', 'hospitable')",-0.3909846,-0.18562312,-0.42647755,-0.39020333,-0.9646019,-0.9506677,-0.2876203,-0.032242045,-0.5215241,-0.369326,-0.1521981
64,0.5242111,0.4647637,"('shy', 'confident')",0.8863062,0.6403267,0.61714625,0.68547845,0.8306213,0.7460189,-5.6420918,-5.8297653,-0.5567614,-0.6586355,0.1018741
52,-0.51368016,0.06932145,"('irrational', 'rational')",-0.5757034,-0.062539205,-0.5306941,-0.13455153,-1.1644574,-1.0445576,-0.7177127,-0.65279824,-0.7004496,-0.365025,-0.3354246
46,0.51291823,0.31025964,"('uncompetitive', 'competitive')",2.0905676,1.7512845,0.88240653,0.77736384,0.82448035,0.81649786,0.67693305,0.90433365,0.9974611,0.9119479,0.0855132
34,0.49728048,0.29811513,"('mean', 'honorable')",1.5337869,1.5401254,1.0234768,0.9185309,0.73043543,0.68282306,5.8403616,5.673,1.9250683,1.8225189,0.1025494
45,0.4780681,0.67165345,"('incompetent', 'competent')",0.33404034,0.28324363,0.41488576,0.20462906,0.80714726,0.7738931,0.22918521,0.25104055,0.4526653,0.4368919,0.0157734
69,-0.4690271,-0.38300002,"('lazy', 'industrious')",-0.024893234,0.08535223,-0.16198279,-0.062108554,-0.18658423,-0.18362549,-1.4705371,-1.5570105,-0.4626049,-0.4200785,-0.0425264
37,-0.46839243,-0.4443726,"('fake', 'genuine')",-0.09449868,0.10220559,-0.045811217,0.083410375,0.17285252,0.31232074,0.6564407,0.82214034,0.0441182,0.1751409,-0.1310227
58,0.45475417,0.8217571,"('undiscriminating', 'discriminating')",1.2949302,1.5234494,-0.20631021,0.011155747,0.49224234,0.75734115,0.16549659,0.42945394,0.4402226,0.7086315,-0.2684089
73,0.45439607,1.0013034,"('helpless', 'self-reliant')",0.24467203,0.4498667,0.018346451,0.36095968,-0.32273108,-0.09646939,-3.626692,-3.550634,-0.6464017,-0.3669947,-0.279407
9,0.43326223,0.8974563,"('unaffectionate', 'caring')",0.8639031,1.1600424,-1.8541381,-1.5307986,-1.2870724,-1.1080757,1.0139933,1.1975898,-0.1660104,0.1232428,-0.2892532
68,0.42604303,0.13027892,"('dependent', 'independent')",-1.9855951,-1.9888164,-0.49832633,-0.5383128,-0.247805,-0.29271364,-0.3265582,-0.26603207,-0.5264483,-0.5911191,0.0646708
59,0.41953748,0.53207934,"('foolish', 'wise')",0.42008156,0.67285484,-0.22700538,-0.28006586,-0.23298874,-0.30282494,-0.034777336,-0.10864152,0.0689695,0.1026803,-0.0337108
57,0.39338315,0.8297812,"('unimaginative', 'imaginative')",-0.009932976,0.007625349,-0.43830732,-0.33022448,0.12242178,0.18900064,-1.7486845,-1.6269811,-0.336224,-0.1861597,-0.1500643
85,-0.35992846,0.101176344,"('insignificant', 'prestigious')",-0.07535321,0.47023293,-1.0078737,-0.8013519,-1.1168494,-1.0383464,-0.26977056,-0.0062853172,-0.5659551,-0.2549149,-0.3110402
3,0.3248377,0.14267054,"('repellent', 'pleasant')",0.043392733,-0.105731845,0.61861753,0.6144377,0.63513166,0.68026465,0.76710904,0.7244885,0.4778177,0.4112259,0.0665918
67,0.27912766,0.09808908,"('doubtful', 'determined')",1.3150315,1.059322,1.0708208,0.92045027,1.1133579,0.8693602,-0.59651524,-0.78521675,0.6363646,0.4324009,0.2039637
29,-0.25291663,-0.14140353,"('unfair', 'fair')",-0.32095158,-0.13702822,-0.43288445,-0.3687366,-0.1701334,-0.041702285,-0.4527684,-0.39875764,-0.3259309,-0.2175256,-0.1084053
53,0.24012178,0.67148584,"('uncreative', 'creative')",0.17795035,0.36197776,-0.6575867,-0.4546522,-0.49611908,-0.44436944,1.3214144,1.6237402,0.1171561,0.3516364,-0.2344803
28,0.22377753,0.4688481,"('disloyal', 'loyal')",0.2742172,0.34808993,-0.9208522,-0.84638256,-0.70971304,-0.8033572,1.3333269,1.5219046,0.0401513,0.1378206,-0.0976693
77,0.22188962,0.046429347,"('unmotivated', 'motivated')",1.2523563,1.0954555,0.36441198,0.34779572,0.09160276,0.06774098,-0.88978875,-0.88067997,0.2080944,0.1353483,0.0727461
0,0.21618807,0.120678715,"('unsociable', 'sociable')",0.77068835,0.6352027,-0.11076005,-0.17325549,0.39523196,0.3375066,0.2299307,0.050632842,0.3002558,0.1941531,0.1061027
15,-0.21005969,0.004585527,"('boring', 'funny')",0.20320147,0.22493571,0.055325042,-0.0035931347,0.40995944,0.26284137,0.18738976,-0.10434326,0.1291632,0.0768852,0.052278
38,-0.16804765,-0.16551197,"('untruthful', 'truthful')",1.523152,1.5501015,-0.38223368,-0.39871448,-0.26970625,-0.41701007,0.38244766,0.37127572,0.2171224,0.1880281,0.0290943
1,-0.16077049,0.51809174,"('unfriendly', 'friendly')",-0.31110382,0.17466956,-2.1085887,-1.8748174,-1.4030162,-1.314067,1.2214279,1.5481138,-0.5524102,-0.1896019,-0.3628083
66,0.1375384,0.2680478,"('inactive', 'active')",0.73708844,0.9568584,0.09716852,0.27099857,-0.08199543,-0.21264297,0.3324173,0.43709865,0.2444435,0.3440721,-0.0996286
78,-0.13592625,-0.16159517,"('nonresilient', 'resilient')",0.473512,0.5043639,-1.0783875,-1.0576966,-0.6756858,-0.65016866,0.19827849,0.295675,-0.2436418,-0.2138843,-0.0297575
82,0.108423375,-0.14578314,"('poor', 'rich')",-0.21306643,-0.37824094,0.20112959,-0.13390711,0.6492822,0.3815919,6.3176656,6.192244,1.4126868,1.1831809,0.2295059
50,0.10716921,-0.0325498,"('clumsy', 'skillful')",0.5785156,0.5844771,0.50920624,0.4984814,0.77149034,0.6390155,0.3374995,0.44243467,0.4607761,0.4263718,0.0344043
49,0.096500956,-0.24482715,"('unable', 'able')",-0.95668465,-1.1552591,-0.38301858,-0.70991206,-0.42742178,-0.6061425,-0.19067447,-0.40308532,-0.3722597,-0.6238452,0.2515855
25,0.08287842,0.21647272,"('egoistic', 'altruistic')",-0.87451565,-0.85653824,-1.4657496,-1.5998249,-0.75725865,-1.0491377,0.9733505,1.0737848,-0.408259,-0.4430487,0.0347897
84,0.08136744,0.19542187,"('inferior', 'superior')",0.41755658,0.49004284,-0.63124025,-0.65958375,-0.17904016,-0.105260365,0.17787242,0.25276452,-0.0266968,0.034677,-0.0613738
33,-0.07376349,0.2884357,"('wrong', 'right')",0.900688,1.1486306,-0.02774819,0.28270295,-0.3445899,-0.053334944,-1.2439953,-1.0496738,-0.1578818,0.1233521,-0.2812339
17,0.057953406,0.10127251,"('nasty', 'nice')",0.08167091,0.0459093,-0.34319055,-0.5706338,-0.029830981,-0.256324,-0.7298177,-0.82584083,-0.192643,-0.3011234,0.1084804
48,0.039413773,-0.10460305,"('unintelligent', 'intelligent')",-0.6610688,-0.67781293,-1.1584476,-1.3658814,-1.2449515,-1.2027355,0.47414577,0.52503836,-0.5101817,-0.5651989,0.0550172
