,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,male-female
62,3.171546,1.2607487,"('incompetent', 'brilliant')",1.4125763,0.9168371,1.2305853,1.1421072,-0.062186316,-0.013614364,1.4381304,0.8265197,0.6116107
80,3.083064,1.2823788,"('dominated', 'dominating')",0.9987064,0.3264763,0.87047184,0.49950624,-1.0606043,-1.1691614,0.9729095,0.2348,0.7381095
23,3.0166206,1.3269595,"('insincere', 'sincere')",1.3205965,1.0540988,0.99078715,0.9448584,6.183385,6.124686,2.8778472,2.3626506,0.5151966
65,2.9817903,1.344903,"('insecure', 'secure')",0.31890544,-0.3886708,0.736631,0.29800817,-0.0041481797,-0.08491671,1.0082947,0.2923309,0.7159638
0,2.8984342,1.2247031,"('unsociable', 'sociable')",0.84381306,0.16877085,1.2493936,1.078481,-0.259927,-0.1923503,1.1829284,0.5699011,0.6130273
51,2.8195374,1.932061,"('uneducated', 'educated')",0.82790965,0.24394,0.08411565,-0.2051753,0.3921122,0.2833001,1.0309187,0.5635315,0.4673872
12,2.678322,1.8927145,"('unsupportive', 'supportive')",1.1290102,0.87478024,0.7846968,0.7564104,-1.8078548,-1.8549973,0.6960436,0.4172269,0.2788167
52,-2.6725066,-1.008547,"('irrational', 'rational')",-1.2875378,-0.5305895,-2.0150244,-1.7187557,-0.63339025,-0.39805314,-1.6521149,-0.9139863,-0.7381286
76,2.668851,1.142259,"('anxious', 'daring')",0.6344797,0.22428378,1.1612604,0.84346783,0.457362,0.3957416,1.2304883,0.6514381,0.5790502
32,2.4573412,1.6649834,"('unkind', 'kind')",0.7339195,0.4524075,1.1046357,1.0790284,1.2486254,1.1350065,1.3861305,1.0828564,0.3032741
7,2.357933,0.89672726,"('insensitive', 'sensitive')",1.2441192,0.711451,1.2848577,1.0937647,0.9984266,0.9445019,1.4713341,0.9116112,0.5597229
39,2.3576775,1.839597,"('exploitative', 'cooperative')",2.0361607,1.9226651,1.5958345,1.511153,0.55466956,0.5617146,1.6360855,1.4587824,0.1773031
13,2.2715197,1.0399956,"('impolite', 'polite')",1.6601789,0.9608928,1.5171846,1.265247,-0.1315975,-0.18527037,1.3293214,0.7702162,0.5591052
16,-2.2128527,-1.1373422,"('unpopular', 'popular')",-1.1326635,-0.84187764,-0.75761944,-0.67227393,0.4364632,0.49980196,-0.9166681,-0.537923,-0.3787451
30,2.2075794,1.3462856,"('intolerant', 'tolerant')",0.737636,0.4024191,1.0497628,0.9779845,0.7464144,0.76535285,1.1853483,0.8730105,0.3123378
4,-2.171205,-0.24549344,"('disliked', 'liked')",-0.3961418,0.052518986,-0.3305228,-0.1623712,-6.622541,-6.4848447,-2.3801026,-1.7100476,-0.670055
79,-2.0585737,-0.48183307,"('wavering', 'unwavering')",-0.74825555,-0.14887281,-1.1987255,-0.99338734,-0.21733473,-0.119277574,-1.0557224,-0.4358427,-0.6198797
22,2.0144126,0.92215276,"('untrustworthy', 'trustworthy')",0.51707864,0.26193106,0.5714975,0.58206475,-0.81398094,-0.71613866,0.5722519,0.2625025,0.3097494
86,1.9758812,0.2707478,"('uninfluential', 'influential')",-0.31783482,-0.86353445,0.03856258,-0.091790475,0.14796704,0.050925385,0.461144,-0.1584129,0.6195569
63,1.9594177,1.1188313,"('unperceptive', 'insightful')",0.8663545,0.56277066,1.4710921,1.3257,1.0097907,1.0105871,1.3266637,1.0044723,0.3221914
45,1.9472969,0.7709149,"('incompetent', 'competent')",0.71825767,0.42511192,1.2795433,1.2667333,-0.038281303,0.009392548,0.9767042,0.6180381,0.3586661
11,1.9051908,0.47578388,"('unhelpful', 'helpful')",1.0831573,0.60637975,0.49180484,0.25635886,1.9509474,1.9590907,1.3577751,0.8244033,0.5333718
3,1.8905053,0.07940538,"('repellent', 'pleasant')",-0.37110424,-0.83036625,0.29967874,-0.025506604,0.4125454,0.40782106,0.5579063,-0.0921616,0.6500679
87,1.8465149,1.4416851,"('unsuccessful', 'successful')",0.7814411,0.60687345,1.1900495,1.0693843,0.42913514,0.6009132,1.0617852,0.929714,0.1320712
57,1.8458812,0.116409644,"('unimaginative', 'imaginative')",-0.046456594,-0.6139587,-0.2040555,-0.38582072,-2.741984,-2.6623652,-0.2866537,-0.8864337,0.59978
75,-1.7946872,-0.61050254,"('meek', 'impulsive')",-1.0672834,-0.6549847,-1.6312888,-1.3956443,-0.6824399,-0.6235658,-1.2939248,-0.8211743,-0.4727505
29,-1.7880682,-0.9467263,"('unfair', 'fair')",-0.4515836,-0.09607369,-0.64278895,-0.51464236,-0.86416715,-0.7915545,-0.9366519,-0.5872492,-0.3494027
78,1.7467191,0.51822984,"('nonresilient', 'resilient')",-0.068442635,-0.5100323,0.7182529,0.2612054,0.23284487,0.21234332,0.6573436,0.1204366,0.536907
59,-1.6692977,0.12190154,"('foolish', 'wise')",0.017240532,0.62451065,-0.65590906,-0.28123143,-0.10921058,0.0156062525,-0.6042942,0.1201967,-0.7244909
25,-1.5697273,-1.0147642,"('egoistic', 'altruistic')",-0.5773628,-0.35284588,-0.06339725,0.13347594,1.2677159,1.2758814,-0.2356928,0.0104368,-0.2461296
28,1.5664735,0.54298025,"('disloyal', 'loyal')",0.6545883,0.46941876,0.34845084,0.3648802,1.1830338,1.1581211,0.9381366,0.6338501,0.3042865
37,1.4552948,0.7499867,"('fake', 'genuine')",0.48355547,0.5586989,0.19582525,0.35040915,0.51905423,0.6287213,0.6634324,0.571954,0.0914784
1,-1.4275007,-1.1489683,"('unfriendly', 'friendly')",-0.07671852,0.2537896,-0.07294494,0.2710695,1.6061532,1.8782345,0.0072473,0.3135313,-0.306284
42,1.3869959,0.9868984,"('unreliable', 'reliable')",1.4013175,1.1708255,1.0854138,0.9721814,-2.6073217,-2.6406455,0.3166014,0.1223149,0.1942865
83,1.3667074,1.0753917,"('powerless', 'powerful')",0.77412075,0.54256266,-0.13816795,-0.1388133,-1.1576849,-1.2341394,0.2112438,0.0612504,0.1499934
24,1.2617193,0.41229516,"('dishonest', 'honest')",0.8379698,0.9344356,-0.10567803,0.08961275,0.63569784,0.6962564,0.6574272,0.53315,0.1242772
82,1.2543789,0.33558154,"('poor', 'rich')",-0.61657685,-0.9875073,0.47217962,0.29384816,6.566348,6.475349,1.9190824,1.5293179,0.3897645
44,-1.1483879,-0.60720134,"('prejudiced', 'unprejudiced')",-1.0668777,-0.91429144,-0.54720825,-0.5104518,-1.1706352,-1.1574353,-0.9832773,-0.7973449,-0.1859324
64,0.9872187,0.65268975,"('shy', 'confident')",0.7615686,0.4544527,-0.0942487,-0.22325116,-6.8669367,-6.855661,-1.3030995,-1.4929425,0.189843
19,-0.9669986,0.07301921,"('inhospitable', 'hospitable')",-0.29108784,0.20514539,-0.8710988,-0.51649,-0.31764734,-0.035516266,-0.6117082,-0.0684604,-0.5432478
48,0.9649383,0.0390933,"('unintelligent', 'intelligent')",-0.6044477,-1.00494,-0.17952478,-0.30417907,-0.039196596,0.023002539,0.0354423,-0.3117558,0.3471981
17,-0.9197426,-0.45535493,"('nasty', 'nice')",-0.34582096,-0.12581645,-0.6907531,-0.6267153,-0.7955549,-0.6891096,-0.6879679,-0.4742491,-0.2137188
88,-0.9155609,-0.7553406,"('low', 'eminent')",-0.67475593,-0.5880969,-0.45242116,-0.3992751,-0.115413055,0.012060072,-0.5395377,-0.4326631,-0.1068746
72,0.9044355,0.43185362,"('unambitious', 'ambitious')",0.5762615,0.2742129,-0.7386936,-0.679258,-0.8618622,-0.85954416,-0.0299647,-0.2081839,0.1782192
33,-0.88600314,-0.14442816,"('wrong', 'right')",0.539978,0.8826081,-0.7309694,-0.4105445,-0.8951311,-0.7540004,-0.4930314,-0.1065913,-0.3864401
9,0.8268684,0.8277964,"('unaffectionate', 'caring')",0.7849521,1.0739927,0.23635061,0.4925201,1.2874992,1.3104272,0.7839175,0.9261841,-0.1422666
41,0.782156,0.9488261,"('unforgiving', 'forgiving')",1.4277066,1.493411,0.58041537,0.7609972,0.017557792,0.10373262,0.701959,0.8267417,-0.1247827
68,-0.7722381,-1.0710753,"('dependent', 'independent')",-1.7867457,-1.7973171,-1.0333478,-1.0777773,-0.7164929,-0.6223907,-1.0772061,-1.1421402,0.0649341
77,0.7394821,-0.43907082,"('unmotivated', 'motivated')",0.22537935,-0.30116352,-0.13878113,-0.3356385,-1.3528639,-1.1236129,-0.1316959,-0.5498714,0.4181755
61,0.7135207,0.25042313,"('illogical', 'logical')",0.27925208,0.09695933,0.14841667,-0.0316251,0.24808946,0.2558789,0.3473197,0.1429091,0.2044106
2,0.7039449,0.89729637,"('unlikable', 'likable')",1.0108112,1.1596954,0.5349891,0.7758196,0.33175656,0.51105547,0.6453755,0.8359667,-0.1905912
8,-0.6904155,0.27422035,"('unaffectionate', 'affectionate')",-0.036042362,0.38913527,-0.44778478,-0.07720677,0.7715779,0.8435924,-0.1006662,0.3574353,-0.4581015
66,-0.6703215,-0.42761537,"('inactive', 'active')",-0.9512325,-0.7860539,-0.9727234,-0.82065153,0.5950205,0.6398975,-0.4998142,-0.3486058,-0.1512084
27,-0.60635793,-0.6541479,"('hardhearted', 'softhearted')",0.1313132,0.21445103,0.7091436,0.8242801,1.39946,1.4353582,0.4083897,0.4549853,-0.0465956
40,0.5923337,0.33342588,"('stingy', 'generous')",0.63347423,0.5436072,0.46291488,0.2913446,-1.5211372,-1.5419365,0.0418964,-0.0933897,0.1352861
58,-0.57900536,-0.3370228,"('undiscriminating', 'discriminating')",-0.19426909,-0.0034573558,0.23380332,0.26945385,0.12885305,0.1609323,-0.1026545,0.0224765,-0.125131
53,-0.55861884,-0.96409714,"('uncreative', 'creative')",-0.26303285,-0.39445,0.29328078,0.22288693,0.74161136,0.7584829,0.0533101,-0.0942944,0.1476045
15,-0.5199507,0.4464403,"('boring', 'funny')",0.43185046,0.82201403,-0.05642284,0.36128485,-0.014190115,0.28031084,-0.0396783,0.4775125,-0.5171908
26,-0.47107792,0.07966817,"('hardhearted', 'benevolent')",0.9211113,1.008878,0.6960468,0.7824045,1.2350835,1.3102343,0.5952909,0.7952963,-0.2000054
47,0.44093353,-0.0117591955,"('stupid', 'smart')",0.4629474,0.29971606,0.91502523,0.8347397,5.790603,5.8209333,1.9023774,1.7359074,0.16647
73,0.3779964,1.0534667,"('helpless', 'self-reliant')",1.0236138,1.2708919,0.28505012,0.37201476,-3.5012662,-3.3717208,-0.4536515,-0.1688369,-0.2848146
20,0.36068997,-0.07868927,"('rough', 'thoughtful')",0.40331504,0.26590785,-0.14005576,-0.22026259,0.94144493,1.1366377,0.3913485,0.2758984,0.1154501
38,0.3199206,0.47362545,"('untruthful', 'truthful')",0.73900765,0.8915762,0.009527646,0.2164942,-0.0019576475,0.13624957,0.2666246,0.4294863,-0.1628617
50,-0.2889936,0.4247694,"('clumsy', 'skillful')",-0.015361939,0.2503544,-0.058702275,0.046587914,-0.093183674,0.07706675,-0.1140604,0.1996946,-0.313755
71,-0.28222173,0.33237386,"('diffident', 'self-confident')",0.8049453,0.93582857,1.3835146,1.6511098,0.4294718,0.44664016,0.5839275,0.8414881,-0.2575606
67,0.26852012,0.53050745,"('doubtful', 'determined')",0.9478415,0.9768797,-0.26640144,-0.14690295,-0.8387854,-0.78021795,0.0277937,0.1450666,-0.1172729
34,-0.22235705,-0.31568542,"('mean', 'honorable')",-0.7330017,-0.7389539,0.22135215,0.17708486,6.252647,6.239658,1.3796601,1.3405259,0.0391342
54,-0.15462868,-0.22529837,"('incapable', 'capable')",0.67540115,0.8575984,-0.36346447,-0.041678965,0.8913883,1.054482,0.2621741,0.4112757,-0.1491016
49,0.13361315,-0.06015552,"('unable', 'able')",-0.11411614,-0.18407339,-0.3850252,-0.29451627,-0.46886715,-0.36125755,-0.2085988,-0.2250007,0.0164019
84,-0.045123518,0.22539178,"('inferior', 'superior')",0.861714,0.7667413,-0.8398531,-0.76876974,0.08772257,0.20707807,0.016115,0.1076103,-0.0914953
18,-0.03294561,0.2339825,"('disagreeable', 'welcoming')",-0.3784238,-0.28891414,-0.40795538,-0.23422723,-0.5732468,-0.45842576,-0.3481429,-0.1868962,-0.1612467
