,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
49,-0.6728002,-0.5270271,"('unable', 'able')",-0.09685219,-0.24687836,-0.7473529,-0.74087906,-0.17866014,-0.2043487,-1.2173802,-1.2539994,0.1273781,0.12977406,-0.70175904,-0.43862003,-0.4982038,-0.4688541,-0.0293497
79,0.63601714,0.48793408,"('wavering', 'unwavering')",1.3899604,1.0040042,-0.26668358,-0.042297833,0.19136544,-0.08930239,2.12008,1.8921981,0.3116031,0.07751323,0.3553063,0.013623144,0.676807,0.4776675,0.1991395
13,-0.63449895,-0.6954472,"('impolite', 'polite')",-0.46957475,-0.2686459,0.034356415,-0.05549229,-0.61454475,-0.3933007,-2.5152943,-2.3759675,-0.38685825,-0.33416498,-0.69209397,-0.39273575,-0.7540727,-0.6451078,-0.1089649
3,-0.6145065,-0.7848072,"('repellent', 'pleasant')",-1.0776516,-1.0659524,0.367031,0.20300967,-0.46626413,-0.4092967,-1.5373152,-1.7193531,-0.2528268,-0.5614577,0.8573166,0.8151859,-0.3891738,-0.5032387,0.1140649
57,0.60396934,0.473147,"('unimaginative', 'imaginative')",-0.93824,-0.9904821,0.013836395,-0.25390208,0.49719808,0.14748228,-2.168277,-2.551937,0.31754974,0.10906546,-2.500009,-2.5889637,-0.5962818,-0.8079414,0.2116596
70,-0.5481851,-0.50347525,"('lethargic', 'energetic')",-2.1248734,-1.8685747,0.71773046,0.58631873,-0.63690245,-0.56673354,-2.9368963,-3.0161238,0.307756,0.39974567,-0.18257189,0.02692099,-0.7719918,-0.7059889,-0.0660029
36,-0.53839386,-0.62660944,"('hostile', 'amicable')",2.1738858,1.551487,-0.0066777896,-0.003313329,-1.0544132,-1.5093027,1.9810243,1.6887971,0.17715152,-0.1468725,0.7642206,0.18819776,0.4995424,0.1631977,0.3363447
52,0.5349853,0.3035531,"('irrational', 'rational')",1.3014997,0.89239055,-0.9110068,-0.7793704,0.36759186,0.1755912,1.0455836,0.98163766,0.42930716,0.3696885,0.05307696,-0.3295569,0.4030054,0.2305619,0.1724435
74,0.5298846,0.5430204,"('undedicated', 'dedicated')",0.13491747,0.062606364,0.42899504,0.30955356,0.2485917,0.11023319,-0.8379154,-1.0146059,0.91155237,0.80608714,0.33096465,0.40327933,0.24957,0.1743106,0.0752594
11,-0.52341837,-0.33249402,"('unhelpful', 'helpful')",-1.0689583,-0.94866204,-0.9772018,-1.0613351,-0.65959615,-0.65050375,-2.12237,-2.1848714,-0.84527737,-0.933988,1.9294996,2.0861409,-0.6096175,-0.5751019,-0.0345156
63,-0.51507103,-0.3411556,"('unperceptive', 'insightful')",-1.4309074,-1.4907621,-0.8646346,-0.77358544,-0.6098182,-0.75749487,-2.191492,-2.2387273,0.99032485,1.0029668,-0.02223169,0.1901927,-0.6634043,-0.6297951,-0.0336092
62,-0.51414156,-0.2371055,"('incompetent', 'brilliant')",-1.9181727,-1.5741634,-0.28078848,-0.27040786,-0.61942184,-0.39625618,-2.8949997,-2.7025342,-0.5329083,-0.34322006,-1.2076938,-0.5358715,-1.1383039,-0.8656513,-0.2726526
18,-0.50866413,-0.36332193,"('disagreeable', 'welcoming')",0.03034464,-0.09523152,-1.3287876,-1.3095151,-0.78451884,-0.8006143,-0.80722314,-0.709677,0.7060392,1.0127122,-0.6934215,-0.77321625,-0.4837473,-0.4341234,-0.0496239
4,-0.4937759,-0.37084818,"('disliked', 'liked')",-0.31359714,-0.49876958,-0.68667555,-0.55461407,-0.45659494,-0.7919376,0.17035371,0.22097862,-0.5038504,-0.5701458,-6.7388635,-6.64103,-1.2890005,-1.3151952,0.0261947
19,-0.48349857,-0.42520192,"('inhospitable', 'hospitable')",0.15793526,0.07578628,-0.14273706,-0.040095612,-1.3112372,-1.3821428,0.18397145,0.34875208,-1.1424415,-1.2060286,0.36872557,0.32195106,-0.3384689,-0.3295685,-0.0089004
53,0.4816652,0.46478364,"('uncreative', 'creative')",0.41391593,0.21622854,-0.8828063,-0.82056195,0.46682286,0.12963285,-0.2617009,-0.38983887,1.2076832,1.3260452,1.8475585,1.6562079,0.4675912,0.3689282,0.098663
44,0.47293502,0.71163756,"('prejudiced', 'unprejudiced')",-0.66163784,-0.27339005,-0.13430798,0.12116895,0.06297259,0.35074788,0.71972775,0.92759174,-1.8920654,-1.5920794,-1.5705802,-1.3319123,-0.4289937,-0.1551765,-0.2738172
39,0.45704573,0.5893611,"('exploitative', 'cooperative')",0.38476598,0.4202428,0.8195447,0.8217945,0.68588793,0.88673806,-0.5064217,-0.46801865,0.11808759,0.43801397,0.069510415,0.34016937,0.2897744,0.4326145,-0.1428401
14,0.44773987,0.30097193,"('antisocial', 'social')",-0.5152031,-0.43037915,0.06437037,-0.2854199,0.7373779,0.7167162,-2.4946034,-2.5368485,1.1820663,1.2507603,-0.93566996,-0.5229155,-0.2162746,-0.2153021,-0.0009725
83,0.44363776,0.33507764,"('powerless', 'powerful')",0.36943093,0.48453003,-0.55930007,-0.5087193,0.73477906,0.6183293,-1.2367553,-1.2377473,0.13770014,0.21964186,-1.1476306,-0.91860306,-0.179734,-0.1439273,-0.0358067
75,0.3965001,0.48587668,"('meek', 'impulsive')",0.18378863,0.040278926,0.30383816,0.6023393,-0.17504045,-0.1045108,1.5329462,1.571462,-0.5569631,-0.4507156,0.038537946,0.1858336,0.2462296,0.3329378,-0.0867082
35,0.38132995,0.2418144,"('corrupt', 'incorrupt')",2.544249,2.273698,-0.14740652,0.10905686,-0.04625291,-0.32599613,4.090052,4.120929,-0.22366075,-0.29387194,-0.03748635,-0.31429487,0.9372606,0.8301908,0.1070698
58,0.3778054,0.36068168,"('undiscriminating', 'discriminating')",-0.29574573,-0.4407921,-0.2470504,-0.28798753,0.06941698,-0.39773566,-0.9118481,-1.075489,0.43232268,0.1897349,0.71286494,0.6372292,0.0196808,-0.1449084,0.1645892
71,-0.36706313,-0.35836297,"('diffident', 'self-confident')",1.2611154,1.0051156,-0.8905109,-1.0464782,-0.10800156,-0.17652316,-0.24492364,-0.2677844,0.0804403,-0.07953456,0.30308363,0.2923061,0.0048772,-0.0901802,0.0950574
37,-0.3576444,-0.361611,"('fake', 'genuine')",-0.023044996,0.25705713,0.031268395,0.26857722,-0.27557305,-0.08411765,-0.77876246,-0.7609945,-0.50154334,-0.46584234,0.5868434,0.32615575,-0.1883509,-0.1172536,-0.0710973
85,0.35545075,0.34967875,"('insignificant', 'prestigious')",2.257967,1.8348546,-0.90879565,-0.6506832,-0.6040421,-0.96883273,2.750165,2.576123,1.2231845,1.2481792,0.37200218,0.16807579,0.7779902,0.6510564,0.1269338
41,-0.35167804,-0.26328596,"('unforgiving', 'forgiving')",0.1501995,0.015284925,-0.114574924,-0.37583104,0.20467824,-0.016267188,-1.1924977,-1.4258068,0.46170056,0.2945827,-0.13247298,-0.15555598,-0.1392351,-0.2752685,0.1360334
47,-0.35121363,-0.35479763,"('stupid', 'smart')",-0.2257868,-0.29203603,0.43800014,0.23209909,-0.28903225,-0.31007266,-0.37436387,-0.64887524,1.004173,0.9923604,4.796615,4.9032187,0.7140559,0.6459853,0.0680706
55,-0.34884915,-0.49748445,"('incompetent', 'clever')",-1.2525117,-0.920552,-0.29203922,-0.56411827,0.84004605,0.7785861,-2.832658,-3.0248852,0.9018211,0.85314065,-0.9274503,-0.78557485,-0.5588059,-0.5944125,0.0356066
0,-0.32705683,-0.5431858,"('unsociable', 'sociable')",-0.46552527,-0.4367323,0.08043016,-0.25357223,0.452664,0.34886962,-2.419874,-2.5397336,1.03773,0.8170361,-0.09893777,0.12692326,-0.2486528,-0.3543421,0.1056893
22,-0.31270072,-0.3909012,"('untrustworthy', 'trustworthy')",-1.5591199,-1.6282736,0.19714913,0.14189795,0.0071763257,-0.13248065,-1.8816663,-2.2186592,0.10177718,0.060631506,-1.2758491,-1.1071094,-0.6747476,-0.7535564,0.0788088
65,-0.2907889,-0.30792361,"('insecure', 'secure')",-0.78011656,-0.455035,0.15672088,-0.004212752,0.28365496,0.52696073,-2.5193985,-2.5823703,0.1928305,0.28085014,-0.7181587,-0.54604477,-0.5250366,-0.4411108,-0.0839258
21,-0.28978735,-0.24339886,"('immoral', 'moral')",-1.76309,-1.404243,0.1778626,0.11549182,-0.057655223,0.121300384,-2.921526,-2.8623347,0.15106253,0.3740575,-1.6225657,-1.3032768,-0.9036713,-0.7432005,-0.1604708
80,-0.27857,-0.4567112,"('dominated', 'dominating')",-1.2103319,-0.915338,0.44826764,0.26615918,-0.3925874,-0.3653844,-1.5028152,-1.396115,0.1697244,-0.023317143,-1.1115004,-0.9348265,-0.5539733,-0.5465047,-0.0074686
50,0.27322996,0.28251043,"('clumsy', 'skillful')",-0.3189896,-0.496677,0.14352323,0.20425059,0.45891792,0.20521748,0.4522934,0.21077687,0.67803925,0.48171777,1.13273,0.7675572,0.4028206,0.236479,0.1663416
51,0.26083076,0.2531069,"('uneducated', 'educated')",-0.1043974,0.13566287,0.44549352,0.2109802,0.7548656,0.6533648,-1.0820074,-1.0198746,0.81085795,0.7921964,-0.6314916,-0.4771177,0.0648788,0.0783313,-0.0134525
68,0.2586004,0.19253759,"('dependent', 'independent')",-0.5400935,-0.42842415,-0.36433676,-0.22987393,0.3702517,0.32078746,0.14784323,0.19237739,-0.25034082,-0.23998073,-1.1985881,-1.3589444,-0.2252377,-0.2216458,-0.0035919
5,0.23069626,0.35339412,"('distant', 'outgoing')",1.0758864,0.8422148,-0.42119533,-0.20441166,-0.2656866,-0.18489826,1.5940751,1.7654353,0.16898371,0.21210158,0.20417571,0.20239808,0.3695622,0.4266048,-0.0570426
54,-0.21385625,0.015748072,"('incapable', 'capable')",-0.37509036,-0.3428008,-0.36157733,-0.21523976,-0.787569,-0.5536454,-0.19281796,-0.20997083,-0.013332978,0.19480515,0.35971498,0.55682933,-0.2263613,-0.079182,-0.1471793
76,-0.21176428,-0.025239531,"('anxious', 'daring')",-0.5892702,-0.21736994,-0.099075995,0.14259966,-0.2514268,0.15641241,-1.8402156,-1.5395558,1.0884622,1.5848522,0.004213147,0.29320678,-0.2712968,0.0564151,-0.3277119
43,-0.2020883,-0.009347297,"('irresponsible', 'responsible')",-1.2277286,-0.98615724,0.54705614,0.42615634,0.013389133,0.4010635,-2.616317,-2.6877213,-0.48684728,-0.3145982,0.35918364,0.6271853,-0.5161932,-0.3633456,-0.1528476
56,0.18137422,0.53923714,"('impractical', 'practical')",-0.023708545,0.50379777,0.7741544,0.71980774,0.99158955,1.4576283,-1.6478606,-1.3986514,0.031867303,0.2473278,-0.6561151,-0.30111566,-0.0498141,0.252576,-0.3023901
61,0.15214661,0.12877926,"('illogical', 'logical')",0.007985279,0.06850679,0.29148725,0.19628242,0.5506477,0.53666055,-0.29483944,-0.35742447,1.1735163,0.90207064,-0.069051936,-0.08497652,0.2588417,0.198557,0.0602847
81,-0.13477325,-0.27056575,"('submissive', 'aggressive')",-2.4518063,-1.9922606,1.1910015,0.9215433,-0.14162889,0.08950934,-2.4764612,-2.380465,0.037599206,0.25626698,-1.9993774,-1.5731087,-0.8536352,-0.7070115,-0.1466237
26,0.12956327,-0.048208166,"('hardhearted', 'benevolent')",1.0886534,0.73482144,0.030714564,-0.6493726,-0.023996098,-0.3935895,0.32736796,-0.091453396,3.0429,2.705132,1.6563812,1.478044,0.8930835,0.5336248,0.3594587
15,0.12362033,0.038794715,"('boring', 'funny')",1.1943026,1.1155808,0.645053,0.8159371,0.29983473,0.35853344,0.0877646,0.11838632,0.3035734,0.2958927,-0.19304469,-0.3087422,0.3515863,0.347769,0.0038173
25,-0.08726393,-0.027617743,"('egoistic', 'altruistic')",1.5325979,1.2400962,-0.86408854,-0.82909524,-0.19068146,-0.42895892,0.72579193,0.70025796,0.24679156,0.27620208,1.0423071,0.7968718,0.3436364,0.2468223,0.0968141
87,0.04655838,0.12844639,"('unsuccessful', 'successful')",-0.2903886,-0.3232632,-0.042759564,0.042898763,0.29236528,0.2563204,-1.1705093,-0.94070256,1.8959303,1.808519,0.6133412,0.6448142,0.1920768,0.2310047,-0.0389279
82,-0.045309037,0.07175314,"('poor', 'rich')",-0.9794826,-1.1259091,-0.5180786,-0.70228124,-0.09745753,-0.2934086,-1.2961717,-1.478237,0.32352728,0.19274335,5.4769087,5.504329,0.4091338,0.3098557,0.0992781
17,0.04451005,-0.15276647,"('nasty', 'nice')",1.2631153,1.1522877,-0.13122322,-0.18286467,-0.15789154,-0.28081995,-0.11958705,-0.06473857,0.027251579,0.017727844,-0.44282562,-0.5316923,0.0690499,-0.0061238,0.0751737
6,0.042421885,0.06782675,"('distant', 'open')",1.7532847,1.4372644,-0.16862312,0.051702227,-0.2082227,-0.24128778,1.8633085,1.8835162,0.6218957,0.48597705,0.46351975,0.3141997,0.6239407,0.5713141,0.0526266
12,-0.033216514,0.16172251,"('unsupportive', 'supportive')",-0.19067678,-0.22882268,-0.79237723,-0.84514254,-0.3330333,-0.3276051,-1.6257169,-1.7233849,0.83443487,0.8270702,-1.8991976,-1.8263127,-0.5771119,-0.5660678,-0.0110441
16,-0.009168178,-0.0019551124,"('unpopular', 'popular')",-0.42259794,-0.49629328,-0.23726973,-0.105159745,0.07656626,-0.23015803,0.8349123,0.858817,0.059780218,0.15782177,0.45390803,0.36438757,0.1080187,0.0782086,0.0298101
31,0.0010151528,-0.016735319,"('evil', 'good')",1.504105,1.0967367,-0.86735123,-0.7063755,-0.76429474,-0.88969666,1.9793718,1.9496733,-0.92659503,-1.1762762,-0.8286688,-1.1328987,0.0139403,-0.1250818,0.1390221
