,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
31,-0.89973277,-0.87994814,"('evil', 'good')",0.1616509,0.14199737,-0.011342507,0.008569371,-0.23783584,-0.11603509,-1.1257476,-1.0760753,-0.4226016,-0.3842984,-0.0383032
80,0.8904814,0.7204967,"('dominated', 'dominating')",0.2565236,0.038347535,0.5307863,0.34111696,1.3042865,0.93665975,-1.4334477,-1.634454,0.309726,0.0804334,0.2292926
1,-0.80520314,-0.9274563,"('unfriendly', 'friendly')",-0.8592453,-0.98042274,0.18022968,0.08225137,-0.7934131,-0.9490383,2.0683358,2.1821985,-0.0418592,-0.1184935,0.0766343
48,0.770876,0.5435055,"('unintelligent', 'intelligent')",-0.27610034,-0.39764896,-0.20741403,-0.31135806,-0.9533366,-1.1470792,0.46113935,0.3613478,-0.0409671,-0.1902466,0.1492795
64,0.74968684,0.7338931,"('shy', 'confident')",0.11071031,0.16887808,0.16678363,0.19988462,0.66655666,0.63057625,-6.400753,-6.55664,-0.9414031,-0.9646816,0.0232785
74,0.7386457,0.80280006,"('undedicated', 'dedicated')",-0.70964116,-0.8698875,-0.1529856,-0.32080787,-0.18339016,-0.20471767,0.48768228,0.4023052,0.0360622,-0.0380616,0.0741238
42,0.73154944,0.7026783,"('unreliable', 'reliable')",-0.9284085,-1.0468124,-0.7507188,-0.88299996,-0.16398202,-0.055541888,-3.1234477,-3.2805893,-0.8470015,-0.9126531,0.0656516
27,0.7314157,0.6793162,"('hardhearted', 'softhearted')",-0.21101111,-0.2685578,-0.09657441,-0.15161633,-0.30920535,-0.45795137,1.3675988,1.3204064,0.2964447,0.2243194,0.0721253
8,-0.70627576,-0.7092553,"('unaffectionate', 'affectionate')",-0.6754751,-0.69547796,-0.65148515,-0.7188209,-1.6580471,-1.7031189,0.6164814,0.6276206,-0.6149604,-0.6398105,0.0248501
5,-0.70223475,-0.6055977,"('distant', 'outgoing')",0.49244872,0.45199466,0.42669275,0.40099978,-0.93510175,-0.8280838,-0.42852712,-0.19634646,-0.2293444,-0.1554067,-0.0739377
45,-0.6860283,-0.86625314,"('incompetent', 'competent')",-2.584441,-2.5671473,-1.8157412,-1.8898227,-2.07129,-2.137693,-0.9980517,-1.2473099,-1.6311104,-1.7416452,0.1105348
81,0.67803097,0.79715705,"('submissive', 'aggressive')",-0.67888176,-0.58668053,-0.2338213,-0.13450252,-0.07616204,0.034865163,-1.007757,-1.1044168,-0.2637182,-0.1987155,-0.0650027
62,-0.67344266,-0.60774314,"('incompetent', 'brilliant')",-1.2399431,-1.1210014,-0.5627456,-0.49690038,-1.3525194,-1.3694834,-0.3633975,-0.42065457,-0.8384097,-0.8031566,-0.0352531
28,0.63835704,0.5214024,"('disloyal', 'loyal')",-1.1448467,-1.2436975,-0.39144,-0.5151391,-0.7707771,-0.87455857,1.272176,1.2697066,-0.0793061,-0.1684572,0.0891511
18,0.6184149,0.5154842,"('disagreeable', 'welcoming')",-0.25783795,-0.20529416,-1.2092953,-1.1989039,-0.5136331,-0.5349083,-0.37205806,-0.48142254,-0.3468819,-0.3810089,0.034127
72,0.6147896,0.6516592,"('unambitious', 'ambitious')",0.42598468,0.5031103,0.73110473,0.7820924,-0.6802051,-0.7855624,-1.0793158,-1.0379053,0.0024716,0.0226788,-0.0202072
83,-0.5917849,-0.599152,"('powerless', 'powerful')",0.5022827,0.45545623,1.0605083,0.995545,-0.58583575,-0.5965995,-1.2096306,-1.2809356,-0.1648921,-0.2051372,0.0402451
88,0.5726987,0.47011372,"('low', 'eminent')",-0.545822,-0.65800786,-0.3210477,-0.31874573,-0.26362008,-0.4367953,0.60691553,0.63744473,0.0098249,-0.0611981,0.071023
11,0.56915385,0.6722002,"('unhelpful', 'helpful')",-0.8587631,-0.69872546,-0.4517165,-0.3956355,-0.48207614,-0.45535558,2.0265236,2.0540314,0.1606243,0.235303,-0.0746787
82,-0.5494606,-0.2957166,"('poor', 'rich')",-1.8091103,-1.6018039,-1.5866463,-1.3449416,-0.65241545,-0.3506559,6.009808,6.227127,0.2824351,0.5268018,-0.2443667
10,0.541494,0.41598445,"('unsympathetic', 'sympathetic')",-2.650653,-2.6158764,-1.5769979,-1.6040044,-1.4910579,-1.561024,-0.5878351,-0.7710054,-1.15301,-1.2271852,0.0741752
22,-0.52851385,-0.7363935,"('untrustworthy', 'trustworthy')",-1.6667997,-1.6088433,-1.344979,-1.340965,-0.30786005,-0.36089092,-1.1874245,-1.4130038,-1.0071155,-1.0920194,0.0849039
76,0.5051698,0.63809043,"('anxious', 'daring')",-1.2547138,-1.1440759,-0.607542,-0.5121633,0.015862983,0.2896474,-0.33542404,-0.2474424,-0.3353294,-0.1951887,-0.1401407
34,-0.5022617,-0.33522153,"('mean', 'honorable')",-0.8213937,-0.68608886,-0.782365,-0.68066955,-0.21863633,-0.25981128,6.1818914,6.203733,0.7714469,0.8483884,-0.0769415
50,0.49192002,0.43535632,"('clumsy', 'skillful')",0.00067632645,-0.19139817,0.052552924,-0.12456721,-0.42954826,-0.463606,0.22848764,0.2529722,0.0688177,-0.0182486,0.0870663
70,0.48681572,0.5379579,"('lethargic', 'energetic')",-0.8302707,-0.76947874,-0.9356171,-0.840623,-0.94469523,-0.7862299,0.5093824,0.34153473,-0.342877,-0.3033678,-0.0395092
53,-0.4777468,-0.5168477,"('uncreative', 'creative')",-0.07952373,-0.18540996,0.5871496,0.58926827,-0.4091916,-0.4455208,1.1745505,1.2327602,0.1590476,0.13485,0.0241976
3,-0.47742513,-0.4721239,"('repellent', 'pleasant')",-1.1708738,-1.1377491,-0.67036825,-0.6194623,0.6893267,0.61917263,0.2946063,0.18598181,-0.2669468,-0.2848362,0.0178894
25,-0.46442708,-0.24533696,"('egoistic', 'altruistic')",0.70417374,0.7359899,1.1804523,1.2043488,0.7935427,0.93426514,1.4572163,1.6695784,0.7341916,0.8597691,-0.1255775
20,0.43897173,0.31919062,"('rough', 'thoughtful')",-0.4703631,-0.49807268,-0.33435515,-0.38488582,-0.07900806,-0.1790934,0.6602037,0.57176125,0.0430898,-0.03422,0.0773098
43,0.43771517,0.611425,"('irresponsible', 'responsible')",-1.1100878,-0.90463734,-0.448078,-0.3084818,-0.86406875,-0.893671,0.3974114,0.35802233,-0.3174216,-0.2274686,-0.089953
4,-0.4359669,-0.7490425,"('disliked', 'liked')",1.0784047,0.828185,0.8350706,0.5736979,-0.19342571,-0.3219087,-6.1272526,-6.2536154,-0.968634,-1.1845367,0.2159027
67,0.40417072,0.5365693,"('doubtful', 'determined')",0.07784558,0.12237327,0.113787204,0.1346037,0.7324503,0.7762173,-0.7938577,-0.7490395,0.1068792,0.1641448,-0.0572656
7,0.384089,0.2864522,"('insensitive', 'sensitive')",-0.7185349,-0.69222414,-0.2131098,-0.18416637,-0.8137414,-0.9272936,0.68253344,0.48197928,-0.1357527,-0.2070505,0.0712978
41,-0.3671372,-0.65848327,"('unforgiving', 'forgiving')",-1.7942494,-1.6894358,-1.242719,-1.3257548,0.06748338,-0.0015076995,0.21796626,-0.0005736165,-0.6237312,-0.735151,0.1114198
86,0.3615013,0.13151102,"('uninfluential', 'influential')",-0.4590556,-0.62406415,0.56060594,0.4511989,-0.5892309,-0.7074785,0.079142764,-0.1591528,-0.0094073,-0.1815971,0.1721898
2,0.36067528,0.61335593,"('unlikable', 'likable')",0.10275778,0.3190049,0.084486455,0.21264173,0.9895686,1.0910653,0.9701594,1.0006739,0.5015295,0.6473483,-0.1458188
71,0.35991848,0.5157134,"('diffident', 'self-confident')",0.33920994,0.30076715,0.9099864,0.85864466,-0.74199337,-0.8259602,0.5003434,0.47004747,0.273493,0.2638425,0.0096505
69,0.35668615,0.34008527,"('lazy', 'industrious')",1.4624721,1.3444308,1.0340847,0.9786051,1.2700443,1.1215838,-0.50586575,-0.47095066,0.7234843,0.6627509,0.0607334
32,0.33432874,0.43662414,"('unkind', 'kind')",-1.2342794,-1.1386507,-0.46665823,-0.31128368,-0.30022955,-0.26007107,1.1444299,1.1806839,-0.1044817,-0.0185395,-0.0859422
30,-0.32305622,-0.20580018,"('intolerant', 'tolerant')",-1.4516073,-1.3190622,-0.7619803,-0.73877466,0.38100317,0.49052688,0.9515282,0.9777837,-0.2408225,-0.1590653,-0.0817572
68,0.30616906,0.41658533,"('dependent', 'independent')",-1.1770129,-1.0976796,-1.3404571,-1.2675529,-1.489504,-1.4309199,-0.63563854,-0.6719784,-0.8672887,-0.8103091,-0.0569796
87,-0.3030517,-0.38395187,"('unsuccessful', 'successful')",-0.8380727,-1.0123179,-0.3205339,-0.40993914,0.19547644,-0.02516488,0.81012356,0.61730844,-0.0912117,-0.2428131,0.1516014
6,-0.29764694,-0.25846535,"('distant', 'open')",0.12410654,0.09738001,-0.0891882,-0.15033826,-1.2758008,-1.0860163,0.44488317,0.5845999,-0.2187293,-0.162568,-0.0561613
46,-0.29706886,-0.3333784,"('uncompetitive', 'competitive')",-1.3077168,-1.2384362,-1.158977,-1.1490985,-0.6575412,-0.8137236,-1.0092446,-1.1481495,-0.8861097,-0.9365572,0.0504475
61,-0.29461992,-0.35439143,"('illogical', 'logical')",-0.2787549,-0.2658053,0.4617262,0.52350324,-1.0680115,-1.1107658,0.075991824,0.034205094,-0.2207336,-0.2346508,0.0139172
63,0.2908617,0.28460774,"('unperceptive', 'insightful')",-1.3224194,-1.2417265,-0.7373403,-0.73166126,-0.8761608,-0.92791426,0.68389195,0.551059,-0.3922334,-0.4131271,0.0208937
58,0.28364927,-0.0011070701,"('undiscriminating', 'discriminating')",-0.25190789,-0.52489996,0.569843,0.31308433,0.38478073,0.2630396,0.16899395,0.022587813,0.2310718,0.0145409,0.2165309
21,0.28273475,0.30826017,"('immoral', 'moral')",-0.95413274,-0.85077703,-0.19775856,-0.16492261,-0.37785327,-0.39004904,-1.0548303,-1.1480275,-0.460368,-0.4491032,-0.0112648
57,0.23808625,0.11440165,"('unimaginative', 'imaginative')",-0.26628655,-0.37165347,0.1346321,0.03050427,-1.0015764,-1.0643299,-2.7239647,-2.9069746,-0.7238219,-0.8396104,0.1157885
38,0.22668692,0.28255093,"('untruthful', 'truthful')",-0.37567183,-0.30824777,0.12588859,0.10541433,-1.2204309,-1.0856216,0.078176394,0.17983326,-0.2330702,-0.1652142,-0.067856
13,-0.211261,0.0036398433,"('impolite', 'polite')",-0.620696,-0.3831516,-0.7255422,-0.51594985,-0.00880491,-0.022156805,-0.42903215,-0.48102325,-0.3990673,-0.2797283,-0.119339
60,-0.20857544,-0.031207766,"('inefficient', 'efficient')",-0.71142465,-0.5382147,-0.32932433,-0.24229133,-0.751919,-0.7535267,-0.31868356,-0.35326746,-0.4639854,-0.3837016,-0.0802838
17,-0.2061907,-0.24411282,"('nasty', 'nice')",-0.53381217,-0.50661343,-0.6901189,-0.68872947,-0.02093241,-0.04914202,-0.7283813,-0.6680718,-0.4358871,-0.4313339,-0.0045532
23,-0.18877606,-0.0854271,"('insincere', 'sincere')",-2.0840218,-1.9263223,-1.0807065,-1.0152237,-1.7173672,-1.7163888,5.618561,5.6790504,0.1095379,0.1871377,-0.0775998
59,-0.165864,-0.07663771,"('foolish', 'wise')",0.86668545,0.81005335,1.1584371,1.1307243,-0.16883475,-0.1527676,0.57265115,0.7826251,0.452615,0.4987995,-0.0461845
9,-0.1637933,-0.14812599,"('unaffectionate', 'caring')",-0.9881308,-0.97235614,0.011813939,-0.03137573,-1.4840038,-1.5167514,1.4176333,1.4814479,-0.2412961,-0.2374322,-0.0038639
52,-0.15664923,-0.21637636,"('irrational', 'rational')",0.068947956,-0.05346763,0.2458691,0.12778327,-1.1323456,-1.1750433,0.16604848,0.19571558,-0.1616259,-0.2242777,0.0626518
54,-0.12903519,0.103146166,"('incapable', 'capable')",-0.97049004,-0.8360358,0.005992599,0.05577915,-1.1918929,-1.0182171,0.9190581,1.0520531,-0.2732735,-0.1286549,-0.1446186
85,-0.12817681,-0.17244476,"('insignificant', 'prestigious')",0.20944372,-0.027796462,0.9959199,0.838373,-0.1551504,-0.08706088,1.0039835,1.1357538,0.385204,0.3373649,0.0478391
33,-0.11650567,-0.16482683,"('wrong', 'right')",1.1446488,0.97884214,1.387642,1.2977946,0.20476714,0.19834165,-0.32095692,-0.33763126,0.4599191,0.3945041,0.065415
65,0.09986353,0.2031739,"('insecure', 'secure')",-1.3573455,-1.1811666,-0.3862093,-0.2145937,0.029325813,-0.006044805,-0.60488766,-0.6661241,-0.4438506,-0.3729511,-0.0708995
56,0.099520296,0.44071275,"('impractical', 'practical')",0.03988489,0.2605284,0.095943585,0.21496,-0.33319175,-0.1891235,-0.27759355,-0.3415935,-0.0750873,0.0770968,-0.1521841
14,-0.0697593,-0.19307955,"('antisocial', 'social')",-0.40764293,-0.28698233,0.0054462925,0.07897684,0.46049508,0.41193742,-0.6015562,-0.87332165,-0.1226034,-0.1724939,0.0498905
79,0.05518796,0.056633685,"('wavering', 'unwavering')",0.2684919,0.18130487,-0.1429392,-0.19281153,-1.4946386,-1.3563392,0.28354844,0.396562,-0.2060699,-0.18293,-0.0231399
55,0.05098525,-0.039475292,"('incompetent', 'clever')",-2.026195,-1.9265916,-1.5698295,-1.5537769,-0.19704157,-0.21111643,-0.3690359,-0.55953854,-0.8222233,-0.8580997,0.0358764
75,-0.044362135,0.122892424,"('meek', 'impulsive')",0.4688063,0.61108124,0.020594627,0.124499395,-0.26355013,-0.06398043,-0.3632305,-0.24109066,-0.0363484,0.1106804,-0.1470288
19,0.029432733,0.23839822,"('inhospitable', 'hospitable')",0.19906856,0.21285719,-0.15265726,-0.13442132,-0.7232604,-0.62353694,-0.047880758,-0.0019389614,-0.1390594,-0.0617284,-0.077331
44,-0.027644493,0.07860685,"('prejudiced', 'unprejudiced')",0.2087457,0.35096887,-0.6035407,-0.4723258,-0.24800158,-0.15273249,-1.5498338,-1.4802252,-0.444055,-0.3351416,-0.1089134
37,-0.008553445,0.0043696817,"('fake', 'genuine')",-0.1217692,-0.17919844,0.0034812205,-0.10141358,-0.8651096,-1.0015587,0.04995943,-0.06618202,-0.1883983,-0.2687966,0.0803983
84,-0.005733582,-0.1042222,"('inferior', 'superior')",0.31162608,0.297193,0.43850175,0.37431645,0.6689937,0.622045,0.62165093,0.70486045,0.4070078,0.3788385,0.0281693
35,-0.003318673,-0.05735971,"('corrupt', 'incorrupt')",0.7701538,0.6852117,-0.20233956,-0.28889668,-0.3658397,-0.27395964,0.22946373,0.38784885,0.0856239,0.0905689,-0.004945
15,0.0024017207,-0.03803525,"('boring', 'funny')",0.43137938,0.38812935,-0.17782539,-0.27681005,0.09062846,0.051654138,0.38271913,0.3679367,0.1458606,0.098575,0.0472856
