,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,male-female
19,-0.820557,-1.5552641,"('inhospitable', 'hospitable')",-0.7855729,-0.7711985,-0.42616642,-0.4700727,-0.405583,-0.35317788,-0.7320653,-0.72909594,-0.6339889,-0.7757618,0.1417729
60,0.8066154,2.5918157,"('inefficient', 'efficient')",0.3459316,0.08872853,-2.1996696,-2.3363466,-0.8354148,-1.1441891,0.4759409,0.6383402,-0.2813193,-0.0323303,-0.248989
11,0.7529098,1.1790878,"('unhelpful', 'helpful')",-0.36444485,-0.49281043,-1.1029421,-1.1128963,-0.7985975,-0.88231754,1.8666099,1.9268384,0.0707071,0.1235804,-0.0528733
6,-0.7282318,-2.279289,"('distant', 'open')",-0.44024682,-0.4343331,1.1228672,1.0122285,1.0627052,1.0499215,0.17389211,0.0658458,0.2381972,-0.1171253,0.3553225
15,-0.7010876,-0.50205576,"('boring', 'funny')",-0.27894714,-0.256165,0.22859785,0.19314054,0.27458018,0.30284873,0.15729469,0.07079475,-0.0639124,-0.0382874,-0.025625
72,0.6825143,1.0450119,"('unambitious', 'ambitious')",0.08463335,0.06615756,-0.4180326,-0.38523299,-0.024456898,-0.09112698,0.59381694,0.681896,0.183695,0.2633411,-0.0796461
7,0.6824394,1.7490338,"('insensitive', 'sensitive')",-0.16072719,-0.27827588,-0.84656787,-1.0095481,-0.59405845,-0.74443597,0.87320644,1.1651484,-0.0091415,0.1763845,-0.185526
44,-0.6804711,-1.0087904,"('prejudiced', 'unprejudiced')",0.15470327,0.24616885,1.1368061,1.170871,-0.20071779,-0.120423436,-1.403785,-1.1981366,-0.1986929,-0.1820621,-0.0166308
88,0.6751065,0.9755246,"('low', 'eminent')",-0.3662923,-0.33777088,-1.0801288,-1.0912312,-0.5833962,-0.5761602,0.16997707,0.20395431,-0.2369467,-0.1651367,-0.07181
55,0.6443735,2.3526626,"('incompetent', 'clever')",-0.3974946,-0.6072357,-1.9874724,-2.0514455,-1.2991915,-1.3948206,0.33276507,0.4894864,-0.541404,-0.2422706,-0.2991334
20,-0.6128094,-0.48111206,"('rough', 'thoughtful')",-0.6819811,-0.86145717,-0.25155836,-0.33406073,-0.42669642,-0.5126028,0.61175704,0.7721626,-0.2722576,-0.283414,0.0111564
82,0.6047363,0.930689,"('poor', 'rich')",-0.3966347,-0.5446575,-0.43728083,-0.567723,-0.04415966,-0.22415814,6.6206584,6.45686,1.2694639,1.2102021,0.0592618
39,0.59187835,1.2746731,"('exploitative', 'cooperative')",-0.04736079,0.021089215,-0.60521317,-0.5657583,-0.30604106,-0.3424901,-0.034900233,-0.051999398,-0.0803274,0.0671029,-0.1474303
10,0.5754972,2.1819317,"('unsympathetic', 'sympathetic')",-0.48014042,-0.5673568,-2.2347047,-2.3179846,-1.6110729,-1.6554847,0.56201464,1.0017369,-0.6376813,-0.2714315,-0.3662498
48,0.5745181,1.2493229,"('unintelligent', 'intelligent')",0.021070182,-0.1960658,-1.2661833,-1.4220698,-0.36458346,-0.5172391,0.5359875,0.5887223,-0.0998382,-0.0594659,-0.0403723
42,0.57069194,0.958755,"('unreliable', 'reliable')",0.21273014,0.22199324,0.031136978,0.034343056,0.1383996,0.13857868,-2.546313,-2.2736106,-0.3186709,-0.1839881,-0.1346828
13,0.56984246,1.8197283,"('impolite', 'polite')",-0.44291687,-0.4333318,-0.9114328,-0.8879526,-1.1378282,-1.2242639,0.07351165,0.058615904,-0.3697648,-0.1334408,-0.236324
22,-0.5612193,0.32444686,"('untrustworthy', 'trustworthy')",-0.8500324,-0.8887634,-0.49434197,-0.47196782,-0.8958444,-0.9594119,-0.38667616,-0.10637184,-0.6376228,-0.4204136,-0.2172092
27,-0.55702984,-0.7130109,"('hardhearted', 'softhearted')",-0.52399486,-0.656329,0.19463156,0.01900658,-0.31432214,-0.4790974,1.2286136,1.1646861,0.0055797,-0.1329489,0.1385286
5,-0.5520124,-2.0526059,"('distant', 'outgoing')",-0.60278463,-0.59682655,0.70696294,0.6206145,0.40113825,0.40496978,-0.4151906,-0.5722272,-0.0923773,-0.439215,0.3468377
58,-0.5324531,-0.8214939,"('undiscriminating', 'discriminating')",-0.27539095,-0.2600619,-1.4967358,-1.474929,0.033216994,0.10624388,-0.44886723,-0.33490583,-0.544046,-0.5570293,0.0129833
69,-0.5185045,-2.304344,"('lazy', 'industrious')",0.7029123,0.6357103,0.5525433,0.39290628,1.3506967,1.1798083,-1.2244667,-1.6641417,0.1726362,-0.3520122,0.5246484
59,0.5133872,-0.7261029,"('foolish', 'wise')",-0.0072074262,0.06601485,1.832163,1.8356271,1.5679723,1.6412202,0.3283572,0.13982774,0.8469344,0.5913174,0.255617
32,0.48660526,1.2387283,"('unkind', 'kind')",-0.3733224,-0.3796991,-0.6182818,-0.63132733,-0.6089175,-0.6947637,1.2218473,1.3798115,0.0215862,0.1825499,-0.1609637
53,0.48330942,0.07617915,"('uncreative', 'creative')",-0.54050887,-0.9375,-0.27196255,-0.5305656,0.28144056,0.041093335,0.6167165,0.5227928,0.113799,-0.1656001,0.2793991
17,-0.47946775,-0.47249934,"('nasty', 'nice')",-0.3214861,-0.29835013,1.0325857,0.955925,0.20510952,0.17991586,-0.27554128,-0.38675472,0.03224,-0.0043527,0.0365927
81,0.47846395,2.2917309,"('submissive', 'aggressive')",-0.40701914,-0.40254185,-1.7088052,-1.6377883,-1.3451279,-1.3316922,-0.45639986,-0.18692309,-0.6877776,-0.2534429,-0.4343347
28,0.46762908,0.5469669,"('disloyal', 'loyal')",-0.21868974,-0.45766973,-0.34178308,-0.52594066,0.0052833,-0.23097457,0.93612283,0.7189555,0.1697125,0.0102675,0.159445
40,0.4570434,0.4447783,"('stingy', 'generous')",0.70438546,0.5596496,0.5915578,0.48261368,0.6903218,0.6107582,-1.884322,-1.8517075,0.1117973,0.0492185,0.0625788
14,-0.44187358,1.1011703,"('antisocial', 'social')",-0.6680527,-0.5062294,-2.7351499,-2.5444384,-1.3771455,-1.3268723,-0.4915519,-0.4576203,-1.1427547,-0.746798,-0.3959567
61,0.43670022,0.6545065,"('illogical', 'logical')",-0.31658468,-0.37805477,-0.7508775,-0.7603932,-0.7280088,-0.8778497,0.37153226,0.26703298,-0.1974477,-0.2189516,0.0215039
25,-0.42775118,-1.539962,"('egoistic', 'altruistic')",1.3385365,1.1531898,1.181525,1.0819391,1.5915531,1.493754,0.787446,0.5007912,0.8942619,0.5379424,0.3563195
86,0.41806558,1.3488252,"('uninfluential', 'influential')",-0.40778816,-0.58638066,-2.1615791,-2.2255833,-0.9927643,-1.0598167,0.11047672,0.1505578,-0.6067178,-0.4744795,-0.1322383
84,0.3996942,0.33110794,"('inferior', 'superior')",0.33157903,0.19897929,0.022397991,-0.052517034,-0.11009501,-0.10906099,0.20817658,0.16944917,0.1703506,0.1075917,0.0627589
38,0.3986071,-0.21099691,"('untruthful', 'truthful')",-0.2490718,-0.30624577,-0.36046872,-0.4983754,0.26650387,0.1088237,0.06493297,0.005028285,0.0241007,-0.1803532,0.2044539
0,-0.39688516,0.86138076,"('unsociable', 'sociable')",-0.20842102,-0.3340951,-1.8324338,-1.8581592,-1.3382524,-1.5290542,-0.12671363,-0.08208838,-0.7805412,-0.5884032,-0.192138
45,0.38246432,1.1157691,"('incompetent', 'competent')",-0.2849154,-0.5683931,-2.3060744,-2.4514403,-1.2440313,-1.4934379,0.08820829,0.10888436,-0.6728697,-0.6577236,-0.0151461
67,0.37044793,0.50992376,"('doubtful', 'determined')",0.68975425,0.8006739,0.13432722,0.07814946,0.11151205,0.15483098,-0.81540734,-0.8033998,0.0981268,0.1480356,-0.0499088
64,0.36576253,0.9739742,"('shy', 'confident')",0.08125058,0.17738214,-0.4961958,-0.5105565,-0.2554031,-0.30185363,-6.105023,-5.8745914,-1.2819218,-1.107129,-0.1747928
16,-0.34933773,-1.4109263,"('unpopular', 'popular')",0.5582378,0.32853672,1.2837135,1.0817324,1.005382,0.7611519,-0.014227919,-0.42606667,0.4967535,0.0668856,0.4298679
76,0.33542266,1.701445,"('anxious', 'daring')",-0.39687937,-0.47163054,-0.074173406,-0.014716318,-0.5912313,-0.52494466,0.4538694,0.7647033,-0.0545984,0.2909714,-0.3455698
46,0.3223275,1.5728744,"('uncompetitive', 'competitive')",0.771486,0.5365293,-2.0526826,-2.0532243,-0.53599685,-0.6356711,-0.623919,-0.37927774,-0.423757,-0.1917539,-0.2320031
24,0.30799347,0.98733467,"('dishonest', 'honest')",-0.7947346,-0.72980404,-0.35775995,-0.5245605,-0.49385726,-0.6648938,1.3055782,1.3731123,-0.006556,0.0882377,-0.0947937
29,-0.30664155,-0.60144913,"('unfair', 'fair')",-0.07527267,-0.07054222,0.82833874,0.7402252,0.2040814,0.17904103,-0.28448704,-0.19305012,0.0732038,0.010845,0.0623588
34,-0.28699124,-0.39600664,"('mean', 'honorable')",-0.1705546,-0.3080245,-0.9659608,-1.0412283,-0.61590165,-0.7424211,4.590874,4.5247927,0.5102932,0.4074224,0.1028708
65,0.24968544,1.5175552,"('insecure', 'secure')",-0.106882945,-0.23100013,-1.5995725,-1.531276,-1.4240974,-1.5374466,0.33013046,0.5304017,-0.5101474,-0.2503532,-0.2597942
33,-0.24025148,-1.0844473,"('wrong', 'right')",0.9182181,0.8498219,0.98983747,0.85545516,1.0759572,1.0158986,0.1617698,-0.082453564,0.5811062,0.310855,0.2702512
26,-0.22298086,-0.1757688,"('hardhearted', 'benevolent')",0.168467,0.46271205,-0.67240065,-0.39000812,0.26325935,0.5848576,0.64204526,0.74795,0.035678,0.2459486,-0.2102706
3,-0.21982887,0.2820335,"('repellent', 'pleasant')",-0.09961434,-0.1310773,-0.793172,-0.7531992,-0.89931595,-0.89880365,0.6795384,0.76486653,-0.2664785,-0.147236,-0.1192425
9,0.20460358,-0.4516998,"('unaffectionate', 'caring')",-0.046872526,-0.17909136,-0.38081715,-0.5329938,0.15218711,-0.010458698,1.6066815,1.4999508,0.3071565,0.0651414,0.2420151
21,0.19508491,1.3751882,"('immoral', 'moral')",0.2303009,0.20937446,-1.7262998,-1.6675979,-1.2258188,-1.2475977,-0.3052648,0.04785271,-0.5663995,-0.256556,-0.3098435
37,0.19337289,0.6902097,"('fake', 'genuine')",0.15342343,0.14690077,0.18793826,0.10088322,0.23716544,0.18675235,0.2553927,0.46160787,0.2054585,0.3172708,-0.1118123
73,0.18411733,-0.6104365,"('helpless', 'self-reliant')",-0.27468008,-0.12065144,0.6523852,0.59973955,0.03070803,0.04150822,-3.4694111,-3.4470267,-0.5753761,-0.7073734,0.1319973
50,-0.16630362,-0.8621076,"('clumsy', 'skillful')",-0.11119969,-0.1813327,0.001215402,0.0060710777,0.3021513,0.22823128,0.12275512,0.1563055,0.0297237,-0.1305665,0.1602902
47,0.1616381,0.8414403,"('stupid', 'smart')",-0.57709044,-0.6203135,-0.6891096,-0.6319044,-0.26349038,-0.26250625,5.435582,5.4296703,0.8135059,0.9512773,-0.1377714
66,-0.1533168,-0.6455794,"('inactive', 'active')",-0.15282583,-0.13352595,0.6178154,0.5919197,1.0182781,1.0124171,0.02541259,-0.0043905377,0.2710727,0.1641682,0.1069045
74,-0.14262877,0.32566062,"('undedicated', 'dedicated')",-0.7851112,-0.7842134,-1.2670981,-1.1950786,-0.97436476,-0.89597315,-0.30134267,0.026905239,-0.6941091,-0.5045399,-0.1895692
57,0.09585288,0.7795713,"('unimaginative', 'imaginative')",-0.9096332,-1.0486416,-1.4549903,-1.4907255,-1.167372,-1.2268424,-3.0475452,-2.6444302,-1.2967376,-1.1262136,-0.170524
4,0.09194633,-0.8041389,"('disliked', 'liked')",-0.3284207,-0.3877311,0.07651406,-0.070989616,0.7005724,0.56461126,-7.7900023,-7.8303533,-1.449878,-1.7057203,0.2558423
87,0.0833039,0.19591147,"('unsuccessful', 'successful')",-0.46350545,-0.60676223,-1.453242,-1.5441036,-0.9957642,-1.160122,-0.013941981,-0.2325812,-0.5686299,-0.6695315,0.1009016
23,0.066578835,0.6827287,"('insincere', 'sincere')",-1.0278505,-1.2405697,-0.8109194,-0.92598695,-1.1902423,-1.4075577,6.421321,6.28624,0.6917775,0.6789709,0.0128066
83,0.062304094,0.33070722,"('powerless', 'powerful')",0.3233952,0.3006587,-0.85277426,-0.81869483,-0.17127086,-0.13291785,-0.42632493,-0.29450622,-0.2129342,-0.1229506,-0.0899836
30,-0.059038702,1.1552588,"('intolerant', 'tolerant')",-1.2309701,-1.100359,-1.3210127,-1.2259743,-1.3294718,-1.2104318,0.3585706,0.56175196,-0.7163846,-0.3639509,-0.3524337
78,0.022281049,-0.10663156,"('nonresilient', 'resilient')",0.50404185,0.1942615,-0.5502964,-0.61524653,-0.38052234,-0.55286926,-0.13154145,-0.034129526,-0.1072075,-0.2229231,0.1157156
