,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,male-female
84,0.74557465,0.7725425,"('inferior', 'superior')",-0.22241157,-0.124599226,0.5857912,0.6966483,0.3696514,0.4481972,-0.0785458
41,0.7285863,0.6184159,"('unforgiving', 'forgiving')",-1.0017471,-1.1494613,0.833528,0.6957313,0.1867891,0.0548953,0.1318938
36,-0.68361694,-0.4002424,"('hostile', 'amicable')",-0.35314742,-0.4808731,1.4783053,1.1030226,0.1471803,0.073969,0.0732113
5,-0.6823294,-0.38989523,"('distant', 'outgoing')",-0.08284733,0.236146,0.1639672,0.21395689,-0.2004032,0.0200692,-0.2204724
21,0.6790046,0.2524448,"('immoral', 'moral')",-0.57317775,-0.7774537,-1.3965818,-1.5430803,-0.4302516,-0.6893631,0.2591115
9,0.675244,0.8727629,"('unaffectionate', 'caring')",-0.05974817,-0.049525812,1.2903516,1.4119754,0.6352825,0.7450709,-0.1097884
15,0.6750081,0.91142654,"('boring', 'funny')",-0.122400895,-0.18356702,0.03796593,-0.0013317801,0.1968577,0.2421759,-0.0453182
73,0.6421773,0.8831809,"('helpless', 'self-reliant')",1.3715361,1.3114107,-2.5308306,-2.8604753,-0.1723724,-0.2219613,0.0495889
60,0.61087656,0.42846614,"('inefficient', 'efficient')",0.20599738,0.34959826,-0.5549544,-0.45724082,0.0873065,0.1069412,-0.0196347
82,-0.60642534,-0.8955679,"('poor', 'rich')",-0.7169612,-0.6152702,4.616017,5.415705,1.0975434,1.3016224,-0.204079
87,0.5934408,0.18577524,"('unsuccessful', 'successful')",0.98959154,0.9712936,1.5349299,1.190662,1.0393208,0.782577,0.2567438
20,0.58187664,0.5234408,"('rough', 'thoughtful')",0.115105234,0.02245416,1.2834908,1.1759108,0.6601575,0.5739353,0.0862222
35,-0.58117175,-0.62148124,"('corrupt', 'incorrupt')",-0.36503157,-0.41087556,0.20287092,0.13682774,-0.2477775,-0.2985097,0.0507322
81,0.5691285,-0.022270799,"('submissive', 'aggressive')",0.811318,0.7766346,-1.0441478,-0.9290309,0.1120995,-0.0582224,0.1703219
23,0.56547,0.37700886,"('insincere', 'sincere')",-0.95052624,-0.9337854,4.4401283,5.0326824,1.3516906,1.4919686,-0.140278
52,-0.54551125,-0.53262746,"('irrational', 'rational')",-0.99008834,-1.1342963,-0.070224956,-0.14951687,-0.5352749,-0.6054802,0.0702053
32,0.5418478,0.19465801,"('unkind', 'kind')",-0.3047927,-0.44615674,0.61638796,0.66146,0.284481,0.1366538,0.1478272
3,0.5364105,0.49878418,"('repellent', 'pleasant')",-0.19868386,-0.2562228,-0.10778913,-0.12953924,0.0766458,0.037674,0.0389718
65,0.52440745,0.04876153,"('insecure', 'secure')",-1.0969994,-1.2244538,-0.02585566,-0.09034802,-0.1994825,-0.4220134,0.2225309
75,-0.5178562,-0.052128833,"('meek', 'impulsive')",0.11107462,0.36166203,-0.7799403,-0.532882,-0.3955739,-0.0744496,-0.3211243
0,0.5135328,0.0577089,"('unsociable', 'sociable')",-0.3702189,-0.59701884,-0.41185278,-0.6960599,-0.089513,-0.4117899,0.3222769
86,-0.494203,-0.6817729,"('uninfluential', 'influential')",-0.48398405,-0.39190695,0.23154652,0.03219867,-0.2488802,-0.3471604,0.0982802
12,0.49183708,0.53417534,"('unsupportive', 'supportive')",0.103337415,0.18954846,-1.2351246,-1.35752,-0.2133167,-0.2112654,-0.0020513
50,-0.48046935,-0.39508247,"('clumsy', 'skillful')",0.11308687,0.18782867,-0.16686931,-0.33399475,-0.1780839,-0.1804162,0.0023323
38,-0.47256312,-0.39634797,"('untruthful', 'truthful')",-0.49966148,-0.25369337,0.26834765,0.4286557,-0.2346257,-0.0737952,-0.1608305
29,0.46907577,0.540936,"('unfair', 'fair')",-1.2197293,-1.2411888,-0.47081816,-0.5230565,-0.4071572,-0.4077698,0.0006126
67,0.46133983,0.49800628,"('doubtful', 'determined')",0.13517672,0.084837645,-0.60629493,-0.50938606,-0.0032595,0.0244859,-0.0277454
51,-0.45461017,-1.032647,"('uneducated', 'educated')",-0.1567374,-0.41402736,0.22009304,-0.019897103,-0.1304182,-0.4888572,0.358439
17,0.44954818,0.20690179,"('nasty', 'nice')",-0.42181253,-0.42497522,-0.9349185,-1.0143322,-0.3023943,-0.4108019,0.1084076
33,-0.44474244,-0.48624575,"('wrong', 'right')",0.57428026,0.6195098,0.25982577,0.14423552,0.1297879,0.0924999,0.037288
4,-0.44265366,-0.25585222,"('disliked', 'liked')",0.27256018,0.38824594,-4.4127417,-5.3671618,-1.5276117,-1.7449226,0.2173109
30,0.42334607,0.045402735,"('intolerant', 'tolerant')",0.8740573,0.6280704,0.26542443,0.35160077,0.5209426,0.3416913,0.1792513
57,0.39398983,0.5895516,"('unimaginative', 'imaginative')",0.22967792,0.38524166,-0.99819046,-1.5055218,-0.1248409,-0.1769095,0.0520686
76,0.38525575,0.4237495,"('anxious', 'daring')",-0.5642267,-0.38443342,-0.71999663,-0.5654855,-0.2996559,-0.1753898,-0.1242661
13,-0.3844486,-0.84490687,"('impolite', 'polite')",-0.028654717,-0.12953085,-0.5113334,-0.58171916,-0.3081456,-0.518719,0.2105734
47,-0.37996393,-0.41551265,"('stupid', 'smart')",0.044713873,0.09814508,4.7162232,5.3675776,1.4603244,1.6834033,-0.2230789
27,-0.3727494,-0.31489462,"('hardhearted', 'softhearted')",-0.35221872,-0.28060946,0.44496584,0.60273045,-0.0933341,0.0024088,-0.0957429
42,-0.36402643,-0.36534807,"('unreliable', 'reliable')",-0.38413316,-0.24963689,-2.4125478,-2.779653,-1.0535692,-1.131546,0.0779768
88,-0.35293427,-0.8362455,"('low', 'eminent')",0.35603744,0.0076592993,0.4920537,0.370598,0.1650523,-0.1526627,0.317715
59,-0.3397706,-0.48036373,"('foolish', 'wise')",0.16641833,0.16258872,0.12868233,0.18301946,-0.01489,-0.0449185,0.0300285
66,-0.33453655,-0.28430167,"('inactive', 'active')",0.12790373,0.1570447,1.2895027,1.1436243,0.3609566,0.3387891,0.0221675
62,-0.3238684,-0.5542684,"('incompetent', 'brilliant')",-0.12857512,0.17957997,-0.12911123,-0.034626566,-0.1938516,-0.1364383,-0.0574133
34,-0.3157525,-0.19443977,"('mean', 'honorable')",-0.09366581,0.033146814,4.1492743,4.7486205,1.2466187,1.5291092,-0.2824905
10,0.31445104,0.1707272,"('unsympathetic', 'sympathetic')",-0.7707062,-0.7655487,-0.47833142,-0.45240882,-0.3115288,-0.3490768,0.037548
80,-0.30275738,-0.55260634,"('dominated', 'dominating')",0.17101195,0.30876982,0.3211941,0.078338094,0.0631496,-0.0551661,0.1183157
61,-0.2982937,-0.9092663,"('illogical', 'logical')",-1.032243,-1.0562973,0.81035435,0.6472466,-0.1733941,-0.439439,0.2660449
37,0.2927962,0.6072543,"('fake', 'genuine')",0.45151436,0.5129714,0.60405165,0.6348337,0.4494541,0.5850198,-0.1355657
18,-0.27299875,-0.6324845,"('disagreeable', 'welcoming')",-0.7290279,-1.052191,-0.9789472,-1.0233372,-0.6603247,-0.9026709,0.2423462
55,0.23535654,0.0049175397,"('incompetent', 'clever')",-0.7645108,-0.7670928,0.016655412,-0.1514178,-0.170833,-0.304531,0.133698
79,-0.23241733,0.30821663,"('wavering', 'unwavering')",-0.73954594,-0.4862199,0.050390862,0.2610813,-0.3071908,0.0276927,-0.3348835
25,0.23123924,0.14926203,"('egoistic', 'altruistic')",0.021055005,0.19657448,1.4725139,1.3921257,0.5749361,0.5793207,-0.0043846
85,-0.20700407,-0.051699296,"('insignificant', 'prestigious')",-0.06944168,-0.1944645,0.5965755,0.48800915,0.1067099,0.0806151,0.0260948
1,-0.1967544,-0.083180204,"('unfriendly', 'friendly')",-0.36274183,-0.35560462,2.205109,2.1425154,0.5485376,0.5679102,-0.0193726
48,0.1941757,0.016429638,"('unintelligent', 'intelligent')",-0.3380599,-0.35390213,-0.12216615,-0.23521075,-0.0886834,-0.1908944,0.102211
19,-0.19392726,-0.020454928,"('inhospitable', 'hospitable')",-0.8410655,-0.7593137,-0.25144884,-0.19036222,-0.4288139,-0.323377,-0.1054369
28,0.18597339,-0.028917698,"('disloyal', 'loyal')",0.13203137,0.07797547,1.1837454,0.99086696,0.5005834,0.3466416,0.1539418
58,-0.16950083,0.07244897,"('undiscriminating', 'discriminating')",0.46813807,0.50571364,0.98174953,0.85915047,0.4267956,0.4791044,-0.0523088
49,-0.14741571,-0.11387716,"('unable', 'able')",-0.024165232,0.14438713,-0.6529298,-0.42754942,-0.2748369,-0.1323465,-0.1424904
69,0.14304677,0.22966805,"('lazy', 'industrious')",1.6357151,1.8481643,0.3344708,0.062200814,0.7044109,0.7133444,-0.0089335
45,0.14116758,0.12385337,"('incompetent', 'competent')",0.0037034266,0.1976429,1.0444226,0.80372447,0.3964312,0.3750736,0.0213576
64,-0.12256631,-0.4591618,"('shy', 'confident')",0.11029379,0.12362479,-5.456322,-6.0185876,-1.8228649,-2.1180415,0.2951766
77,0.11538246,0.1846137,"('unmotivated', 'motivated')",-0.21547212,0.0010875575,-1.4021158,-1.4157244,-0.5007352,-0.4100077,-0.0907275
46,-0.109834105,-0.04627392,"('uncompetitive', 'competitive')",0.31890142,0.36895138,-0.9267652,-1.1428496,-0.2392326,-0.2733907,0.0341581
22,-0.1055605,-0.26670796,"('untrustworthy', 'trustworthy')",-1.4619955,-1.4331082,-0.753095,-0.8730413,-0.7735504,-0.8576191,0.0840687
53,-0.08572097,0.049746916,"('uncreative', 'creative')",-0.39940333,-0.33690086,1.0498337,0.90956074,0.1882365,0.2074689,-0.0192324
11,0.0855463,-0.059258424,"('unhelpful', 'helpful')",0.1761131,0.15737407,1.1879727,1.3155822,0.4832107,0.4712326,0.0119781
44,0.07685518,0.25169766,"('prejudiced', 'unprejudiced')",-0.5758253,-0.27165392,-1.5689934,-1.4155585,-0.6893212,-0.4785049,-0.2108163
8,0.071961254,0.40516388,"('unaffectionate', 'affectionate')",-0.086031616,-0.18536407,0.87238276,0.9634211,0.2861041,0.394407,-0.1083029
40,-0.03095476,0.116975024,"('stingy', 'generous')",0.3144957,0.33630282,-1.3339808,-1.7142998,-0.3501466,-0.4203407,0.0701941
54,0.015262648,0.03607168,"('incapable', 'capable')",-0.38428482,-0.31817526,0.617323,0.8139484,0.0827669,0.1772816,-0.0945147
