,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,male-female
31,-0.8970429,-0.9068931,"('evil', 'good')",-2.5466764,-2.9827824,-0.10900762,-0.26479304,0.048624285,0.16545683,-0.8760257,-0.9972529,0.1212272
59,0.89123505,0.8485126,"('foolish', 'wise')",-1.7053522,-2.159807,0.9337682,0.6092988,0.597481,0.52383393,0.179283,-0.0445404,0.2238234
83,-0.8773574,-0.6433023,"('powerless', 'powerful')",0.8908521,0.94692147,-1.271272,-1.306065,-0.85005546,-0.9447232,-0.5269582,-0.4867923,-0.0401659
34,-0.81422603,-1.0506535,"('mean', 'honorable')",-0.42087707,-0.6481165,-0.33433503,-0.47696963,4.842802,4.4760294,0.818341,0.5750724,0.2432686
45,-0.8139,-0.4432493,"('incompetent', 'competent')",1.4167361,1.8977649,-0.7525553,-0.4932699,-0.011348886,0.27407062,-0.040267,0.3088291,-0.3490961
57,-0.7831431,-0.76692307,"('unimaginative', 'imaginative')",0.41278306,0.68731797,-0.77747154,-0.68239576,-2.514535,-2.2868876,-0.9155916,-0.7622221,-0.1533695
56,0.7754568,1.1315854,"('impractical', 'practical')",3.0789638,3.5733159,-0.7100393,-0.5557074,-0.5422228,-0.39898652,0.6505396,0.9375518,-0.2870122
65,0.7717888,0.95214975,"('insecure', 'secure')",2.3565571,2.8052983,-0.8405474,-0.62224096,-0.46496543,-0.44545922,0.4557083,0.672437,-0.2167287
68,-0.7696104,-0.92164755,"('dependent', 'independent')",-0.024628531,-0.072140925,-0.92810875,-0.8451757,-1.2346791,-1.2817707,-0.7392567,-0.7801837,0.040927
73,0.76315427,0.5801444,"('helpless', 'self-reliant')",-1.084844,-1.4310298,0.030331694,0.05367638,-3.1037014,-3.1517715,-0.8487648,-0.9872451,0.1384803
2,0.752668,0.6335039,"('unlikable', 'likable')",0.39583498,0.24588412,0.5910133,0.650364,0.39810428,0.33419305,0.5344052,0.4659863,0.0684189
66,-0.71828115,-0.9149257,"('inactive', 'active')",-0.5676205,-0.6562198,1.8709228,1.7514833,1.4231148,1.3764585,0.5020339,0.3891991,0.1128348
11,0.71646273,0.6913402,"('unhelpful', 'helpful')",1.5335011,1.8064691,-1.4298917,-1.5119317,0.8855624,0.85803014,0.4264086,0.460977,-0.0345684
54,-0.707719,-0.842241,"('incapable', 'capable')",-0.45495436,-0.72610223,0.20553134,-0.017708033,1.2265573,1.1574754,0.0673538,-0.107144,0.1744978
81,-0.68018836,-0.33271825,"('submissive', 'aggressive')",1.8141353,2.3400998,-0.7849821,-0.38555756,-1.7308906,-1.6150485,-0.3454815,0.0016938,-0.3471753
36,-0.6574313,-0.7908138,"('hostile', 'amicable')",-3.2347262,-3.9085233,0.6225058,0.48665053,1.6143643,1.55014,-0.4138219,-0.6656367,0.2518148
62,-0.6314211,-0.36842293,"('incompetent', 'brilliant')",1.4873322,1.9711144,-1.2721183,-1.1264843,-0.41248286,-0.3723345,-0.2071725,0.0259682,-0.2331407
19,-0.62494856,-0.6642638,"('inhospitable', 'hospitable')",-1.787951,-2.0517573,-0.418833,-0.627081,-0.14069293,-0.040257648,-0.7431064,-0.8458399,0.1027335
25,0.62073046,0.27670473,"('egoistic', 'altruistic')",-0.378179,-0.89190686,0.48149514,0.20884065,1.9538566,1.7716037,0.6694758,0.3413106,0.3281652
35,-0.6117612,-0.3217177,"('corrupt', 'incorrupt')",-3.9725146,-4.3981595,1.2100816,1.2975829,0.23749506,0.39879987,-0.7841748,-0.7558736,-0.0283012
69,0.59817886,0.54384047,"('lazy', 'industrious')",-0.7887744,-1.078936,2.0962858,1.904185,0.26202124,0.19072483,0.5419279,0.3899536,0.1519743
7,0.5621349,0.49550855,"('insensitive', 'sensitive')",1.7079699,1.6936592,-0.41152808,-0.59587127,0.3875048,0.30372426,0.5615204,0.4742552,0.0872652
63,0.53532654,0.51236874,"('unperceptive', 'insightful')",1.2811474,1.1971012,-0.66267055,-0.91404426,0.65851843,0.6578342,0.4530804,0.363315,0.0897654
10,-0.5262837,-0.24029815,"('unsympathetic', 'sympathetic')",1.5460255,2.1528006,-2.3751833,-2.0629141,-1.1786284,-0.9715537,-0.6335175,-0.2804914,-0.3530261
6,-0.5157837,-0.5468107,"('distant', 'open')",-2.5734842,-2.9053614,0.019479427,-0.12433386,0.9042372,0.95521003,-0.5413878,-0.655324,0.1139362
61,0.50890136,0.37848938,"('illogical', 'logical')",1.2781445,1.4246674,-0.52106285,-0.43613175,0.61419356,0.68718433,0.4700441,0.5135523,-0.0435082
15,-0.507481,-0.24410759,"('boring', 'funny')",-0.6883213,-0.6868088,0.7937519,0.8089169,0.040352285,0.094530195,-0.0904245,-0.0068673,-0.0835572
46,0.49757347,0.5119026,"('uncompetitive', 'competitive')",3.2220902,3.7128518,-1.682022,-1.553825,-1.4749187,-1.3611792,0.1406807,0.3274375,-0.1867568
20,-0.49593848,-0.31737533,"('rough', 'thoughtful')",-0.032465015,0.11174578,-0.42018485,-0.26425463,0.91449565,1.0089064,-0.0085232,0.1347556,-0.1432788
23,0.47534263,0.37801316,"('insincere', 'sincere')",1.454721,1.5491627,-1.2172619,-1.3161079,5.244909,5.062094,1.4894276,1.4182906,0.071137
72,-0.4530897,-0.40850073,"('unambitious', 'ambitious')",0.34933454,0.450817,-1.2309021,-1.2353357,0.48203167,0.3780189,-0.2131564,-0.2037501,-0.0094063
30,-0.4072698,-0.13044035,"('intolerant', 'tolerant')",1.768656,1.9666181,-1.1421938,-0.9650624,-0.21732317,-0.19982956,0.0004673,0.1678214,-0.1673541
86,-0.38423592,-0.39019117,"('uninfluential', 'influential')",1.235045,1.4920006,-1.8332866,-1.9017295,-0.28517443,-0.22128269,-0.316913,-0.2553007,-0.0616123
1,0.38121012,0.0050385,"('unfriendly', 'friendly')",-0.57196534,-0.9625817,-0.9236266,-1.2421514,2.3231153,2.3203306,0.3021834,0.030159,0.2720244
13,0.37365627,0.39073053,"('impolite', 'polite')",1.8024133,2.1531668,-0.45887917,-0.35465798,-0.93625253,-0.88980955,0.1952345,0.3248575,-0.129623
60,0.3677035,0.5123869,"('inefficient', 'efficient')",3.5031395,4.056798,-1.6670043,-1.5030199,-1.0652843,-1.119873,0.2846386,0.486573,-0.2019344
47,0.36034924,0.58401823,"('stupid', 'smart')",0.8082649,0.84025913,-0.17562985,-0.0932243,5.4276824,5.295582,1.6051667,1.6566586,-0.0514919
85,0.34267107,-0.06202762,"('insignificant', 'prestigious')",-3.5607245,-4.2925386,-0.28804332,-0.7289283,1.0563283,0.8303785,-0.6124421,-1.0632789,0.4508368
28,-0.3388121,-0.33311132,"('disloyal', 'loyal')",-0.114724234,-0.124423,-1.3214734,-1.1323649,0.8867515,0.95377046,-0.2220645,-0.1590322,-0.0630323
43,0.32740083,0.53692114,"('irresponsible', 'responsible')",2.1623716,2.4520478,-1.6639516,-1.5879914,0.6145979,0.7214249,0.3601047,0.5306006,-0.1704959
8,-0.32371867,-0.42029727,"('unaffectionate', 'affectionate')",-1.115812,-1.5691793,-1.1171961,-1.4275273,1.3898118,1.2743249,-0.2917287,-0.5356697,0.243941
32,0.32290357,0.31788218,"('unkind', 'kind')",0.8174885,0.82152456,-0.32507762,-0.40171656,0.596502,0.5707134,0.3529541,0.3271009,0.0258532
38,-0.29066592,-0.27294204,"('untruthful', 'truthful')",-0.2105669,-0.23106275,-1.433152,-1.4560623,-0.08941235,-0.061275274,-0.5059493,-0.5053356,-0.0006137
5,-0.27485126,-0.33974302,"('distant', 'outgoing')",-1.9694126,-2.2789094,-0.16139176,-0.30370712,0.6181003,0.7146206,-0.4468888,-0.5519347,0.1050459
18,-0.26986995,-0.6873968,"('disagreeable', 'welcoming')",-1.3389523,-1.5316856,-0.23899865,-0.4338898,-0.6503493,-0.78269875,-0.6245425,-0.8589177,0.2343752
17,-0.25959748,-0.123793736,"('nasty', 'nice')",-1.9660267,-1.9670551,-0.879875,-0.84298444,-0.9346888,-0.8534426,-1.010047,-0.946819,-0.063228
53,0.24944544,-0.10784971,"('uncreative', 'creative')",-0.27494907,-0.48183963,-0.45440394,-0.7268738,1.0325639,1.0264684,0.1381641,-0.0725237,0.2106878
42,-0.23362915,-0.31095985,"('unreliable', 'reliable')",0.055170387,0.06752246,0.0510706,0.031530324,-3.27958,-3.232099,-0.8517421,-0.8610016,0.0092595
44,-0.2315869,-0.016794048,"('prejudiced', 'unprejudiced')",-1.452521,-1.3078015,0.11332489,0.27422413,-1.483345,-1.4820997,-0.763532,-0.6331178,-0.1304142
58,-0.22209215,-0.37032175,"('undiscriminating', 'discriminating')",1.3625861,1.2261608,-0.6070793,-0.6704258,0.4142367,0.37602508,0.2369128,0.1403596,0.0965532
51,-0.19206074,-0.4137005,"('uneducated', 'educated')",0.891976,1.0091815,-0.53178245,-0.5820805,-0.10113253,-0.14141372,0.0167501,-0.0320033,0.0487534
55,0.18718585,0.39789322,"('incompetent', 'clever')",2.4600136,2.9481256,-1.5804138,-1.323248,-0.8208589,-0.6878584,0.0614817,0.3337281,-0.2722464
22,-0.18548247,-0.124768704,"('untrustworthy', 'trustworthy')",0.113220215,0.33283502,-1.0774971,-0.96341836,-1.5335022,-1.398295,-0.6708154,-0.5384117,-0.1324037
27,-0.17463633,-0.40868285,"('hardhearted', 'softhearted')",-0.6819132,-0.90082145,-0.04232084,-0.3122226,1.014862,0.9160158,0.0289979,-0.1764278,0.2054257
77,0.17035401,-0.0131838955,"('unmotivated', 'motivated')",0.88349944,1.001657,-1.2380775,-1.3583893,-1.449883,-1.5284687,-0.4085267,-0.4745962,0.0660695
88,-0.16217306,-0.12401684,"('low', 'eminent')",-0.63352257,-0.70827514,-1.0258058,-1.0366141,0.07090444,0.10700478,-0.4376493,-0.4404753,0.002826
24,0.15797365,0.35589063,"('dishonest', 'honest')",-0.70981705,-0.6471029,-1.1662909,-0.91595614,0.24639884,0.37443998,-0.3679339,-0.2081821,-0.1597518
37,-0.15110387,0.07297038,"('fake', 'genuine')",0.7467599,0.7418113,-0.03873039,0.007605903,0.6107263,0.71524644,0.291913,0.3844085,-0.0924955
41,-0.14469567,-0.16054952,"('unforgiving', 'forgiving')",-0.20957829,-0.23344275,-0.7829771,-0.7244788,0.072610684,0.21666998,-0.2661601,-0.2254503,-0.0407098
3,-0.12078643,-0.32455072,"('repellent', 'pleasant')",0.25558054,0.38807163,-0.3640321,-0.22804928,-0.28379416,-0.22681728,-0.128258,-0.0978364,-0.0304216
64,0.11274541,0.45313522,"('shy', 'confident')",0.84406877,1.0544778,-0.9877291,-0.9021121,-6.6059604,-6.4341846,-1.6592188,-1.457171,-0.2020478
79,-0.08675017,-0.34789452,"('wavering', 'unwavering')",-2.5124216,-2.7828836,0.60077816,0.48908895,0.2970888,0.22268093,-0.4253262,-0.6047521,0.1794259
50,0.08402419,-0.3366856,"('clumsy', 'skillful')",-0.5619718,-0.8310294,1.0036502,0.73904324,0.07042148,-0.066251256,0.149031,-0.1237308,0.2727618
76,0.083557576,0.29697424,"('anxious', 'daring')",0.5684476,1.0476421,-0.17351714,0.0389098,-0.7914443,-0.6993558,-0.0782391,0.1710426,-0.2492817
9,-0.071538605,-0.1916267,"('unaffectionate', 'caring')",-0.22418301,-0.48549873,-1.671044,-1.9207408,1.5759003,1.4934434,-0.0977163,-0.2761057,0.1783894
78,-0.0683271,-0.5200676,"('nonresilient', 'resilient')",1.9324517,2.0550652,-0.27772054,-0.5085295,0.7033613,0.57912785,0.5724413,0.401399,0.1710423
0,-0.058778398,0.037966207,"('unsociable', 'sociable')",1.2599407,1.6813724,-1.8986466,-1.6066301,-1.0527835,-0.9614414,-0.4375669,-0.2121832,-0.2253837
48,-0.048690863,-0.0016986169,"('unintelligent', 'intelligent')",0.07004082,0.13373366,-1.9699185,-1.9545108,-0.7324011,-0.63765687,-0.6702424,-0.6150331,-0.0552093
21,-0.040474594,0.044745974,"('immoral', 'moral')",1.2123675,1.4745667,-1.4598922,-1.2492868,-1.8739884,-1.7968876,-0.5404969,-0.3817154,-0.1587815
52,0.036028232,-0.03521779,"('irrational', 'rational')",-1.8192068,-2.1628187,-0.67586964,-0.9523616,0.795403,0.5662617,-0.4159113,-0.6460341,0.2301228
26,0.03050359,0.11485581,"('hardhearted', 'benevolent')",0.87273765,0.7837606,0.99522513,1.0418527,2.354786,2.4686422,1.063313,1.1022779,-0.0389649
14,0.029808246,0.365881,"('antisocial', 'social')",2.1909342,2.7331293,-0.7492684,-0.23098831,-0.32566175,-0.14859852,0.2864531,0.6798559,-0.3934028
40,0.026303949,-0.06775907,"('stingy', 'generous')",-0.8943127,-1.0201008,-0.5953746,-0.6792571,-1.9758898,-1.940976,-0.8598183,-0.9270233,0.067205
70,0.026105933,-0.13364097,"('lethargic', 'energetic')",1.2510147,1.3812114,-0.61744076,-0.61475414,-0.42049116,-0.39646712,0.0597972,0.0590873,0.0007099
29,0.0242181,0.11883931,"('unfair', 'fair')",-0.26604483,-0.19996196,-0.8531914,-0.6439589,-0.56934357,-0.41286555,-0.4160904,-0.2844868,-0.1316036
80,-0.012132958,0.40705281,"('dominated', 'dominating')",2.4145994,3.1288369,-0.29108754,-0.0651626,-0.58912575,-0.3399941,0.3805633,0.7826832,-0.4021199
