,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,male-female
61,1.0274744,0.7949662,"('illogical', 'logical')",0.1483888,-0.028036993,0.31837457,0.3097873,0.4980793,0.3589055,0.1391738
60,1.0141065,0.81872356,"('inefficient', 'efficient')",0.82913053,0.8124648,0.40625322,0.5667017,0.7498301,0.73263,0.0172001
72,-0.9930104,-1.1763318,"('unambitious', 'ambitious')",-1.0203439,-1.0329823,-0.58070034,-0.5265076,-0.8646849,-0.9119406,0.0472557
79,-0.9097225,-0.8205436,"('wavering', 'unwavering')",-0.8083167,-0.672484,0.1933973,0.13100436,-0.508214,-0.4540077,-0.0542063
1,0.90381426,1.0022305,"('unfriendly', 'friendly')",-0.8022498,-0.568695,2.2374551,2.259784,0.7796732,0.8977732,-0.1181
48,-0.875264,-0.99897367,"('unintelligent', 'intelligent')",-0.75633574,-0.5648384,1.029628,1.0559654,-0.2006572,-0.1692822,-0.031375
6,0.8731391,0.9377234,"('distant', 'open')",0.14648163,0.13243946,0.8759601,0.7381754,0.6318603,0.6027794,0.0290809
50,-0.8632738,-0.551487,"('clumsy', 'skillful')",0.012891397,0.13692379,0.22693707,0.25808468,-0.2078151,-0.0521595,-0.1556556
29,0.8607242,0.9631229,"('unfair', 'fair')",-0.12352227,-0.1600848,-0.5370476,-0.56729305,0.0667181,0.0785817,-0.0118636
19,-0.85981554,-0.71048325,"('inhospitable', 'hospitable')",-1.090698,-1.052866,0.16181782,0.08931031,-0.5962319,-0.558013,-0.0382189
75,-0.8524265,-0.8551185,"('meek', 'impulsive')",-0.36348736,-0.38351727,-0.4893795,-0.61002386,-0.5684311,-0.6162199,0.0477888
35,-0.8465011,-0.5299769,"('corrupt', 'incorrupt')",-0.1646513,-0.123108596,-0.4169873,-0.54891634,-0.4760466,-0.4006673,-0.0753793
51,-0.8311732,-0.9076085,"('uneducated', 'educated')",-0.64307773,-0.701244,0.042264007,0.08301302,-0.477329,-0.5086131,0.0312841
23,0.8027869,0.6552689,"('insincere', 'sincere')",-0.3301959,-0.35062015,6.575614,6.4552917,2.3494016,2.2533135,0.0960881
20,-0.7594117,-0.7121227,"('rough', 'thoughtful')",-0.5938055,-0.5492401,0.972258,1.1285434,-0.1269864,-0.0442731,-0.0827133
8,-0.7250163,-0.56367445,"('unaffectionate', 'affectionate')",-0.7501989,-0.5858659,1.0573725,1.0398961,-0.1392809,-0.0365481,-0.1027328
36,-0.7195892,-0.44641486,"('hostile', 'amicable')",-1.6474966,-1.4589844,0.023209892,-0.024201691,-0.781292,-0.6432003,-0.1380917
82,-0.68207437,-0.7992891,"('poor', 'rich')",-0.39604062,-0.34144717,6.747913,6.677925,1.8899326,1.8457295,0.0442031
52,-0.67645675,-0.53377205,"('irrational', 'rational')",-0.15872139,-0.07265375,-0.05673412,-0.091949716,-0.2973041,-0.2327918,-0.0645123
14,0.64844084,0.5139957,"('antisocial', 'social')",0.20487918,0.20969254,-1.4023739,-1.1156874,-0.183018,-0.1306664,-0.0523516
12,0.6447941,0.5515946,"('unsupportive', 'supportive')",-0.4048083,-0.47409832,-1.5706196,-1.5234672,-0.4435446,-0.4819903,0.0384457
0,0.63189495,0.4749312,"('unsociable', 'sociable')",-0.4718345,-0.6647607,-0.17915595,-0.255486,-0.0063652,-0.1484385,0.1420733
76,-0.61123854,-0.690964,"('anxious', 'daring')",-0.9943626,-1.0061616,-0.025687598,0.0031106248,-0.5437629,-0.5646716,0.0209087
21,0.6079862,0.3618057,"('immoral', 'moral')",0.44195357,0.35688335,-0.95008624,-0.90839416,0.0332845,-0.063235,0.0965195
10,-0.5987035,-0.7692094,"('unsympathetic', 'sympathetic')",-1.1410911,-1.1745573,-0.6348441,-0.69557434,-0.7915463,-0.8797804,0.0882341
73,0.5928866,0.7421998,"('helpless', 'self-reliant')",0.1444315,0.19243392,-3.1641517,-3.055428,-0.8089445,-0.7069314,-0.1020131
44,-0.5877747,-0.5165586,"('prejudiced', 'unprejudiced')",0.5848817,0.51598644,-1.401351,-1.418343,-0.4680813,-0.4729717,0.0048904
77,-0.5625932,-0.6937396,"('unmotivated', 'motivated')",-0.2936502,-0.41605645,-1.1322576,-1.043756,-0.6628337,-0.7178507,0.055017
63,0.5435912,0.3702949,"('unperceptive', 'insightful')",-0.9358005,-1.0108328,1.2417251,1.2366065,0.2831719,0.1986895,0.0844824
18,-0.54250735,-0.50454724,"('disagreeable', 'welcoming')",-0.14713886,-0.0010809973,-0.005034144,-0.065969236,-0.2315601,-0.1905325,-0.0410276
85,-0.5211839,-0.40165973,"('insignificant', 'prestigious')",-1.2241256,-1.0989548,0.43096608,0.38703924,-0.4381145,-0.3711917,-0.0669228
22,0.5204521,0.25789902,"('untrustworthy', 'trustworthy')",0.4167776,0.30392498,-0.8832349,-0.7986173,0.0179983,-0.0789311,0.0969294
27,-0.51920366,-0.4261033,"('hardhearted', 'softhearted')",-0.46040657,-0.41312566,1.2775887,1.2541949,0.0993262,0.138322,-0.0389958
57,-0.5141274,-0.74148726,"('unimaginative', 'imaginative')",-0.7942554,-0.901924,-2.637089,-2.5694027,-1.3151573,-1.4042713,0.089114
2,-0.5017538,-0.5798495,"('unlikable', 'likable')",-0.66176647,-0.57371306,0.1546994,0.30963707,-0.3362736,-0.2813085,-0.0549651
39,0.49238196,0.4230019,"('exploitative', 'cooperative')",-0.23185322,-0.17196083,-0.0908622,-0.0046959184,0.0565555,0.082115,-0.0255595
30,0.47724736,0.41990614,"('intolerant', 'tolerant')",-0.41910043,-0.36717942,1.161345,1.1901447,0.4064973,0.4142905,-0.0077932
24,0.47182205,0.2933336,"('dishonest', 'honest')",0.21506658,0.23754203,0.9799199,1.0222341,0.5556029,0.5177032,0.0378997
80,-0.44511437,-0.6340478,"('dominated', 'dominating')",-0.96309793,-1.1345102,-1.8863081,-1.8298382,-1.0981735,-1.1994654,0.1012919
4,-0.42048907,-0.1571892,"('disliked', 'liked')",-0.5083045,-0.43200338,-6.8329287,-6.6790094,-2.5872407,-2.4227339,-0.1645068
11,0.4141852,0.31039247,"('unhelpful', 'helpful')",0.26195282,0.20026967,2.3146129,2.2278194,0.9969169,0.9128272,0.0840897
33,0.41385743,0.5484184,"('wrong', 'right')",0.012369599,0.105382346,-0.6954871,-0.59275824,-0.0897533,0.0203475,-0.1101008
54,-0.3971712,-0.44548798,"('incapable', 'capable')",-0.6876239,-0.6975417,1.4279984,1.4341289,0.1144011,0.0970331,0.017368
28,-0.39521253,-0.41875625,"('disloyal', 'loyal')",-0.32670704,-0.31484303,1.1369442,1.1432234,0.1383415,0.1365414,0.0018001
42,0.38711095,0.36847523,"('unreliable', 'reliable')",-0.593614,-0.71148634,-3.4401593,-3.3357878,-1.2155541,-1.2262663,0.0107122
84,0.3859486,0.40505186,"('inferior', 'superior')",-0.33576918,-0.3209318,0.86623645,0.8794888,0.305472,0.321203,-0.015731
38,0.38404605,0.2626639,"('untruthful', 'truthful')",0.00035646372,-0.009200871,0.39141,0.32764944,0.2586042,0.1937042,0.0649
69,-0.36247733,-0.3619666,"('lazy', 'industrious')",-0.9741241,-1.0281975,-0.7448142,-0.58140063,-0.6938052,-0.6571883,-0.0366169
86,0.3505961,0.020062307,"('uninfluential', 'influential')",-0.27970797,-0.44442168,-0.11677729,-0.08931792,-0.0152964,-0.1712258,0.1559294
68,0.33983913,0.10047568,"('dependent', 'independent')",-0.16313584,-0.3311266,-0.057460193,-0.15185149,0.0397477,-0.1275008,0.1672485
37,-0.3293493,-0.33984524,"('fake', 'genuine')",-0.2114968,-0.17053732,0.40498173,0.40972853,-0.0452881,-0.0335513,-0.0117368
13,0.32607546,0.084923476,"('impolite', 'polite')",-0.24222228,-0.40128177,-0.35756165,-0.3621891,-0.0912362,-0.2261825,0.1349463
25,-0.28586197,-0.22055884,"('egoistic', 'altruistic')",-0.29393932,-0.26811808,1.4157996,1.4514099,0.2786661,0.320911,-0.0422449
46,-0.2817272,-0.63985884,"('uncompetitive', 'competitive')",0.07023383,-0.21711761,-0.6422856,-0.6893037,-0.284593,-0.5154267,0.2308337
26,-0.26569903,-0.09663208,"('hardhearted', 'benevolent')",-1.0610976,-0.8562448,1.5166528,1.6756781,0.0632854,0.2409338,-0.1776484
88,-0.26424408,-0.3991978,"('low', 'eminent')",-0.22207177,-0.17186165,0.33577564,0.39432406,-0.0501801,-0.0589118,0.0087317
45,-0.26317388,-0.26477027,"('incompetent', 'competent')",-1.0165501,-0.91897327,-0.49367324,-0.34334528,-0.5911324,-0.5090296,-0.0821028
32,0.2585457,0.26759383,"('unkind', 'kind')",0.03205008,0.12367728,1.1193552,1.1519411,0.4699837,0.5144041,-0.0444204
70,0.21965118,0.047493428,"('lethargic', 'energetic')",-0.41511613,-0.6257011,0.5008934,0.5465079,0.1018095,-0.0105666,0.1123761
55,-0.21778102,-0.3411681,"('incompetent', 'clever')",-0.1700574,-0.1791858,-0.17127287,0.038740333,-0.1863704,-0.1605379,-0.0258325
87,-0.21730171,-0.33718157,"('unsuccessful', 'successful')",-0.6514048,-0.65325284,0.19669574,0.40923405,-0.2240036,-0.1937335,-0.0302701
9,0.19541198,0.31658682,"('unaffectionate', 'caring')",-1.1021429,-0.9037904,1.6483978,1.7330861,0.2472223,0.3819608,-0.1347385
64,-0.19428669,-0.35122132,"('shy', 'confident')",0.37203985,0.17364542,-7.284758,-7.175781,-2.3690017,-2.4511189,0.0821172
34,-0.1767877,-0.24984628,"('mean', 'honorable')",-0.5632153,-0.5675307,6.1911964,6.115143,1.8170644,1.7659219,0.0511425
78,-0.1741221,-0.07808468,"('nonresilient', 'resilient')",-0.9860338,-0.9321628,0.26538572,0.23401359,-0.2982567,-0.2587446,-0.0395121
59,-0.14234826,0.0633352,"('foolish', 'wise')",0.26211637,0.38445467,0.7400038,0.7530416,0.2865907,0.4002772,-0.1136865
49,-0.1290661,-0.18614401,"('unable', 'able')",0.049212415,0.12732704,0.4862909,0.56768036,0.1354791,0.1696211,-0.034142
31,-0.081341065,0.07735301,"('evil', 'good')",-0.14281575,-0.027421499,-0.7308847,-0.68612885,-0.3183472,-0.2120658,-0.1062814
47,0.078776196,0.008978691,"('stupid', 'smart')",0.29915234,0.2893627,6.040775,6.0044827,2.1395679,2.1009413,0.0386266
74,-0.07169554,-0.0054498836,"('undedicated', 'dedicated')",-0.8767621,-0.8780875,-0.24475682,-0.1441279,-0.3977381,-0.3425551,-0.055183
58,0.05163855,0.073442474,"('undiscriminating', 'discriminating')",-1.99343,-1.9109383,-0.13641793,-0.12284148,-0.6927365,-0.6534458,-0.0392907
7,-0.03924966,-0.011117956,"('insensitive', 'sensitive')",-0.9909992,-0.91240144,0.27651575,0.4781684,-0.2512444,-0.1484503,-0.1027941
41,0.027780015,0.17897396,"('unforgiving', 'forgiving')",-1.0656674,-0.8316232,-0.19886948,-0.20235218,-0.4122523,-0.2850005,-0.1272518
62,0.02716064,-0.2502374,"('incompetent', 'brilliant')",-0.272395,-0.27060843,0.5035973,0.6802351,0.086121,0.0531298,0.0329912
65,-0.027021654,-0.14517492,"('insecure', 'secure')",-0.4094711,-0.39118242,-0.52238333,-0.4479742,-0.3196254,-0.3281105,0.0084851
83,0.011634767,0.03337047,"('powerless', 'powerful')",-0.12986878,-0.03539682,-0.84111476,-0.770974,-0.3197829,-0.2576668,-0.0621161
