,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,male-female
53,-1.5867475,-1.3088818,"('uncreative', 'creative')",-0.30802298,-0.24308866,-0.16849105,-0.061113518,-1.7318277,-1.3656682,0.7081613,0.7383449,-0.6173856,-0.4480814,-0.1693042
65,1.5601258,-0.34985754,"('insecure', 'secure')",0.4228068,0.33375493,-0.8712761,-0.9987612,-1.7281604,-1.7456312,-0.27279416,-0.44992116,-0.1778596,-0.6420832,0.4642236
66,-1.5381016,-1.3215126,"('inactive', 'active')",-0.3091482,-0.85006946,1.0834519,0.59188455,0.8346145,0.6165254,0.7982541,0.5658809,0.1738141,-0.0794582,0.2532723
43,1.5291994,0.84705216,"('irresponsible', 'responsible')",0.5287048,0.4025814,-1.2125218,-0.5306926,-1.6710174,-1.3089061,0.97677314,0.87380505,0.0302276,0.056768,-0.0265404
14,1.5024139,-0.2544245,"('antisocial', 'social')",0.24886915,0.028736386,-0.42654508,-0.673539,-0.46642783,-0.5522985,-0.5948061,-0.7919103,0.0527008,-0.4486872,0.501388
19,-1.4953194,-0.49393827,"('inhospitable', 'hospitable')",0.09288086,0.29169747,0.18912776,0.41617796,0.40239197,0.47683185,0.26408193,0.39947525,-0.1093674,0.2180489,-0.3274163
39,1.4741684,0.7505466,"('exploitative', 'cooperative')",0.63901347,0.51983345,0.12135329,0.32251912,-0.76926976,-0.39613542,0.36545953,0.3580444,0.366145,0.3109616,0.0551834
12,1.392176,1.5264903,"('unsupportive', 'supportive')",0.6922304,0.90760005,0.17376183,0.8100165,0.5793656,0.7900343,-1.152218,-0.9842877,0.3370632,0.6099707,-0.2729075
8,-1.3542254,-0.29139107,"('unaffectionate', 'affectionate')",1.0727041,1.3615664,0.03709238,-0.19047442,0.19292304,0.06880184,1.2085136,1.0262648,0.2314015,0.3949535,-0.163552
32,1.3528893,0.4625681,"('unkind', 'kind')",0.34226108,0.6018186,0.19407195,0.5947986,-1.7125995,-1.193202,1.0461344,1.062884,0.2445514,0.3057735,-0.0612221
13,1.3201933,0.011235529,"('impolite', 'polite')",-0.7079482,-0.5511096,-1.7936338,-1.2804343,-1.360913,-1.2035931,-0.24582705,-0.22544068,-0.5576257,-0.6498684,0.0922427
37,1.3067563,0.5820604,"('fake', 'genuine')",1.3750178,0.97062916,0.03124252,-0.07400996,0.3081979,0.44094038,0.80087245,0.64860165,0.7644175,0.5136443,0.2507732
41,1.306476,0.2923698,"('unforgiving', 'forgiving')",0.0784655,-0.26303676,0.1004985,0.014844559,-1.0095962,-0.7418828,0.3060113,0.27991647,0.156371,-0.0835577,0.2399287
46,1.2977562,-0.6723729,"('uncompetitive', 'competitive')",-0.6199216,-0.84493744,-0.95066756,-0.9366598,-1.474052,-1.2885336,-0.35751587,-0.4274144,-0.4208802,-0.8339836,0.4131034
77,-1.221961,-1.402863,"('unmotivated', 'motivated')",-1.7333343,-1.2584007,-2.0339222,-1.7099155,-1.7912359,-1.4450215,-1.2977278,-1.0315713,-1.6156363,-1.3695544,-0.2460819
48,1.2137156,-0.15671209,"('unintelligent', 'intelligent')",-0.5586924,-0.42008165,-1.8562231,-1.5954319,-2.2535412,-2.1991308,0.6303286,0.67390734,-0.5648825,-0.7394898,0.1746073
30,1.1928353,0.20837635,"('intolerant', 'tolerant')",0.15862891,0.09473206,-1.2320733,-1.0768363,-1.1981046,-1.0332309,0.941406,0.98599756,-0.0274615,-0.1641923,0.1367308
45,1.1728773,0.026867896,"('incompetent', 'competent')",0.8924747,0.51690406,-0.54955053,-0.9480711,-0.24233371,-0.19703808,-0.2188411,-0.21971348,0.2109253,-0.1642101,0.3751354
22,1.1637713,-0.13981533,"('untrustworthy', 'trustworthy')",0.32459453,-0.45541558,0.1797234,0.15966944,-1.1984444,-0.9925473,-0.5934386,-0.9145383,-0.0247588,-0.4685294,0.4437706
52,-1.134628,-0.12426434,"('irrational', 'rational')",0.19230141,0.6367871,0.25378078,0.48762277,-0.0025782287,0.22925943,-0.12804008,-0.0015056087,-0.1638328,0.2455799,-0.4094127
70,1.1280041,-0.7265101,"('lethargic', 'energetic')",-1.0100895,-1.4906133,-0.84907717,-0.9492202,-1.6051996,-1.7984897,0.7771334,0.4607818,-0.3118457,-0.9008102,0.5889645
7,1.1248013,-0.48562104,"('insensitive', 'sensitive')",0.3597408,0.4830243,-0.62178636,-0.5556878,-2.025381,-1.8502516,1.1814173,1.0270702,0.0037584,-0.2762932,0.2800516
18,-1.0983268,-0.66553384,"('disagreeable', 'welcoming')",0.44338483,0.6689435,0.07236807,0.6250482,-0.89045024,-0.40731138,-0.18804254,-0.1559093,-0.3322133,0.0130474,-0.3452607
62,1.0802684,-0.5112932,"('incompetent', 'brilliant')",-0.1539367,-0.307933,-2.26722,-1.740635,-0.5847172,-0.38489702,0.10972404,0.33775008,-0.3631763,-0.5214016,0.1582253
24,1.0687344,0.42894623,"('dishonest', 'honest')",0.6882721,0.25093788,-1.572418,-1.5991478,-0.842576,-0.73187554,1.0569332,0.8308121,0.0797891,-0.1640654,0.2438545
61,1.0069181,0.3654878,"('illogical', 'logical')",0.16323507,0.39766002,-0.019864805,-0.040768094,0.35012764,0.6238235,0.6040287,0.4953184,0.4208889,0.3683043,0.0525846
16,-1.0053723,-0.39560178,"('unpopular', 'popular')",-0.56147027,0.0370638,0.5617033,0.8398961,0.19249505,0.6905765,0.005906448,0.37759584,-0.1613475,0.3099061,-0.4712536
4,-1.0048696,-0.014071418,"('disliked', 'liked')",-0.13571092,-0.12760094,1.5645396,1.2819289,1.1438867,1.166413,-6.1290927,-5.9912076,-0.9122494,-0.7369076,-0.1753418
47,0.9539848,0.6202053,"('stupid', 'smart')",0.60962445,0.5496663,0.30747345,0.4312729,-0.3726317,-0.13220197,5.117205,5.1705875,1.3231312,1.327906,-0.0047748
49,-0.94995224,-0.6686946,"('unable', 'able')",-0.006342899,0.07624075,-1.2933098,-0.7636177,-1.0622268,-0.9231182,-0.17221132,-0.036927674,-0.6968086,-0.4632235,-0.2335851
21,0.8988576,-0.32047325,"('immoral', 'moral')",-0.7456004,-0.48394722,-1.8445592,-0.9182714,-2.8629568,-2.3315685,-0.8734405,-0.71486026,-1.0855398,-0.9538241,-0.1317157
44,-0.8978912,-0.02034796,"('prejudiced', 'unprejudiced')",-0.33191136,-0.2819072,-0.2559518,-0.010880763,0.97426593,1.0400325,-1.5276401,-1.4329557,-0.4078257,-0.1412118,-0.2666139
54,-0.89319074,-0.4383425,"('incapable', 'capable')",0.63456094,0.7876268,-0.3968649,0.1639817,-0.6902547,-0.3378682,1.1857815,1.3367956,-0.0319936,0.3024387,-0.3344323
10,0.8707945,-1.0529683,"('unsympathetic', 'sympathetic')",-1.2358311,-1.5891478,-2.58056,-2.8396225,-2.4069216,-2.560697,-0.39321563,-0.5588026,-1.1491467,-1.7202477,0.571101
59,-0.8675607,0.17252512,"('foolish', 'wise')",0.60274357,0.5655969,1.2572521,1.4167069,-0.23004304,0.076221764,0.33358264,0.4461846,0.2191949,0.5354471,-0.3162522
87,0.8186167,-0.05151945,"('unsuccessful', 'successful')",0.08188579,0.05965087,0.8283838,0.75803554,1.1049507,1.1899943,1.0424223,1.1097255,0.7752519,0.6131773,0.1620746
74,0.7836882,0.36648858,"('undedicated', 'dedicated')",0.808924,0.18340287,0.44681424,0.49573827,-0.81064636,-0.6681043,0.2920407,0.23085819,0.3041642,0.1216767,0.1824875
83,0.78271854,0.3001119,"('powerless', 'powerful')",0.5458533,0.5199023,-0.7106441,-0.5934164,-0.61915994,-0.7279595,-0.8114729,-0.84627396,-0.162541,-0.2695271,0.1069861
27,-0.7674573,-0.61303157,"('hardhearted', 'softhearted')",-0.30738395,-0.31606066,-0.7377974,-0.5304727,0.040848427,-0.2030912,1.7197523,1.5342044,-0.0104076,-0.0256903,0.0152827
15,0.7503118,0.6410726,"('boring', 'funny')",0.8502558,1.0291039,0.58290154,0.42617506,0.20471561,0.052715883,0.62078804,0.4715496,0.6017945,0.5241234,0.0776711
51,0.697903,-0.6561548,"('uneducated', 'educated')",-0.49791616,-0.63115656,-0.38937068,0.038378544,-0.99347734,-0.8690533,0.7226339,0.7559127,-0.0920455,-0.2724146,0.1803691
68,-0.69141614,-0.95384234,"('dependent', 'independent')",-0.64225674,-0.94547,-1.176791,-0.6614872,-0.40210426,-0.19718105,-0.2314372,-0.25433463,-0.6288011,-0.6024631,-0.026338
63,0.66929597,-0.49410054,"('unperceptive', 'insightful')",-1.097303,-1.3225157,0.5627008,1.0622529,-1.4202449,-1.093222,1.3269898,1.5405649,0.0082877,-0.0614041,0.0696918
11,0.6626011,-0.1403466,"('unhelpful', 'helpful')",-0.8209513,-0.7611684,-1.9185565,-1.2116998,-0.75976205,-0.4785856,1.9163711,2.0706344,-0.1840595,-0.1042333,-0.0798262
20,-0.66236943,-1.1270438,"('rough', 'thoughtful')",-1.3560579,-1.4400337,-0.90800375,-0.8951806,-1.5253108,-1.3867862,0.81326866,0.7964389,-0.7276947,-0.8105212,0.0828265
81,0.64810586,-1.7549001,"('submissive', 'aggressive')",-1.4055743,-1.6111715,-1.7841736,-1.7382728,-1.4552234,-1.6695396,-1.1169442,-1.0593705,-1.022762,-1.5666509,0.5438889
42,0.6249968,0.47530076,"('unreliable', 'reliable')",1.135148,1.122636,0.9497279,1.1728059,0.585997,0.7697356,-2.7998035,-2.7009606,0.0992133,0.1679035,-0.0686902
1,-0.6146286,-0.18665221,"('unfriendly', 'friendly')",0.6228097,0.7193259,0.1187962,0.09447368,-0.85022336,-0.7675404,2.236095,2.2148845,0.3025698,0.4148983,-0.1123285
2,0.5738428,0.4941059,"('unlikable', 'likable')",0.8162207,0.80783623,0.68876255,0.81164086,0.54419833,0.8992758,0.57683784,0.66091484,0.6399724,0.7347548,-0.0947824
50,-0.5190901,0.095392175,"('clumsy', 'skillful')",-0.19848186,-0.14514679,2.1479013,2.1101038,1.54008,1.4617208,0.3635166,0.53269905,0.6667852,0.8109538,-0.1441686
33,-0.48440948,0.34943005,"('wrong', 'right')",-0.27146977,-0.31990275,0.76609313,0.7172944,0.8717561,0.9684978,-0.16436255,-0.10843605,0.1435215,0.3213767,-0.1778552
17,-0.4796956,-0.58069354,"('nasty', 'nice')",0.26420784,0.16400737,-0.3992188,-0.5353949,-0.75176406,-0.8460777,-0.57135475,-0.65963215,-0.3875651,-0.4915582,0.1039931
88,-0.4699625,-0.7119492,"('low', 'eminent')",-1.1666975,-0.99754936,-0.6692754,-0.4352733,-1.1002281,-1.3003694,0.28629512,0.17053132,-0.6239737,-0.654922,0.0309483
71,0.46438146,1.4119496,"('diffident', 'self-confident')",1.6565634,2.1923661,0.45290396,0.42264485,1.6412656,1.7215132,0.7480238,0.7559679,0.9926277,1.3008883,-0.3082606
67,0.4401844,0.3830916,"('doubtful', 'determined')",-0.048303425,-0.0014831126,-0.52651507,-0.4419799,0.032400906,0.079081446,-0.48207435,-0.44330847,-0.1168615,-0.0849197,-0.0319418
34,-0.39921337,-0.32331654,"('mean', 'honorable')",-0.37541363,-0.0277486,-0.62570155,-0.48941892,0.57710266,0.5327576,5.846691,5.9664207,1.004693,1.1317389,-0.1270459
76,0.3950515,-0.7655622,"('anxious', 'daring')",-0.57041794,-0.73307884,-0.36952278,-0.27066886,-1.4927922,-1.6067407,0.03180511,-0.04182412,-0.4011753,-0.6835749,0.2823996
38,0.3844183,0.38189095,"('untruthful', 'truthful')",-0.24883014,-0.3713177,-0.2006662,-0.2688564,0.56997424,0.6925998,0.19160664,0.41103715,0.1393006,0.1690707,-0.0297701
73,0.35285565,1.2320117,"('helpless', 'self-reliant')",0.6471861,0.41940477,1.143254,1.4829026,1.555991,1.5734751,-2.640192,-2.556385,0.211819,0.4302818,-0.2184628
3,-0.29593855,-1.2407113,"('repellent', 'pleasant')",-1.7152257,-1.6450619,-0.9973625,-1.0158244,-1.0564251,-0.90234107,-0.06891423,-0.11472887,-0.8267733,-0.9837335,0.1569602
29,0.272793,0.9096106,"('unfair', 'fair')",1.2701471,1.1709976,-0.20543888,-0.22146021,-0.3179514,0.12474738,-0.33523518,-0.51775193,0.1368629,0.2932287,-0.1563658
57,0.26006725,-0.9622533,"('unimaginative', 'imaginative')",0.36726758,-0.34873977,-0.7364977,-1.2615054,-1.94087,-2.2511084,-2.2967322,-2.5497475,-0.869353,-1.4746708,0.6053178
26,-0.2243733,-0.6294499,"('hardhearted', 'benevolent')",1.4984931,1.3818185,1.6915376,1.2233328,0.44916552,0.010220125,1.773599,1.5256151,1.0376843,0.7023073,0.335377
58,0.21041594,-0.6887938,"('undiscriminating', 'discriminating')",-0.009527907,-0.66204894,-0.032496653,-0.618694,-0.68558735,-1.0491643,0.1216694,-0.025608916,-0.0791053,-0.608862,0.5297567
40,0.17802396,-0.014892509,"('stingy', 'generous')",0.17142239,0.011204138,-0.46353367,-0.6622479,-0.24815407,-0.2843534,-1.0469115,-1.2114328,-0.2818306,-0.4323445,0.1505139
28,-0.1538318,-1.0142589,"('disloyal', 'loyal')",-0.25093514,-0.8178033,-0.78986585,-1.0172379,-1.7075688,-1.8001467,0.89796424,0.7495964,-0.4008475,-0.7799701,0.3791226
86,0.110046536,-0.8865439,"('uninfluential', 'influential')",0.055612504,-0.15733492,-1.2617947,-1.299069,-2.03958,-2.034226,0.07810266,0.018134136,-0.6115226,-0.871808,0.2602854
82,0.09319398,-0.61580014,"('poor', 'rich')",-0.73387104,-0.43178886,-0.135377,0.07138351,-1.3747745,-1.3008857,5.7547,5.872242,0.7207743,0.7190301,0.0017442
72,0.08580604,-0.22235058,"('unambitious', 'ambitious')",0.2743405,-0.027796414,-0.7906866,-1.14239,0.69603574,0.41450438,-0.28874964,-0.4031672,-0.0046508,-0.27624,0.2715892
84,-0.06661481,0.5774208,"('inferior', 'superior')",0.5345559,0.68271,-0.045924187,0.161446,-0.17885849,0.005199559,0.8122672,0.84883845,0.2110851,0.4551229,-0.2440378
9,-0.018630918,0.47779784,"('unaffectionate', 'caring')",0.8200618,1.0599077,-0.06484234,-0.14250168,0.14828894,0.21753745,1.7071884,1.6880962,0.5184132,0.6601675,-0.1417543
78,-0.00861511,-0.012213627,"('nonresilient', 'resilient')",-0.2777709,0.25989568,-0.09703206,0.18632285,0.8252511,0.7342377,0.675747,0.8872278,0.223516,0.4110941,-0.1875781
64,-0.004009016,-0.16349447,"('shy', 'confident')",-0.25945073,-0.33426487,-0.08603491,-0.06624721,0.0756792,0.14018139,-6.3611283,-6.3220305,-1.3269888,-1.3491712,0.0221824
