,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,male-female
1,-0.7973267,-0.7674527,"('unfriendly', 'friendly')",0.99241364,1.0001367,1.5320714,1.6813111,0.5757194,0.6379984,-0.062279
3,-0.7956617,-0.79317623,"('repellent', 'pleasant')",-1.5290117,-1.5782449,0.37527975,0.25691134,-0.6497979,-0.7048366,0.0550387
12,0.7952961,0.8853772,"('unsupportive', 'supportive')",0.13933569,0.113417655,-1.4531367,-1.6251122,-0.172835,-0.2087724,0.0359374
60,-0.76346636,-0.73865575,"('inefficient', 'efficient')",-0.2939372,-0.4327866,0.045526434,-0.01926835,-0.3372924,-0.3969036,0.0596112
10,-0.7540798,-0.7728634,"('unsympathetic', 'sympathetic')",-1.3092548,-1.461844,0.16147006,-0.057621025,-0.6339548,-0.7641095,0.1301547
20,-0.7410716,-0.7632849,"('rough', 'thoughtful')",-0.7796964,-0.87273705,1.3460156,1.2882872,-0.0582508,-0.1159116,0.0576608
54,-0.70215267,-0.77720684,"('incapable', 'capable')",-1.142934,-1.1950659,0.85755295,0.97980803,-0.3291779,-0.3308215,0.0016436
78,-0.6876105,-0.78373814,"('nonresilient', 'resilient')",0.021077769,-0.09403062,0.5160199,0.4239558,-0.050171,-0.151271,0.1011
29,-0.68697315,-0.6870926,"('unfair', 'fair')",-1.5244039,-1.5831963,-0.53540003,-0.59586746,-0.9155924,-0.9553854,0.039793
30,0.68067276,0.8137997,"('intolerant', 'tolerant')",-0.296378,-0.32450628,1.0851502,1.0559993,0.489815,0.5150975,-0.0252825
58,0.67535996,0.64818937,"('undiscriminating', 'discriminating')",0.868315,0.7818655,0.3828811,0.24888507,0.6421854,0.5596466,0.0825388
72,0.6591896,0.65292305,"('unambitious', 'ambitious')",0.48355913,0.418391,-0.8909297,-0.83043224,0.0839397,0.080294,0.0036457
61,-0.6553199,-0.6721716,"('illogical', 'logical')",-0.287898,-0.43343276,0.10350493,0.046214134,-0.2799043,-0.3531301,0.0732258
13,-0.6419088,-0.5579469,"('impolite', 'polite')",-0.5218737,-0.56540966,-0.43183643,-0.530192,-0.531873,-0.5511829,0.0193099
19,0.63167346,0.78937656,"('inhospitable', 'hospitable')",-0.6004823,-0.40580845,0.03474233,0.12594403,0.0219778,0.1698374,-0.1478596
88,0.6290786,0.6113317,"('low', 'eminent')",0.29124516,0.21420053,0.36017925,0.29038396,0.4268343,0.371972,0.0548623
81,-0.61293036,-0.5842823,"('submissive', 'aggressive')",-0.8452004,-1.0366735,-0.57789505,-0.7017757,-0.6786753,-0.7742438,0.0955685
57,-0.60325474,-0.7774198,"('unimaginative', 'imaginative')",-0.14329606,-0.29563546,-2.4439025,-2.7395604,-1.0634844,-1.2708719,0.2073875
56,0.59550506,0.66157293,"('impractical', 'practical')",0.22123566,0.14958245,-0.18643369,-0.3204253,0.2101024,0.1635767,0.0465257
86,-0.57559985,-0.58441305,"('uninfluential', 'influential')",0.7624481,0.5047602,0.17622189,-2.2739172e-05,0.1210234,-0.0265585,0.1475819
74,0.5665626,0.64970434,"('undedicated', 'dedicated')",-0.48326415,-0.5159013,0.25244266,0.04115913,0.1119137,0.0583207,0.053593
48,-0.56090647,-0.6679318,"('unintelligent', 'intelligent')",0.22985086,0.026918776,0.40485886,0.32062608,0.0246011,-0.1067956,0.1313967
83,0.5596791,0.59890056,"('powerless', 'powerful')",-0.05580858,-0.0924772,-0.94629234,-0.9327288,-0.147474,-0.1421018,-0.0053722
28,0.5476558,0.37668568,"('disloyal', 'loyal')",-0.53169465,-0.7556216,1.0339347,0.9884258,0.3499653,0.2031633,0.146802
75,-0.54334515,-0.61015654,"('meek', 'impulsive')",-0.42203096,-0.29425302,-0.5180302,-0.4557324,-0.4944688,-0.4533807,-0.0410881
15,0.5415991,0.49846712,"('boring', 'funny')",1.0236022,0.9696348,0.2389479,0.32756996,0.6013831,0.5985573,0.0028258
80,-0.5382711,-0.5753011,"('dominated', 'dominating')",-0.42870545,-0.53997004,-0.84718275,-1.0249459,-0.6047198,-0.7134056,0.1086858
43,-0.5247262,-0.5695408,"('irresponsible', 'responsible')",-0.5799905,-0.7691775,0.6053884,0.4027764,-0.1664428,-0.3119806,0.1455378
38,0.5014882,0.6206519,"('untruthful', 'truthful')",-0.22370434,-0.1227465,-0.24321711,-0.15337466,0.0115223,0.1148436,-0.1033213
47,-0.4765349,-0.4111449,"('stupid', 'smart')",0.089110225,0.041116934,5.4928517,5.6067114,1.7018091,1.7455611,-0.043752
6,-0.45918128,-0.27392057,"('distant', 'open')",0.4157993,0.6576817,0.04733157,0.2605616,0.0013165,0.2147743,-0.2134578
79,0.44994283,0.4612322,"('wavering', 'unwavering')",0.052266337,0.089793205,-0.093109265,-0.014922712,0.1363666,0.1787009,-0.0423343
65,-0.4443182,-0.529846,"('insecure', 'secure')",-0.4119326,-0.62498057,-0.41363126,-0.49575806,-0.423294,-0.5501949,0.1269009
62,-0.4256338,-0.36377457,"('incompetent', 'brilliant')",-0.40930477,-0.4382422,0.07953392,0.07809956,-0.2518015,-0.2413057,-0.0104958
24,0.3853499,0.45017523,"('dishonest', 'honest')",-0.28868422,-0.3932777,0.7147062,0.6434903,0.2704573,0.2334626,0.0369947
7,0.38454044,0.35098654,"('insensitive', 'sensitive')",0.031217542,0.014978357,1.1705979,1.0144216,0.5287853,0.4601288,0.0686565
27,-0.38357174,-0.4636704,"('hardhearted', 'softhearted')",0.82129335,0.7610932,1.575384,1.5076792,0.6710352,0.6017007,0.0693345
52,0.38117817,0.39470637,"('irrational', 'rational')",-0.10405877,-0.11903044,-0.43936625,-0.3928534,-0.0540823,-0.0390592,-0.0150231
63,0.35917288,0.4324891,"('unperceptive', 'insightful')",-0.48163602,-0.50291955,1.093858,0.9719615,0.3237983,0.3005103,0.023288
25,-0.35598418,-0.32669413,"('egoistic', 'altruistic')",0.7852664,0.7706663,1.179127,1.3845408,0.5361364,0.6095043,-0.0733679
77,-0.31510174,-0.4138596,"('unmotivated', 'motivated')",-1.8279113,-2.0254242,-1.2269273,-1.3133571,-1.1233134,-1.2508803,0.1275669
8,-0.31389368,-0.2514796,"('unaffectionate', 'affectionate')",0.7278499,0.77504116,0.6641113,0.8613409,0.3593558,0.4616342,-0.1022784
33,0.31251675,0.33888257,"('wrong', 'right')",1.0875815,1.0342271,-0.65023565,-0.66079926,0.2499542,0.2374368,0.0125174
53,-0.29170242,-0.26282063,"('uncreative', 'creative')",0.19612658,0.1358481,0.5446218,0.60871243,0.149682,0.16058,-0.010898
64,0.2884483,0.14303248,"('shy', 'confident')",-0.97467273,-1.2436124,-6.8169255,-7.174097,-2.50105,-2.7582258,0.2571758
87,-0.28236952,-0.37002033,"('unsuccessful', 'successful')",0.23272792,0.1451715,0.5262033,0.4371802,0.1588539,0.0707771,0.0880768
4,0.27241406,0.2542534,"('disliked', 'liked')",0.06883795,0.13353541,-6.5346885,-6.714167,-2.0644789,-2.1087928,0.0443139
21,-0.25967157,-0.27080756,"('immoral', 'moral')",-0.34778857,-0.52468985,-0.41205645,-0.56274027,-0.3398389,-0.4527459,0.112907
11,-0.2554378,-0.15085456,"('unhelpful', 'helpful')",-0.69549745,-0.7595704,1.9492382,1.9352868,0.3327676,0.3416206,-0.008853
37,0.24538243,0.13703038,"('fake', 'genuine')",-0.18335427,-0.26125526,0.7846412,0.7477761,0.2822231,0.2078504,0.0743727
51,0.2449995,0.28657022,"('uneducated', 'educated')",-0.93306315,-1.0839756,0.9973361,0.79235774,0.1030908,-0.0016825,0.1047733
66,-0.23320182,-0.3583588,"('inactive', 'active')",-0.2580256,-0.23579755,0.86667085,0.7698415,0.1251478,0.0585617,0.0665861
5,0.2300448,0.43190962,"('distant', 'outgoing')",0.546509,0.75988007,-0.65239006,-0.3721141,0.0413879,0.2732252,-0.2318373
69,0.22402918,0.18992618,"('lazy', 'industrious')",1.2219292,1.2879004,-0.80018157,-0.6676755,0.2152589,0.2700504,-0.0547915
2,0.2015509,0.23660667,"('unlikable', 'likable')",0.24786074,0.20484465,0.37043557,0.3996877,0.2732824,0.2803797,-0.0070973
85,0.18537056,0.24453543,"('insignificant', 'prestigious')",0.60779375,0.73917717,0.19318955,0.4002751,0.3287846,0.4613292,-0.1325446
70,0.18445334,0.2082138,"('lethargic', 'energetic')",-0.9670876,-1.0330044,1.0874054,0.95541626,0.1015904,0.0435419,0.0580485
22,-0.18339342,-0.1790829,"('untrustworthy', 'trustworthy')",-1.1218398,-1.31513,-0.8068502,-0.8983271,-0.7040278,-0.7975133,0.0934855
18,-0.17614777,-0.024267681,"('disagreeable', 'welcoming')",-0.13508134,-0.17232738,-0.5187421,-0.4896742,-0.2766571,-0.2287564,-0.0479007
32,0.16687834,0.10395382,"('unkind', 'kind')",-0.28390127,-0.28779134,1.066177,1.0683498,0.3163847,0.2948374,0.0215473
41,-0.16113095,-0.19914958,"('unforgiving', 'forgiving')",-0.3652865,-0.53332335,0.04857205,-0.1747207,-0.1592818,-0.3023979,0.1431161
46,-0.15631369,-0.2817198,"('uncompetitive', 'competitive')",-0.8655427,-1.1001927,-0.22418122,-0.57845944,-0.4153459,-0.6534573,0.2381114
17,-0.1472728,0.021970466,"('nasty', 'nice')",-0.16162981,-0.0082538985,-0.5181418,-0.33284658,-0.2756815,-0.1063767,-0.1693048
50,0.10413249,-0.071594745,"('clumsy', 'skillful')",-0.837399,-0.99134344,0.27991164,0.18242306,-0.1511183,-0.2935051,0.1423868
14,0.09171641,0.22102153,"('antisocial', 'social')",-0.16781887,-0.33063072,-0.33758205,-0.4330532,-0.1378948,-0.1808875,0.0429927
34,0.091708325,0.16138846,"('mean', 'honorable')",0.30983216,0.38764945,6.06728,6.293473,2.1562734,2.2808369,-0.1245635
31,-0.08720161,-0.031782072,"('evil', 'good')",0.51967496,0.6154052,-1.2983,-1.1489898,-0.2886089,-0.1884556,-0.1001533
23,-0.086179346,-0.09300205,"('insincere', 'sincere')",-1.1791719,-1.3172685,5.9357758,6.0411634,1.5568082,1.5436309,0.0131773
36,-0.0838284,-0.22719133,"('hostile', 'amicable')",0.9946549,1.0035943,-0.03375184,0.051290624,0.2923582,0.2758979,0.0164603
9,0.08371551,0.16921112,"('unaffectionate', 'caring')",0.6425541,0.73279476,1.0546861,1.2381464,0.5936519,0.7133842,-0.1197323
35,0.059575085,-0.038417935,"('corrupt', 'incorrupt')",-0.01890889,-0.010357937,-0.18488728,-0.09485188,-0.0480737,-0.0478759,-0.0001978
