,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,male-female
31,-5.136394,-5.4315696,"('evil', 'good')",-1.1501541,-0.8217523,-1.3715187,-1.2491561,-0.94594514,-0.8645859,-2.1510029,-2.0917659,-0.059237
85,-4.701302,-4.790874,"('insignificant', 'prestigious')",-2.1178749,-1.8398867,-1.4200556,-1.3593445,-0.40212464,-0.16243073,-2.1603391,-2.0381339,-0.1222052
36,-4.3044786,-4.616314,"('hostile', 'amicable')",-1.6790105,-1.4215099,-1.9754412,-1.9840498,-0.5870447,-0.4628182,-2.1364937,-2.1211729,-0.0153208
55,4.1392612,4.289043,"('incompetent', 'clever')",1.4532511,1.1264322,1.1255494,1.0850524,0.33124572,0.24718733,1.7623268,1.6869286,0.0753982
35,-4.1034274,-4.3066134,"('corrupt', 'incorrupt')",-1.2550516,-1.0505925,-1.7944659,-1.7372779,-0.8301213,-0.6223133,-1.9957666,-1.9291993,-0.0665673
46,3.8330235,4.069354,"('uncompetitive', 'competitive')",1.5333736,1.3015478,2.4398708,2.339698,-0.08659864,-0.12069954,1.9299172,1.8974751,0.0324421
10,3.8010275,4.2376246,"('unsympathetic', 'sympathetic')",0.61692363,0.47201687,0.61812234,0.7561238,0.13204007,0.18554896,1.2920284,1.4128284,-0.1208
69,-3.794144,-3.9305968,"('lazy', 'industrious')",-1.318291,-1.0803252,-0.72193825,-0.59349793,-1.0518872,-0.89382017,-1.721565,-1.62456,-0.097005
81,3.7176864,4.020286,"('submissive', 'aggressive')",0.85658836,0.5686172,0.57935464,0.47725347,-0.41290048,-0.4969995,1.1851823,1.1422894,0.0428929
60,3.7115312,3.8993435,"('inefficient', 'efficient')",1.2777568,0.9657716,2.3890326,2.3263152,0.53023934,0.38558972,1.9771399,1.8942549,0.082885
56,3.697799,3.922999,"('impractical', 'practical')",2.3219862,2.2473946,1.2984637,1.3636113,-0.017765284,0.05138702,1.8251209,1.8963479,-0.071227
21,3.6411195,3.941037,"('immoral', 'moral')",0.15913285,0.112395,0.7889875,0.8315327,-0.37537053,-0.31817257,1.0534674,1.1416981,-0.0882307
6,-3.4596426,-3.3567686,"('distant', 'open')",-0.91637206,-0.6577145,-0.7986196,-0.60442597,0.33020955,0.39479598,-1.2111062,-1.0560282,-0.155078
14,3.4567525,3.6528294,"('antisocial', 'social')",1.1639563,1.0140538,1.0218896,1.0368308,-0.41085285,-0.4886413,1.3079364,1.3037683,0.0041681
5,-3.329029,-3.3015807,"('distant', 'outgoing')",-0.57454044,-0.4054901,-0.62614673,-0.46656013,-0.11246462,-0.04087461,-1.1605451,-1.0536263,-0.1069188
62,3.2880898,3.4278004,"('incompetent', 'brilliant')",1.6194413,1.3082031,1.4796057,1.4499401,0.32158074,0.276066,1.6771793,1.6155024,0.0616769
80,3.1882262,3.356551,"('dominated', 'dominating')",1.251515,0.95538145,1.1588954,1.1179818,-0.73209006,-0.7845335,1.2166367,1.1613452,0.0552915
23,3.1647496,3.380575,"('insincere', 'sincere')",1.5151107,1.3204094,0.9564466,0.9037756,6.3864727,6.2864823,3.0056949,2.9728107,0.0328842
43,3.1555781,3.332809,"('irresponsible', 'responsible')",1.2772244,1.2081279,1.4836316,1.5289977,0.85907865,0.8336094,1.6938782,1.7258861,-0.0320079
70,3.0323048,3.3185806,"('lethargic', 'energetic')",1.0420789,0.9517422,0.57397187,0.73732376,1.1452717,1.0731769,1.4484068,1.5202059,-0.0717991
0,3.019692,3.104,"('unsociable', 'sociable')",1.0139494,0.67890394,1.2903429,1.1748945,-0.28850633,-0.3966727,1.2588694,1.1402814,0.118588
74,2.9106233,2.951151,"('undedicated', 'dedicated')",1.1930338,1.2113458,0.9783044,1.0175039,0.40190983,0.39391887,1.3709679,1.3934798,-0.0225119
65,2.8754265,2.9395187,"('insecure', 'secure')",0.16763353,-0.07631919,0.8043083,0.5838276,0.18195297,0.07305247,1.0073303,0.8800199,0.1273104
51,2.7410586,2.7851648,"('uneducated', 'educated')",0.9038086,0.78016937,0.2547354,0.27678004,0.6775208,0.6680269,1.1442809,1.1275353,0.0167456
52,-2.5859752,-2.7347243,"('irrational', 'rational')",-0.9806156,-0.9247813,-1.6095428,-1.7515626,-0.5221695,-0.5484107,-1.4245758,-1.4898697,0.0652939
32,2.5540226,2.7538948,"('unkind', 'kind')",0.6400222,0.5317661,1.0681846,1.0322604,1.5451648,1.4712335,1.4518485,1.4472888,0.0045597
12,2.5214758,2.6444445,"('unsupportive', 'supportive')",1.1266248,1.1326813,0.85420436,0.9691789,-1.4859259,-1.449891,0.7540948,0.8241034,-0.0700086
76,2.4271543,2.6532989,"('anxious', 'daring')",0.6395542,0.48020962,0.97612303,0.9606606,0.41488168,0.4019569,1.1144283,1.1240315,-0.0096032
79,-2.4196298,-2.528146,"('wavering', 'unwavering')",-0.7059388,-0.42314714,-1.0870528,-1.0099574,-0.17183049,-0.017283205,-1.0961131,-0.9946335,-0.1014796
75,-2.291704,-2.2804513,"('meek', 'impulsive')",-1.0600175,-0.8892067,-1.5792274,-1.4925413,-0.68516165,-0.5948636,-1.4040276,-1.3142656,-0.089762
13,2.2188268,2.432027,"('impolite', 'polite')",1.4695998,1.2801251,1.2171141,1.2623601,0.27612847,0.22812772,1.2954172,1.3006599,-0.0052427
7,2.2040265,2.2976744,"('insensitive', 'sensitive')",0.9656076,0.7981526,0.91431695,0.96811,1.1549215,1.1656891,1.3097181,1.3074065,0.0023116
16,-2.1852202,-2.3276455,"('unpopular', 'popular')",-1.0734699,-1.0918378,-0.7280431,-0.8157431,0.33748114,0.33946067,-0.912313,-0.9739414,0.0616284
