,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
2,1.1132046,1.1138036,"('unlikable', 'likable')",0.15637414,-0.22259772,1.6461357,1.4447093,1.4195695,1.30167,0.42556262,0.52991253,0.9521692,0.8334995,0.1186697
62,1.0997134,1.2338432,"('incompetent', 'brilliant')",1.0510565,1.7465237,0.8231875,0.8359916,0.6788724,0.7996942,-0.11738379,0.30486217,0.7070892,0.9841829,-0.2770937
1,-1.0909197,-0.9890658,"('unfriendly', 'friendly')",-2.3644285,-2.8747847,-0.16585754,0.032770574,-0.3208061,-0.3441423,1.8741077,1.8967949,-0.4135808,-0.4556855,0.0421047
74,1.0499253,0.88205445,"('undedicated', 'dedicated')",0.36223632,0.3407283,0.5595332,0.66261727,1.1144826,1.2891201,0.4821724,0.5924157,0.71367,0.7533872,-0.0397172
8,-1.0155842,-1.1612304,"('unaffectionate', 'affectionate')",-1.1843317,-1.8239174,0.14514983,0.15494816,0.1466159,0.0193941,0.8498633,0.99337834,-0.2116574,-0.3634854,0.151828
26,-1.0007844,-0.8145156,"('hardhearted', 'benevolent')",-0.6395743,-0.5380001,0.8172557,0.8323096,1.1744326,1.1898988,1.714702,1.449674,0.4132063,0.4238733,-0.010667
18,-0.9690849,-0.72858536,"('disagreeable', 'welcoming')",-0.23233339,-0.20459796,-0.622586,-0.5360312,-0.8287914,-0.74466336,-0.34223795,-0.45072734,-0.5990067,-0.532921,-0.0660857
63,0.9497289,1.0586686,"('unperceptive', 'insightful')",0.66696835,1.2069522,1.0449854,1.1397043,1.6821971,1.7471266,1.2395673,1.5445138,1.1166894,1.339393,-0.2227036
22,0.9403747,1.2570329,"('untrustworthy', 'trustworthy')",0.29623893,0.7553927,0.34779862,0.5417393,0.73025393,0.9532911,-0.91140544,-0.83186704,0.2806522,0.5351178,-0.2544656
25,-0.90823495,-1.0364157,"('egoistic', 'altruistic')",-1.1302091,-1.1645248,0.64660764,0.46808866,-0.3204976,-0.5484368,1.4225593,1.1956556,-0.057955,-0.2171267,0.1591717
61,0.8745621,1.0298661,"('illogical', 'logical')",0.34739706,0.3655876,0.6386928,0.6073489,-0.29759365,-0.33850753,0.13166738,0.22526237,0.3389452,0.3779115,-0.0389663
64,0.8571255,0.85592675,"('shy', 'confident')",0.50258553,0.6949492,0.43155366,0.13395414,0.81246537,0.46321768,-6.2985015,-6.6422195,-0.7389543,-0.8988344,0.1598801
44,-0.8485309,-0.9764477,"('prejudiced', 'unprejudiced')",-1.4348505,-1.2681744,-1.4178988,-1.41461,-0.594397,-0.70471954,-1.7371155,-1.8152207,-1.2065585,-1.2358345,0.029276
49,-0.83884627,-0.7822869,"('unable', 'able')",-0.6622231,-0.40528005,-0.3058647,-0.3960637,-0.88182276,-0.90379566,-0.35419536,-0.043670315,-0.6085904,-0.5062193,-0.1023711
48,-0.8250798,-0.5835186,"('unintelligent', 'intelligent')",1.1450889,1.2800213,0.33130044,0.39816466,-0.5559132,-0.42421558,0.03117203,0.10255113,0.0253137,0.1546006,-0.1292869
11,0.8138534,0.8099536,"('unhelpful', 'helpful')",0.38974285,0.75602126,-0.38502455,-0.60654986,0.40635887,0.32572734,2.352071,2.4949126,0.7154003,0.756013,-0.0406127
78,0.7829914,0.59755015,"('nonresilient', 'resilient')",0.09112143,0.0793629,0.46695355,0.61753434,1.6870998,1.763268,0.8370947,0.7559569,0.7730522,0.7627345,0.0103177
85,-0.77691793,-0.8412329,"('insignificant', 'prestigious')",-2.6835778,-3.2563004,-0.6879098,-0.47254324,-0.47614384,-0.8103823,0.5634812,0.2993761,-0.8122136,-1.0162166,0.204003
3,0.7742662,0.48927078,"('repellent', 'pleasant')",1.3090196,1.5702348,-0.2826767,-0.2290234,0.62080014,0.58242065,0.22024451,0.19957392,0.5283307,0.5224953,0.0058354
60,0.7104859,1.0209047,"('inefficient', 'efficient')",2.7263188,3.808208,0.8639054,0.6599451,1.5450877,1.7490678,-0.3034642,-0.07926339,1.1084667,1.4317724,-0.3233057
42,0.7070358,0.58685356,"('unreliable', 'reliable')",1.0036765,1.070932,0.3990353,0.3039561,1.1160243,0.91433907,-2.8053536,-2.6729581,0.0840837,0.0406245,0.0434592
79,-0.68974435,-0.62488586,"('wavering', 'unwavering')",-1.519606,-2.0640767,-0.59084266,-0.35748222,-2.0361762,-2.057409,-0.10417077,-0.031921312,-0.9881081,-1.027155,0.0390469
68,-0.6844769,-0.55945176,"('dependent', 'independent')",-0.36368543,-0.32493296,-1.0623734,-1.2120789,-0.60727525,-0.516473,-0.6549749,-0.6913107,-0.6745572,-0.6608495,-0.0137077
73,0.6353928,0.801262,"('helpless', 'self-reliant')",-0.45317036,-0.76475394,1.0627922,1.2103729,-0.21248278,-0.18616012,-3.344676,-3.1983776,-0.4624289,-0.4275313,-0.0348976
88,-0.6352561,-0.92884016,"('low', 'eminent')",-0.3270616,-0.258311,-1.1970516,-1.5958978,-0.5462246,-0.9954128,0.36259353,0.20838463,-0.4686001,-0.7140155,0.2454154
37,0.6339551,0.42586195,"('fake', 'genuine')",1.0358224,1.0106711,0.63517517,0.50333273,0.41669098,0.52399844,0.6077059,0.7319245,0.6658699,0.6391578,0.0267121
38,-0.6230246,-0.54326135,"('untruthful', 'truthful')",-1.6731266,-1.5568109,-0.6411701,-0.3437029,-0.87024117,-0.79806304,0.030873036,0.16092134,-0.7553379,-0.6161834,-0.1391545
54,-0.6176638,-0.53177726,"('incapable', 'capable')",-0.6312743,-0.67912334,0.76752293,0.6292793,-0.10420349,-0.28626397,0.942418,1.1286231,0.0713599,0.0521476,0.0192123
86,0.6036156,0.9110833,"('uninfluential', 'influential')",1.0385565,1.4987844,-0.29784474,-0.13292412,-0.094877996,0.09062407,-0.15095553,-0.01839878,0.2196988,0.4698338,-0.250135
12,0.5916878,0.74182504,"('unsupportive', 'supportive')",0.14454514,0.19567017,1.2615719,1.5024745,0.989985,1.1878216,-1.3986243,-1.144666,0.3178331,0.4966251,-0.178792
45,0.56899637,0.7913896,"('incompetent', 'competent')",1.1523458,1.7893338,0.5294398,0.79373527,0.5938249,0.89300865,-0.4568485,-0.29803652,0.4775517,0.7938861,-0.3163344
66,-0.56629515,-0.58945453,"('inactive', 'active')",-0.14611588,-0.69123876,-0.8107941,-0.6254977,0.842144,0.7523493,1.0902435,1.0314827,0.0818365,-0.0244718,0.1063083
65,0.55659837,0.8997566,"('insecure', 'secure')",1.9667741,2.5226376,0.27994686,-0.09380311,0.8918971,0.87454367,-0.40691307,-0.4336927,0.6576606,0.7538884,-0.0962278
56,0.5503476,0.7418121,"('impractical', 'practical')",1.5971948,1.9450268,1.7339201,1.4824381,1.055246,0.9759311,-0.075364,0.03993123,0.9722689,1.0370279,-0.064759
57,0.53956497,0.44489372,"('unimaginative', 'imaginative')",0.6390377,0.8645751,0.23282552,0.2598824,-0.013930723,-0.16411397,-2.0148828,-2.006032,-0.1234771,-0.120159,-0.0033181
41,0.5385873,0.552558,"('unforgiving', 'forgiving')",0.26781726,0.38499805,1.5479075,1.8380075,0.9846479,0.969567,0.43666735,0.32910255,0.7551255,0.8148466,-0.0597211
75,-0.5241636,-0.4093723,"('meek', 'impulsive')",-1.99633,-2.0421484,-1.3501494,-1.1421009,-1.3903282,-1.4812338,-0.75025356,-0.62684894,-1.2022449,-1.140341,-0.0619039
4,-0.4887662,-0.5654092,"('disliked', 'liked')",-2.475008,-2.61427,-0.38566297,-0.013517998,-0.7255107,-0.5688728,-6.082303,-6.125131,-2.0314503,-1.9774403,-0.05401
72,-0.47444707,0.058980126,"('unambitious', 'ambitious')",0.514265,0.8590323,0.780654,0.8058626,0.18760368,0.30694497,-1.1833599,-0.7379476,-0.0350569,0.2585745,-0.2936314
10,0.45064443,0.47684765,"('unsympathetic', 'sympathetic')",2.4665456,2.8845196,0.54062235,0.39376074,0.6296216,0.56403625,0.08423454,0.13280675,0.8343337,0.8903942,-0.0560605
33,-0.4390372,-0.32541198,"('wrong', 'right')",-1.1321365,-1.5431908,0.39802158,0.5631575,-0.20920841,-0.13865222,-0.43086392,-0.37990588,-0.3626449,-0.3648006,0.0021557
76,0.43023434,0.20333198,"('anxious', 'daring')",2.1260958,2.6123838,0.63740075,0.46418023,0.7172986,0.6022119,0.044659413,0.17283234,0.7911377,0.810988,-0.0198503
16,-0.42561567,-0.4722045,"('unpopular', 'popular')",-0.6626416,-0.7876535,-1.8100033,-1.6194696,-0.46922845,-0.4782904,0.29781443,0.1957856,-0.6139349,-0.6323665,0.0184316
58,0.42152196,0.37377414,"('undiscriminating', 'discriminating')",0.46363014,0.21045846,0.14970784,0.3826948,1.0740315,1.1526349,0.45737305,0.55906874,0.5132529,0.5357262,-0.0224733
0,0.40968448,0.3945626,"('unsociable', 'sociable')",1.4616627,1.7754872,1.1869763,1.0744581,0.9287275,0.86032706,-0.47966105,-0.57770354,0.701478,0.7054263,-0.0039483
39,0.4013926,0.2280495,"('exploitative', 'cooperative')",0.11671122,0.49547586,1.1757442,0.723259,1.5038049,1.3043021,0.11544386,0.15564157,0.6626194,0.5813456,0.0812738
9,-0.39850137,-0.35732135,"('unaffectionate', 'caring')",-0.6347026,-0.9312599,0.3575556,0.28995708,0.4044311,0.23803903,1.471222,1.5638132,0.240001,0.1606456,0.0793554
67,0.38753968,0.3748747,"('doubtful', 'determined')",0.84172755,0.7077353,1.0964812,0.8801103,0.65153205,0.8154928,-0.739764,-0.5898824,0.4475033,0.4376662,0.0098371
20,-0.36726913,-0.3198359,"('rough', 'thoughtful')",-0.26062465,-0.015741754,0.12983054,0.21713082,1.0898893,1.2821741,1.0075682,0.9959855,0.3198789,0.4319426,-0.1120637
40,-0.36506647,-0.17140406,"('stingy', 'generous')",-0.52938753,-0.35147497,0.02378205,0.46469083,-0.17056069,-0.021540474,-1.3856887,-1.3818493,-0.4853843,-0.2923156,-0.1930687
83,-0.35428616,-0.39877906,"('powerless', 'powerful')",-0.5243221,0.06482992,0.8363287,0.71300906,0.13652082,0.023566023,-1.042037,-1.0617714,-0.1895591,-0.1318291,-0.05773
17,-0.34933054,-0.600647,"('nasty', 'nice')",-1.2420609,-1.5700173,0.5657395,0.5505941,-0.6206067,-0.7183191,-0.4367972,-0.6432767,-0.4166111,-0.5963332,0.1797221
43,0.3464324,0.49882117,"('irresponsible', 'responsible')",1.1539633,1.6482247,0.89703375,0.8798846,0.7914907,0.87799776,0.56099427,0.8462841,0.7499828,0.9502424,-0.2002596
59,-0.34633586,-0.08779961,"('foolish', 'wise')",-2.503569,-2.450978,0.266777,0.16449605,-1.2032408,-1.2787426,0.25117373,0.26610616,-0.7070389,-0.6773836,-0.0296553
71,-0.29595774,-0.2133943,"('diffident', 'self-confident')",-0.31853762,-0.812853,1.301364,1.2103907,0.41034493,0.20915835,0.57494617,0.49829647,0.3344319,0.1783196,0.1561123
32,0.289904,0.41198507,"('unkind', 'kind')",0.41492015,0.84123373,0.65978646,0.23066601,1.1948549,1.1506853,1.3530358,1.4372188,0.7825003,0.8143578,-0.0318575
7,0.2857826,0.5161653,"('insensitive', 'sensitive')",2.2912362,2.595214,2.014825,1.767334,0.73008686,0.87190056,1.2934724,1.4748815,1.3230805,1.4450991,-0.1220186
27,-0.284428,-0.18482769,"('hardhearted', 'softhearted')",-0.29705566,-0.55124056,0.55006355,0.50457215,-0.24693793,-0.030809656,1.4417799,1.4564601,0.2326844,0.2388309,-0.0061465
52,-0.2752996,-0.4237083,"('irrational', 'rational')",-1.839611,-2.2825549,-0.211667,-0.44353932,-1.3143091,-1.4698012,-0.012383506,-0.18610695,-0.730654,-0.9611422,0.2304882
15,0.25905663,0.11012181,"('boring', 'funny')",-0.2166925,-0.46791393,-0.26454404,-0.4441524,-0.80415905,-0.90416217,0.6376418,0.56770563,-0.0777394,-0.2276802,0.1499408
84,0.25591862,0.0062061697,"('inferior', 'superior')",0.5900186,0.3846548,1.1862677,1.158235,0.32142642,0.2437255,0.96319556,0.7474153,0.6633654,0.5080473,0.1553181
53,-0.25250462,-0.22214074,"('uncreative', 'creative')",-0.7863765,-1.1355809,0.18484682,0.19640376,-0.17567421,-0.28391504,1.0755476,1.1975805,0.0091678,-0.0495305,0.0586983
30,-0.20219779,-0.1264165,"('intolerant', 'tolerant')",0.7701719,1.164876,1.3267142,1.1759217,0.77262306,0.6972993,1.1122018,0.9674021,0.7559026,0.7758165,-0.0199139
23,0.17181644,0.18439871,"('insincere', 'sincere')",1.6366057,1.8690006,0.737538,0.48668978,0.7166534,0.718366,5.9599886,6.1751413,1.8445204,1.8867193,-0.0421989
34,0.16343957,0.19932637,"('mean', 'honorable')",-0.54122543,-0.56497425,0.3005772,0.19516708,0.043177232,0.033082135,6.1330347,6.0968914,1.2198007,1.1918985,0.0279022
24,-0.16263919,0.08988176,"('dishonest', 'honest')",1.2910445,1.5430976,0.34098613,0.29609057,-0.5052573,-0.49365124,0.4595175,0.5881638,0.2847303,0.4047165,-0.1199862
19,0.1351556,0.19026083,"('inhospitable', 'hospitable')",-1.3613338,-2.0225277,0.14793622,0.40566176,-1.3731518,-1.3325691,0.108720414,0.24645722,-0.4685347,-0.5025434,0.0340087
47,0.12085521,0.31000808,"('stupid', 'smart')",0.11658871,0.5286043,0.84502345,0.7117421,0.60369396,0.78530294,4.8978715,5.1760707,1.3168066,1.5023457,-0.1855391
82,-0.08621094,0.13315035,"('poor', 'rich')",1.5011803,1.665747,-1.3666476,-1.3262473,-0.62512624,-0.4276892,5.785216,6.0629325,1.0416822,1.2215787,-0.1798965
29,0.080172695,0.24897185,"('unfair', 'fair')",-0.72765124,-0.6777578,-0.6138032,-0.46159613,-0.85106146,-0.7285249,-0.5527118,-0.3607659,-0.533011,-0.3959346,-0.1370764
77,0.05005778,0.12555377,"('unmotivated', 'motivated')",1.2179179,1.2656251,0.6997049,0.58093077,0.74295557,0.43461913,-1.16569,-1.3292407,0.3089892,0.2154976,0.0934916
50,-0.041254424,-0.13259904,"('clumsy', 'skillful')",0.23257838,-0.0008099824,0.009805247,-0.039610762,0.33326182,0.42764795,0.37553072,0.45937276,0.1819844,0.1428002,0.0391842
28,-0.040674396,0.08170062,"('disloyal', 'loyal')",-0.08117443,0.14091265,0.80079436,0.779194,0.15727603,0.09993248,1.1241959,1.185094,0.3920835,0.4573668,-0.0652833
