,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,male-female
36,-1.2321945,-2.4354823,"('hostile', 'amicable')",0.11709761,-0.6136276,-0.21151246,-0.18232404,0.35489288,0.23282816,-0.8268738,-0.21139507,-0.3597181,-0.6420002,0.2822821
68,-1.2240081,-0.6461119,"('dependent', 'independent')",-1.3100184,-0.8820465,-0.6499425,-0.4492011,-1.4233093,-0.9850742,-1.254076,-1.5428976,-1.1722709,-0.9010663,-0.2712046
41,-1.1949506,-1.0420654,"('unforgiving', 'forgiving')",-0.34853587,-0.57094973,-0.5745959,-0.678378,-0.19964409,-0.53099,0.03177027,0.09215886,-0.4571913,-0.5460449,0.0888536
35,-1.1233374,-1.9999607,"('corrupt', 'incorrupt')",-0.11343531,-0.51724726,1.9196075,1.738834,0.44538772,0.68575954,-0.8891847,-0.59023166,0.0478076,-0.1365692,0.1843768
2,-1.0936105,-0.667429,"('unlikable', 'likable')",-0.15697807,0.24914025,0.03312639,0.43140292,0.5660077,1.028391,0.44658378,0.6100225,-0.0409742,0.3303055,-0.3712797
59,0.9856462,0.36149085,"('foolish', 'wise')",0.49726015,0.022759002,2.007969,1.8252267,1.6791034,1.6774541,0.33753607,0.6419693,1.1015029,0.9057799,0.195723
1,-0.9211527,-1.4000355,"('unfriendly', 'friendly')",0.09453143,-0.51305807,-0.65485114,-0.79224515,0.8752752,0.7398876,1.8071724,2.3375654,0.240195,0.0744229,0.1657721
22,-0.8617365,-0.17468481,"('untrustworthy', 'trustworthy')",-1.1285938,-0.78611624,-0.463056,-0.3802726,-0.9002516,-0.7643727,-0.8168482,-1.2864704,-0.8340972,-0.6783834,-0.1557138
8,-0.8145574,-1.4822898,"('unaffectionate', 'affectionate')",0.34481916,-0.27057222,-0.6843034,-0.77683145,0.4532334,0.24635115,1.2195395,1.7061256,0.1037462,-0.1154433,0.2191895
20,-0.79172826,-0.7966829,"('rough', 'thoughtful')",-1.1155019,-1.1910664,-0.3190748,-0.3448183,-0.7432704,-0.70533866,0.17090699,-0.0460681,-0.5597337,-0.6167949,0.0570612
70,0.7915925,1.7965665,"('lethargic', 'energetic')",-0.057228707,0.29166734,-1.321815,-1.248016,-0.65800834,-0.56183124,0.6883516,-0.10037777,-0.1114216,0.0356018,-0.1470234
88,0.73415947,1.2442887,"('low', 'eminent')",-0.27436572,0.0502602,-1.1826968,-0.92441463,-0.563177,-0.18374284,0.21756688,0.40287688,-0.2137027,0.1178537,-0.3315564
14,-0.73399746,0.38416827,"('antisocial', 'social')",-1.0660528,-0.2416287,-2.765001,-2.426294,-1.3933761,-1.0937597,-0.5213724,-0.8031109,-1.2959599,-0.8361251,-0.4598348
44,-0.73366874,-0.89364386,"('prejudiced', 'unprejudiced')",-0.18446726,-0.27954924,1.1180212,1.2595932,-0.3674466,-0.27439606,-1.303004,-1.663175,-0.2941131,-0.3702342,0.0761211
79,-0.6984734,-1.4560921,"('wavering', 'unwavering')",-0.042538717,-0.38027287,0.62354106,0.72059983,0.439531,0.45243818,-0.10709838,0.3210497,0.0429923,-0.0684554,0.1114477
56,0.6682989,1.7065654,"('impractical', 'practical')",-0.25474882,0.15752204,-1.6213006,-1.3834667,-0.9311349,-0.82288814,-0.20171323,-0.30593073,-0.4681198,-0.1296396,-0.3384802
85,-0.6649087,-1.9854553,"('insignificant', 'prestigious')",0.48595518,-0.39099982,0.9157212,0.80579364,1.3539027,1.3252275,-0.6262421,-0.06059466,0.2928856,-0.0612057,0.3540913
0,-0.6502586,0.3122623,"('unsociable', 'sociable')",-0.49248934,-0.099041365,-1.8806072,-1.6346788,-1.2846236,-1.2427247,-0.3053109,-0.5824105,-0.9226579,-0.6493186,-0.2733393
40,0.6130497,0.16398045,"('stingy', 'generous')",0.88929737,0.3801017,0.6191075,0.29859352,0.727337,0.41755322,-1.6142308,-1.77672,0.2469122,-0.1032982,0.3502104
72,0.5992223,0.60688674,"('unambitious', 'ambitious')",-0.13583036,-0.20447135,-0.32881683,-0.2363388,-0.122431345,-0.27025414,0.46982357,0.23503637,0.0963935,0.0261718,0.0702217
19,-0.5956774,-0.964236,"('inhospitable', 'hospitable')",-0.3438105,-0.5556341,-0.42626655,-0.47507086,-0.22171481,-0.22213072,-0.33290184,-0.23629278,-0.3840742,-0.4906729,0.1065987
11,0.5916239,1.1357365,"('unhelpful', 'helpful')",-0.5496672,-0.3170749,-1.2412494,-1.0121262,-0.982791,-0.9877007,1.7772424,1.7838602,-0.0809682,0.120539,-0.2015072
32,0.5583058,1.2891194,"('unkind', 'kind')",-0.28962433,-0.15653683,-0.4438383,-0.39132196,-0.4995564,-0.45308697,1.2189546,1.2593375,0.1088483,0.3095022,-0.2006539
27,-0.54911083,-0.7879695,"('hardhearted', 'softhearted')",-0.39849997,-0.77341306,0.14488406,-0.008809848,-0.36779937,-0.5949613,1.4490726,1.3815303,0.0557093,-0.1567246,0.2124339
43,0.5466938,1.3950453,"('irresponsible', 'responsible')",-0.8554191,-0.6735252,-1.6187068,-1.4171282,-1.1311356,-1.0355896,0.6446296,0.4819013,-0.4827876,-0.2498593,-0.2329283
69,-0.5116344,-1.1164528,"('lazy', 'industrious')",0.8276716,0.66694045,0.16348092,0.44103888,1.0236001,1.2115296,-1.3084302,-0.90285873,0.0389376,0.0600395,-0.0211019
86,0.49074954,0.95225066,"('uninfluential', 'influential')",-0.1545255,-0.053736903,-2.1181765,-2.23435,-0.72398794,-0.9115067,0.24921073,-0.0072427243,-0.4513459,-0.4509171,-0.0004288
7,0.4859864,1.4710822,"('insensitive', 'sensitive')",-0.30337796,0.104339965,-0.75357485,-0.64009523,-0.52200925,-0.35945925,1.045518,0.9152535,-0.0094915,0.2982242,-0.3077157
6,-0.46894377,-1.1723554,"('distant', 'open')",0.16734383,-0.49460414,0.93912816,1.0344033,0.98168755,0.9396358,0.40733016,0.73633385,0.4053092,0.2086827,0.1966265
39,0.4456473,0.6962957,"('exploitative', 'cooperative')",-0.32032827,-0.3416429,-0.52636164,-0.5593981,-0.41752893,-0.52440846,0.11725618,0.017235087,-0.1402631,-0.1423837,0.0021206
38,0.44186905,0.44083017,"('untruthful', 'truthful')",0.061537135,-0.13846083,-0.5692325,-0.33287776,0.1775379,0.13850227,0.0008113161,0.31425524,0.0225046,0.0844498,-0.0619452
82,0.43841445,1.1885316,"('poor', 'rich')",-0.39209187,0.14654343,-0.43702507,-0.27019483,0.07186555,0.28463382,6.5480146,6.852814,1.2458355,1.6404655,-0.39463
4,0.42435697,-0.22385865,"('disliked', 'liked')",-0.020686235,-0.34821132,0.028329067,-0.11333568,0.7172134,0.68724275,-7.666495,-7.589126,-1.3034563,-1.5174578,0.2140015
73,0.39497504,-0.24081668,"('helpless', 'self-reliant')",0.23588242,-0.2995522,0.77604765,0.57799584,0.12473373,-0.04866721,-3.104993,-3.4422827,-0.3146708,-0.6906646,0.3759938
48,0.39200383,0.5591823,"('unintelligent', 'intelligent')",-0.2633505,-0.21805117,-1.457566,-1.4852427,-0.4980264,-0.5300413,0.23728974,0.32446933,-0.3179299,-0.2699367,-0.0479932
15,-0.39075354,-0.38847688,"('boring', 'funny')",-0.048942126,-0.06888226,0.25455284,0.3069872,0.45133483,0.51978797,0.39659047,0.66255665,0.1325565,0.2063945,-0.073838
66,-0.37986815,-0.5944504,"('inactive', 'active')",-0.23760644,-0.27292737,0.25452727,0.25088057,0.5914344,0.5739882,-0.13933213,0.1469949,0.017831,0.0208972,-0.0030662
28,0.3751869,0.7084942,"('disloyal', 'loyal')",-0.062008645,-0.19389321,-0.33664247,-0.43408063,0.03644724,0.0050137956,0.8866929,1.053462,0.1799352,0.2277992,-0.047864
9,0.36486208,-0.023054013,"('unaffectionate', 'caring')",0.42644888,-0.08589062,-0.45480302,-0.6653903,0.23061082,-0.16295385,1.688055,2.1276278,0.4510347,0.2380678,0.2129669
76,-0.36175075,0.5888881,"('anxious', 'daring')",-1.19836,-0.7494948,-0.43177313,-0.14730313,-1.0223213,-0.8047721,0.25916025,-0.2097983,-0.5510089,-0.264496,-0.2865129
62,0.35955414,1.2611016,"('incompetent', 'brilliant')",-0.59186953,-0.111304514,-1.6693305,-1.4955204,-0.919323,-0.8126886,0.59201866,0.32276204,-0.4457901,-0.16713,-0.2786601
42,0.35291296,0.42122942,"('unreliable', 'reliable')",-0.13967523,-0.28629908,-0.1937368,-0.13820887,-0.14880943,-0.20946935,-2.6889498,-3.4367676,-0.5636517,-0.7299031,0.1662514
61,0.33210963,0.6895318,"('illogical', 'logical')",-0.60488266,-0.1559067,-0.94258213,-0.66667694,-0.8923484,-0.71895874,0.18560979,0.3503081,-0.3844188,-0.1003405,-0.2840783
34,-0.31988126,0.09285009,"('mean', 'honorable')",-0.03236302,0.123087876,-0.9973261,-0.5921359,-0.6168921,-0.46774843,4.868854,5.0399046,0.5804783,0.8391916,-0.2587133
58,-0.301648,-0.49252468,"('undiscriminating', 'discriminating')",-0.029270135,-0.09007577,-1.513761,-1.6379766,0.17853871,0.057826225,-0.16640376,-0.2123444,-0.3665088,-0.4750191,0.1085103
3,-0.2792616,0.303139,"('repellent', 'pleasant')",-0.21814793,0.07603129,-0.5373839,-0.65336525,-0.7993502,-0.81691134,0.7617125,0.43493724,-0.2144862,-0.1312338,-0.0832524
29,-0.27237758,-0.44389287,"('unfair', 'fair')",-0.19459796,-0.1729525,0.84190494,0.7867422,-0.0520504,0.095127195,-0.44665295,-0.5101195,-0.0247548,-0.0490191,0.0242643
5,-0.27235225,-0.82162666,"('distant', 'outgoing')",-0.021998286,-0.46185502,0.5914092,0.68236876,0.3800925,0.51952326,-0.12079967,0.05995604,0.1112703,-0.0043267,0.115597
52,-0.25053933,-1.4553095,"('irrational', 'rational')",0.51022154,-0.16908637,1.5286899,1.3667588,0.9018182,0.6938614,0.34179205,0.69195795,0.6063965,0.2256365,0.38076
74,-0.24245346,0.24179578,"('undedicated', 'dedicated')",-0.70298135,-0.67424667,-1.3287023,-1.2876961,-1.0333371,-0.91076076,-0.062284544,-0.25076166,-0.6739517,-0.5763339,-0.0976178
30,-0.23459944,0.7212784,"('intolerant', 'tolerant')",-0.9700138,-0.749197,-1.2645602,-1.0134195,-1.2328167,-0.8844983,0.2405933,-0.047711454,-0.6922794,-0.3947096,-0.2975698
84,0.23293027,0.015302774,"('inferior', 'superior')",0.1867186,-0.057201464,0.014006188,-0.16913694,-0.24437252,-0.28907624,0.092578955,-0.02361077,0.0563723,-0.1047445,0.1611168
64,0.2193265,0.4820415,"('shy', 'confident')",-0.26037496,-0.13012485,-0.5598268,-0.5545685,-0.48572937,-0.4932673,-6.34255,-6.9216385,-1.4858309,-1.5235115,0.0376806
55,0.21261622,1.2543184,"('incompetent', 'clever')",-0.98080957,-0.406477,-2.0253444,-1.9558007,-1.3466749,-1.2309592,0.37194264,-0.29988378,-0.753654,-0.5277605,-0.2258935
16,-0.21227741,-0.7879827,"('unpopular', 'popular')",0.58128875,0.38079,1.1144729,0.86893725,0.9480684,0.66729176,-0.062834024,0.2116386,0.4737437,0.268135,0.2056087
45,-0.21179807,0.60067385,"('incompetent', 'competent')",-0.856541,-0.37108508,-2.4294405,-2.3249965,-1.3918653,-1.353691,-0.20882487,-0.4313415,-1.0196939,-0.776088,-0.2436059
78,-0.20029469,-0.3487786,"('nonresilient', 'resilient')",0.11350679,0.12907434,-0.84941727,-0.7827374,-0.24466658,-0.53268427,-0.55531937,-0.44749707,-0.3472382,-0.3965246,0.0492864
50,0.1957339,-0.1857976,"('clumsy', 'skillful')",0.1256598,0.013260782,0.07140238,0.13488965,0.53919864,0.43148264,0.11567593,0.10958995,0.2095341,0.1006851,0.108849
13,-0.18947276,1.2439369,"('impolite', 'polite')",-0.883192,-0.32226676,-0.95835537,-0.5459716,-1.3764375,-0.9806223,-0.038802527,-0.3621855,-0.6892521,-0.1934218,-0.4958303
10,0.17628747,1.1390631,"('unsympathetic', 'sympathetic')",-0.8083825,-0.5795464,-2.2995944,-2.2487943,-1.6774039,-1.8542612,0.37940007,-0.029360522,-0.8459387,-0.7145799,-0.1313588
67,0.16368936,0.4540297,"('doubtful', 'determined')",0.47348148,0.7436561,0.31114596,0.23206013,0.06820997,0.21063791,-0.56390655,-0.7332191,0.0905241,0.181433,-0.0909089
53,0.15996146,0.08533374,"('uncreative', 'creative')",-0.8560935,-0.8547063,-0.54294986,-0.49658334,-0.007460274,-0.018249119,0.34785652,0.67672986,-0.1797371,-0.121495,-0.0582421
17,-0.1345747,-0.5237782,"('nasty', 'nice')",0.14626129,-0.17714952,1.3277413,1.0808434,0.5717625,0.14369534,-0.37626344,-0.2899475,0.3069854,0.0467327,0.2602527
24,0.12380736,0.98534757,"('dishonest', 'honest')",-0.7544066,-0.77711976,-0.46452314,-0.39759207,-0.8548709,-0.60121274,1.2522588,1.1357348,-0.1395469,0.0690316,-0.2085785
26,0.12196634,-0.16320205,"('hardhearted', 'benevolent')",0.7501755,0.4556035,-0.42159244,-0.62812567,0.7449841,0.53466284,0.83139247,1.3787401,0.4053852,0.3155357,0.0898495
37,0.112768225,0.4265253,"('fake', 'genuine')",0.152677,-0.037120968,0.1912319,0.043418337,0.096844815,0.02763876,0.51449674,0.29928988,0.2136037,0.1519503,0.0616534
23,0.10279329,0.99869394,"('insincere', 'sincere')",-0.7245207,-0.6359824,-0.5465557,-0.33720043,-0.8822355,-0.79244,6.655051,6.7877035,0.9209065,1.204155,-0.2832485
47,-0.09497705,0.52898884,"('stupid', 'smart')",-0.73340106,-0.68371165,-0.6222747,-0.5072267,-0.39651757,-0.25751317,5.0904527,5.119087,0.6486565,0.8399249,-0.1912684
65,-0.0796587,0.863883,"('insecure', 'secure')",-0.6557355,-0.06406706,-1.6742662,-1.296516,-1.519111,-1.4281775,-0.07286389,-0.5226901,-0.8003271,-0.4895135,-0.3108136
21,-0.073702514,0.93938684,"('immoral', 'moral')",-0.19809574,0.38016492,-1.7558895,-1.5364774,-1.19617,-1.0804602,-0.561971,-0.9793051,-0.7571658,-0.4553382,-0.3018276
83,0.07108296,-0.23740956,"('powerless', 'powerful')",0.26092553,0.14832231,-0.86729753,-0.9878444,-0.041484967,-0.28963473,-0.7670278,-1.0865728,-0.2687603,-0.4906279,0.2218676
33,-0.06692681,-0.72547394,"('wrong', 'right')",1.1235328,0.71473527,1.0842998,0.8524918,1.2375971,1.0835365,0.25406134,0.45626184,0.7265128,0.4763103,0.2502025
46,-0.062726595,0.8544679,"('uncompetitive', 'competitive')",0.13297628,0.6986002,-2.2790968,-2.1645293,-0.72668463,-0.678815,-1.0730155,-1.4662274,-0.8017094,-0.5513007,-0.2504087
25,-0.061509356,-0.7202939,"('egoistic', 'altruistic')",1.8483608,1.3987225,1.1283978,1.1229979,1.9129897,1.826819,1.2526416,1.4987979,1.2161761,1.0254086,0.1907675
87,0.04916832,0.4748888,"('unsuccessful', 'successful')",-0.7954834,-0.35202762,-1.4471563,-1.2909222,-0.85886604,-0.875506,0.074899234,0.20906454,-0.5954876,-0.3669005,-0.2285871
81,-0.040663645,1.2188038,"('submissive', 'aggressive')",-0.7962717,-0.06666234,-1.7810081,-1.6326884,-1.4723632,-1.4038696,-0.5294266,-1.0845193,-0.9239467,-0.5937872,-0.3301595
60,0.03183318,1.4173815,"('inefficient', 'efficient')",-0.2888428,0.24958353,-2.4311028,-1.9972404,-1.137482,-1.0225596,0.16025883,-0.48020455,-0.7330671,-0.3666079,-0.3664592
57,0.012787953,0.14575534,"('unimaginative', 'imaginative')",-1.1662352,-1.1809995,-1.6447563,-1.6687226,-1.3063699,-1.4671514,-3.0270019,-3.3474736,-1.426315,-1.5037184,0.0774034
