,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,male-female
56,1.6359305,1.5452582,"('impractical', 'practical')",0.62839365,0.39821187,0.6454197,0.47312775,0.31634814,0.054549858,-0.6096058,-0.80945164,0.5232972,0.3323392,0.190958
29,-1.6172246,-1.5950735,"('unfair', 'fair')",-1.3999434,-1.4026644,-0.44199216,-0.29441285,-1.2153867,-1.2508931,-1.0482694,-1.0429535,-1.1445633,-1.1171995,-0.0273638
23,1.6012661,1.4449906,"('insincere', 'sincere')",1.6487045,1.4969969,2.0863416,1.8907626,0.6451232,0.5180155,6.0928183,6.00649,2.4148506,2.2714512,0.1433994
12,1.5422935,1.4845188,"('unsupportive', 'supportive')",1.8719958,1.7257304,1.1650165,0.9967965,0.9491264,0.76107955,-1.7726359,-1.9742239,0.7511593,0.5987803,0.152379
88,-1.5026112,-1.5264537,"('low', 'eminent')",-0.57302624,-0.59571403,0.31831557,0.20764934,-0.9176202,-0.9864784,-0.52933276,-0.5880784,-0.6408549,-0.697815,0.0569601
4,-1.4287571,-1.386065,"('disliked', 'liked')",-0.22685577,-0.22888753,-0.64731777,-0.59358513,-0.15806822,-0.17299533,-7.2144117,-7.2442856,-1.9350821,-1.9251637,-0.0099184
35,-1.3690691,-1.2146355,"('corrupt', 'incorrupt')",-1.9635863,-1.7827749,-2.2831743,-2.1308644,-1.1284063,-1.111298,-1.300971,-1.1037499,-1.6090414,-1.4686646,-0.1403768
7,1.3662311,1.2618197,"('insensitive', 'sensitive')",1.8712198,1.8197631,1.9475223,1.9487584,1.1736863,1.2487725,0.60562074,0.5109054,1.3928561,1.3580038,0.0348523
70,1.3452348,1.1536686,"('lethargic', 'energetic')",1.6344002,1.5423481,2.0226028,1.9422256,1.31527,1.201556,0.8473963,0.7353995,1.4329808,1.3150394,0.1179414
25,-1.3396732,-1.3772507,"('egoistic', 'altruistic')",0.17568934,0.11051244,-0.4371335,-0.5175547,-0.30162948,-0.3429352,1.4706048,1.4430318,-0.0864284,-0.1368393,0.0504109
82,-1.3376956,-1.4786032,"('poor', 'rich')",-0.18438324,-0.3138439,1.6806037,1.5881582,-0.13789403,-0.32937232,6.4647813,6.5313687,1.2970824,1.1995415,0.0975409
49,-1.3308929,-1.3263761,"('unable', 'able')",-0.22227082,-0.14312002,-0.37971377,-0.25213113,-1.1706028,-1.0428922,-0.91742617,-0.7659289,-0.8041813,-0.7060897,-0.0980916
59,-1.3098615,-1.2548021,"('foolish', 'wise')",-0.12808435,-0.09074674,0.2879619,0.25961998,-0.024265688,-0.07052272,-0.43735117,-0.33219814,-0.3223201,-0.2977299,-0.0245902
13,1.2909352,1.2482626,"('impolite', 'polite')",0.81471276,0.6935085,1.0188229,0.7985411,0.3918525,0.32170555,0.08851697,0.026290111,0.7209681,0.6176616,0.1033065
71,1.2700094,1.2892921,"('diffident', 'self-confident')",1.2976806,1.2536077,-0.8002722,-0.9066447,-0.06382456,-0.1531133,0.04257659,-0.016713222,0.3492339,0.2932857,0.0559482
21,1.2642593,1.2638397,"('immoral', 'moral')",1.555608,1.5498843,1.2199525,1.2668446,-0.037176795,0.15493509,-0.9089488,-0.91474855,0.6187388,0.664151,-0.0454122
53,-1.2420481,-1.3692979,"('uncreative', 'creative')",0.5411736,0.54399014,0.37463617,0.39220664,-0.6326307,-0.7753796,0.64834917,0.62483966,-0.062104,-0.1167282,0.0546242
50,-1.2367008,-1.364028,"('clumsy', 'skillful')",0.42315945,0.31657502,1.3045093,1.1056235,0.54142153,0.24976152,-0.018589467,-0.16656905,0.20276,0.0282726,0.1744874
69,-1.2305756,-1.1157097,"('lazy', 'industrious')",0.6125015,0.7431728,-0.5719933,-0.524208,0.019984018,0.058475748,-1.4036195,-1.2770183,-0.5147406,-0.4230575,-0.0916831
67,1.2190166,1.2051915,"('doubtful', 'determined')",0.17815508,0.19576883,0.025769882,0.0043205023,0.58785033,0.60943204,-0.4206081,-0.44873035,0.3180367,0.3131965,0.0048402
68,-1.185133,-1.2044114,"('dependent', 'independent')",-1.6444011,-1.5949417,-0.13889936,0.0064046234,-1.7042929,-1.6660324,-1.7522086,-1.7119683,-1.284987,-1.2341899,-0.0507971
72,1.1837677,1.1348587,"('unambitious', 'ambitious')",1.1370274,1.0227158,0.3181197,0.25638938,0.60997057,0.5138589,0.09413058,-0.05625402,0.6686032,0.5743138,0.0942894
0,1.1727555,1.1407064,"('unsociable', 'sociable')",0.41005665,0.25446567,1.2872728,1.217958,0.36469108,0.23284292,0.2473412,0.11244144,0.6964234,0.5916829,0.1047405
19,-1.161551,-1.1941723,"('inhospitable', 'hospitable')",-0.84792334,-0.9336407,-1.1278483,-1.2213283,-0.8114617,-1.0568881,-0.4433135,-0.49692369,-0.8784195,-0.9805906,0.1021711
11,1.1269436,0.98385036,"('unhelpful', 'helpful')",1.2271576,1.0305513,1.8855803,1.6963123,0.22820188,0.06568947,2.3300467,2.1018565,1.359586,1.1756519,0.1839341
76,1.110642,1.0139817,"('anxious', 'daring')",0.21557441,0.18338066,1.9986215,2.0424137,1.5759543,1.5865351,-0.036188878,-0.082231395,0.9729206,0.9488159,0.0241047
6,-1.1102554,-1.1052984,"('distant', 'open')",0.22919819,0.2845031,-1.3618395,-1.2746501,-0.40670055,-0.5535815,-0.44076684,-0.36306968,-0.6180728,-0.6024193,-0.0156535
36,-1.0984386,-0.93900406,"('hostile', 'amicable')",-0.6719282,-0.4429199,-1.9052619,-1.788957,-0.15353703,-0.077009305,-0.5143265,-0.29414597,-0.8686984,-0.7084072,-0.1602912
55,1.074083,0.97375315,"('incompetent', 'clever')",0.7244731,0.6094054,1.6430019,1.6721032,-0.2835514,-0.28595394,0.5793597,0.5467442,0.7474732,0.7032104,0.0442628
66,-1.0077446,-1.053887,"('inactive', 'active')",0.4073036,0.46837378,0.42734388,0.36829638,0.46337587,0.35956684,0.37142852,0.3858689,0.1323415,0.1056438,0.0266977
34,0.9904532,1.0188032,"('mean', 'honorable')",0.49480546,0.5132785,0.15251292,0.082017474,0.31141803,0.37025777,5.2210307,5.2512355,1.4340441,1.4471185,-0.0130744
74,0.96031255,0.87949425,"('undedicated', 'dedicated')",-0.0012182668,-0.013482034,1.3534944,1.3666297,-0.26489213,-0.335725,0.10596597,0.09148057,0.4307325,0.3976795,0.033053
5,-0.95170075,-0.94581825,"('distant', 'outgoing')",0.2196269,0.238002,-1.2479388,-1.2029321,-0.39876837,-0.5956109,-0.7689194,-0.7367979,-0.6295401,-0.6486315,0.0190914
63,0.8970675,0.7533469,"('unperceptive', 'insightful')",1.7751441,1.5999984,2.6022842,2.44735,1.0887069,0.80763835,0.538531,0.36204937,1.3803468,1.1940766,0.1862702
27,0.8497678,0.7091296,"('hardhearted', 'softhearted')",0.47693142,0.43479162,0.029380012,-0.16322221,0.28842688,0.12645821,0.8817176,0.81021106,0.5052447,0.3834736,0.1217711
18,-0.8367292,-0.84620696,"('disagreeable', 'welcoming')",0.3039276,0.3931537,0.7787112,0.78712714,-0.13768047,0.008579992,-0.7964709,-0.78292817,-0.1376484,-0.0880549,-0.0495935
8,-0.8189244,-0.84679806,"('unaffectionate', 'affectionate')",-0.020556465,-0.12496602,-1.175039,-1.338165,0.002708882,-0.25940496,0.65558314,0.46907032,-0.2712456,-0.4200527,0.1488071
15,0.81539834,0.776577,"('boring', 'funny')",0.30097243,0.3537227,0.21959284,0.2654245,0.84265506,0.7747849,0.19136924,0.24757567,0.4739976,0.483617,-0.0096194
51,0.810968,0.71078646,"('uneducated', 'educated')",0.32463554,0.079708345,1.9414033,1.7745873,-0.6316201,-0.8545828,0.6115056,0.48761392,0.6113785,0.4396226,0.1717559
10,0.7887464,0.6968695,"('unsympathetic', 'sympathetic')",0.6671529,0.58198726,1.1406382,1.132243,0.07025793,0.09002827,0.16364488,0.13859859,0.5660881,0.5279454,0.0381427
17,0.7871042,0.80337065,"('nasty', 'nice')",-0.22572458,-0.26518166,-0.80458695,-0.82275444,0.08271856,0.088368416,-0.6312111,-0.58262706,-0.15834,-0.1557648,-0.0025752
64,-0.728213,-0.6795671,"('shy', 'confident')",1.2413071,1.2526029,1.0279652,1.1303638,0.56630373,0.6371899,-5.8262744,-5.896153,-0.7437823,-0.7111127,-0.0326696
57,0.7085292,0.63188887,"('unimaginative', 'imaginative')",0.75477695,0.73045194,0.16791818,0.24261504,0.2962238,0.227936,-3.213314,-3.2836998,-0.2571732,-0.2901616,0.0329884
62,0.6615204,0.55644584,"('incompetent', 'brilliant')",1.1930716,1.0124503,1.4319729,1.3614498,0.897423,0.7947599,0.18422665,0.00204885,0.8736428,0.7454309,0.1282119
46,0.6499458,0.5484468,"('uncompetitive', 'competitive')",1.3442878,1.3153522,1.5600604,1.6105213,0.5559918,0.6410088,-0.59421045,-0.63246167,0.7032151,0.6965735,0.0066416
83,0.5446761,0.64682966,"('powerless', 'powerful')",1.1343869,1.1555228,-0.6754991,-0.64804304,0.20093147,0.3221435,-1.2002004,-1.2546016,0.000859,0.0443702,-0.0435112
79,-0.54304254,-0.5069442,"('wavering', 'unwavering')",-0.48158273,-0.5412608,-0.63726526,-0.7653772,-0.14576362,-0.37014443,-0.8303397,-0.8094575,-0.5275988,-0.5986368,0.071038
24,0.5056762,0.44235662,"('dishonest', 'honest')",0.25384194,0.23060673,0.7015087,0.69157463,-0.26537603,-0.24028865,0.8517543,0.7735141,0.409481,0.3795527,0.0299283
26,0.49131018,0.4697517,"('hardhearted', 'benevolent')",2.7404394,2.7536342,1.4682308,1.4636732,0.81076056,0.84874517,1.8836025,1.9387854,1.4788687,1.494918,-0.0160493
44,-0.44890207,-0.36362508,"('prejudiced', 'unprejudiced')",-0.09563628,0.10238009,-0.7459417,-0.5888874,0.56849784,0.86494726,-1.0051935,-0.92323625,-0.3454351,-0.1816843,-0.1637508
87,-0.44270712,-0.4333899,"('unsuccessful', 'successful')",0.30128258,0.22999519,1.5000539,1.4198372,1.1160856,0.9908485,0.24309067,0.28782928,0.5435611,0.4990241,0.044537
40,-0.44148225,-0.4721933,"('stingy', 'generous')",1.2843969,1.3214384,-0.010857051,-0.0100506805,0.02692452,0.035032824,-2.3702414,-2.4149017,-0.3022519,-0.3081349,0.005883
78,0.43749383,0.32575828,"('nonresilient', 'resilient')",1.0566319,0.9433859,0.039377086,-0.0725597,-0.17760785,-0.3469916,-0.033449873,-0.17414369,0.264489,0.1350898,0.1293992
33,-0.434918,-0.38418937,"('wrong', 'right')",1.4117248,1.3911307,-0.523681,-0.607979,0.8365855,0.7782214,-0.82966185,-0.81843114,0.0920099,0.0717505,0.0202594
38,0.3845207,0.37181953,"('untruthful', 'truthful')",1.0053303,0.89635825,1.0378987,0.84846365,0.6085708,0.4891499,0.11057496,-0.032151163,0.6293791,0.514728,0.1146511
3,0.3377184,0.32678613,"('repellent', 'pleasant')",0.32720295,0.35748303,0.8750442,0.980644,-0.20606679,-0.040096518,0.6159607,0.7008856,0.3899719,0.4651404,-0.0751685
22,-0.3339834,-0.35467213,"('untrustworthy', 'trustworthy')",-0.21146238,-0.18154044,1.7769907,2.0021362,-0.04790772,0.015945526,-0.44907013,-0.38860497,0.1469134,0.2186528,-0.0717394
47,0.32222337,0.3203066,"('stupid', 'smart')",0.30112964,0.32115567,0.79908925,0.7599211,0.54364187,0.5454385,4.9932475,5.11362,1.3918663,1.4120884,-0.0202221
73,0.3190655,0.35358146,"('helpless', 'self-reliant')",0.5905283,0.636077,-0.58551335,-0.50592035,0.7197493,0.74202067,-3.5014465,-3.586257,-0.4915234,-0.4720996,-0.0194238
32,0.31512892,0.1957685,"('unkind', 'kind')",1.0461246,0.88455933,1.9294126,1.7115244,0.28085324,0.13032442,1.220353,1.0680231,0.9583745,0.7980399,0.1603346
80,0.3088651,0.24694917,"('dominated', 'dominating')",0.36451098,0.32632375,1.3175077,1.330589,0.09596139,0.15069768,-0.53766555,-0.5477427,0.3098359,0.3013634,0.0084725
48,0.21601292,0.1136809,"('unintelligent', 'intelligent')",-0.1341528,-0.2585513,-0.24139175,-0.38002872,-1.0777264,-1.1814615,-0.46441644,-0.6042185,-0.3403349,-0.4621158,0.1217809
20,0.19759417,0.2262739,"('rough', 'thoughtful')",-0.08755481,0.021635108,-0.23286068,-0.05091267,-0.7575917,-0.6975231,0.028647944,0.10086427,-0.170353,-0.0799325,-0.0904205
77,-0.18365511,-0.16727653,"('unmotivated', 'motivated')",1.5035142,1.4468482,0.773219,0.7290631,-0.1913093,-0.15612265,-1.1033038,-1.1959922,0.159693,0.131304,0.028389
2,-0.17829455,-0.11535205,"('unlikable', 'likable')",2.0415893,2.053406,1.7643017,1.8018543,1.3160759,1.340756,0.95929873,0.93574375,1.1805942,1.2032816,-0.0226874
41,-0.15831085,-0.066790275,"('unforgiving', 'forgiving')",0.33883724,0.35691097,0.72724247,0.824474,0.5550093,0.61515945,0.15844157,0.21810773,0.3242439,0.3895724,-0.0653285
81,0.14673147,0.06667609,"('submissive', 'aggressive')",2.1644337,2.0361898,2.2832236,2.2503273,0.92064536,0.97615886,-0.44281623,-0.60722494,1.0144436,0.9444255,0.0700181
9,0.1400452,0.06233588,"('unaffectionate', 'caring')",1.4587688,1.312009,-0.07833661,-0.21929565,0.046852697,-0.25280005,1.1004715,0.99672884,0.5335603,0.3797956,0.1537647
61,-0.12635642,-0.10559924,"('illogical', 'logical')",0.43041602,0.4067191,1.0110116,1.0636992,0.30908355,0.30981326,-0.08651846,-0.12164271,0.3075273,0.3105979,-0.0030706
37,0.1069355,0.026001157,"('fake', 'genuine')",-0.016235955,-0.08677658,-0.12665424,-0.20174634,-0.11788527,-0.21870445,-0.011259194,-0.10875532,-0.0330198,-0.1179963,0.0849765
65,-0.09202744,-0.13837633,"('insecure', 'secure')",0.6494505,0.5191853,2.3131545,2.2833276,0.087855086,0.117472865,0.661821,0.6744258,0.7240507,0.6912071,0.0328436
28,-0.07838304,-0.115535766,"('disloyal', 'loyal')",0.78166676,0.6693249,0.9116542,0.85698396,-0.9208873,-1.0112925,1.0123596,0.9641333,0.341282,0.2727228,0.0685592
45,0.06426598,-0.02096196,"('incompetent', 'competent')",-0.27316055,-0.38459328,1.7918314,1.8356012,-0.058962137,-0.19033289,-0.027277563,0.018867437,0.2993394,0.2517161,0.0476233
54,-0.06381109,-0.12132837,"('incapable', 'capable')",1.2002435,1.1131334,0.24969311,0.08216478,1.1690894,1.0140301,1.0624105,0.9962321,0.723525,0.6168464,0.1066786
86,0.046856277,-0.049466223,"('uninfluential', 'influential')",-0.16591972,-0.33811885,0.48662388,0.48575118,-1.2364612,-1.4253654,-0.14437109,-0.19239318,-0.2026544,-0.3039185,0.1012641
42,-0.03482195,-0.08884153,"('unreliable', 'reliable')",1.0337126,1.0333788,1.5928599,1.6463118,1.2913401,1.2294943,-2.5810456,-2.6757627,0.260409,0.2289161,0.0314929
58,-0.0056337267,0.025592126,"('undiscriminating', 'discriminating')",0.7353513,0.76348805,0.07356809,0.26204416,0.8905635,0.83945715,0.36517906,0.39587402,0.4118056,0.4572911,-0.0454855
