,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
6,-3.3208916,-0.86648476,"('distant', 'open')",-0.51945615,-0.0064039677,-0.9380723,-0.83507156,-1.5928067,-0.5693201,-1.0234866
43,3.2453532,1.439515,"('irresponsible', 'responsible')",1.2745444,0.9307415,0.98404634,0.8463602,1.834648,1.0722055,0.7624425
81,3.1396625,0.7022215,"('submissive', 'aggressive')",1.4180771,0.7087596,-0.07905704,-0.4672157,1.4928942,0.3145885,1.1783057
70,3.133933,1.2871716,"('lethargic', 'energetic')",0.5236117,0.2306672,1.039494,0.90324473,1.5656796,0.8070278,0.7586518
7,3.08874,1.423064,"('insensitive', 'sensitive')",0.9721333,0.75400007,1.2240747,0.9121235,1.7616494,1.0297291,0.7319203
21,2.912374,0.3790363,"('immoral', 'moral')",1.4711356,0.9869258,0.05721429,-0.41846907,1.4802413,0.315831,1.1644103
5,-2.8642864,-0.5029586,"('distant', 'outgoing')",-0.12708603,0.30722523,-1.0645953,-0.80971897,-1.3519893,-0.3351508,-1.0168385
65,2.8530803,0.55967873,"('insecure', 'secure')",0.77593696,0.2194539,0.7598974,0.41832352,1.4629715,0.399152,1.0638195
59,-2.758867,-0.35026675,"('foolish', 'wise')",1.0245128,1.0685968,-0.2497467,-0.23025003,-0.661367,0.1626934,-0.8240604
45,2.7446518,1.6585649,"('incompetent', 'competent')",-0.42447382,-0.6350938,0.4672238,0.3877998,0.929134,0.4704236,0.4587104
79,-2.6912768,-0.9089629,"('wavering', 'unwavering')",-0.7052728,-0.3590109,-0.78076714,-0.61580104,-1.3924389,-0.6279249,-0.764514
56,2.6369038,0.62195206,"('impractical', 'practical')",1.2583805,1.0206345,-0.049537975,-0.2555794,1.2819154,0.4623357,0.8195797
13,2.6128688,0.5656567,"('impolite', 'polite')",0.113802075,-0.1688599,-0.09445703,-0.42508066,0.8774045,-0.0094279,0.8868324
24,2.5924077,2.0834837,"('dishonest', 'honest')",0.41287804,0.46739468,0.8479411,0.9118472,1.284409,1.1542418,0.1301672
75,-2.5693226,-0.71204126,"('meek', 'impulsive')",0.161763,0.419015,-0.8014646,-0.43235117,-1.0696747,-0.2417925,-0.8278822
25,-2.4559276,-0.7109056,"('egoistic', 'altruistic')",0.6894343,0.87396824,0.67246425,0.7510756,-0.3646764,0.3047128,-0.6693892
11,2.425476,0.83723414,"('unhelpful', 'helpful')",0.36898482,0.08142693,2.406938,2.3165965,1.7337996,1.0784192,0.6553804
39,2.413717,1.8444622,"('exploitative', 'cooperative')",0.30466115,0.14282146,0.33434373,0.34597546,1.0175739,0.777753,0.2398209
52,-2.3893216,-0.1755797,"('irrational', 'rational')",-0.65899134,-0.25355276,-0.7365169,-0.6236436,-1.26161,-0.3509254,-0.9106846
0,2.3161325,0.49531347,"('unsociable', 'sociable')",-0.23668589,-0.3908203,0.031428885,-0.25788814,0.7036251,-0.0511317,0.7547568
23,2.2775059,0.7265652,"('insincere', 'sincere')",-0.18958807,-0.5456495,6.5035214,5.7121935,2.8638131,1.9643698,0.8994433
51,2.176389,0.64509994,"('uneducated', 'educated')",-0.1779951,-0.43313915,0.16140816,-0.09209851,0.719934,0.0399541,0.6799799
48,2.151384,0.35375965,"('unintelligent', 'intelligent')",1.2413507,1.0599828,0.7285635,0.50182563,1.3737661,0.6385227,0.7352434
37,2.146855,1.441821,"('fake', 'genuine')",0.20010924,0.25652164,0.25637963,0.15802154,0.8677813,0.618788,0.2489933
86,2.1067686,0.62366104,"('uninfluential', 'influential')",0.7056687,0.5773748,-0.19940531,-0.48052928,0.8710106,0.2401688,0.6308418
16,-2.0798738,-1.1157938,"('unpopular', 'popular')",-0.14333461,-0.07739498,0.030633647,0.05114112,-0.7308582,-0.3806825,-0.3501757
57,2.0661607,1.3345405,"('unimaginative', 'imaginative')",0.81793416,0.59590936,-2.7356312,-2.355479,0.0494878,-0.1416764,0.1911642
33,-2.0581641,-0.48076612,"('wrong', 'right')",0.86678314,1.095051,-1.1946267,-1.1415039,-0.7953359,-0.1757397,-0.6195962
22,2.0339193,1.1644547,"('untrustworthy', 'trustworthy')",-0.47566625,-0.63009715,-0.39105543,-0.28337634,0.3890659,0.0836604,0.3054055
63,2.0331702,0.645661,"('unperceptive', 'insightful')",0.8453398,0.47613323,0.907614,0.71592546,1.2620413,0.6125732,0.6494681
12,1.970958,1.0993024,"('unsupportive', 'supportive')",0.48512328,0.42467132,-1.7642251,-1.6033162,0.2306188,-0.0264475,0.2570663
19,-1.9551103,-0.87634075,"('inhospitable', 'hospitable')",-1.0714632,-0.8146718,-1.1033008,-1.1298512,-1.3766247,-0.9402879,-0.4363368
61,1.8314762,1.2120125,"('illogical', 'logical')",1.3359892,1.162553,0.85412866,0.86206484,1.3405313,1.0788768,0.2616545
28,1.7450975,1.346462,"('disloyal', 'loyal')",0.11540276,0.08507654,1.5107734,1.5190555,1.1237579,0.9835313,0.1402266
4,-1.7086893,-0.011708651,"('disliked', 'liked')",0.41105527,0.5806635,-7.4265785,-6.643012,-2.9080709,-2.0246857,-0.8833852
72,1.6670706,1.0212244,"('unambitious', 'ambitious')",0.75706714,0.7031151,-0.0494807,-0.3734994,0.7915524,0.45028,0.3412724
82,1.6665694,0.98889726,"('poor', 'rich')",-0.03948497,-0.4282909,6.996977,6.3599725,2.8746872,2.3068597,0.5678275
30,1.5523741,0.45926702,"('intolerant', 'tolerant')",0.6462071,0.440047,0.55601376,0.33336195,0.9181983,0.410892,0.5073063
32,1.5250088,0.5777539,"('unkind', 'kind')",0.10329743,-0.0037634969,1.1416559,0.99792546,0.9233208,0.523972,0.3993488
74,1.4606626,1.1044772,"('undedicated', 'dedicated')",-0.04649196,-0.08305777,-0.3346126,-0.22632274,0.3598527,0.2650322,0.0948205
42,1.2899013,0.6814113,"('unreliable', 'reliable')",0.20281832,-0.03858342,-2.4503775,-2.3311536,-0.3192193,-0.5627752,0.2435559
87,1.2436671,0.47798434,"('unsuccessful', 'successful')",0.12978083,-0.068740726,0.89124775,0.7945501,0.7548985,0.4012646,0.3536339
68,1.1596979,-0.06755793,"('dependent', 'independent')",0.28758997,-0.010823943,-0.8342834,-1.0971001,0.2043348,-0.3918273,0.5961621
50,-1.0467823,-0.47698984,"('clumsy', 'skillful')",0.07547212,-0.13517973,0.050193027,-0.04847584,-0.307039,-0.2202151,-0.0868239
17,-1.035718,-0.30999026,"('nasty', 'nice')",-1.1616548,-0.97303146,-0.82128805,-1.0186536,-1.0062203,-0.7672251,-0.2389952
64,1.0071098,0.33746377,"('shy', 'confident')",0.9688541,0.80752033,-6.1131477,-5.5000987,-1.3790614,-1.4517048,0.0726434
66,-0.97119415,0.1554421,"('inactive', 'active')",-0.7875324,-0.45850393,0.41145205,0.587396,-0.4490915,0.0947781,-0.5438696
20,0.96816546,0.27170795,"('rough', 'thoughtful')",0.22594517,0.15276837,0.6778078,0.55409485,0.6239728,0.3261904,0.2977824
49,0.94806427,0.25785056,"('unable', 'able')",0.3048092,0.15403551,-0.048767034,-0.40360796,0.4013688,0.0027594,0.3986094
44,-0.9297664,-0.7532838,"('prejudiced', 'unprejudiced')",-0.19757903,-0.18509024,-1.1264924,-1.0966498,-0.7512793,-0.6783412,-0.0729381
3,0.87959564,0.13558112,"('repellent', 'pleasant')",-0.034404196,-0.3031491,1.3312374,1.136962,0.7254763,0.3231314,0.4023449
8,-0.87263256,0.96783215,"('unaffectionate', 'affectionate')",-0.71461135,-0.4007003,0.23083957,0.24573664,-0.4521348,0.2709562,-0.723091
1,-0.77955437,0.6928665,"('unfriendly', 'friendly')",0.3962099,0.6310592,0.99270654,1.0557762,0.2031207,0.793234,-0.5901133
41,0.75368786,0.74730724,"('unforgiving', 'forgiving')",-0.9082346,-0.87875885,-0.16550452,-0.26164693,-0.1066838,-0.1310328,0.024349
18,-0.68308187,-0.7999212,"('disagreeable', 'welcoming')",-1.0566317,-1.095709,-0.73061264,-1.0235125,-0.8234421,-0.9730476,0.1496055
2,0.6686333,0.6923111,"('unlikable', 'likable')",1.2063028,1.101539,0.68086785,0.71777195,0.8519347,0.8372074,0.0147273
67,-0.62282276,-0.9027931,"('doubtful', 'determined')",-0.37321904,-0.23189403,-0.4467004,-0.55169404,-0.480914,-0.5621271,0.0812131
53,0.6199818,0.72359776,"('uncreative', 'creative')",0.99369943,0.87523186,0.5600791,0.7025639,0.7245868,0.7671312,-0.0425444
15,-0.61817336,-0.34868756,"('boring', 'funny')",-0.2851463,-0.106849104,-0.66222274,-0.63296664,-0.5218475,-0.3628345,-0.159013
9,0.5583245,1.7199118,"('unaffectionate', 'caring')",0.26303163,0.42071182,1.042685,1.0342302,0.6213471,1.0582846,-0.4369375
27,-0.53544086,-0.02090784,"('hardhearted', 'softhearted')",0.30834448,0.28954673,0.99156725,0.77378595,0.2548236,0.3474749,-0.0926513
29,-0.47728398,0.10216762,"('unfair', 'fair')",-0.28367877,-0.044660345,-0.11843033,0.070997685,-0.293131,0.042835,-0.335966
83,0.4033283,-0.02865384,"('powerless', 'powerful')",0.8779964,0.9949443,-1.1005504,-0.9777337,0.0602581,-0.0038144,0.0640725
54,-0.38641757,0.32946524,"('incapable', 'capable')",-0.3633781,-0.33512533,0.5803722,0.2698413,-0.0564745,0.0880604,-0.1445349
40,0.34452027,0.7652325,"('stingy', 'generous')",0.051199604,0.19710012,-2.3263092,-2.1288388,-0.6435298,-0.3888354,-0.2546944
77,-0.29684874,-1.6944072,"('unmotivated', 'motivated')",0.70322746,0.38738507,-1.1701424,-1.3008518,-0.2545879,-0.8692913,0.6147034
88,0.25699916,-0.52845544,"('low', 'eminent')",-0.41813558,-0.4148013,-0.2990328,-0.37430373,-0.1533897,-0.4391868,0.2857971
71,0.23208293,0.73499376,"('diffident', 'self-confident')",1.5021384,1.6103036,0.38970667,0.3872022,0.707976,0.9108332,-0.2028572
73,0.2281675,0.6978554,"('helpless', 'self-reliant')",1.6284801,1.7331319,-3.6013227,-3.4390955,-0.5815583,-0.336036,-0.2455223
34,-0.19883549,-0.92089856,"('mean', 'honorable')",0.38741338,0.3875366,5.607921,5.1025686,1.9321664,1.5230689,0.4090975
84,-0.16888896,-0.24553171,"('inferior', 'superior')",0.3957029,0.54118174,0.5951796,0.68111765,0.2739979,0.3255892,-0.0515913
26,0.15705107,0.80813205,"('hardhearted', 'benevolent')",0.67145723,0.8878879,1.5016503,1.8782343,0.7767196,1.191418,-0.4146984
38,0.1536835,0.5262194,"('untruthful', 'truthful')",0.01649288,0.17198977,-0.14138766,-0.12221223,0.0095962,0.191999,-0.1824028
78,0.07308239,-0.3541753,"('nonresilient', 'resilient')",0.3431133,0.1443229,-0.05213187,-0.011280404,0.1213546,-0.0737109,0.1950655
47,0.021036033,-0.3574323,"('stupid', 'smart')",0.8033823,0.62069947,5.636848,5.144588,2.1537555,1.8026183,0.3511372
58,-0.002091067,-0.045062,"('undiscriminating', 'discriminating')",0.9065511,0.8250749,0.042863227,0.16989693,0.3157744,0.3166366,-0.0008622
