,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
54,-0.9619607,-0.92346215,"('incapable', 'capable')",0.44526812,0.3415659,-0.6224708,-0.69722325,0.70038563,0.6240668,-0.1096944,-0.1637632,0.0540688
77,-0.95051146,-0.8611242,"('unmotivated', 'motivated')",-0.048777517,-0.11587547,0.7922728,0.6492548,-0.8320721,-0.71817607,-0.2597721,-0.2614802,0.0017081
61,-0.9115487,-0.722446,"('illogical', 'logical')",-0.099084325,-0.07746417,-0.39730594,-0.48629194,0.05093345,0.0393907,-0.3392514,-0.3117029,-0.0275485
80,0.9105639,0.8031547,"('dominated', 'dominating')",1.2253367,0.99033254,1.4297086,1.1165679,-0.88256305,-1.0722529,0.6707615,0.4594506,0.2113109
41,-0.9022295,-0.3917845,"('unforgiving', 'forgiving')",0.18017575,0.61929035,0.5793997,0.5769969,-0.081902176,-0.12486452,-0.0561391,0.1699096,-0.2260487
30,0.90005314,1.2588366,"('intolerant', 'tolerant')",1.3901609,1.5735596,1.240194,1.2619764,1.233432,1.2965169,1.1909599,1.3477224,-0.1567625
23,-0.86402124,-0.68693995,"('insincere', 'sincere')",0.20701173,0.14599991,0.4968057,0.46685442,5.957,5.760256,1.449199,1.4215425,0.0276565
44,0.8358809,0.4793845,"('prejudiced', 'unprejudiced')",0.24475092,-0.061886646,0.13108288,-0.024938665,-1.2204111,-1.4238925,-0.0021741,-0.2578333,0.2556592
84,0.8201809,0.75687647,"('inferior', 'superior')",0.91482294,0.94450545,0.638116,0.68362135,0.9229278,1.077588,0.8240119,0.8656478,-0.0416359
4,-0.8184714,-0.62012315,"('disliked', 'liked')",-1.7234272,-1.4844077,-0.30792564,-0.34735778,-6.4367146,-6.2465034,-2.3216348,-2.174598,-0.1470368
28,-0.806656,-0.72121483,"('disloyal', 'loyal')",-0.38389584,-0.30003992,0.510866,0.41693997,1.2656881,1.3120642,0.1465005,0.1769373,-0.0304368
88,-0.8057611,-0.81897163,"('low', 'eminent')",-0.9868874,-0.9887975,-0.6190324,-0.5043333,0.27230975,0.47499153,-0.5348428,-0.4592777,-0.0755651
52,-0.7977938,-0.8655045,"('irrational', 'rational')",-1.7301664,-1.4415454,-2.0314317,-2.0363212,-0.67821324,-0.72222877,-1.3094013,-1.2663999,-0.0430014
25,-0.78995746,-1.02931,"('egoistic', 'altruistic')",-1.6377916,-1.7289041,-1.0475154,-1.030399,1.0257555,0.9688667,-0.6123773,-0.7049365,0.0925592
74,-0.7860084,-0.6014834,"('undedicated', 'dedicated')",0.36412162,0.45303738,1.1567463,1.1451726,0.20017435,0.33782774,0.2337584,0.3336386,-0.0998802
16,-0.7853761,-0.63441396,"('unpopular', 'popular')",-1.2860239,-1.0918897,-0.4643948,-0.37255055,0.36417893,0.3334152,-0.542904,-0.4413598,-0.1015442
32,-0.78503186,-0.43925506,"('unkind', 'kind')",0.47029296,0.6167083,1.2597843,1.4690837,1.0311713,1.1687413,0.4940542,0.7038195,-0.2097653
66,-0.77490705,-0.79592794,"('inactive', 'active')",-1.1103929,-1.1789618,0.00463026,-0.13235977,0.7532956,0.6023883,-0.2818435,-0.3762153,0.0943718
65,0.7329265,0.7645846,"('insecure', 'secure')",1.8033475,1.8318915,1.3425753,1.1092169,0.27517447,0.09773089,1.0385059,0.950856,0.0876499
82,-0.7266344,-0.25348467,"('poor', 'rich')",-0.26329076,-0.01876413,0.36341518,0.6806373,6.381339,6.478885,1.4387072,1.7218184,-0.2831112
55,0.71011424,0.91279125,"('incompetent', 'clever')",1.6384729,1.9302309,1.997293,1.7756703,0.37171593,0.24507155,1.179399,1.215941,-0.036542
24,-0.7092306,-0.44647926,"('dishonest', 'honest')",0.04735434,0.22961316,-0.024703272,0.104816645,0.74375296,0.8029962,0.0142934,0.1727367,-0.1584433
14,0.70184106,0.8018603,"('antisocial', 'social')",2.767651,2.7348175,2.2895489,2.2132304,-0.3688167,-0.50778645,1.347556,1.3105305,0.0370255
51,-0.6893591,-0.30973122,"('uneducated', 'educated')",0.079487324,0.28158706,0.8122151,0.8533577,0.5815511,0.5775858,0.1959736,0.3506998,-0.1547262
12,-0.6597861,-0.38412818,"('unsupportive', 'supportive')",0.22095388,0.28433934,0.34227785,0.4729172,-1.6377114,-1.5368111,-0.4335665,-0.2909207,-0.1426458
73,0.6516317,0.7268571,"('helpless', 'self-reliant')",0.6892435,0.91263574,-0.2320527,-0.14042434,-3.6018436,-3.573279,-0.6232553,-0.5185526,-0.1047027
58,-0.64519346,-0.5740361,"('undiscriminating', 'discriminating')",0.4535589,0.4353545,1.0474629,0.8445365,0.13240728,0.08075537,0.2470589,0.1966526,0.0504063
81,0.6372689,0.770086,"('submissive', 'aggressive')",0.9733158,0.8262631,2.4514148,2.1773086,0.043400943,-0.048950605,1.02635,0.9311768,0.0951732
3,-0.634489,-0.7148686,"('repellent', 'pleasant')",-0.70921373,-0.8472834,0.89820725,0.7121597,0.35423693,0.12632655,-0.0228147,-0.1809164,0.1581017
26,-0.5606981,-0.6999833,"('hardhearted', 'benevolent')",1.3934336,1.4133894,0.6867886,0.6807567,1.3478124,1.37186,0.7168341,0.6915057,0.0253284
21,0.5593279,0.64736676,"('immoral', 'moral')",0.9375069,0.90540195,1.0656428,0.9178127,-0.62648165,-0.6810659,0.483999,0.4473789,0.0366201
45,-0.5582053,-0.19542971,"('incompetent', 'competent')",0.37409687,0.70585304,0.7895205,0.67485464,-0.13611972,-0.09349133,0.1173231,0.2729467,-0.1556236
83,0.42823562,0.36486313,"('powerless', 'powerful')",0.67671764,0.68960226,0.22744665,0.22607087,-0.8565936,-0.81382453,0.1189516,0.1166779,0.0022737
63,-0.42337883,-0.07091541,"('unperceptive', 'insightful')",-0.6255547,-0.67529166,1.244026,1.2937431,1.3003839,1.423261,0.3738691,0.4926993,-0.1188302
56,0.41664606,0.6902408,"('impractical', 'practical')",1.9994638,2.13155,1.7134554,1.6497045,0.35881588,0.3453784,1.1220952,1.2042185,-0.0821233
59,0.41246143,0.57206094,"('foolish', 'wise')",-0.28536636,-0.0875728,-1.951441,-1.8421518,-0.26275298,-0.27676728,-0.5217747,-0.4086077,-0.113167
40,-0.4085625,-0.4327511,"('stingy', 'generous')",-0.4829363,-0.34977746,0.05842885,-0.0009920895,-1.6625286,-1.7391918,-0.6238996,-0.6306781,0.0067785
87,-0.400206,-0.15877627,"('unsuccessful', 'successful')",0.12581499,0.21638086,1.3024874,1.0771976,0.7586954,0.6037362,0.446698,0.4346346,0.0120634
43,-0.38953328,-0.046580143,"('irresponsible', 'responsible')",1.0965357,1.310124,1.18081,1.2033687,0.8541036,0.96363133,0.685479,0.857636,-0.172157
13,0.3773343,0.843184,"('impolite', 'polite')",1.2020053,1.3121657,0.51478416,0.5458462,0.331109,0.34836867,0.6063082,0.7623911,-0.1560829
22,0.37325934,0.4311385,"('untrustworthy', 'trustworthy')",0.7340614,0.7083697,1.5064942,1.4307213,-0.8975455,-1.0776882,0.4290673,0.3731353,0.055932
68,0.35972995,0.25841546,"('dependent', 'independent')",-0.013675534,-0.043831836,-0.15775375,-0.23085177,-0.6255797,-0.63430905,-0.1093198,-0.1626443,0.0533245
50,-0.35342455,-0.14227138,"('clumsy', 'skillful')",-0.88097006,-0.638886,-0.22125414,-0.04422093,0.10685584,0.30450636,-0.3371982,-0.130218,-0.2069802
37,0.35086742,0.35351145,"('fake', 'genuine')",-0.49279448,-0.35584795,0.02330306,0.047216617,0.4768683,0.3988213,0.0895611,0.1109254,-0.0213643
70,-0.33760208,-0.15133452,"('lethargic', 'energetic')",0.303816,0.34935352,1.2393266,1.2600164,1.2571552,1.1874945,0.6156739,0.6613825,-0.0457086
76,0.33460656,0.47763616,"('anxious', 'daring')",0.34089786,0.43098912,1.2044036,1.1602823,0.9127597,0.985865,0.698167,0.7636931,-0.0655261
18,-0.32164916,-0.248978,"('disagreeable', 'welcoming')",-1.0404272,-0.85994625,-1.0322056,-0.9614496,-0.7550971,-0.77323645,-0.7873448,-0.7109026,-0.0764422
46,0.32096457,0.39376798,"('uncompetitive', 'competitive')",0.59776384,0.5212781,2.5750976,2.2746515,0.29894707,0.356325,0.9481933,0.8865057,0.0616876
47,0.3151287,0.52660304,"('stupid', 'smart')",1.1625329,1.2347974,0.98193485,0.9433234,5.6,5.3088274,2.014899,2.0033879,0.0115111
35,-0.31302312,-0.5281061,"('corrupt', 'incorrupt')",-1.626081,-1.7194318,-2.2172863,-2.0876875,-0.75178796,-0.6651071,-1.2270446,-1.2500831,0.0230385
49,-0.28993058,-0.32296032,"('unable', 'able')",-0.47199005,-0.3747354,-0.5970393,-0.687638,-0.19911858,-0.30858022,-0.3895196,-0.4234785,0.0339589
29,-0.28382778,-0.34674025,"('unfair', 'fair')",0.3890678,0.39880297,-0.45288447,-0.5237936,-0.88157666,-0.94896126,-0.3073053,-0.355173,0.0478677
71,-0.2793605,-0.2698737,"('diffident', 'self-confident')",1.6455995,1.5149813,0.0612858,0.09858138,0.2966347,0.20759627,0.4310399,0.3878213,0.0432186
17,-0.27718008,-0.23369795,"('nasty', 'nice')",-0.50396305,-0.48117384,-0.646344,-0.7327161,-0.75336593,-0.99446,-0.5452133,-0.610512,0.0652987
33,0.27409017,0.28089237,"('wrong', 'right')",0.4353653,0.47949815,-0.7049605,-0.6075056,-1.1131351,-1.1177539,-0.27716,-0.2412172,-0.0359428
0,-0.2578203,-0.060682233,"('unsociable', 'sociable')",1.018449,1.1090463,1.5192393,1.3697778,-0.28713048,-0.32067809,0.4981844,0.524366,-0.0261816
60,0.25775358,0.60041153,"('inefficient', 'efficient')",1.7413287,1.875825,2.526598,2.4969585,0.65881276,0.7312126,1.2961233,1.4261019,-0.1299786
48,-0.23335125,-0.22197598,"('unintelligent', 'intelligent')",0.4905886,0.60871756,0.07604793,0.12679337,0.6407072,0.6690163,0.2434981,0.2956378,-0.0521397
34,-0.23071603,-0.2967835,"('mean', 'honorable')",-0.6916257,-0.8367959,-0.03682945,0.047080904,6.4656672,6.308032,1.376624,1.3053833,0.0712407
64,-0.19927536,-0.18905003,"('shy', 'confident')",0.35779423,0.2423697,1.4195552,1.310493,-6.058669,-6.0056987,-1.1201488,-1.1604714,0.0403226
75,-0.15174453,-0.04750971,"('meek', 'impulsive')",-1.2374606,-1.2792702,-1.5024965,-1.4191232,-0.56251144,-0.5541055,-0.8635533,-0.8250021,-0.0385512
42,0.14991958,0.5327479,"('unreliable', 'reliable')",0.20760785,0.5305857,1.0759317,1.21051,-2.9706798,-2.8352513,-0.3843052,-0.1403519,-0.2439533
20,0.14142668,-0.0016425028,"('rough', 'thoughtful')",0.23415865,0.13024692,1.5962359,1.5264308,1.2289593,1.0863478,0.8001951,0.6853458,0.1148493
15,0.11914058,0.219275,"('boring', 'funny')",0.67714334,0.8252801,-0.8841404,-0.77037275,0.14637478,0.13048631,0.0146296,0.1011672,-0.0865376
69,-0.110051945,-0.54284644,"('lazy', 'industrious')",-1.1500857,-1.4449395,-0.3014851,-0.32709235,-1.0582023,-1.1254222,-0.6549562,-0.8600751,0.2051189
62,0.08389004,0.392561,"('incompetent', 'brilliant')",0.99629855,1.0694939,1.074069,0.9375075,0.4145716,0.38118178,0.6422073,0.695186,-0.0529787
11,0.042643685,0.22593808,"('unhelpful', 'helpful')",0.7723262,0.7132831,0.46032718,0.39914134,2.578626,2.536681,0.9634807,0.9687608,-0.0052801
2,-0.015882097,0.246467,"('unlikable', 'likable')",0.36715195,0.3278906,1.0794015,1.085529,0.3414537,0.2554564,0.4430313,0.4788358,-0.0358045
