,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,male-female
81,-0.8609301,-0.92028916,"('submissive', 'aggressive')",0.05037477,0.0020198077,0.31727055,0.32945174,-0.9404606,-1.0975564,-0.3584363,-0.4215935,0.0631572
42,0.84813756,0.8664464,"('unreliable', 'reliable')",1.710721,2.02111,0.7671247,0.80799127,-2.7488465,-2.9814034,0.1442842,0.1785361,-0.0342519
20,-0.81854427,-0.9673643,"('rough', 'thoughtful')",-0.48146036,-0.55664986,0.35456264,0.40342394,0.61662763,0.7581361,-0.0822036,-0.0906136,0.00841
45,-0.8099394,-0.8606232,"('incompetent', 'competent')",0.10732562,0.16155028,0.4470012,0.42119926,-0.42128196,-0.5805594,-0.1692236,-0.2146083,0.0453847
88,-0.79314315,-0.69600916,"('low', 'eminent')",-0.17482303,-0.108224586,0.2566621,0.39977536,0.1429706,0.14311351,-0.1420834,-0.0653362,-0.0767472
0,-0.78854924,-0.74638164,"('unsociable', 'sociable')",0.26113677,0.2940841,0.22822608,0.30805647,-0.6572323,-0.72971046,-0.2391047,-0.2184879,-0.0206168
54,-0.7704001,-0.6656942,"('incapable', 'capable')",0.67619276,0.5641615,0.36516976,0.36806488,1.4489056,1.2321012,0.429967,0.3746583,0.0553087
63,-0.76701576,-0.7246461,"('unperceptive', 'insightful')",0.9607819,0.9430264,2.000642,2.0056617,1.3692759,1.1515877,0.890921,0.8439074,0.0470136
2,0.7648799,0.7213716,"('unlikable', 'likable')",1.2854733,1.1954889,1.4159589,1.4246812,0.9073139,0.9578529,1.0934066,1.0748487,0.0185579
70,-0.72765875,-0.842491,"('lethargic', 'energetic')",0.10638285,0.2521227,0.48874873,0.6356746,0.7253366,0.46617603,0.1482024,0.1278706,0.0203318
27,-0.72317487,-0.6349027,"('hardhearted', 'softhearted')",0.7324945,0.6609265,0.7764123,0.80005515,2.003074,2.0073235,0.6972015,0.7083506,-0.0111491
14,-0.7198127,-0.78708804,"('antisocial', 'social')",-0.2751999,-0.10699394,-0.017929502,0.070324495,-1.2811131,-1.337946,-0.5735138,-0.5404259,-0.0330879
68,-0.718195,-0.76313484,"('dependent', 'independent')",-1.0387828,-1.1729233,-0.059205852,-0.1275065,-0.43520194,-0.400097,-0.5628464,-0.6159154,0.053069
48,-0.7144215,-0.7294665,"('unintelligent', 'intelligent')",0.13331522,0.120252326,-0.5282227,-0.4916891,0.44904056,0.4901615,-0.1650721,-0.1526854,-0.0123867
12,0.7001591,0.8458018,"('unsupportive', 'supportive')",3.2450135,3.239837,2.0063717,2.1368055,-1.0803059,-1.1096443,1.2178096,1.2781999,-0.0603903
55,-0.69691175,-0.8442102,"('incompetent', 'clever')",-1.2145804,-1.1339815,-0.2826898,-0.21744712,-0.3138543,-0.3926626,-0.627009,-0.6470753,0.0200663
73,0.695195,0.7577438,"('helpless', 'self-reliant')",1.1645737,1.2098657,-0.2281317,-0.13941513,-2.850489,-3.060278,-0.304713,-0.3080209,0.0033079
61,-0.6921052,-0.68841857,"('illogical', 'logical')",-0.24685885,-0.22770992,0.8915983,0.8817278,0.16455244,0.19129494,0.0292967,0.0392236,-0.0099269
76,-0.6664671,-0.7189195,"('anxious', 'daring')",-0.9989476,-0.6964416,-0.36282152,-0.35899994,-0.3359041,-0.3830385,-0.5910351,-0.5393499,-0.0516852
72,-0.63499236,-0.5390521,"('unambitious', 'ambitious')",0.2979145,0.3183094,-1.0938022,-1.0308938,-1.165589,-1.164138,-0.6491172,-0.6039436,-0.0451736
71,0.60956913,0.70476884,"('diffident', 'self-confident')",2.7287326,2.6770873,1.8547436,1.8937323,0.8033048,0.7692459,1.4990875,1.5112087,-0.0121212
26,-0.60052925,-0.4501557,"('hardhearted', 'benevolent')",1.3781412,1.3732924,0.97525483,1.148292,1.543468,1.8047701,0.8240837,0.9690497,-0.144966
33,0.600261,0.76155376,"('wrong', 'right')",1.1383953,1.0905596,1.2713873,1.3702033,-0.102742925,-0.026578039,0.7268252,0.7989347,-0.0721095
9,-0.59855425,-0.47352192,"('unaffectionate', 'caring')",1.6666828,1.4975313,0.733597,0.81651676,1.8959396,1.6380448,0.9244163,0.8696427,0.0547736
52,-0.5838984,-0.40895492,"('irrational', 'rational')",0.3202606,0.39453775,0.05215083,0.026689216,0.08392726,0.11710939,-0.0318899,0.0323454,-0.0642353
49,-0.55981565,-0.4799236,"('unable', 'able')",-0.20542312,-0.2610848,0.30407986,0.28495905,0.07241166,-0.062066007,-0.0971868,-0.1295288,0.032342
21,-0.52698785,-0.6426351,"('immoral', 'moral')",1.0247709,1.1272116,0.6482272,0.7095853,-0.6512743,-0.78086555,0.123684,0.1033241,0.0203599
87,0.5147656,0.49725813,"('unsuccessful', 'successful')",0.10925272,0.11357997,0.88751537,0.82205486,0.66238713,0.52136314,0.5434802,0.488564,0.0549162
84,0.48604086,0.44045463,"('inferior', 'superior')",0.84810936,0.8817161,0.46536276,0.48727533,0.80686843,0.84372497,0.6515954,0.6632928,-0.0116974
22,-0.44325063,-0.48470473,"('untrustworthy', 'trustworthy')",0.31253248,0.41868907,0.62787056,0.7882575,-0.72134656,-0.6631429,-0.0560485,0.0147747,-0.0708232
41,-0.4396731,-0.37217915,"('unforgiving', 'forgiving')",0.87886727,0.86078274,0.9389275,0.97556454,0.56601,0.6665148,0.4860329,0.5326707,-0.0466378
37,-0.43694597,-0.5114114,"('fake', 'genuine')",0.35856396,0.34026328,0.23820055,0.2997083,0.575209,0.3198166,0.1837569,0.1120942,0.0716627
83,-0.43525052,-0.23996463,"('powerless', 'powerful')",-0.041369185,0.035620213,-0.5127043,-0.44803578,-1.2180532,-1.122567,-0.5518443,-0.4437368,-0.1081075
18,-0.4222445,-0.35105526,"('disagreeable', 'welcoming')",-0.11102645,-0.04563623,0.23544323,0.39068717,0.007970925,0.1020945,-0.0724642,0.0240225,-0.0964867
66,-0.4186224,-0.27170104,"('inactive', 'active')",-0.33375013,-0.34359652,0.11640334,0.12514693,1.0001876,1.1234413,0.0910546,0.1583227,-0.0672681
47,-0.39732882,-0.52523017,"('stupid', 'smart')",1.3737334,1.3498743,0.6910932,0.82392186,5.4200387,5.3055863,1.7718841,1.738538,0.0333461
46,-0.39362988,-0.5843384,"('uncompetitive', 'competitive')",-0.026136957,0.035696886,0.29396915,0.42392436,-0.6762897,-0.64348346,-0.2005218,-0.1920502,-0.0084716
32,0.37249,0.32988858,"('unkind', 'kind')",2.0873656,1.9734317,0.99472773,1.0224357,1.588125,1.416649,1.2606771,1.1856012,0.0750759
36,-0.3664858,-0.21133363,"('hostile', 'amicable')",0.0776894,0.09164003,-0.5658555,-0.52997804,0.48136917,0.7169891,-0.0933207,0.0168294,-0.1101501
78,-0.3564671,-0.39692268,"('nonresilient', 'resilient')",1.5712867,1.4860053,2.0331752,1.8502371,0.44425297,0.41573736,0.923062,0.8387643,0.0842977
62,-0.35310563,-0.47085378,"('incompetent', 'brilliant')",0.062449563,0.020218946,0.7652526,0.742061,-0.12185295,-0.4650633,0.0881859,-0.0434093,0.1315952
11,-0.3428339,-0.50211996,"('unhelpful', 'helpful')",0.092410766,0.011136651,1.6280142,1.5253516,2.112933,1.9050803,0.872631,0.7348621,0.1377689
40,0.3426367,0.3693847,"('stingy', 'generous')",1.0473284,1.1131049,0.08647611,0.22866601,-1.1818324,-1.2189841,0.0736522,0.1230429,-0.0493907
4,0.34094304,0.4790203,"('disliked', 'liked')",1.1481376,1.1798654,0.36766315,0.36738324,-5.7340655,-5.5063505,-0.9693304,-0.8700204,-0.09931
74,0.32852346,0.22378683,"('undedicated', 'dedicated')",0.88286376,0.9120364,0.6194661,0.6228412,0.22215898,0.20186709,0.513253,0.4901329,0.0231201
77,-0.31281915,-0.42074943,"('unmotivated', 'motivated')",-0.20804873,-0.16202663,0.77219415,0.6822847,-1.282243,-1.323834,-0.2577292,-0.3060813,0.0483521
50,0.3101431,0.20788568,"('clumsy', 'skillful')",0.9880899,0.8852064,0.82111365,0.7617048,0.6178804,0.48021215,0.6843067,0.5837523,0.1005544
51,-0.30676466,-0.35702366,"('uneducated', 'educated')",0.17751282,0.27864844,0.45532674,0.45813245,0.42609185,0.5529906,0.1880417,0.233187,-0.0451453
67,0.30085906,0.3533503,"('doubtful', 'determined')",-0.2622107,-0.12243813,0.44304764,0.39882118,-0.96805936,-1.0043551,-0.1215908,-0.0936554,-0.0279354
38,-0.2908996,-0.19273196,"('untruthful', 'truthful')",1.0980117,1.0673984,0.5356796,0.5132575,0.6090826,0.6486977,0.4879686,0.5091554,-0.0211868
3,-0.27036577,-0.4678597,"('repellent', 'pleasant')",-1.3031664,-1.3051472,0.0840282,0.08996544,-0.011747304,-0.19261605,-0.3753128,-0.4689144,0.0936016
80,0.24899057,0.12876877,"('dominated', 'dominating')",-0.687011,-0.6485773,0.7618574,0.645213,-1.4080048,-1.5202179,-0.271042,-0.3487034,0.0776614
25,-0.23911089,-0.33371678,"('egoistic', 'altruistic')",0.6243861,0.28237873,1.04691,0.865451,1.7382232,1.583344,0.7926021,0.5993642,0.1932379
29,0.21088794,0.16513178,"('unfair', 'fair')",-0.024506193,0.042798586,-0.13453993,-0.24183206,-0.52115583,-0.43629414,-0.1173285,-0.117549,0.0002205
59,0.19630615,0.29410118,"('foolish', 'wise')",2.031287,1.8098601,0.9287307,0.88529927,0.6874015,0.67404693,0.9609314,0.9158269,0.0451045
15,-0.18051866,-0.08090328,"('boring', 'funny')",0.5150943,0.5562935,0.18110745,0.16032687,0.5839252,0.48850355,0.274902,0.2810552,-0.0061532
31,0.17952381,0.40966082,"('evil', 'good')",-0.14843376,-0.15814175,-0.1822065,-0.19243497,-0.42135108,-0.32549942,-0.1431169,-0.0666038,-0.0765131
44,0.16024488,0.10957031,"('prejudiced', 'unprejudiced')",-0.6859771,-0.5485318,-0.13994314,-0.12126835,-1.6955941,-1.5821089,-0.5903174,-0.5355847,-0.0547327
24,-0.14172664,-0.16908073,"('dishonest', 'honest')",0.7074989,0.7701065,-0.8709207,-0.6912199,0.9582004,0.94230014,0.163263,0.2130265,-0.0497635
60,-0.13900119,-0.28632227,"('inefficient', 'efficient')",-0.199397,-0.038990114,0.8036262,0.8310274,-0.1835551,-0.28704235,0.0704182,0.0546682,0.01575
5,0.12752254,0.3835434,"('distant', 'outgoing')",0.8223063,0.8520757,0.21523538,0.27021596,0.20656392,0.25526166,0.342907,0.4402742,-0.0973672
17,0.11892312,0.11016763,"('nasty', 'nice')",-0.28542057,-0.0826684,-0.24624678,-0.20368996,-0.5632586,-0.5280198,-0.2440007,-0.1760526,-0.0679481
75,0.11248467,0.15553468,"('meek', 'impulsive')",0.058124688,-0.05583717,-0.9985429,-1.1087879,-0.4785155,-0.44749537,-0.3266123,-0.3641464,0.0375341
16,-0.10540649,-0.077037744,"('unpopular', 'popular')",-0.07051636,-0.14167902,0.24387363,0.25315443,0.5452613,0.53229606,0.153303,0.1416834,0.0116196
85,0.1046293,0.4192803,"('insignificant', 'prestigious')",1.9263446,2.0554368,0.54359096,0.666079,0.8063177,1.0649762,0.8452207,1.0514431,-0.2062224
56,-0.10252201,-0.21994278,"('impractical', 'practical')",1.0307881,1.0530444,-0.19031887,-0.34191188,-0.5746663,-0.8799315,0.0408202,-0.0971854,0.1380056
30,-0.095757626,-0.15949458,"('intolerant', 'tolerant')",0.24412873,0.33173278,1.0762131,1.2511933,0.96924466,1.0134317,0.5484572,0.6092158,-0.0607586
13,0.09571848,0.08190435,"('impolite', 'polite')",0.45760098,0.5665677,0.80896217,0.9570396,0.045493275,0.04160119,0.3519437,0.4117782,-0.0598345
19,0.083037466,0.14586781,"('inhospitable', 'hospitable')",0.8225683,0.70788735,0.03173428,0.033600476,0.71396726,0.7001458,0.4128268,0.3968754,0.0159514
6,-0.07975112,0.20347887,"('distant', 'open')",0.99193454,0.998041,0.13597563,0.18429437,0.69352645,0.69010603,0.4354213,0.51898,-0.0835587
64,0.07173634,0.2543473,"('shy', 'confident')",-0.12134083,0.1732573,0.34306347,0.45707893,-6.5318565,-6.2441535,-1.5595994,-1.3398675,-0.2197319
79,-0.05052738,0.14569567,"('wavering', 'unwavering')",0.6035172,0.69222933,-0.8557343,-0.99161166,0.07253221,0.09965829,-0.0575531,-0.0135071,-0.044046
35,-0.042303503,0.18456419,"('corrupt', 'incorrupt')",-0.5476053,-0.6229222,-0.0867278,-0.13105601,-0.03273713,0.23712763,-0.1773434,-0.0830716,-0.0942718
34,0.033207435,-0.07982214,"('mean', 'honorable')",0.84222317,0.82859206,0.048594404,0.054125108,6.13081,6.0116496,1.7637087,1.7036362,0.0600725
