,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,male-female
21,1.375188,0.6416315,"('immoral', 'moral')",-1.1893181,-1.2241647,1.139928,1.0515196,-0.426487,-0.53795856,0.2248277,-0.017243,0.2420707
0,1.3393708,0.5263504,"('unsociable', 'sociable')",-0.6051923,-0.81499135,0.88940036,0.7379899,0.0013746284,-0.2103118,0.4062384,0.0597593,0.3464791
51,1.3152806,0.7987948,"('uneducated', 'educated')",-0.70663613,-0.8170166,0.44910938,0.38558155,1.2583069,0.9230199,0.5790151,0.3225949,0.2564202
32,1.2166064,0.91949064,"('unkind', 'kind')",0.46883458,0.48303464,-0.009959541,0.15282221,1.3473563,1.3098328,0.7557094,0.7162951,0.0394143
28,1.1422441,0.6107379,"('disloyal', 'loyal')",0.5575346,0.56512547,-0.0679143,0.04527113,0.9786988,0.8208157,0.6526408,0.5104876,0.1421532
1,-1.1298746,-1.0675417,"('unfriendly', 'friendly')",1.3523259,1.0868144,-0.73099345,-0.64307076,1.6369166,1.7479662,0.2820936,0.281042,0.0010516
52,-1.1028187,-0.47278368,"('irrational', 'rational')",1.2394122,1.2894424,-0.5977558,-0.51603854,-0.7427562,-0.4904467,-0.3009796,-0.0474566,-0.253523
48,1.0376474,0.6391322,"('unintelligent', 'intelligent')",0.12357108,-0.04603439,-0.15450828,-0.11222839,0.9321983,0.8760379,0.4847271,0.3392268,0.1455003
4,-1.0208422,-0.091446735,"('disliked', 'liked')",1.0531107,0.80594903,-0.35344723,-0.46340564,-6.4152656,-5.762931,-1.6841111,-1.3779585,-0.3061526
13,1.0037792,0.6088481,"('impolite', 'polite')",-0.96440834,-0.94779444,1.4966221,1.5238945,0.54786104,0.3274253,0.5209635,0.3780934,0.1428701
39,0.9800111,1.291981,"('exploitative', 'cooperative')",0.8565096,1.0299147,-0.043954417,0.39427978,0.05290887,0.12645969,0.4613688,0.7106587,-0.2492899
62,0.9395195,0.19787654,"('incompetent', 'brilliant')",-0.8076008,-0.7819607,1.0074248,0.94877046,0.4391671,0.17346042,0.3946277,0.1345367,0.260091
63,0.9254995,0.45224947,"('unperceptive', 'insightful')",-0.5974086,-0.6563734,0.9260856,0.7683512,1.5408299,1.2318285,0.6987516,0.4490139,0.2497377
26,-0.8733274,-0.5111562,"('hardhearted', 'benevolent')",2.4508023,2.4075878,0.1953997,0.42378893,1.2165191,1.642646,0.7473484,0.9907166,-0.2433682
7,0.8635564,0.64135915,"('insensitive', 'sensitive')",-0.016710304,-0.01833406,0.0503342,0.23683323,0.9844662,0.9139443,0.4704116,0.4434506,0.026961
86,0.83408916,0.18227825,"('uninfluential', 'influential')",-0.4316637,-0.5497971,-0.11471263,-0.22452557,0.13138813,-0.013892112,0.1047752,-0.1514841,0.2562593
44,-0.8250159,-0.28589302,"('prejudiced', 'unprejudiced')",-1.318269,-1.0939244,-0.3611767,-0.19099069,-1.7718335,-1.5038193,-1.0690738,-0.7686568,-0.300417
15,-0.8157787,-0.41309464,"('boring', 'funny')",0.8427178,0.91096133,-1.3273937,-0.9692426,0.31701627,0.4549939,-0.2458596,-0.0040955,-0.2417641
49,-0.8156491,-1.1010735,"('unable', 'able')",-1.8092474,-1.7239467,-0.581524,-0.7083368,0.00926942,-0.14008734,-0.7992877,-0.9183611,0.1190734
57,0.7819795,0.0574912,"('unimaginative', 'imaginative')",-1.5039085,-1.6087446,-1.0981603,-1.031882,-2.8521192,-2.5620165,-1.1680522,-1.286288,0.1182358
33,0.74420977,0.86891097,"('wrong', 'right')",2.177907,2.119458,0.9419491,1.0813414,-0.62567407,-0.26592708,0.809598,0.9509458,-0.1413478
82,-0.6978088,-1.1743684,"('poor', 'rich')",-0.8390962,-1.0177681,-0.076145716,-0.22778314,6.7816877,5.8569064,1.2921592,0.8592467,0.4329125
37,-0.69732046,-0.6106329,"('fake', 'genuine')",-0.7854968,-0.607664,-0.89179593,-0.7712141,0.049117852,0.058500584,-0.5813738,-0.4827526,-0.0986212
78,0.6796807,-0.19828068,"('nonresilient', 'resilient')",-0.62435645,-0.85530996,1.5497711,1.033794,0.76164854,0.4936223,0.591686,0.1184564,0.4732296
71,0.6665663,0.75164557,"('diffident', 'self-confident')",2.6203332,2.4501843,0.5009183,0.38779518,0.6382221,0.7060975,1.10651,1.0739306,0.0325794
25,-0.65737253,-0.5192479,"('egoistic', 'altruistic')",2.4444318,2.281861,1.544294,1.392883,1.4949312,1.6381453,1.2065711,1.1984104,0.0081607
76,0.6277989,0.4573473,"('anxious', 'daring')",-0.8680075,-0.8477473,1.0314037,0.98964024,0.51975054,0.17958489,0.3277364,0.1947063,0.1330301
87,0.62659276,0.34945136,"('unsuccessful', 'successful')",-0.01959546,-0.14069085,0.72230905,0.63918054,0.8339548,0.7063997,0.5408153,0.3885852,0.1522301
24,0.5919438,0.6307012,"('dishonest', 'honest')",0.08313414,0.14252728,-1.3655703,-0.7949676,0.8578135,0.83718675,0.0418303,0.2038619,-0.1620316
40,0.5810321,0.87557405,"('stingy', 'generous')",2.2001007,1.890187,0.15088516,0.12700643,-1.3522398,-1.2320256,0.3949445,0.4151855,-0.020241
29,-0.5771254,-0.00022456981,"('unfair', 'fair')",0.5436766,0.47047383,-1.1454188,-1.0855014,-0.6625266,-0.5904686,-0.4603485,-0.3014302,-0.1589183
54,-0.560038,-0.8053717,"('incapable', 'capable')",-0.0203127,0.029927004,-1.1291085,-1.0931919,0.97545743,0.90359807,-0.1835005,-0.2412596,0.0577591
64,0.5590537,0.846678,"('shy', 'confident')",-2.0314074,-1.8615161,-1.0404091,-0.78725207,-6.767544,-6.1055517,-2.3200767,-1.9769105,-0.3431662
3,0.53410655,-0.28374052,"('repellent', 'pleasant')",-1.7627062,-1.783689,-0.30847213,-0.4604052,0.37580645,0.10666332,-0.2903163,-0.6052929,0.3149766
6,-0.511595,-0.16221023,"('distant', 'open')",1.5255065,1.4387391,-0.85773885,-0.8385441,0.27048448,0.3846107,0.1066643,0.2056489,-0.0989846
55,0.5017794,-0.12766095,"('incompetent', 'clever')",-1.5276853,-1.6153877,0.41172504,0.22469601,0.28504694,0.024485867,-0.0822835,-0.3734667,0.2911832
14,0.47489855,0.030728783,"('antisocial', 'social')",-0.865838,-0.89549446,0.33420557,0.3964493,-0.4045877,-0.500213,-0.1153304,-0.2421324,0.126802
59,-0.47269413,0.1192441,"('foolish', 'wise')",0.60852766,0.6055361,-1.3364009,-1.092596,0.25343713,0.48962468,-0.2367826,0.0304522,-0.2672348
22,0.4594559,0.26186338,"('untrustworthy', 'trustworthy')",-1.1758345,-1.2554809,0.12205053,0.19072299,-0.9618451,-1.0020831,-0.3890433,-0.4512444,0.0622011
50,-0.44498342,-0.06744777,"('clumsy', 'skillful')",-0.7609493,-0.794718,-1.0298866,-1.0133761,0.18933432,0.09717934,-0.5116212,-0.4445907,-0.0670305
45,-0.43020153,-0.43176594,"('incompetent', 'competent')",-0.560445,-0.54539853,1.1059746,0.9897315,-0.29458493,-0.36070892,-0.0448142,-0.0870355,0.0422213
27,-0.42011344,-0.1317475,"('hardhearted', 'softhearted')",0.7426773,0.69458556,0.3713179,0.43209785,1.6199988,1.7735522,0.5784701,0.692122,-0.1136519
30,0.40151972,0.049540855,"('intolerant', 'tolerant')",-0.31786084,-0.35103285,-0.4961872,-0.21868354,1.3304876,1.3674936,0.2294898,0.2118295,0.0176603
9,-0.3849548,-0.20163369,"('unaffectionate', 'caring')",1.3662243,1.2682824,-0.20209911,-0.13939664,1.1674154,1.1394808,0.4866464,0.5166832,-0.0300368
66,0.36887,0.43654507,"('inactive', 'active')",0.3343072,0.20118396,0.1840254,0.0908981,1.1124666,1.2608178,0.4999173,0.4973612,0.0025561
43,0.35800695,0.13329934,"('irresponsible', 'responsible')",-1.234065,-1.1505882,-0.7801362,-0.50830156,0.53032583,0.45758885,-0.2814671,-0.2670004,-0.0144667
47,0.3516391,0.053080745,"('stupid', 'smart')",0.23591441,0.2005909,0.443123,0.5704218,5.914005,5.3785396,1.7361703,1.5506582,0.1855121
41,-0.3037215,-0.0483947,"('unforgiving', 'forgiving')",1.116886,1.0619218,1.3678575,1.4943438,0.266772,0.4234665,0.6119485,0.7328343,-0.1208858
72,0.28944862,0.08633205,"('unambitious', 'ambitious')",0.5491228,0.52911323,-1.6387159,-1.4910462,-0.87147737,-1.0461636,-0.4179054,-0.4804411,0.0625357
5,-0.25188082,-0.10593007,"('distant', 'outgoing')",1.2227129,1.1443903,-0.8084739,-0.82776856,-0.23052631,-0.11528997,-0.017042,0.0238504,-0.0408924
88,0.24012776,-0.13560776,"('low', 'eminent')",-0.8445314,-0.8324795,-1.6776597,-1.6336265,0.13423613,0.19044042,-0.5369568,-0.6028183,0.0658615
17,0.20791489,0.28711787,"('nasty', 'nice')",0.8354744,0.68631154,0.37463823,0.39615628,-0.2151957,-0.09812069,0.300708,0.3178663,-0.0171583
61,0.2037987,0.086998396,"('illogical', 'logical')",0.05185284,-0.041375797,1.1726009,1.1694964,0.2865145,0.21495885,0.4286917,0.3575194,0.0711723
34,0.20304301,-0.15511224,"('mean', 'honorable')",0.21128161,0.2157235,-0.22461146,-0.2498171,6.36378,5.8346763,1.6383733,1.4113677,0.2270056
16,-0.187454,-0.20708305,"('unpopular', 'popular')",-0.26679763,-0.5098208,-0.2992203,-0.5421455,0.8370541,0.63645303,0.0208955,-0.1556491,0.1765446
84,0.18445681,0.2432253,"('inferior', 'superior')",0.12593898,0.13247062,-0.082660064,-0.08492311,0.6062645,0.78428286,0.2085,0.2687639,-0.0602639
58,-0.17809568,-0.36522165,"('undiscriminating', 'discriminating')",0.164823,0.12125304,0.20800085,0.15678671,-0.1095508,-0.1462504,0.0212943,-0.0583581,0.0796524
68,0.17087242,0.16952673,"('dependent', 'independent')",-2.1877215,-2.1980753,-0.6491857,-0.83230776,-0.08145487,-0.22493418,-0.6868724,-0.7714476,0.0845752
20,-0.16908818,-0.47378057,"('rough', 'thoughtful')",-0.6673855,-0.6641674,0.3068387,0.11447746,1.196637,1.1984539,0.1667505,0.0437458,0.1230047
53,-0.16672418,-0.7058622,"('uncreative', 'creative')",0.69072664,0.34735927,-1.1971939,-1.2963117,0.8431761,0.7344008,0.0424962,-0.2301035,0.2725997
83,0.12634873,0.10233928,"('powerless', 'powerful')",0.013185989,-0.020148605,-0.2457763,-0.21545342,-1.044574,-1.1274341,-0.2877039,-0.3151742,0.0274703
73,0.11901615,0.92592645,"('helpless', 'self-reliant')",0.8744134,0.77203345,-0.16527183,-0.1682626,-3.6729784,-3.3852127,-0.7112052,-0.4638788,-0.2473264
18,-0.057243768,0.015829317,"('disagreeable', 'welcoming')",0.5427233,0.4435753,-0.09733458,-0.13165161,-0.3869916,-0.232618,0.0002883,0.0237838,-0.0234955
38,0.056182094,0.122107804,"('untruthful', 'truthful')",0.45341936,0.46095744,-0.1886766,-0.043637246,0.3778911,0.46822947,0.174704,0.2519144,-0.0772104
19,0.05178362,0.30338857,"('inhospitable', 'hospitable')",0.9696238,0.9572711,-0.067934364,-0.19765356,0.08843686,0.25118864,0.2604775,0.3285487,-0.0680712
79,-0.037430964,0.41083637,"('wavering', 'unwavering')",0.9695255,0.90374446,-0.8764906,-0.9172601,0.072801776,0.0015822481,0.0321014,0.0997257,-0.0676243
2,0.016976656,0.09722021,"('unlikable', 'likable')",-0.010122724,-0.03697399,0.2427937,0.43590105,0.5057443,0.64250046,0.188848,0.2846619,-0.0958139
69,0.006566867,0.5735978,"('lazy', 'industrious')",1.6692728,1.6753114,0.86816907,0.91279095,-0.37285516,0.07175814,0.5427884,0.8083646,-0.2655762
