,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,male-female
28,1.4368051,1.3088816,"('disloyal', 'loyal')",0.17404194,0.059422392,1.2820069,1.276205,0.9642847,0.8815029,0.0827818
67,1.4039329,1.4023391,"('doubtful', 'determined')",1.5319432,1.5012476,-0.3431158,-0.34141335,0.8642534,0.8540579,0.0101955
53,-1.393348,-1.2949318,"('uncreative', 'creative')",-0.7523316,-0.6790322,0.30981052,0.2995807,-0.6119563,-0.5581278,-0.0538285
32,1.3748899,1.5833755,"('unkind', 'kind')",0.8945454,0.9652845,1.1231799,1.2108499,1.1308717,1.25317,-0.1222983
11,1.362832,1.3451321,"('unhelpful', 'helpful')",1.824798,1.9035491,2.0730574,2.203893,1.7535625,1.8175246,-0.0639621
48,1.2839471,0.8685108,"('unintelligent', 'intelligent')",0.79449093,0.632228,1.1883651,1.1560652,1.0889344,0.8856014,0.203333
8,-1.2793548,-0.9977972,"('unaffectionate', 'affectionate')",-1.329709,-1.1211317,0.78081983,0.692464,-0.6094147,-0.4754883,-0.1339264
63,1.2702602,1.1565626,"('unperceptive', 'insightful')",1.2819452,1.2345681,0.38379094,0.46021405,0.9786655,0.9504483,0.0282172
65,1.2003329,0.9953341,"('insecure', 'secure')",1.2996858,1.0571455,0.31617606,0.46567255,0.9387315,0.839384,0.0993475
38,1.1959658,1.5093174,"('untruthful', 'truthful')",0.32945806,0.59033334,-0.046751007,-0.004623227,0.4928909,0.6983426,-0.2054517
6,-1.1711317,-0.8030929,"('distant', 'open')",-2.2823777,-1.8946152,-0.44990173,-0.48043644,-1.301137,-1.0593815,-0.2417555
43,1.1683751,1.1439532,"('irresponsible', 'responsible')",1.6271551,1.5604078,0.56731844,0.6828547,1.1209496,1.1290719,-0.0081223
42,1.167986,1.2349524,"('unreliable', 'reliable')",0.85587853,0.84597975,-2.8150485,-2.769255,-0.263728,-0.2294409,-0.0342871
85,-1.1468441,-0.9304501,"('insignificant', 'prestigious')",-2.0831792,-1.6864564,-1.0733343,-1.2860651,-1.4344525,-1.3009906,-0.1334619
7,1.1253492,0.8557537,"('insensitive', 'sensitive')",1.2578982,0.9729498,0.56547517,0.52379334,0.9829075,0.7841656,0.1987419
66,-1.1156791,-0.93719196,"('inactive', 'active')",-1.3703746,-1.300769,-0.2105949,-0.23518752,-0.8988829,-0.8243828,-0.0745001
13,1.0840472,1.1124427,"('impolite', 'polite')",1.375645,1.2753179,-0.20346048,-0.124782294,0.7520773,0.7543261,-0.0022488
4,-1.0837901,-0.7446525,"('disliked', 'liked')",-0.915677,-0.7006095,-7.8848166,-7.982745,-3.2947613,-3.142669,-0.1520923
84,1.0763205,0.9073042,"('inferior', 'superior')",-0.9043483,-0.9403824,0.072232686,0.07893145,0.0814016,0.0152844,0.0661172
5,-1.0739515,-0.70583427,"('distant', 'outgoing')",-1.6965486,-1.3016226,-0.60872453,-0.5958288,-1.1264083,-0.8677619,-0.2586464
81,1.0610797,0.94993293,"('submissive', 'aggressive')",2.27293,1.9479359,-0.23230404,-0.028352626,1.0339019,0.9565054,0.0773965
57,-1.0470788,-1.02752,"('unimaginative', 'imaginative')",0.4076085,0.3072567,-3.3395026,-3.3206964,-1.3263243,-1.3469865,0.0206622
1,-1.0439268,-0.83857167,"('unfriendly', 'friendly')",-1.619317,-1.4031008,1.2852342,1.1709081,-0.4593365,-0.3569215,-0.102415
24,1.025866,1.2305034,"('dishonest', 'honest')",0.7357403,0.69120216,0.96440077,1.0593238,0.908669,0.9936765,-0.0850075
25,-0.98487633,-0.79820675,"('egoistic', 'altruistic')",-1.1133432,-1.0282973,1.1613373,1.0683861,-0.3122941,-0.252706,-0.0595881
71,0.97420275,1.0408245,"('diffident', 'self-confident')",0.9970485,1.0361959,0.6868594,0.55354387,0.8860369,0.8768547,0.0091822
16,-0.96701175,-1.1203786,"('unpopular', 'popular')",-1.1842346,-1.2307782,-0.025401942,-0.20129243,-0.7255494,-0.8508164,0.125267
79,-0.95058256,-0.5857334,"('wavering', 'unwavering')",-2.034459,-1.5856148,-0.861698,-0.77021027,-1.2822465,-0.9805195,-0.301727
50,-0.93244064,-1.2233622,"('clumsy', 'skillful')",-0.7704697,-0.8170233,0.010351155,-0.015301259,-0.5641864,-0.6852289,0.1210425
27,-0.9273417,-0.7429025,"('hardhearted', 'softhearted')",-0.86895424,-0.7631977,0.9063641,0.8284106,-0.2966439,-0.2258965,-0.0707474
30,0.8837143,1.0721527,"('intolerant', 'tolerant')",1.8292143,1.8294089,0.83152384,0.89840907,1.1814842,1.266657,-0.0851728
78,-0.8489783,-1.0110204,"('nonresilient', 'resilient')",-0.38022614,-0.21875267,-0.4268999,-0.30894184,-0.5520348,-0.512905,-0.0391298
15,-0.8344774,-0.48587847,"('boring', 'funny')",0.03403464,0.3051532,0.113340266,0.19588697,-0.2290342,0.0050539,-0.2340881
70,0.821224,0.85594845,"('lethargic', 'energetic')",1.2334117,1.0589701,0.3862038,0.53074366,0.8136131,0.8152208,-0.0016077
82,-0.7629503,-0.86185235,"('poor', 'rich')",-0.31755897,-0.33453956,6.695787,6.920191,1.8717593,1.9079329,-0.0361736
26,0.7509721,0.8829228,"('hardhearted', 'benevolent')",-0.19935654,-0.13839522,1.2534665,0.99783057,0.601694,0.5807861,0.0209079
74,0.68841404,0.9874387,"('undedicated', 'dedicated')",0.96907693,1.0331091,-0.82165235,-0.7675451,0.2786129,0.4176676,-0.1390547
10,0.671719,0.6320847,"('unsympathetic', 'sympathetic')",0.3194391,0.25967097,-0.17417511,0.03473759,0.2723277,0.3088311,-0.0365034
18,0.6602398,0.82001686,"('disagreeable', 'welcoming')",0.40363675,0.5352061,-0.52591604,-0.664784,0.1793202,0.2301463,-0.0508261
88,0.62951386,0.36173442,"('low', 'eminent')",-0.3899877,-0.44572422,-0.06681883,-0.04043381,0.0575691,-0.0414745,0.0990436
61,0.62442,0.49984267,"('illogical', 'logical')",-0.28654218,-0.42793185,0.42144036,0.37201408,0.2531061,0.147975,0.1051311
0,0.5893558,0.6752529,"('unsociable', 'sociable')",0.99188447,1.0154501,-0.16623648,-0.12736607,0.4716679,0.5211123,-0.0494444
58,-0.5327078,-0.53783435,"('undiscriminating', 'discriminating')",0.030519333,0.090056404,-0.2684929,-0.38075352,-0.2568938,-0.2761771,0.0192833
2,0.53047323,0.7797836,"('unlikable', 'likable')",1.215781,1.2240031,0.632409,0.66299677,0.7928877,0.8889278,-0.0960401
87,0.51665854,0.2515971,"('unsuccessful', 'successful')",0.34806833,0.17422552,0.23737505,0.20675044,0.3673673,0.2108577,0.1565096
51,0.49033305,0.32524282,"('uneducated', 'educated')",0.9596799,0.783375,0.1254392,0.14689542,0.5251507,0.4185044,0.1066463
59,0.47099268,0.42723763,"('foolish', 'wise')",-0.42872238,-0.49729547,0.2708992,0.11992828,0.1043898,0.0166235,0.0877663
47,0.4504549,0.26415297,"('stupid', 'smart')",0.8192554,0.653935,5.920126,5.895065,2.3966122,2.2710509,0.1255613
34,-0.44461823,-0.58775413,"('mean', 'honorable')",0.30253044,0.28851247,5.490902,5.6001706,1.782938,1.7669764,0.0159616
76,0.42310134,0.41098976,"('anxious', 'daring')",1.6230543,1.5660275,0.076867744,0.22969711,0.7076745,0.7355715,-0.027897
83,0.40039486,0.29560998,"('powerless', 'powerful')",0.39580947,0.46563104,-0.73293245,-0.70295626,0.0210906,0.0194283,0.0016623
41,0.3988442,0.62232673,"('unforgiving', 'forgiving')",0.34717143,0.56481045,-0.23216394,-0.30536574,0.1712839,0.2939238,-0.1226399
46,0.37523684,0.09267792,"('uncompetitive', 'competitive')",1.7362803,1.457462,-1.2387931,-1.1371263,0.290908,0.1376712,0.1532368
9,0.3639267,0.47639477,"('unaffectionate', 'caring')",-0.60523605,-0.50677186,1.5226774,1.4905218,0.4271227,0.4867149,-0.0595922
44,0.36339876,0.38041615,"('prejudiced', 'unprejudiced')",-0.18779784,-0.15081164,-1.30149,-1.2679634,-0.3752964,-0.3461196,-0.0291768
73,0.33619118,0.48048878,"('helpless', 'self-reliant')",-0.11913443,0.025746234,-3.5873303,-3.6674497,-1.1234245,-1.0537383,-0.0696862
17,-0.32115597,-0.1354117,"('nasty', 'nice')",0.0059763715,0.20208684,-0.2538627,-0.20745854,-0.1896808,-0.0469278,-0.142753
69,-0.31510583,-0.55334955,"('lazy', 'industrious')",-1.033891,-1.1122183,-0.9882049,-1.1349478,-0.7790672,-0.9335052,0.154438
68,0.29474294,0.07537952,"('dependent', 'independent')",0.24692295,0.05747661,-1.122345,-1.0401516,-0.1935597,-0.3024318,0.1088721
37,-0.29064643,-0.3530012,"('fake', 'genuine')",-0.526198,-0.60124874,0.13820012,0.20008096,-0.2262148,-0.2513897,0.0251749
86,-0.27952325,-0.35107505,"('uninfluential', 'influential')",0.018189754,-0.2564859,-0.174159,-0.23814423,-0.1451642,-0.2819017,0.1367375
33,0.27645525,0.44209072,"('wrong', 'right')",-0.3198809,-0.27789086,-0.43535894,-0.5738383,-0.1595949,-0.1365461,-0.0230488
22,0.267643,0.4610239,"('untrustworthy', 'trustworthy')",1.0154552,0.9431893,-0.753968,-0.7511285,0.1763767,0.2176949,-0.0413182
20,0.23575065,0.15530437,"('rough', 'thoughtful')",-0.044414744,0.03962112,0.5859121,0.58078206,0.2590827,0.2585692,0.0005135
54,-0.23505613,-0.09592916,"('incapable', 'capable')",-1.0696511,-0.99446625,0.7198882,0.8573278,-0.1949397,-0.0776892,-0.1172505
55,0.20551538,0.3407913,"('incompetent', 'clever')",1.6941484,1.6666241,0.6122242,0.7239888,0.837296,0.910468,-0.073172
45,-0.19162712,-0.101220734,"('incompetent', 'competent')",0.5844289,0.6082893,-0.13041502,-0.13683076,0.0874623,0.1234126,-0.0359503
49,-0.18116996,-0.26610664,"('unable', 'able')",-0.49181584,-0.39092144,0.024177613,0.19552691,-0.2162694,-0.1538337,-0.0624357
72,0.14880446,0.31828246,"('unambitious', 'ambitious')",1.4526813,1.5931354,0.28557345,0.39616552,0.6290197,0.7691944,-0.1401747
77,-0.09749222,-0.41364077,"('unmotivated', 'motivated')",0.036993887,-0.12851292,-0.9650077,-0.9878496,-0.3418353,-0.5100011,0.1681658
64,0.08225239,0.020995196,"('shy', 'confident')",0.6052244,0.3246481,-6.6334405,-6.6724463,-1.981988,-2.1089342,0.1269462
3,0.07113443,-0.1270458,"('repellent', 'pleasant')",0.555363,0.32125163,0.9170134,0.92594415,0.5145036,0.3733833,0.1411203
29,-0.032584336,0.008821763,"('unfair', 'fair')",-0.19434363,-0.17400381,-0.34893346,-0.33001375,-0.1919538,-0.1650653,-0.0268885
40,9.5926225e-06,0.47112182,"('stingy', 'generous')",-0.13960958,0.066888236,-2.5658472,-2.6544917,-0.9018157,-0.7054938,-0.1963219
